family,tumor_type,endpoint,n,repeat,outer_fold,selected_components,reached_ceiling,seed
rna_pathway_activity,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,252,3,4,2,FALSE,20290857
rna_pathway_activity,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,252,3,5,5,FALSE,20290857
rna_pathway_activity,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,252,4,1,2,FALSE,20300857
rna_pathway_activity,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,252,4,2,2,FALSE,20300857
rna_pathway_activity,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,252,4,3,3,FALSE,20300857
rna_pathway_activity,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,252,4,4,2,FALSE,20300857
rna_pathway_activity,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,252,4,5,2,FALSE,20300857
rna_pathway_activity,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,252,5,1,3,FALSE,20310857
rna_pathway_activity,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,252,5,2,2,FALSE,20310857
rna_pathway_activity,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,252,5,3,2,FALSE,20310857
rna_pathway_activity,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,252,5,4,2,FALSE,20310857
rna_pathway_activity,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,252,5,5,2,FALSE,20310857
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,1,1,2,FALSE,20270861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,1,2,2,FALSE,20270861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,1,3,3,FALSE,20270861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,1,4,2,FALSE,20270861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,1,5,3,FALSE,20270861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,2,1,2,FALSE,20280861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,2,2,2,FALSE,20280861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,2,3,2,FALSE,20280861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,2,4,2,FALSE,20280861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,2,5,3,FALSE,20280861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,3,1,3,FALSE,20290861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,3,2,2,FALSE,20290861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,3,3,2,FALSE,20290861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,3,4,3,FALSE,20290861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,3,5,2,FALSE,20290861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,4,1,2,FALSE,20300861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,4,2,2,FALSE,20300861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,4,3,2,FALSE,20300861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,4,4,3,FALSE,20300861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,4,5,8,FALSE,20300861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,5,1,3,FALSE,20310861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,5,2,3,FALSE,20310861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,5,3,2,FALSE,20310861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,5,4,2,FALSE,20310861
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,5,5,3,FALSE,20310861
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,1,1,4,FALSE,20271089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,1,2,2,FALSE,20271089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,1,3,2,FALSE,20271089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,1,4,2,FALSE,20271089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,1,5,2,FALSE,20271089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,2,1,4,FALSE,20281089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,2,2,2,FALSE,20281089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,2,3,3,FALSE,20281089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,2,4,3,FALSE,20281089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,2,5,3,FALSE,20281089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,3,1,2,FALSE,20291089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,3,2,3,FALSE,20291089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,3,3,4,FALSE,20291089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,3,4,3,FALSE,20291089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,3,5,3,FALSE,20291089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,4,1,2,FALSE,20301089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,4,2,3,FALSE,20301089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,4,3,3,FALSE,20301089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,4,4,2,FALSE,20301089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,4,5,3,FALSE,20301089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,5,1,2,FALSE,20311089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,5,2,2,FALSE,20311089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,5,3,2,FALSE,20311089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,5,4,2,FALSE,20311089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,5,5,3,FALSE,20311089
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,1,1,3,FALSE,20270881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,1,2,2,FALSE,20270881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,1,3,3,FALSE,20270881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,1,4,3,FALSE,20270881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,1,5,3,FALSE,20270881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,2,1,3,FALSE,20280881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,2,2,3,FALSE,20280881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,2,3,2,FALSE,20280881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,2,4,3,FALSE,20280881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,2,5,2,FALSE,20280881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,3,1,4,FALSE,20290881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,3,2,4,FALSE,20290881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,3,3,3,FALSE,20290881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,3,4,2,FALSE,20290881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,3,5,4,FALSE,20290881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,4,1,3,FALSE,20300881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,4,2,3,FALSE,20300881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,4,3,3,FALSE,20300881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,4,4,3,FALSE,20300881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,4,5,3,FALSE,20300881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,5,1,2,FALSE,20310881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,5,2,3,FALSE,20310881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,5,3,2,FALSE,20310881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,5,4,4,FALSE,20310881
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,5,5,6,FALSE,20310881
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,1,1,2,FALSE,20271039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,1,2,2,FALSE,20271039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,1,3,2,FALSE,20271039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,1,4,2,FALSE,20271039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,1,5,2,FALSE,20271039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,2,1,2,FALSE,20281039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,2,2,2,FALSE,20281039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,2,3,2,FALSE,20281039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,2,4,2,FALSE,20281039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,2,5,2,FALSE,20281039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,3,1,2,FALSE,20291039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,3,2,2,FALSE,20291039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,3,3,2,FALSE,20291039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,3,4,2,FALSE,20291039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,3,5,2,FALSE,20291039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,4,1,2,FALSE,20301039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,4,2,2,FALSE,20301039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,4,3,2,FALSE,20301039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,4,4,2,FALSE,20301039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,4,5,2,FALSE,20301039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,5,1,2,FALSE,20311039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,5,2,2,FALSE,20311039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,5,3,2,FALSE,20311039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,5,4,2,FALSE,20311039
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,5,5,2,FALSE,20311039
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,1,1,2,FALSE,20270965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,1,2,2,FALSE,20270965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,1,3,2,FALSE,20270965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,1,4,2,FALSE,20270965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,1,5,2,FALSE,20270965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,2,1,2,FALSE,20280965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,2,2,2,FALSE,20280965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,2,3,2,FALSE,20280965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,2,4,5,FALSE,20280965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,2,5,2,FALSE,20280965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,3,1,2,FALSE,20290965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,3,2,2,FALSE,20290965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,3,3,2,FALSE,20290965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,3,4,2,FALSE,20290965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,3,5,1,FALSE,20290965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,4,1,2,FALSE,20300965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,4,2,2,FALSE,20300965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,4,3,2,FALSE,20300965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,4,4,2,FALSE,20300965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,4,5,2,FALSE,20300965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,5,1,2,FALSE,20310965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,5,2,2,FALSE,20310965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,5,3,2,FALSE,20310965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,5,4,2,FALSE,20310965
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,5,5,2,FALSE,20310965
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,1,1,2,FALSE,20271062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,1,2,2,FALSE,20271062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,1,3,2,FALSE,20271062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,1,4,2,FALSE,20271062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,1,5,2,FALSE,20271062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,2,1,2,FALSE,20281062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,2,2,3,FALSE,20281062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,2,3,3,FALSE,20281062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,2,4,3,FALSE,20281062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,2,5,2,FALSE,20281062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,3,1,2,FALSE,20291062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,3,2,2,FALSE,20291062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,3,3,2,FALSE,20291062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,3,4,2,FALSE,20291062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,3,5,3,FALSE,20291062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,4,1,3,FALSE,20301062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,4,2,3,FALSE,20301062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,4,3,2,FALSE,20301062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,4,4,2,FALSE,20301062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,4,5,2,FALSE,20301062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,5,1,2,FALSE,20311062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,5,2,3,FALSE,20311062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,5,3,2,FALSE,20311062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,5,4,3,FALSE,20311062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,5,5,2,FALSE,20311062
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,1,1,2,FALSE,20271050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,1,2,1,FALSE,20271050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,1,3,2,FALSE,20271050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,1,4,2,FALSE,20271050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,1,5,2,FALSE,20271050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,2,1,2,FALSE,20281050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,2,2,1,FALSE,20281050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,2,3,2,FALSE,20281050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,2,4,1,FALSE,20281050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,2,5,2,FALSE,20281050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,3,1,2,FALSE,20291050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,3,2,1,FALSE,20291050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,3,3,2,FALSE,20291050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,3,4,2,FALSE,20291050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,3,5,1,FALSE,20291050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,4,1,1,FALSE,20301050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,4,2,5,FALSE,20301050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,4,3,2,FALSE,20301050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,4,4,1,FALSE,20301050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,4,5,1,FALSE,20301050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,5,1,2,FALSE,20311050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,5,2,2,FALSE,20311050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,5,3,2,FALSE,20311050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,5,4,4,FALSE,20311050
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,5,5,3,FALSE,20311050
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,1,1,1,FALSE,20271297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,1,2,1,FALSE,20271297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,1,3,1,FALSE,20271297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,1,4,1,FALSE,20271297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,1,5,2,FALSE,20271297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,2,1,1,FALSE,20281297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,2,2,1,FALSE,20281297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,2,3,1,FALSE,20281297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,2,4,1,FALSE,20281297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,2,5,1,FALSE,20281297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,3,1,3,FALSE,20291297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,3,2,1,FALSE,20291297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,3,3,2,FALSE,20291297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,3,4,1,FALSE,20291297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,3,5,2,FALSE,20291297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,4,1,1,FALSE,20301297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,4,2,2,FALSE,20301297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,4,3,2,FALSE,20301297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,4,4,2,FALSE,20301297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,4,5,2,FALSE,20301297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,5,1,2,FALSE,20311297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,5,2,1,FALSE,20311297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,5,3,1,FALSE,20311297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,5,4,2,FALSE,20311297
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,5,5,1,FALSE,20311297
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,1,1,1,FALSE,20271241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,1,2,2,FALSE,20271241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,1,3,1,FALSE,20271241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,1,4,2,FALSE,20271241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,1,5,2,FALSE,20271241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,2,1,2,FALSE,20281241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,2,2,2,FALSE,20281241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,2,3,2,FALSE,20281241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,2,4,2,FALSE,20281241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,2,5,1,FALSE,20281241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,3,1,2,FALSE,20291241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,3,2,2,FALSE,20291241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,3,3,2,FALSE,20291241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,3,4,2,FALSE,20291241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,3,5,1,FALSE,20291241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,4,1,2,FALSE,20301241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,4,2,1,FALSE,20301241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,4,3,1,FALSE,20301241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,4,4,2,FALSE,20301241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,4,5,2,FALSE,20301241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,5,1,2,FALSE,20311241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,5,2,1,FALSE,20311241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,5,3,2,FALSE,20311241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,5,4,2,FALSE,20311241
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,5,5,2,FALSE,20311241
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,1,1,2,FALSE,20271079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,1,2,2,FALSE,20271079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,1,3,1,FALSE,20271079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,1,4,2,FALSE,20271079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,1,5,2,FALSE,20271079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,2,1,2,FALSE,20281079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,2,2,2,FALSE,20281079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,2,3,2,FALSE,20281079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,2,4,2,FALSE,20281079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,2,5,2,FALSE,20281079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,3,1,2,FALSE,20291079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,3,2,2,FALSE,20291079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,3,3,2,FALSE,20291079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,3,4,2,FALSE,20291079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,3,5,2,FALSE,20291079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,4,1,3,FALSE,20301079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,4,2,2,FALSE,20301079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,4,3,2,FALSE,20301079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,4,4,2,FALSE,20301079
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,4,5,2,FALSE,20301079
