family,tumor_type,endpoint,n,multi_slide_patients,mean_pool_q2,first_slide_q2,delta_first_minus_mean,seed,backend,svd_method,rsvd_oversample,rsvd_power
thorsson,CESC,Lymphocyte Infiltration Signature Score,263,5,0.263736069983646,0.263392096494433,-0.000343973489213056,20261139,cpu,rsvd,32,5
thorsson,PCPG,Leukocyte Fraction,175,18,0.263184371254075,0.254524708264558,-0.00865966298951692,20262723,cpu,rsvd,32,5
thorsson,THYM,Wound Healing,117,7,0.262826050574948,0.282858798517898,0.0200327479429503,20263580,cpu,rsvd,32,5
thorsson,KIRC,Th1 Cells,492,4,0.26147469341895,0.259618235901988,-0.00185645751696162,20261790,cpu,rsvd,32,5
thorsson,KIRC,TCR Shannon,480,3,0.259465868323621,0.260002115072678,0.000536246749057445,20261786,cpu,rsvd,32,5
thorsson,KIRC,CTA Score,490,4,0.259449056794554,0.259513666902337,6.46101077834693e-05,20261789,cpu,rsvd,32,5
thorsson,STAD,Macrophage Regulation,334,24,0.259079155624038,0.237768984308776,-0.0213101713152619,20263262,cpu,rsvd,32,5
thorsson,COAD,Silent Mutation Rate,345,5,0.25902289763587,0.260827586375018,0.00180468873914824,20261252,cpu,rsvd,32,5
thorsson,THYM,T Cells Regulatory Tregs,117,7,0.258646407480623,0.252385973269256,-0.00626043421136663,20263622,cpu,rsvd,32,5
thorsson,STAD,Homologous Recombination Defects,363,25,0.256070934095915,0.247823671589367,-0.00824726250654823,20263272,cpu,rsvd,32,5
thorsson,THYM,T Cells CD4 Naive,117,7,0.256030255140426,0.256741616160791,0.000711361020364509,20263618,cpu,rsvd,32,5
thorsson,THYM,Nonsilent Mutation Rate,120,7,0.253726215202291,0.260195431616084,0.00646921641379272,20263588,cpu,rsvd,32,5
thorsson,LIHC,Stromal Fraction,348,8,0.253717112369646,0.253313357074543,-0.000403755295103503,20262085,cpu,rsvd,32,5
thorsson,LUSC,Stromal Fraction,446,10,0.253232197806392,0.25094918742139,-0.00228301038500206,20262300,cpu,rsvd,32,5
thorsson,THYM,T Cells Follicular Helper,117,7,0.252138466025365,0.239386453281587,-0.0127520127437785,20263620,cpu,rsvd,32,5
thorsson,UVM,Th1 Cells,80,0,0.251640798760059,0.251640798760059,1.66533453693773e-16,20263907,cpu,rsvd,32,5
thorsson,KIRC,Wound Healing,492,4,0.245218985863799,0.245893086208585,0.00067410034478585,20261770,cpu,rsvd,32,5
thorsson,PRAD,Homologous Recombination Defects,382,13,0.245128941889341,0.235102766934284,-0.0100261749550568,20262843,cpu,rsvd,32,5
thorsson,LUAD,SNV Neoantigens,450,20,0.244175830250038,0.243471958740351,-0.000703871509687454,20262201,cpu,rsvd,32,5
thorsson,THYM,Stromal Fraction,104,4,0.242116102432495,0.217851942192587,-0.024264160239908,20263577,cpu,rsvd,32,5
thorsson,COAD,SNV Neoantigens,350,5,0.241110524583362,0.241623472183688,0.000512947600325747,20261250,cpu,rsvd,32,5
thorsson,GBM,Th2 Cells,96,45,0.240941427401161,0.112644379489118,-0.128297047912043,20261476,cpu,rsvd,32,5
thorsson,LUAD,TCR Shannon,408,18,0.240465655882682,0.237174230957568,-0.00329142492511406,20262212,cpu,rsvd,32,5
thorsson,STAD,Aneuploidy Score,360,25,0.239016407444683,0.242050974766335,0.00303456732165242,20263271,cpu,rsvd,32,5
thorsson,KIRP,Macrophage Regulation,261,9,0.238464413038742,0.238023246912435,-0.000441166126306736,20261878,cpu,rsvd,32,5
thorsson,UVM,Th2 Cells,80,0,0.238349924517004,0.238349924517004,-2.4980018054066e-16,20263908,cpu,rsvd,32,5
thorsson,LIHC,Th2 Cells,352,8,0.237499444060284,0.238722216050091,0.00122277198980691,20262109,cpu,rsvd,32,5
thorsson,LIHC,Th17 Cells,352,8,0.23694039454569,0.236659768118129,-0.000280626427560826,20262110,cpu,rsvd,32,5
thorsson,TGCT,TCR Shannon,144,61,0.236876408159724,0.210699975651458,-0.0261764325082663,20263383,cpu,rsvd,32,5
thorsson,THYM,T Cells CD4 Memory Resting,117,7,0.236589592047225,0.242445309264293,0.0058557172170681,20263617,cpu,rsvd,32,5
thorsson,MESO,Leukocyte Fraction,75,7,0.234281858434909,0.224991835455238,-0.00929002297967097,20262407,cpu,rsvd,32,5
thorsson,THYM,Mast Cells Resting,117,7,0.234124622350173,0.215742962794587,-0.0183816595555859,20263610,cpu,rsvd,32,5
thorsson,SARC,Th2 Cells,218,86,0.233621246201047,0.243131084341631,0.00950983814058356,20263066,cpu,rsvd,32,5
thorsson,COAD,Indel Neoantigens,322,5,0.233495594348834,0.235852596860351,0.00235700251151721,20261251,cpu,rsvd,32,5
thorsson,BLCA,IFN-gamma Response,373,24,0.232677364970389,0.235343321208321,0.00266595623793159,20260924,cpu,rsvd,32,5
thorsson,BLCA,Homologous Recombination Defects,377,25,0.232130864894917,0.230364821618971,-0.00176604327594612,20260933,cpu,rsvd,32,5
thorsson,LUAD,Fraction Altered,459,20,0.229380318770935,0.215125434720758,-0.0142548840501774,20262206,cpu,rsvd,32,5
thorsson,LUAD,Nonsilent Mutation Rate,460,20,0.228979893865043,0.226392427009519,-0.00258746685552411,20262204,cpu,rsvd,32,5
thorsson,STAD,T Cells CD4 Memory Activated,334,24,0.228835087722862,0.229911785216923,0.00107669749406145,20263298,cpu,rsvd,32,5
thorsson,ACC,Number of Segments,54,44,0.228065277786338,0.0101076206866364,-0.217957657099702,20260828,cpu,rsvd,32,5
thorsson,THCA,Plasma Cells,498,12,0.227155876211028,0.233384509067022,0.00622863285599412,20263511,cpu,rsvd,32,5
thorsson,LUSC,Leukocyte Fraction,464,10,0.227059484105741,0.227506157894169,0.000446673788427499,20262299,cpu,rsvd,32,5
thorsson,TGCT,Th17 Cells,148,63,0.226723210471071,0.258413663343504,0.0316904528724329,20263389,cpu,rsvd,32,5
thorsson,COAD,Macrophage Regulation,417,6,0.225670301262412,0.224107417348174,-0.00156288391423759,20261246,cpu,rsvd,32,5
thorsson,LUSC,TGF-beta Response,462,10,0.225563051732084,0.227292366229747,0.00172931449766314,20262308,cpu,rsvd,32,5
thorsson,OV,Stromal Fraction,65,1,0.224633047120531,0.222509186012602,-0.00212386110792873,20262511,cpu,rsvd,32,5
thorsson,LUAD,TGF-beta Response,410,19,0.223653779524088,0.222455713442732,-0.00119806608135559,20262200,cpu,rsvd,32,5
thorsson,UCEC,Macrophage Regulation,489,40,0.220520012775628,0.22285068677159,0.0023306739959616,20263687,cpu,rsvd,32,5
thorsson,KICH,Wound Healing,65,0,0.218728325150431,0.218728325150431,-2.77555756156289e-16,20261669,cpu,rsvd,32,5
thorsson,COAD,Aneuploidy Score,408,5,0.217315962177752,0.224007286651712,0.00669132447396009,20261256,cpu,rsvd,32,5
thorsson,CESC,Leukocyte Fraction,268,5,0.216580181207726,0.208257303756735,-0.00832287745099145,20261132,cpu,rsvd,32,5
thorsson,LIHC,Homologous Recombination Defects,350,8,0.216402009225197,0.214854367020033,-0.00154764220516432,20262100,cpu,rsvd,32,5
thorsson,HNSC,T Cells CD8,437,18,0.216061441490288,0.221960114125567,0.00589867263527849,20261603,cpu,rsvd,32,5
thorsson,GBM,Lymphocyte Infiltration Signature Score,96,45,0.215778310853846,0.194068170194385,-0.0217101406594609,20261460,cpu,rsvd,32,5
thorsson,LUSC,Th1 Cells,462,10,0.214621792825703,0.213815178476774,-0.000806614348928564,20262324,cpu,rsvd,32,5
thorsson,BRCA,Aneuploidy Score,998,64,0.213799728605965,0.20983267338292,-0.00396705522304533,20261040,cpu,rsvd,32,5
thorsson,LUSC,Th2 Cells,462,10,0.213769087626327,0.211964910542184,-0.00180417708414307,20262325,cpu,rsvd,32,5
thorsson,LUSC,T Cells CD8,462,10,0.212274671906643,0.21764559033403,0.00537091842738685,20262345,cpu,rsvd,32,5
thorsson,LIHC,TCR Shannon,299,6,0.210575987492745,0.206824866895919,-0.00375112059682572,20262104,cpu,rsvd,32,5
thorsson,LUAD,Stromal Fraction,442,20,0.210201505877023,0.208819787285822,-0.00138171859120148,20262192,cpu,rsvd,32,5
thorsson,LUSC,Wound Healing,462,10,0.209501018487495,0.206617129021387,-0.00288388946610793,20262304,cpu,rsvd,32,5
thorsson,BRCA,BCR Shannon,757,47,0.208999265099118,0.194823158570235,-0.0141761065288833,20261043,cpu,rsvd,32,5
thorsson,STAD,Mast Cells Resting,334,24,0.207717431895814,0.188491027899215,-0.0192264039965991,20263292,cpu,rsvd,32,5
thorsson,COAD,Leukocyte Fraction,419,6,0.207599477369484,0.208670593223814,0.0010711158543302,20261240,cpu,rsvd,32,5
thorsson,CESC,IFN-gamma Response,263,5,0.20688635089444,0.198908685348468,-0.00797766554597226,20261140,cpu,rsvd,32,5
thorsson,KIRC,IFN-gamma Response,492,4,0.206872376219186,0.207358653748563,0.00048627752937655,20261773,cpu,rsvd,32,5
thorsson,THYM,Aneuploidy Score,103,4,0.206870332593218,0.200289683780594,-0.00658064881262413,20263591,cpu,rsvd,32,5
thorsson,MESO,Macrophage Regulation,72,7,0.206282995694638,0.203958939631702,-0.00232405606293626,20262412,cpu,rsvd,32,5
thorsson,THCA,BCR Richness,239,7,0.205602074786567,0.197553863170141,-0.00804821161642633,20263489,cpu,rsvd,32,5
thorsson,HNSC,Number of Segments,440,18,0.204235997901286,0.204185388991181,-5.0608910105221e-05,20261571,cpu,rsvd,32,5
thorsson,PRAD,Macrophage Regulation,325,11,0.202506779958752,0.193012876548932,-0.00949390340982048,20262832,cpu,rsvd,32,5
thorsson,KIRC,Stromal Fraction,316,2,0.201695430840412,0.185551486144556,-0.0161439446958559,20261767,cpu,rsvd,32,5
thorsson,UCEC,Nonsilent Mutation Rate,488,40,0.201234264043567,0.204744577162921,0.00351031311935393,20263694,cpu,rsvd,32,5
thorsson,HNSC,Stromal Fraction,419,17,0.200841785606602,0.19633452992385,-0.00450725568275209,20261559,cpu,rsvd,32,5
thorsson,LUAD,Silent Mutation Rate,460,20,0.200748353404554,0.198287876129807,-0.0024604772747473,20262203,cpu,rsvd,32,5
