outcome_type,family,subfamily,tumor_type,endpoint,source,foundation_model,selection_reason,primary_union_positive,primary_near_threshold,alternative_partitions,crossing_count,crossing_proportion,mean_effect,sd_effect,median_effect,min_effect,max_effect,mean_q2,mean_balanced_accuracy,mean_auc,mean_pr_auc,mean_ppv,mean_npv,mean_prevalence,selected_components_median,component_ceiling_fraction,primary_q2,primary_balanced_accuracy,primary_auc,primary_effect,primary_crossing_statistic,primary_crossing,primary_repeat_crossing_agreement_proportion
continuous,aneuploidy,aneuploidy,UCEC,Deleted arm count,Taylor2018_TableS2,GigaSSL,union-positive,TRUE,FALSE,5,0,0,0.119485611400914,0.00881275274789845,0.118081339458155,0.108127918231645,0.130899139872261,0.119485611400914,,,,,,,3,0,0.0769643344915282,,,0.0769643344915282,0.0769643344915282,FALSE,1
continuous,aneuploidy,aneuploidy,UCEC,Deleted arm count,Taylor2018_TableS2,ProvGigaPath,union-positive,TRUE,FALSE,5,0,0,0.152273224607771,0.0156807903601805,0.160019189224216,0.130909975609207,0.166062801900285,0.152273224607771,,,,,,,3,0,0.112431981937259,,,0.112431981937259,0.112431981937259,FALSE,1
continuous,aneuploidy,aneuploidy,UCEC,Deleted arm count,Taylor2018_TableS2,TITAN,union-positive,TRUE,FALSE,5,5,1,0.315533385721991,0.0172575737991354,0.320610183199743,0.293270062594158,0.332432074792353,0.315533385721991,,,,,,,2,0,0.296818555291153,,,0.296818555291153,0.296818555291153,TRUE,1
continuous,fusion,fusion,KICH,Fusion burden,Gao2018_TableS1,GigaSSL,near-threshold only,FALSE,TRUE,5,1,0.2,0.0337100722248478,0.113184071260256,0.0353168300643897,-0.0862291079393913,0.211561737209851,0.0337100722248478,,,,,,,2,0,0.0535066100842631,,,0.0535066100842631,0.0535066100842631,FALSE,0.8
continuous,fusion,fusion,KICH,Fusion burden,Gao2018_TableS1,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.0238545262678999,0.079027241902848,0.0335257967305207,-0.086089558740577,0.0986133566927024,0.0238545262678999,,,,,,,2,0,0.00319262598909831,,,0.00319262598909831,0.00319262598909831,FALSE,1
continuous,fusion,fusion,KICH,Fusion burden,Gao2018_TableS1,TITAN,near-threshold only,FALSE,TRUE,5,0,0,-0.0718106604649501,0.179425957845307,0.028737806289594,-0.28988619165122,0.0952851953596842,-0.0718106604649501,,,,,,,2,0,0.185499855712775,,,0.185499855712775,0.185499855712775,FALSE,1
continuous,fusion,fusion,LGG,Fusion burden,Gao2018_TableS1,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.100103806435229,0.0208126793398503,0.101635714841827,0.0774597237806325,0.131779282470838,0.100103806435229,,,,,,,2,0,0.11437394890397,,,0.11437394890397,0.11437394890397,FALSE,1
continuous,fusion,fusion,LGG,Fusion burden,Gao2018_TableS1,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.0746260348203976,0.0152124426193808,0.0697927897423479,0.0606333904479496,0.0978358162397562,0.0746260348203976,,,,,,,1,0,0.11330248663165,,,0.11330248663165,0.11330248663165,FALSE,1
continuous,fusion,fusion,LGG,Fusion burden,Gao2018_TableS1,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.218794690640323,0.00316059253289862,0.218381338390569,0.215647792545248,0.223856738485573,0.218794690640323,,,,,,,1,0,0.219801323032392,,,0.219801323032392,0.219801323032392,TRUE,1
continuous,fusion,fusion,SARC,Fusion burden,Gao2018_TableS1,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.101859574007566,0.0127200753115127,0.104191224424567,0.0866706329517738,0.119465402541146,0.101859574007566,,,,,,,1,0,0.121025708423475,,,0.121025708423475,0.121025708423475,FALSE,1
continuous,fusion,fusion,SARC,Fusion burden,Gao2018_TableS1,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.106976826981564,0.0523209435737189,0.131395611522302,0.01747641301327,0.144415594819634,0.106976826981564,,,,,,,1,0,0.16090215057743,,,0.16090215057743,0.16090215057743,FALSE,1
continuous,fusion,fusion,SARC,Fusion burden,Gao2018_TableS1,TITAN,near-threshold only,FALSE,TRUE,5,0,0,0.14309163804,0.0268761563709156,0.148841755541713,0.101422494859753,0.167236619201027,0.14309163804,,,,,,,2,0,0.174504207565761,,,0.174504207565761,0.174504207565761,FALSE,1
continuous,fusion,fusion,UCEC,Fusion burden,Gao2018_TableS1,GigaSSL,union-positive,TRUE,FALSE,5,0,0,0.0626268291863277,0.0321588621625802,0.0734463102030487,0.0227646973383446,0.0949619343274983,0.0626268291863277,,,,,,,2,0,0.0886922543999897,,,0.0886922543999897,0.0886922543999897,FALSE,1
continuous,fusion,fusion,UCEC,Fusion burden,Gao2018_TableS1,ProvGigaPath,union-positive,TRUE,FALSE,5,0,0,0.113597054659022,0.0632604646657788,0.114078326462681,0.0150805940167619,0.175235683520218,0.113597054659022,,,,,,,2,0,0.0734219123991909,,,0.0734219123991909,0.0734219123991909,FALSE,1
continuous,fusion,fusion,UCEC,Fusion burden,Gao2018_TableS1,TITAN,union-positive,TRUE,FALSE,5,5,1,0.328018488803147,0.0241640059154985,0.320546915455894,0.305014993908686,0.362941804913687,0.328018488803147,,,,,,,2,0,0.384977901597804,,,0.384977901597804,0.384977901597804,TRUE,1
continuous,microsatellite_instability,microsatellite_instability,COAD,MANTIS score,cBioPortal_TCGA_PanCancer,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.265425271396342,0.0198029187744556,0.263982097939429,0.240692022182109,0.292633641926751,0.265425271396342,,,,,,,4,0,0.266408237508643,,,0.266408237508643,0.266408237508643,TRUE,1
continuous,microsatellite_instability,microsatellite_instability,COAD,MANTIS score,cBioPortal_TCGA_PanCancer,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.320974206412153,0.0155300589678533,0.325628371826113,0.294914951817724,0.332464423189365,0.320974206412153,,,,,,,3,0,0.300384355473693,,,0.300384355473693,0.300384355473693,TRUE,1
continuous,microsatellite_instability,microsatellite_instability,COAD,MANTIS score,cBioPortal_TCGA_PanCancer,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.242521608995733,0.0204819677288398,0.233772659875738,0.221257029930788,0.268375469995951,0.242521608995733,,,,,,,3,0,0.227340720360384,,,0.227340720360384,0.227340720360384,TRUE,1
continuous,microsatellite_instability,microsatellite_instability,COAD,MSIsensor score,cBioPortal_TCGA_PanCancer,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.233981788636073,0.0155114606609654,0.234187916024382,0.214453515970785,0.257218284112909,0.233981788636073,,,,,,,4,0,0.19758005233753,,,0.19758005233753,0.19758005233753,FALSE,0
continuous,microsatellite_instability,microsatellite_instability,COAD,MSIsensor score,cBioPortal_TCGA_PanCancer,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.27027090663746,0.0167606531061242,0.272537316235848,0.248476558111424,0.292025841497054,0.27027090663746,,,,,,,3,0,0.25365024947724,,,0.25365024947724,0.25365024947724,TRUE,1
continuous,microsatellite_instability,microsatellite_instability,COAD,MSIsensor score,cBioPortal_TCGA_PanCancer,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.252405779945999,0.0285078675008289,0.256469496505817,0.204867282779354,0.281395235650445,0.252405779945999,,,,,,,3,0,0.228602204300271,,,0.228602204300271,0.228602204300271,TRUE,1
continuous,microsatellite_instability,microsatellite_instability,STAD,MANTIS score,cBioPortal_TCGA_PanCancer,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.1647472446401,0.0166468252924851,0.166033335168544,0.14206214383294,0.187686304977511,0.1647472446401,,,,,,,3,0,0.159238619935829,,,0.159238619935829,0.159238619935829,FALSE,1
continuous,microsatellite_instability,microsatellite_instability,STAD,MANTIS score,cBioPortal_TCGA_PanCancer,ProvGigaPath,near-threshold only,FALSE,TRUE,5,2,0.4,0.189287302730879,0.0173553577264558,0.19041367902047,0.168225321681154,0.207953748918025,0.189287302730879,,,,,,,3,0,0.182702321206758,,,0.182702321206758,0.182702321206758,FALSE,0.6
continuous,microsatellite_instability,microsatellite_instability,STAD,MANTIS score,cBioPortal_TCGA_PanCancer,TITAN,near-threshold only,FALSE,TRUE,5,1,0.2,0.185159610596034,0.0412595757980572,0.192985613451487,0.131034782367148,0.242162310332474,0.185159610596034,,,,,,,3,0,0.181384011093536,,,0.181384011093536,0.181384011093536,FALSE,0.8
continuous,microsatellite_instability,microsatellite_instability,STAD,MSIsensor score,cBioPortal_TCGA_PanCancer,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.161680910468513,0.018625880312847,0.155342037114749,0.142954900822512,0.188160353600184,0.161680910468513,,,,,,,3,0,0.17931661860408,,,0.17931661860408,0.17931661860408,FALSE,1
continuous,microsatellite_instability,microsatellite_instability,STAD,MSIsensor score,cBioPortal_TCGA_PanCancer,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,3,0.6,0.202157307592613,0.00969850986154293,0.202875228684055,0.190452683868838,0.21274483427556,0.202157307592613,,,,,,,3,0,0.20583284158939,,,0.20583284158939,0.20583284158939,TRUE,0.6
continuous,microsatellite_instability,microsatellite_instability,STAD,MSIsensor score,cBioPortal_TCGA_PanCancer,TITAN,union-positive and near-threshold,TRUE,TRUE,5,3,0.6,0.187061175262859,0.0551135981203287,0.214156707975801,0.0996941780817163,0.232116941026669,0.187061175262859,,,,,,,3,0,0.195243256685195,,,0.195243256685195,0.195243256685195,FALSE,0.4
continuous,microsatellite_instability,microsatellite_instability,TGCT,MSIsensor score,cBioPortal_TCGA_PanCancer,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.0784953424370078,0.0966442989806693,0.100480507741644,-0.0629256073431626,0.197887602153157,0.0784953424370078,,,,,,,3,0,0.121275406504763,,,0.121275406504763,0.121275406504763,FALSE,1
continuous,microsatellite_instability,microsatellite_instability,TGCT,MSIsensor score,cBioPortal_TCGA_PanCancer,ProvGigaPath,near-threshold only,FALSE,TRUE,5,4,0.8,0.212868527112397,0.0487977320883762,0.210939005949477,0.139530463867539,0.269480455389036,0.212868527112397,,,,,,,3,0,0.17242121806485,,,0.17242121806485,0.17242121806485,FALSE,0.2
continuous,microsatellite_instability,microsatellite_instability,TGCT,MSIsensor score,cBioPortal_TCGA_PanCancer,TITAN,near-threshold only,FALSE,TRUE,5,4,0.8,0.20934576909772,0.0219198342531806,0.211645048655313,0.175676723116284,0.232971064184594,0.20934576909772,,,,,,,1,0,0.167395808161675,,,0.167395808161675,0.167395808161675,FALSE,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.0770162822202926,0.0194490353849486,0.0806300381789612,0.0461829421009442,0.0956640049123485,0.0770162822202926,,,,,,,1,0,0.130057419931171,,,0.130057419931171,0.130057419931171,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,1,0.2,0.127512198377972,0.0905423645378522,0.100171856483118,0.0238743771118897,0.267470338394519,0.127512198377972,,,,,,,2,0.04,0.154523094347637,,,0.154523094347637,0.154523094347637,FALSE,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.295250016023796,0.0244922747095942,0.294379906848103,0.257180808354317,0.321766567100253,0.295250016023796,,,,,,,1,0,0.385772017359981,,,0.385772017359981,0.385772017359981,TRUE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.0839290930019964,0.0748405193812492,0.088908360339195,-0.0118303168869991,0.190963221755657,0.0839290930019964,,,,,,,1,0,-0.128490885646552,,,-0.128490885646552,-0.128490885646552,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,2,0.4,0.149408062625744,0.0624321564163256,0.141658789929594,0.0630669377744169,0.218475290810604,0.149408062625744,,,,,,,2,0,0.153791959332596,,,0.153791959332596,0.153791959332596,FALSE,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,union-positive and near-threshold,TRUE,TRUE,5,3,0.6,0.217486535468539,0.0852945773781366,0.202646915137208,0.12265685398305,0.307999962507889,0.217486535468539,,,,,,,2,0,0.300586255717067,,,0.300586255717067,0.300586255717067,TRUE,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,-0.169277387982537,0.0987861556883556,-0.146913773181553,-0.311245988780145,-0.0444871346856917,-0.169277387982537,,,,,,,1,0,-0.596228534433629,,,-0.596228534433629,-0.596228534433629,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,-0.112110049630245,0.078556704698397,-0.113581645480842,-0.201164778046364,-0.0115728711081933,-0.112110049630245,,,,,,,1,0,-0.166088464663721,,,-0.166088464663721,-0.166088464663721,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,near-threshold only,FALSE,TRUE,5,0,0,-0.00633447784966563,0.0711147271971857,-0.0478882572921366,-0.0599561033274159,0.101710496964572,-0.00633447784966563,,,,,,,1,0,0.18508115229524,,,0.18508115229524,0.18508115229524,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,0,0,-0.0895081914871749,0.111298550234577,-0.0909835431724462,-0.26373737399087,0.0301449369004622,-0.0895081914871749,,,,,,,3,0,0.242433789170751,,,0.242433789170751,0.242433789170751,TRUE,0
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,2,0.4,0.115285393728475,0.195141201201692,0.0587652636205839,-0.0756689270713893,0.377401399688936,0.115285393728475,,,,,,,4,0,0.358602564133699,,,0.358602564133699,0.358602564133699,TRUE,0.4
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,union-positive and near-threshold,TRUE,TRUE,5,3,0.6,0.231025928199402,0.156614986525917,0.274774097818656,-0.0205406099630308,0.373865863791576,0.231025928199402,,,,,,,2,0,0.235362080057149,,,0.235362080057149,0.235362080057149,TRUE,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,union-positive,TRUE,FALSE,5,1,0.2,0.175237465254916,0.0741295688552185,0.169231252972402,0.0671029553491126,0.273373593189356,0.175237465254916,,,,,,,1,0,-0.0479829643738676,,,-0.0479829643738676,-0.0479829643738676,FALSE,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,union-positive,TRUE,FALSE,5,0,0,-0.0254004610739133,0.0596414050399787,0.00180009139309545,-0.0999503777901569,0.0272325748564213,-0.0254004610739133,,,,,,,2,0,-0.0438271179049556,,,-0.0438271179049556,-0.0438271179049556,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,union-positive,TRUE,FALSE,5,4,0.8,0.316795487421037,0.0879548910096706,0.336886169640491,0.16774570852106,0.381488001528043,0.316795487421037,,,,,,,1,0,0.424229718812637,,,0.424229718812637,0.424229718812637,TRUE,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,-0.0322587482800854,0.0906041263912706,0.00795878556460994,-0.166559036576133,0.0656848519937077,-0.0322587482800854,,,,,,,1,0,0.0388714256762672,,,0.0388714256762672,0.0388714256762672,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,-0.0736732273929459,0.0676342113910616,-0.0638314527394914,-0.17280877147592,-0.0110478110108654,-0.0736732273929459,,,,,,,2,0.04,-0.00119122876081046,,,-0.00119122876081046,-0.00119122876081046,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,near-threshold only,FALSE,TRUE,5,0,0,0.0969178966395135,0.11802405683168,0.136856892411538,-0.109307050415941,0.176241064634187,0.0969178966395135,,,,,,,1,0,0.160473728018595,,,0.160473728018595,0.160473728018595,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.0396221146322915,0.118935015293577,0.102954249697678,-0.124560506170598,0.138805763882599,0.0396221146322915,,,,,,,2,0,0.00805898016919815,,,0.00805898016919815,0.00805898016919815,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.0703616185816226,0.0783270322606927,0.0723891009368851,-0.0110391231797475,0.191705962146183,0.0703616185816226,,,,,,,2,0,0.109879251914897,,,0.109879251914897,0.109879251914897,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.340749880747745,0.0612257863865963,0.319148163498058,0.267902105623135,0.423738958351604,0.340749880747745,,,,,,,2,0,0.249297031419433,,,0.249297031419433,0.249297031419433,TRUE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,-0.041831864378052,0.0398872287511678,-0.0433591841148182,-0.0888411533679438,0.0197524914291758,-0.041831864378052,,,,,,,1,0,-0.389258809296528,,,-0.389258809296528,-0.389258809296528,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.0727282814495111,0.0316601124945708,0.0807390129346634,0.0391630293707976,0.110500918326352,0.0727282814495111,,,,,,,3,0,0.0833576026037829,,,0.0833576026037829,0.0833576026037829,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,near-threshold only,FALSE,TRUE,5,2,0.4,0.180860508769411,0.0901274834340512,0.165037785341961,0.0620693627889585,0.311385045191006,0.180860508769411,,,,,,,4,0.04,0.191972569125062,,,0.191972569125062,0.191972569125062,FALSE,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,-0.0337916351422092,0.180637053994002,0.0837593787085427,-0.278635873912221,0.116924024049857,-0.0337916351422092,,,,,,,1,0,0.142986475227161,,,0.142986475227161,0.142986475227161,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.0160897109936397,0.134120950957658,0.0630849681004391,-0.190540576316487,0.15159441212574,0.0160897109936397,,,,,,,2,0.04,0.10716230136955,,,0.10716230136955,0.10716230136955,FALSE,1
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,near-threshold only,FALSE,TRUE,5,1,0.2,0.123679569740588,0.121028105380747,0.0863710947065222,0.00206623992486688,0.302505253850565,0.123679569740588,,,,,,,1,0,0.171551185394471,,,0.171551185394471,0.171551185394471,FALSE,0.8
