foundation_model,outcome_type,family,subfamily,tumor_type,endpoint,source,n_primary,positive_primary,negative_primary,metric_primary,screen_positive_primary,n_exact,positive_exact,negative_exact,metric_exact,screen_positive_exact,delta_exact_minus_primary,threshold_change
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,CESC,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,266,,,0.0115657478119396,FALSE,266,,,0.0115657478119396,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,CESC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,266,,,0.0656667079216179,FALSE,266,,,0.0656667079216179,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,CESC,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,266,,,0.0599943276794465,FALSE,266,,,0.0599943276794465,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.00310954947873132,FALSE,423,,,0.00310954947873132,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.311972798453963,TRUE,423,,,0.311972798453963,TRUE,0,retained positive
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0336835384800597,FALSE,423,,,0.0336835384800597,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.176831248688986,FALSE,423,,,0.176831248688986,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.147124482948901,FALSE,423,,,0.147124482948901,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0488591357847469,FALSE,423,,,0.0488591357847469,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.147367942145188,FALSE,423,,,0.147367942145188,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0699644482684541,FALSE,423,,,0.0699644482684541,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.041921250468604,FALSE,423,,,0.041921250468604,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.180049110464698,FALSE,423,,,0.180049110464698,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.267035821035687,TRUE,423,,,0.267035821035687,TRUE,0,retained positive
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0331634033956348,FALSE,423,,,0.0331634033956348,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,-0.0450115029764842,FALSE,423,,,-0.0450115029764842,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.197313713958778,FALSE,423,,,0.197313713958778,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0890772149774963,FALSE,423,,,0.0890772149774963,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.058946221081288,FALSE,423,,,0.058946221081288,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,-0.0698322904262811,FALSE,423,,,-0.0698322904262811,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.00993841147414543,FALSE,423,,,0.00993841147414543,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0773500465604249,FALSE,423,,,0.0773500465604249,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.127605889801625,FALSE,423,,,0.127605889801625,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,-0.0132737681338544,FALSE,423,,,-0.0132737681338544,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.108935318667236,FALSE,423,,,0.108935318667236,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.245183513056541,TRUE,423,,,0.245183513056541,TRUE,0,retained positive
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.244740703232515,TRUE,423,,,0.244740703232515,TRUE,0,retained positive
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.219808013219018,TRUE,423,,,0.219808013219018,TRUE,0,retained positive
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.182130803943156,FALSE,423,,,0.182130803943156,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.276882024270602,TRUE,423,,,0.276882024270602,TRUE,0,retained positive
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.102396226173999,FALSE,423,,,0.102396226173999,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.089691595435041,FALSE,423,,,0.089691595435041,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0263583735485713,FALSE,423,,,0.0263583735485713,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,-0.0156665241469214,FALSE,423,,,-0.0156665241469214,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0379538642489107,FALSE,423,,,0.0379538642489107,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0984652901577885,FALSE,423,,,0.0984652901577885,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.196887600898036,FALSE,423,,,0.196887600898036,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0486519648448305,FALSE,423,,,0.0486519648448305,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,-0.0114825270844863,FALSE,423,,,-0.0114825270844863,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,-0.0407745043290739,FALSE,423,,,-0.0407745043290739,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0330866232829272,FALSE,423,,,0.0330866232829272,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0566289497418064,FALSE,423,,,0.0566289497418064,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.000868452493258176,FALSE,423,,,0.000868452493258176,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,-0.0260099248900956,FALSE,423,,,-0.0260099248900956,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0255749811126917,FALSE,423,,,0.0255749811126917,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.000907152142304302,FALSE,423,,,0.000907152142304302,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.016824929338817,FALSE,423,,,0.016824929338817,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0733818353125358,FALSE,423,,,0.0733818353125358,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0211594720738417,FALSE,423,,,0.0211594720738417,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.110585282633048,FALSE,423,,,0.110585282633048,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.114186208963437,FALSE,423,,,0.114186208963437,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,0.0756441673021097,FALSE,423,,,0.0756441673021097,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,COAD,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,423,,,-0.0162099939252953,FALSE,423,,,-0.0162099939252953,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.000139273167031773,FALSE,151,,,-0.000139273167031773,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.011275993214655,FALSE,151,,,0.011275993214655,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.237527679601381,FALSE,151,,,-0.237527679601381,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.00478830373470518,FALSE,151,,,0.00478830373470518,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.108768280787449,FALSE,151,,,0.108768280787449,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.148846152444602,FALSE,151,,,0.148846152444602,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0299852012746122,FALSE,151,,,0.0299852012746122,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0572930959221828,FALSE,151,,,0.0572930959221828,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.213364429569884,FALSE,151,,,-0.213364429569884,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0554507053572919,FALSE,151,,,-0.0554507053572919,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0026379069921576,FALSE,151,,,0.0026379069921576,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.121953115716924,FALSE,151,,,-0.121953115716924,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0472407465411205,FALSE,151,,,0.0472407465411205,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.121785525145348,FALSE,151,,,0.121785525145348,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0989186513682066,FALSE,151,,,-0.0989186513682066,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.214032496285075,FALSE,151,,,-0.214032496285075,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0569874767536148,FALSE,151,,,0.0569874767536148,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0185752585791614,FALSE,151,,,-0.0185752585791614,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0542670175578957,FALSE,151,,,-0.0542670175578957,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0319227441101053,FALSE,151,,,0.0319227441101053,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0556160184930172,FALSE,151,,,-0.0556160184930172,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0199204667467644,FALSE,151,,,0.0199204667467644,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0521753381476118,FALSE,151,,,-0.0521753381476118,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.00463768842929679,FALSE,151,,,0.00463768842929679,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0587449186705309,FALSE,151,,,-0.0587449186705309,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0321258130752167,FALSE,151,,,-0.0321258130752167,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.150892423688807,FALSE,151,,,0.150892423688807,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0035219239695008,FALSE,151,,,-0.0035219239695008,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0297971987022045,FALSE,151,,,-0.0297971987022045,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0226987012917235,FALSE,151,,,-0.0226987012917235,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0674089834799505,FALSE,151,,,0.0674089834799505,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0222269954863059,FALSE,151,,,-0.0222269954863059,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.150112988906301,FALSE,151,,,-0.150112988906301,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0429314885575533,FALSE,151,,,0.0429314885575533,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.026218224032416,FALSE,151,,,-0.026218224032416,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0210458062517658,FALSE,151,,,-0.0210458062517658,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.170049387878786,FALSE,151,,,0.170049387878786,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.105202699855907,FALSE,151,,,0.105202699855907,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0216095204164365,FALSE,151,,,0.0216095204164365,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0863335200663695,FALSE,151,,,0.0863335200663695,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0548522443208934,FALSE,151,,,-0.0548522443208934,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.135719186609612,FALSE,151,,,-0.135719186609612,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.00421599108166637,FALSE,151,,,-0.00421599108166637,FALSE,0,retained negative
GigaSSL,continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,0.0159450003135484,FALSE,151,,,0.0159450003135484,FALSE,0,retained negative
