family,subfamily,tumor_type,endpoint,source,n,q2,rmse,spearman,p_permutation,permutations,permutation_exceedances,ncomp,seed,fastPLS_version,backend,svd_method,rsvd_oversample,rsvd_power,permutation_attempted,permutation_stopped_early,q_value,q_value_global,tier
microsatellite_instability,microsatellite_instability,SARC,MANTIS score,cBioPortal_TCGA_PanCancer,244,0.0294295380925305,0.0290129127707246,0.274960472001399,1,0,,1,20262002,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,BRCA,MSIsensor score,cBioPortal_TCGA_PanCancer,1032,0.0245316226813052,1.7726882602266,0.389640747458963,1,0,,1,20260975,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,BRCA,MANTIS score,cBioPortal_TCGA_PanCancer,991,0.0235498387575893,0.0449158751850803,0.229786576121723,1,0,,3,20260974,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,OV,MSIsensor score,cBioPortal_TCGA_PanCancer,97,0.017495887731462,0.665648862113432,0.224485102576981,1,0,,1,20261730,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,LUAD,MSIsensor score,cBioPortal_TCGA_PanCancer,461,0.00535025964379132,0.497327245619749,0.194732128599412,1,0,,1,20261570,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,READ,MSIsensor score,cBioPortal_TCGA_PanCancer,141,0.00108611140321013,5.41750629264667,0.0726199623480881,1,0,,1,20261948,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,KIRP,MSIsensor score,cBioPortal_TCGA_PanCancer,264,-0.00222213417931538,0.222729398805083,0.193501817786047,1,0,,1,20261407,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,KICH,MANTIS score,cBioPortal_TCGA_PanCancer,65,-0.00354912899388005,0.0133779861953767,0.266962442964775,1,0,,1,20261296,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,LUSC,MANTIS score,cBioPortal_TCGA_PanCancer,454,-0.00806838713102898,0.04090651933665,0.122350648276555,1,0,,1,20261625,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,THCA,MANTIS score,cBioPortal_TCGA_PanCancer,486,-0.0145257782824075,0.0202391441524283,0.171282996771769,1,0,,5,20262223,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,LGG,MSIsensor score,cBioPortal_TCGA_PanCancer,488,-0.0234521839997914,0.435689854694031,0.121942899184001,1,0,,1,20261459,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,PCPG,MSIsensor score,cBioPortal_TCGA_PanCancer,175,-0.0238016513246251,0.0351415296012171,0.125021560440785,1,0,,1,20261837,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,CESC,MSIsensor score,cBioPortal_TCGA_PanCancer,261,-0.0251222802420754,1.91270893649984,0.196924977613847,1,0,,1,20261031,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,UVM,MANTIS score,cBioPortal_TCGA_PanCancer,80,-0.0285376674790163,0.0082180207123345,0.134775092095899,1,0,,1,20262428,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,LIHC,MSIsensor score,cBioPortal_TCGA_PanCancer,359,-0.0293334838830139,0.790586600039421,0.200775229614042,1,0,,1,20261514,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,BLCA,MSIsensor score,cBioPortal_TCGA_PanCancer,385,-0.0317277897361556,0.527937610662634,0.00994490726432576,1,0,,1,20260919,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,KIRC,MSIsensor score,cBioPortal_TCGA_PanCancer,476,-0.0346014814089408,2.52194203932691,0.114772047346064,1,0,,1,20261352,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,GBM,MSIsensor score,cBioPortal_TCGA_PanCancer,253,-0.0384332992700145,0.746290590226384,0.254054764616538,1,0,,1,20261193,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,READ,MANTIS score,cBioPortal_TCGA_PanCancer,132,-0.0435859695632521,0.115023879536904,0.292259267140485,1,0,,1,20261947,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,LUSC,MSIsensor score,cBioPortal_TCGA_PanCancer,455,-0.0461066690344452,1.14097174521814,0.178514032939973,1,0,,1,20261626,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,UVM,MSIsensor score,cBioPortal_TCGA_PanCancer,80,-0.0474394320769924,0.0648333099161522,0.250242811958821,1,0,,2,20262429,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,BLCA,MANTIS score,cBioPortal_TCGA_PanCancer,385,-0.049851475673206,0.0227313888700561,0.0639970947232102,1,0,,1,20260918,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,PCPG,MANTIS score,cBioPortal_TCGA_PanCancer,175,-0.053063805197697,0.0161039809932594,-0.0142065588236033,1,0,,1,20261836,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,KIRP,MANTIS score,cBioPortal_TCGA_PanCancer,264,-0.0548321669961545,0.0185978586396245,0.0775807419405,1,0,,1,20261406,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,ESCA,MANTIS score,cBioPortal_TCGA_PanCancer,155,-0.0564982301180776,0.0989500047938563,0.219110759880578,1,0,,1,20261140,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,LUAD,MANTIS score,cBioPortal_TCGA_PanCancer,461,-0.0567655522277928,0.0260758485221549,0.0772315695300897,1,0,,1,20261569,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,HNSC,MANTIS score,cBioPortal_TCGA_PanCancer,428,-0.0585865311044784,0.0335231600620173,0.254487260608843,1,0,,1,20261247,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,OV,MANTIS score,cBioPortal_TCGA_PanCancer,75,-0.0622329199753775,0.0314813015695029,0.196506301823532,1,0,,2,20261729,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,SKCM,MSIsensor score,cBioPortal_TCGA_PanCancer,74,-0.0628349198888643,0.203564174268671,0.209369432461202,1,0,,1,20262059,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,SARC,MSIsensor score,cBioPortal_TCGA_PanCancer,245,-0.0632503752398552,1.12197629101648,0.175996074755077,1,0,,1,20262003,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,GBM,MANTIS score,cBioPortal_TCGA_PanCancer,239,-0.0650276228369235,0.0234353188948654,0.0476731601201773,1,0,,1,20261192,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,LIHC,MANTIS score,cBioPortal_TCGA_PanCancer,359,-0.0655061578733385,0.028957347133972,0.0740415050440116,1,0,,1,20261513,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,THCA,MSIsensor score,cBioPortal_TCGA_PanCancer,486,-0.0656469558242758,0.0654425865952413,0.0547785819599963,1,0,,1,20262224,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,SKCM,MANTIS score,cBioPortal_TCGA_PanCancer,74,-0.071667277629734,0.0229766868701885,0.127940642918859,1,0,,1,20262058,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,LGG,MANTIS score,cBioPortal_TCGA_PanCancer,485,-0.0762143200801464,0.02175568425659,0.118246387472706,1,0,,1,20261458,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,PRAD,MSIsensor score,cBioPortal_TCGA_PanCancer,398,-0.0819407257075213,0.540068116310625,0.0935231153048851,1,0,,1,20261892,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,ESCA,MSIsensor score,cBioPortal_TCGA_PanCancer,155,-0.0856989952918974,3.48833178432947,0.0425677592516789,1,0,,1,20261141,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,HNSC,MSIsensor score,cBioPortal_TCGA_PanCancer,428,-0.0867956887715764,1.13128542506059,0.1676286519171,1,0,,1,20261248,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,KIRC,MANTIS score,cBioPortal_TCGA_PanCancer,306,-0.0942794697455145,0.0375325717895602,0.174051863191094,1,0,,1,20261351,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,PAAD,MANTIS score,cBioPortal_TCGA_PanCancer,180,-0.099424131528042,0.0176588831963491,0.0551877969608314,1,0,,1,20261785,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,MESO,MANTIS score,cBioPortal_TCGA_PanCancer,71,-0.127720314986983,0.0211888442685824,0.103130817540136,1,0,,1,20261676,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,UCS,MANTIS score,cBioPortal_TCGA_PanCancer,53,-0.146044838759881,0.106356654210795,0.0644276902511304,1,0,,1,20262378,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,THYM,MANTIS score,cBioPortal_TCGA_PanCancer,120,-0.182808254062689,0.0432411157370269,0.0124911447457054,1,0,,1,20262275,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,THYM,MSIsensor score,cBioPortal_TCGA_PanCancer,120,-0.204260614341497,2.07983121823348,0.267151196963724,1,0,,1,20262276,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,PAAD,MSIsensor score,cBioPortal_TCGA_PanCancer,181,-0.22307436716965,1.65890743969071,-0.0933606086692257,1,0,,1,20261786,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,ACC,MANTIS score,cBioPortal_TCGA_PanCancer,55,-0.297055311608304,0.0463226145284271,0.280519480519481,1,0,,1,20260862,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,KICH,MSIsensor score,cBioPortal_TCGA_PanCancer,65,-0.364935998764925,2.90780838700496,0.0698501056751305,1,0,,1,20261297,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,MESO,MSIsensor score,cBioPortal_TCGA_PanCancer,71,-0.373704587727208,0.747492315986793,0.203454013769714,1,0,,1,20261677,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,ACC,MSIsensor score,cBioPortal_TCGA_PanCancer,55,-0.39285777700527,1.16968511166439,0.0189888316215107,1,0,,1,20260863,0.99.20,cpu,rsvd,10,2,,,1,1,C
microsatellite_instability,microsatellite_instability,UCS,MSIsensor score,cBioPortal_TCGA_PanCancer,53,-0.433883343330678,4.04070572198076,0.415384357904653,1,0,,1,20262379,0.99.20,cpu,rsvd,10,2,,,1,1,C
thorsson,immune_inflammatory_and_genomic_context,TGCT,TGF-beta Response,Thorsson2018_PanImmune_MS,148,0.669667847426585,0.30269309097859,0.80061857559215,0.001,999,0,2,20262123,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,THYM,Th17 Cells,Thorsson2018_PanImmune_MS,117,0.637980532356633,1646.23940481325,0.766038753765229,0.001,999,0,3,20262248,0.99.20,cpu,rsvd,10,2,999,FALSE,0.002875,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,THCA,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,498,0.579844331636526,0.77828065101072,0.741050839406383,0.001,999,0,4,20262176,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00376923076923077,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,BRCA,Wound Healing,Thorsson2018_PanImmune_MS,1039,0.526938499322388,0.110993065602254,0.722162313116055,0.001,999,0,6,20260925,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00384615384615385,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,THCA,TGF-beta Response,Thorsson2018_PanImmune_MS,498,0.522138251638039,0.233076602033571,0.705645432696705,0.001,999,0,3,20262178,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00376923076923077,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,SARC,Macrophage Regulation,Thorsson2018_PanImmune_MS,218,0.520342969203932,0.616827147788232,0.692185558490266,0.001,999,0,2,20261954,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00326666666666667,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,KIRP,Proliferation,Thorsson2018_PanImmune_MS,261,0.514822056082162,0.393832348356395,0.607001914810321,0.001,999,0,3,20261356,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00544444444444445,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,LUAD,Proliferation,Thorsson2018_PanImmune_MS,410,0.512275488322051,0.455233049766831,0.721563246321015,0.001,999,0,2,20261519,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00333333333333333,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,BRCA,Proliferation,Thorsson2018_PanImmune_MS,1039,0.509939335020071,0.443206820100557,0.735188100726888,0.001,999,0,5,20260924,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00384615384615385,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,THCA,Th1 Cells,Thorsson2018_PanImmune_MS,498,0.503271832841343,513.573140255263,0.707059800918654,0.001,999,0,4,20262194,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00376923076923077,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,TGCT,Wound Healing,Thorsson2018_PanImmune_MS,148,0.502954577264403,0.137129507379205,0.663089429731341,0.001,999,0,3,20262119,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,THCA,Macrophage Regulation,Thorsson2018_PanImmune_MS,498,0.499615653735756,0.457780775158891,0.697306347515139,0.001,999,0,4,20262175,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00376923076923077,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,SARC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,250,0.496556104620056,0.125189921586351,0.710728939663035,0.001,999,0,3,20261949,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00326666666666667,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,TGCT,Leukocyte Fraction,Thorsson2018_PanImmune_MS,132,0.49539493394531,0.112504758126101,0.721651663267537,0.001,999,0,3,20262115,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,THYM,Proliferation,Thorsson2018_PanImmune_MS,117,0.489777609565888,0.557727004171727,0.687369809228371,0.001,999,0,2,20262227,0.99.20,cpu,rsvd,10,2,999,FALSE,0.002875,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,UCEC,Number of Segments,Thorsson2018_PanImmune_MS,484,0.482393293194642,0.61522604695007,0.657119805690009,0.001,999,0,3,20262291,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00416666666666667,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,TGCT,Macrophage Regulation,Thorsson2018_PanImmune_MS,148,0.481483963311066,0.464833613663877,0.715889267195533,0.001,999,0,4,20262120,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,BLCA,TIL Regional Fraction,Thorsson2018_PanImmune_MS,297,0.475940265303417,4.79678976471956,0.733719839424538,0.001,999,0,4,20260867,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00384615384615385,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,SARC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,218,0.475268742259007,0.924654037861943,0.689650619096862,0.001,999,0,4,20261955,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00326666666666667,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,THCA,TCR Shannon,Thorsson2018_PanImmune_MS,458,0.465662052124021,0.885950582255697,0.68567661025599,0.001,999,0,4,20262190,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00376923076923077,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,TGCT,Macrophages M2,Thorsson2018_PanImmune_MS,148,0.463448525051765,0.0874447478785787,0.743433887249803,0.001,999,0,1,20262149,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,UCEC,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,477,0.457860418941097,12.8932113361805,0.601327199263954,0.001,999,0,3,20262294,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00416666666666667,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,STAD,Proliferation,Thorsson2018_PanImmune_MS,334,0.455865257232475,0.371468144296926,0.651219541848845,0.001,999,0,3,20262064,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00376923076923077,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,COAD,TIL Regional Fraction,Thorsson2018_PanImmune_MS,414,0.454367384522059,6.25054757536451,0.691598227841358,0.001,999,0,8,20261035,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00833333333333334,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,TGCT,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,148,0.451501081346066,0.784128546343878,0.718668675523901,0.001,999,0,4,20262121,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,LGG,TGF-beta Response,Thorsson2018_PanImmune_MS,488,0.447072410021727,0.247689990834966,0.605747867283339,0.001,999,0,6,20261416,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00766666666666667,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,LIHC,Proliferation,Thorsson2018_PanImmune_MS,352,0.433812055794477,0.556069622284213,0.679502771745483,0.001,999,0,2,20261463,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,THYM,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,117,0.42914524385348,0.710240853045032,0.666359453910594,0.001,999,0,1,20262230,0.99.20,cpu,rsvd,10,2,999,FALSE,0.002875,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,BRCA,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,1039,0.425129387656165,0.877514428325364,0.638102173897211,0.001,999,0,6,20260927,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00384615384615385,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,LIHC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,363,0.421668778653698,0.105786390610803,0.645999655793729,0.001,999,0,3,20261460,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,BRCA,TIL Regional Fraction,Thorsson2018_PanImmune_MS,942,0.420339903882187,4.18648811801466,0.710033286846447,0.001,999,0,6,20260923,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00384615384615385,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,BRCA,Leukocyte Fraction,Thorsson2018_PanImmune_MS,1026,0.419456891817934,0.109981338388372,0.612389455601623,0.001,999,0,6,20260920,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00384615384615385,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,BLCA,Macrophage Regulation,Thorsson2018_PanImmune_MS,373,0.413615118588652,0.651617169590817,0.63403064102569,0.001,999,0,4,20260870,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00384615384615385,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,SKCM,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,291,0.409112810011962,1.17062718830156,0.641326229979206,0.001,999,0,3,20262011,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00555555555555556,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,LUAD,Leukocyte Fraction,Thorsson2018_PanImmune_MS,460,0.408151737018528,0.0973661116110633,0.617581902766451,0.001,999,0,5,20261515,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00333333333333333,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,THCA,Leukocyte Fraction,Thorsson2018_PanImmune_MS,501,0.408115243349826,0.093331556704548,0.652813703270749,0.001,999,0,3,20262170,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00376923076923077,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,UCEC,TIL Regional Fraction,Thorsson2018_PanImmune_MS,446,0.401376378706346,4.8896810879504,0.64327183490616,0.001,999,0,5,20262280,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00416666666666667,0.00696116504854369,A
thorsson,immune_inflammatory_and_genomic_context,LUAD,Wound Healing,Thorsson2018_PanImmune_MS,410,0.395297126592487,0.139565504072184,0.647295009113518,0.001,999,0,2,20261520,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00333333333333333,0.00696116504854369,B
thorsson,immune_inflammatory_and_genomic_context,THYM,TCR Shannon,Thorsson2018_PanImmune_MS,117,0.388537551664083,1.14732809612475,0.660829624301278,0.001,999,0,1,20262243,0.99.20,cpu,rsvd,10,2,999,FALSE,0.002875,0.00696116504854369,B
thorsson,immune_inflammatory_and_genomic_context,LUAD,TIL Regional Fraction,Thorsson2018_PanImmune_MS,460,0.386441629523324,4.70014108792856,0.685677934287928,0.001,999,0,4,20261518,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00333333333333333,0.00696116504854369,B
thorsson,immune_inflammatory_and_genomic_context,LIHC,Wound Healing,Thorsson2018_PanImmune_MS,352,0.384560913077573,0.129134201347689,0.579059478525478,0.001,999,0,2,20261464,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,B
thorsson,immune_inflammatory_and_genomic_context,THYM,TGF-beta Response,Thorsson2018_PanImmune_MS,117,0.384546008193038,0.357526812204885,0.671177449085105,0.001,999,0,1,20262232,0.99.20,cpu,rsvd,10,2,999,FALSE,0.002875,0.00696116504854369,B
thorsson,immune_inflammatory_and_genomic_context,MESO,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,72,0.383454570501263,0.756517888084576,0.550871438677729,0.001,999,0,2,20261633,0.99.20,cpu,rsvd,10,2,999,FALSE,0.045,0.00696116504854369,B
thorsson,immune_inflammatory_and_genomic_context,TGCT,Stromal Fraction,Thorsson2018_PanImmune_MS,148,0.381586094257837,0.173710353400602,0.693512267483953,0.001,999,0,3,20262116,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,B
thorsson,immune_inflammatory_and_genomic_context,THYM,SNV Neoantigens,Thorsson2018_PanImmune_MS,113,0.380318952332071,0.563569688675312,0.595250556122291,0.001,999,0,3,20262233,0.99.20,cpu,rsvd,10,2,999,FALSE,0.002875,0.00696116504854369,B
thorsson,immune_inflammatory_and_genomic_context,LIHC,Macrophage Regulation,Thorsson2018_PanImmune_MS,352,0.378288649383906,0.523323943373557,0.585644743584899,0.001,999,0,3,20261465,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,B
thorsson,immune_inflammatory_and_genomic_context,STAD,TIL Regional Fraction,Thorsson2018_PanImmune_MS,335,0.378123897071642,8.90703802375381,0.64871749039235,0.001,999,0,4,20262063,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00376923076923077,0.00696116504854369,B
thorsson,immune_inflammatory_and_genomic_context,READ,TIL Regional Fraction,Thorsson2018_PanImmune_MS,142,0.376052214370535,6.1899896350984,0.670815250078061,0.001,999,0,5,20261896,0.99.20,cpu,rsvd,10,2,999,FALSE,0.05,0.00696116504854369,C
thorsson,immune_inflammatory_and_genomic_context,SKCM,Macrophage Regulation,Thorsson2018_PanImmune_MS,291,0.37543276334887,0.650271470981083,0.624977066479153,0.001,999,0,3,20262010,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00555555555555556,0.00696116504854369,B
thorsson,immune_inflammatory_and_genomic_context,LUSC,TIL Regional Fraction,Thorsson2018_PanImmune_MS,384,0.375160760152475,7.53274044105212,0.669680792445153,0.001,999,0,3,20261574,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00714285714285714,0.00696116504854369,B
