outcome_type,family,tumor_type,endpoint,p_permutation,q_value,q_value_global,q_value_outcome_wide,q_value_atlas_wide,tier
continuous,rna_pathway_activity,KICH,HALLMARK_COAGULATION,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_COAGULATION,1,1,1,1,1,C
continuous,rna_pathway_activity,ESCA,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_MYC_TARGETS_V2,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_UV_RESPONSE_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,READ,HALLMARK_UV_RESPONSE_UP,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_MYOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_APICAL_SURFACE,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_COMPLEMENT,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,GOBP_VITAMIN_B6_METABOLIC_PROCESS,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_IL2_STAT5_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,READ,HALLMARK_APICAL_SURFACE,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_P53_PATHWAY,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_TGF_BETA_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,ESCA,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_PANCREAS_BETA_CELLS,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_HEME_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_SPERMATOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_KRAS_SIGNALING_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_UV_RESPONSE_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_UV_RESPONSE_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_UV_RESPONSE_UP,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_DNA_REPAIR,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_PEROXISOME,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_MYOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_APOPTOSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_ANDROGEN_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,READ,HALLMARK_IL6_JAK_STAT3_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_MITOTIC_SPINDLE,1,1,1,1,1,C
continuous,rna_pathway_activity,ESCA,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_MYC_TARGETS_V2,1,1,1,1,1,C
continuous,rna_pathway_activity,READ,HALLMARK_ESTROGEN_RESPONSE_LATE,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,GOBP_VITAMIN_B6_METABOLIC_PROCESS,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_HYPOXIA,1,1,1,1,1,C
continuous,rna_pathway_activity,READ,HALLMARK_ALLOGRAFT_REJECTION,1,1,1,1,1,C
continuous,rna_pathway_activity,READ,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,READ,HALLMARK_E2F_TARGETS,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_MITOTIC_SPINDLE,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_DNA_REPAIR,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_SPERMATOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_APOPTOSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_MITOTIC_SPINDLE,1,1,1,1,1,C
continuous,rna_pathway_activity,CESC,HALLMARK_MITOTIC_SPINDLE,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_E2F_TARGETS,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_FATTY_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_INFLAMMATORY_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_P53_PATHWAY,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_GLYCOLYSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_HEDGEHOG_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,READ,HALLMARK_TGF_BETA_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_HEME_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_MYC_TARGETS_V2,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_UV_RESPONSE_UP,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_MYC_TARGETS_V1,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_KRAS_SIGNALING_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_G2M_CHECKPOINT,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_MYC_TARGETS_V1,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_PROTEIN_SECRETION,1,1,1,1,1,C
continuous,rna_pathway_activity,READ,HALLMARK_NOTCH_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_PANCREAS_BETA_CELLS,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_PANCREAS_BETA_CELLS,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_APICAL_SURFACE,1,1,1,1,1,C
continuous,rna_pathway_activity,READ,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_HEDGEHOG_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_NOTCH_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_XENOBIOTIC_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_MYC_TARGETS_V2,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_NOTCH_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_PANCREAS_BETA_CELLS,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_HYPOXIA,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_E2F_TARGETS,1,1,1,1,1,C
continuous,rna_pathway_activity,READ,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,1,1,1,1,C
continuous,rna_pathway_activity,READ,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_ADIPOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_KRAS_SIGNALING_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_PROTEIN_SECRETION,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_ESTROGEN_RESPONSE_LATE,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_FATTY_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_IL2_STAT5_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_INTERFERON_GAMMA_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_COMPLEMENT,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_GLYCOLYSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_DNA_REPAIR,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_UV_RESPONSE_UP,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_KRAS_SIGNALING_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_KRAS_SIGNALING_UP,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_UV_RESPONSE_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_P53_PATHWAY,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_ESTROGEN_RESPONSE_LATE,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_ANGIOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_XENOBIOTIC_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_TGF_BETA_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,ESCA,HALLMARK_ESTROGEN_RESPONSE_EARLY,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_BILE_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_APICAL_JUNCTION,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,GOBP_VITAMIN_B6_METABOLIC_PROCESS,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_KRAS_SIGNALING_UP,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_ANDROGEN_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_HYPOXIA,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,1,1,1,1,C
continuous,rna_pathway_activity,PAAD,HALLMARK_PROTEIN_SECRETION,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_G2M_CHECKPOINT,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_E2F_TARGETS,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_DNA_REPAIR,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_ESTROGEN_RESPONSE_EARLY,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_PANCREAS_BETA_CELLS,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_MYC_TARGETS_V2,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_DNA_REPAIR,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_ANGIOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_TGF_BETA_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_NOTCH_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_GLYCOLYSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_MYC_TARGETS_V1,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_MYOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_UV_RESPONSE_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_FATTY_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_ADIPOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_TGF_BETA_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_HEDGEHOG_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_APICAL_SURFACE,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_HEDGEHOG_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,THYM,HALLMARK_HEME_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_ANGIOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_ESTROGEN_RESPONSE_EARLY,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_PANCREAS_BETA_CELLS,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_ADIPOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_ANGIOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_HEME_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_HEDGEHOG_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,1,1,1,1,C
continuous,thorsson,TGCT,TGF-beta Response,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,THYM,Th17 Cells,0.001,0.00270588235294118,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,THCA,Lymphocyte Infiltration Signature Score,0.001,0.00376923076923077,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,BRCA,Wound Healing,0.001,0.00357142857142857,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,THCA,TGF-beta Response,0.001,0.00376923076923077,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,LUAD,Proliferation,0.001,0.003125,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,SARC,Macrophage Regulation,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,THCA,Th1 Cells,0.001,0.00376923076923077,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,BRCA,Proliferation,0.001,0.00357142857142857,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,TGCT,Macrophages M2,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,THCA,Macrophage Regulation,0.001,0.00376923076923077,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,SARC,Leukocyte Fraction,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,TGCT,Macrophage Regulation,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,STAD,Proliferation,0.001,0.00376923076923077,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,SARC,Lymphocyte Infiltration Signature Score,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,KIRP,Proliferation,0.001,0.00544444444444445,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,THCA,TCR Shannon,0.001,0.00376923076923077,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,UCEC,Number of Segments,0.001,0.00454545454545455,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,THYM,Lymphocyte Infiltration Signature Score,0.001,0.00270588235294118,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,THYM,TCR Shannon,0.001,0.00270588235294118,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,LGG,TGF-beta Response,0.001,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,BRCA,Lymphocyte Infiltration Signature Score,0.001,0.00357142857142857,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,LIHC,Leukocyte Fraction,0.001,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,LIHC,Proliferation,0.001,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,UCEC,TIL Regional Fraction,0.001,0.00454545454545455,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,BLCA,TIL Regional Fraction,0.001,0.00416666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,SKCM,Lymphocyte Infiltration Signature Score,0.001,0.00625,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,BLCA,Macrophage Regulation,0.001,0.00416666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,GBM,Macrophage Regulation,0.001,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,UCEC,Homologous Recombination Defects,0.001,0.00454545454545455,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,TGCT,Stromal Fraction,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,THYM,Proliferation,0.001,0.00270588235294118,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,TGCT,Wound Healing,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,TGCT,Lymphocyte Infiltration Signature Score,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,TGCT,Leukocyte Fraction,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,BRCA,Leukocyte Fraction,0.001,0.00357142857142857,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,PRAD,TIL Regional Fraction,0.001,0.01225,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,TGCT,B Cells Naive,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,SKCM,TCR Shannon,0.001,0.00625,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,COAD,TIL Regional Fraction,0.001,0.00555555555555556,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,LUSC,TIL Regional Fraction,0.001,0.005,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,BRCA,TIL Regional Fraction,0.001,0.00357142857142857,0.00648868778280543,0.00417631578947368,0.00428925619834711,A
continuous,thorsson,THYM,TGF-beta Response,0.001,0.00270588235294118,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,LUAD,TIL Regional Fraction,0.001,0.003125,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,THCA,Leukocyte Fraction,0.001,0.00376923076923077,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,STAD,Number of Segments,0.001,0.00376923076923077,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,STAD,TIL Regional Fraction,0.001,0.00376923076923077,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,LIHC,Macrophage Regulation,0.001,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,LGG,Macrophage Regulation,0.001,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,BLCA,Leukocyte Fraction,0.001,0.00416666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,LUAD,Th2 Cells,0.001,0.003125,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,CESC,TIL Regional Fraction,0.001,0.01,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,LUAD,Wound Healing,0.001,0.003125,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,LUAD,Leukocyte Fraction,0.001,0.003125,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,TGCT,Proliferation,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,KIRP,Th2 Cells,0.001,0.00544444444444445,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,LIHC,TGF-beta Response,0.001,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,UCEC,Fraction Altered,0.001,0.00454545454545455,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,LIHC,Wound Healing,0.001,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,BLCA,Wound Healing,0.001,0.00416666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,SARC,Wound Healing,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,SARC,TGF-beta Response,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,GBM,Leukocyte Fraction,0.001,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,GBM,TGF-beta Response,0.001,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,SKCM,Macrophage Regulation,0.001,0.00625,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,KIRC,TGF-beta Response,0.001,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,BLCA,Th1 Cells,0.001,0.00416666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,BLCA,Lymphocyte Infiltration Signature Score,0.001,0.00416666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,READ,TIL Regional Fraction,0.001,0.05,0.00648868778280543,0.00417631578947368,0.00428925619834711,C
continuous,thorsson,STAD,Wound Healing,0.001,0.00376923076923077,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,UVM,Dendritic Cells Activated,0.001,0.0146666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,BLCA,Stromal Fraction,0.001,0.00416666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,THCA,IFN-gamma Response,0.001,0.00376923076923077,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,LIHC,Lymphocyte Infiltration Signature Score,0.001,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,SARC,Number of Segments,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,PRAD,Proliferation,0.001,0.01225,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,BRCA,Number of Segments,0.001,0.00357142857142857,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,THYM,SNV Neoantigens,0.001,0.00270588235294118,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,BRCA,Homologous Recombination Defects,0.001,0.00357142857142857,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,KIRC,Lymphocyte Infiltration Signature Score,0.001,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,THCA,Proliferation,0.001,0.00376923076923077,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,BRCA,Macrophage Regulation,0.001,0.00357142857142857,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,KIRP,Leukocyte Fraction,0.001,0.00544444444444445,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,UCEC,Lymphocyte Infiltration Signature Score,0.001,0.00454545454545455,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,SKCM,TCR Richness,0.001,0.00625,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,KIRP,Stromal Fraction,0.001,0.00544444444444445,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,UCEC,Aneuploidy Score,0.001,0.00454545454545455,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,STAD,Fraction Altered,0.001,0.00376923076923077,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,BLCA,TGF-beta Response,0.001,0.00416666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,KIRC,Leukocyte Fraction,0.001,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,SARC,Homologous Recombination Defects,0.001,0.00408333333333333,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
continuous,thorsson,GBM,Stromal Fraction,0.001,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,B
