outcome_type,family,tumor_type,endpoint,outer_fold,test_patients,test_sites,test_site_ids,test_positive,test_negative,training_patients,training_sites,training_positive,training_negative,inner_folds,minimum_sites_per_inner_fold,maximum_inner_folds_per_site,inner_site_overlap,outer_seed,inner_seed
continuous,thorsson,LUSC,Th2 Cells,4,104,7,21;33;51;66;70;98;NC,,,358,28,,,5,5,1,FALSE,20261567,20262571
continuous,thorsson,LUSC,Th2 Cells,5,170,7,18;22;56;63;85;MF;XC,,,292,28,,,5,5,1,FALSE,20261567,20262572
continuous,thorsson,LUSC,Wound Healing,1,81,7,33;56;79;96;98;J1;LA,,,381,28,,,5,5,1,FALSE,20261571,20262572
continuous,thorsson,LUSC,Wound Healing,2,102,7,21;37;52;63;66;92;NK,,,360,28,,,5,5,1,FALSE,20261571,20262573
continuous,thorsson,LUSC,Wound Healing,3,73,7,43;60;68;70;MF;NC;O2,,,389,28,,,5,5,1,FALSE,20261571,20262574
continuous,thorsson,LUSC,Wound Healing,4,142,7,22;46;6A;77;85;90;XC,,,320,28,,,5,5,1,FALSE,20261571,20262575
continuous,thorsson,LUSC,Wound Healing,5,64,7,18;34;39;51;58;94;L3,,,398,28,,,5,5,1,FALSE,20261571,20262576
continuous,thorsson,MESO,Leukocyte Fraction,1,23,3,MQ;TS;YS,,,52,10,,,5,2,1,FALSE,20261541,20262542
continuous,thorsson,MESO,Leukocyte Fraction,2,13,3,3H;NQ;SH,,,62,10,,,5,2,1,FALSE,20261541,20262543
continuous,thorsson,MESO,Leukocyte Fraction,3,19,3,LK;SC;ZN,,,56,10,,,5,2,1,FALSE,20261541,20262544
continuous,thorsson,MESO,Leukocyte Fraction,4,8,2,UD;XT,,,67,11,,,5,2,1,FALSE,20261541,20262545
continuous,thorsson,MESO,Leukocyte Fraction,5,12,2,3U;UT,,,63,11,,,5,2,1,FALSE,20261541,20262546
continuous,thorsson,MESO,Lymphocyte Infiltration Signature Score,1,18,3,3H;SC;UD,,,54,10,,,5,2,1,FALSE,20261461,20262462
continuous,thorsson,MESO,Lymphocyte Infiltration Signature Score,2,25,3,MQ;TS;UT,,,47,10,,,5,2,1,FALSE,20261461,20262463
continuous,thorsson,MESO,Lymphocyte Infiltration Signature Score,3,9,3,NQ;SH;ZN,,,63,10,,,5,2,1,FALSE,20261461,20262464
continuous,thorsson,MESO,Lymphocyte Infiltration Signature Score,4,10,2,LK;XT,,,62,11,,,5,2,1,FALSE,20261461,20262465
continuous,thorsson,MESO,Lymphocyte Infiltration Signature Score,5,10,2,3U;YS,,,62,11,,,5,2,1,FALSE,20261461,20262466
continuous,thorsson,MESO,Macrophage Regulation,1,29,3,LK;MQ;TS,,,43,10,,,5,2,1,FALSE,20261578,20262579
continuous,thorsson,MESO,Macrophage Regulation,2,9,3,3H;NQ;YS,,,63,10,,,5,2,1,FALSE,20261578,20262580
continuous,thorsson,MESO,Macrophage Regulation,3,15,3,3U;UD;XT,,,57,10,,,5,2,1,FALSE,20261578,20262581
continuous,thorsson,MESO,Macrophage Regulation,4,8,2,SH;ZN,,,64,11,,,5,2,1,FALSE,20261578,20262582
continuous,thorsson,MESO,Macrophage Regulation,5,11,2,SC;UT,,,61,11,,,5,2,1,FALSE,20261578,20262583
continuous,thorsson,OV,Stromal Fraction,1,28,3,13;23;5X,,,37,8,,,5,1,1,FALSE,20261556,20262557
continuous,thorsson,OV,Stromal Fraction,2,2,2,VG;WR,,,63,9,,,5,1,1,FALSE,20261556,20262558
continuous,thorsson,OV,Stromal Fraction,3,21,2,25;59,,,44,9,,,5,1,1,FALSE,20261556,20262559
continuous,thorsson,OV,Stromal Fraction,4,6,2,57;OY,,,59,9,,,5,1,1,FALSE,20261556,20262560
continuous,thorsson,OV,Stromal Fraction,5,8,2,3P;42,,,57,9,,,5,1,1,FALSE,20261556,20262561
continuous,thorsson,PCPG,Leukocyte Fraction,1,12,4,P7;P8;PR;TT,,,163,13,,,5,2,1,FALSE,20261512,20262513
continuous,thorsson,PCPG,Leukocyte Fraction,2,47,4,QT;RX;SQ;WB,,,128,13,,,5,2,1,FALSE,20261512,20262514
continuous,thorsson,PCPG,Leukocyte Fraction,3,57,3,QR;RT;SP,,,118,14,,,5,2,1,FALSE,20261512,20262515
continuous,thorsson,PCPG,Leukocyte Fraction,4,31,3,RW;SA;W2,,,144,14,,,5,2,1,FALSE,20261512,20262516
continuous,thorsson,PCPG,Leukocyte Fraction,5,28,3,RM;S7;SR,,,147,14,,,5,2,1,FALSE,20261512,20262517
continuous,thorsson,PCPG,Macrophage Regulation,1,47,4,QT;SA;SQ;WB,,,128,13,,,5,2,1,FALSE,20261489,20262490
continuous,thorsson,PCPG,Macrophage Regulation,2,18,4,P8;PR;RT;W2,,,157,13,,,5,2,1,FALSE,20261489,20262491
continuous,thorsson,PCPG,Macrophage Regulation,3,9,3,P7;RM;TT,,,166,14,,,5,2,1,FALSE,20261489,20262492
continuous,thorsson,PCPG,Macrophage Regulation,4,39,3,RW;SP;SR,,,136,14,,,5,2,1,FALSE,20261489,20262493
continuous,thorsson,PCPG,Macrophage Regulation,5,62,3,QR;RX;S7,,,113,14,,,5,2,1,FALSE,20261489,20262494
continuous,thorsson,PCPG,Stromal Fraction,1,28,4,QT;RM;SP;SR,,,129,13,,,5,2,1,FALSE,20261501,20262502
continuous,thorsson,PCPG,Stromal Fraction,2,69,4,P7;P8;QR;WB,,,88,13,,,5,2,1,FALSE,20261501,20262503
continuous,thorsson,PCPG,Stromal Fraction,3,14,3,RT;RX;W2,,,143,14,,,5,2,1,FALSE,20261501,20262504
continuous,thorsson,PCPG,Stromal Fraction,4,24,3,PR;RW;SA,,,133,14,,,5,2,1,FALSE,20261501,20262505
continuous,thorsson,PCPG,Stromal Fraction,5,22,3,S7;SQ;TT,,,135,14,,,5,2,1,FALSE,20261501,20262506
continuous,thorsson,PCPG,TGF-beta Response,1,49,4,RM;SQ;W2;WB,,,126,13,,,5,2,1,FALSE,20261479,20262480
continuous,thorsson,PCPG,TGF-beta Response,2,15,4,P7;PR;QT;RX,,,160,13,,,5,2,1,FALSE,20261479,20262481
continuous,thorsson,PCPG,TGF-beta Response,3,19,3,RT;SR;TT,,,156,14,,,5,2,1,FALSE,20261479,20262482
continuous,thorsson,PCPG,TGF-beta Response,4,69,3,QR;S7;SP,,,106,14,,,5,2,1,FALSE,20261479,20262483
continuous,thorsson,PCPG,TGF-beta Response,5,23,3,P8;RW;SA,,,152,14,,,5,2,1,FALSE,20261479,20262484
continuous,thorsson,PRAD,Homologous Recombination Defects,1,117,6,CH;G9;J4;MG;V1;WW,,,265,21,,,5,4,1,FALSE,20261528,20262529
continuous,thorsson,PRAD,Homologous Recombination Defects,2,75,6,EJ;QU;SU;TK;XK;Y6,,,307,21,,,5,4,1,FALSE,20261528,20262530
continuous,thorsson,PRAD,Homologous Recombination Defects,3,123,5,2A;FC;HC;KK;TP,,,259,22,,,5,4,1,FALSE,20261528,20262531
continuous,thorsson,PRAD,Homologous Recombination Defects,4,37,5,4L;H9;HI;X4;YL,,,345,22,,,5,4,1,FALSE,20261528,20262532
continuous,thorsson,PRAD,Homologous Recombination Defects,5,30,5,M7;VP;XA;XJ;XQ,,,352,22,,,5,4,1,FALSE,20261528,20262533
continuous,thorsson,PRAD,Macrophage Regulation,1,70,6,EJ;FC;H9;QU;XQ;Y6,,,255,20,,,5,4,1,FALSE,20261581,20262582
continuous,thorsson,PRAD,Macrophage Regulation,2,43,5,2A;J4;M7;TP;VP,,,282,21,,,5,4,1,FALSE,20261581,20262583
continuous,thorsson,PRAD,Macrophage Regulation,3,99,5,KK;V1;XJ;XK;YL,,,226,21,,,5,4,1,FALSE,20261581,20262584
continuous,thorsson,PRAD,Macrophage Regulation,4,106,5,CH;G9;HC;TK;X4,,,219,21,,,5,4,1,FALSE,20261581,20262585
continuous,thorsson,PRAD,Macrophage Regulation,5,7,5,4L;HI;SU;WW;XA,,,318,21,,,5,4,1,FALSE,20261581,20262586
continuous,thorsson,PRAD,Proliferation,1,78,6,4L;EJ;J4;X4;XA;Y6,,,247,20,,,5,4,1,FALSE,20261439,20262440
continuous,thorsson,PRAD,Proliferation,2,68,5,HC;M7;XJ;XK;XQ,,,257,21,,,5,4,1,FALSE,20261439,20262441
continuous,thorsson,PRAD,Proliferation,3,49,5,FC;H9;TP;V1;VP,,,276,21,,,5,4,1,FALSE,20261439,20262442
continuous,thorsson,PRAD,Proliferation,4,86,5,CH;G9;HI;QU;YL,,,239,21,,,5,4,1,FALSE,20261439,20262443
continuous,thorsson,PRAD,Proliferation,5,44,5,2A;KK;SU;TK;WW,,,281,21,,,5,4,1,FALSE,20261439,20262444
continuous,thorsson,PRAD,TIL Regional Fraction,1,84,5,2A;HC;TP;XJ;Y6,,,248,19,,,5,3,1,FALSE,20261401,20262402
continuous,thorsson,PRAD,TIL Regional Fraction,2,70,5,4L;EJ;H9;X4;XA,,,262,19,,,5,3,1,FALSE,20261401,20262403
continuous,thorsson,PRAD,TIL Regional Fraction,3,68,5,HI;M7;V1;WW;YL,,,264,19,,,5,3,1,FALSE,20261401,20262404
continuous,thorsson,PRAD,TIL Regional Fraction,4,41,5,CH;FC;MG;SU;XK,,,291,19,,,5,3,1,FALSE,20261401,20262405
continuous,thorsson,PRAD,TIL Regional Fraction,5,69,4,G9;J4;TK;VP,,,263,20,,,5,4,1,FALSE,20261401,20262406
continuous,thorsson,SARC,Homologous Recombination Defects,1,19,7,IS;JV;KD;KF;MO;SI;UE,,,219,26,,,5,5,1,FALSE,20261454,20262455
continuous,thorsson,SARC,Homologous Recombination Defects,2,23,7,IW;K1;MJ;PC;WK;X2;Z4,,,215,26,,,5,5,1,FALSE,20261454,20262456
continuous,thorsson,SARC,Homologous Recombination Defects,3,24,7,HB;HS;IF;LI;N1;QQ;X9,,,214,26,,,5,5,1,FALSE,20261454,20262457
continuous,thorsson,SARC,Homologous Recombination Defects,4,29,6,3R;FX;MB;SG;WP;X6,,,209,27,,,5,5,1,FALSE,20261454,20262458
continuous,thorsson,SARC,Homologous Recombination Defects,5,143,6,3B;DX;IE;QC;RN;VT,,,95,27,,,5,5,1,FALSE,20261454,20262459
continuous,thorsson,SARC,Leukocyte Fraction,1,16,7,3R;JV;K1;KF;PC;VT;WP,,,234,27,,,5,5,1,FALSE,20261376,20262377
continuous,thorsson,SARC,Leukocyte Fraction,2,52,7,3B;IF;IS;MB;SI;WK;X6,,,198,27,,,5,5,1,FALSE,20261376,20262378
continuous,thorsson,SARC,Leukocyte Fraction,3,18,7,IE;LI;N1;QC;RN;SG;X2,,,232,27,,,5,5,1,FALSE,20261376,20262379
continuous,thorsson,SARC,Leukocyte Fraction,4,18,7,HB;KD;MO;PT;UE;X9;Z4,,,232,27,,,5,5,1,FALSE,20261376,20262380
continuous,thorsson,SARC,Leukocyte Fraction,5,146,6,DX;FX;HS;IW;MJ;QQ,,,104,28,,,5,5,1,FALSE,20261376,20262381
continuous,thorsson,SARC,Lymphocyte Infiltration Signature Score,1,124,7,DX;IS;K1;KD;LI;MJ;SI,,,94,26,,,5,5,1,FALSE,20261379,20262380
continuous,thorsson,SARC,Lymphocyte Infiltration Signature Score,2,42,7,3B;FX;HB;PT;WP;X6;X9,,,176,26,,,5,5,1,FALSE,20261379,20262381
continuous,thorsson,SARC,Lymphocyte Infiltration Signature Score,3,23,7,IE;MB;N1;QC;QQ;SG;Z4,,,195,26,,,5,5,1,FALSE,20261379,20262382
continuous,thorsson,SARC,Lymphocyte Infiltration Signature Score,4,17,6,3R;HS;KF;RN;VT;WK,,,201,27,,,5,5,1,FALSE,20261379,20262383
continuous,thorsson,SARC,Lymphocyte Infiltration Signature Score,5,12,6,IF;IW;JV;MO;PC;X2,,,206,27,,,5,5,1,FALSE,20261379,20262384
continuous,thorsson,SARC,Macrophage Regulation,1,22,7,FX;HB;IS;IW;N1;QC;SG,,,196,26,,,5,5,1,FALSE,20261371,20262372
continuous,thorsson,SARC,Macrophage Regulation,2,17,7,IE;K1;LI;MO;PC;PT;RN,,,201,26,,,5,5,1,FALSE,20261371,20262373
continuous,thorsson,SARC,Macrophage Regulation,3,48,7,3B;IF;QQ;SI;WK;WP;X6,,,170,26,,,5,5,1,FALSE,20261371,20262374
continuous,thorsson,SARC,Macrophage Regulation,4,12,6,3R;KD;MB;VT;X2;X9,,,206,27,,,5,5,1,FALSE,20261371,20262375
continuous,thorsson,SARC,Macrophage Regulation,5,119,6,DX;HS;JV;KF;MJ;Z4,,,99,27,,,5,5,1,FALSE,20261371,20262376
continuous,thorsson,SARC,Number of Segments,1,134,7,3R;DX;HB;JV;KD;SI;X2,,,112,26,,,5,5,1,FALSE,20261438,20262439
continuous,thorsson,SARC,Number of Segments,2,27,7,IS;IW;K1;LI;MJ;X6;X9,,,219,26,,,5,5,1,FALSE,20261438,20262440
continuous,thorsson,SARC,Number of Segments,3,34,7,FX;KF;N1;PC;QQ;RN;WK,,,212,26,,,5,5,1,FALSE,20261438,20262441
continuous,thorsson,SARC,Number of Segments,4,22,6,HS;IE;IF;MB;QC;VT,,,224,27,,,5,5,1,FALSE,20261438,20262442
continuous,thorsson,SARC,Number of Segments,5,29,6,3B;MO;SG;UE;WP;Z4,,,217,27,,,5,5,1,FALSE,20261438,20262443
continuous,thorsson,SARC,Proliferation,1,23,7,HS;LI;MJ;QQ;SG;SI;Z4,,,195,26,,,5,5,1,FALSE,20261495,20262496
continuous,thorsson,SARC,Proliferation,2,33,7,3B;3R;IF;MO;PC;WK;X2,,,185,26,,,5,5,1,FALSE,20261495,20262497
continuous,thorsson,SARC,Proliferation,3,128,7,DX;IW;K1;QC;VT;X6;X9,,,90,26,,,5,5,1,FALSE,20261495,20262498
continuous,thorsson,SARC,Proliferation,4,22,6,FX;IE;JV;KF;MB;WP,,,196,27,,,5,5,1,FALSE,20261495,20262499
continuous,thorsson,SARC,Proliferation,5,12,6,HB;IS;KD;N1;PT;RN,,,206,27,,,5,5,1,FALSE,20261495,20262500
continuous,thorsson,SARC,Stromal Fraction,1,44,7,3B;HS;MB;RN;WK;WP;X6,,,194,26,,,5,5,1,FALSE,20261490,20262491
continuous,thorsson,SARC,Stromal Fraction,2,24,7,HB;IS;KD;LI;MJ;SG;SI,,,214,26,,,5,5,1,FALSE,20261490,20262492
continuous,thorsson,SARC,Stromal Fraction,3,24,7,JV;KF;QC;QQ;UE;VT;X2,,,214,26,,,5,5,1,FALSE,20261490,20262493
continuous,thorsson,SARC,Stromal Fraction,4,19,6,FX;IF;IW;K1;N1;PC,,,219,27,,,5,5,1,FALSE,20261490,20262494
continuous,thorsson,SARC,Stromal Fraction,5,127,6,3R;DX;IE;MO;X9;Z4,,,111,27,,,5,5,1,FALSE,20261490,20262495
continuous,thorsson,SARC,TCR Shannon,1,102,6,3R;DX;KF;PC;QC;SG,,,86,24,,,5,4,1,FALSE,20261460,20262461
continuous,thorsson,SARC,TCR Shannon,2,19,6,IF;IW;SI;VT;WK;X9,,,169,24,,,5,4,1,FALSE,20261460,20262462
continuous,thorsson,SARC,TCR Shannon,3,29,6,FX;IE;LI;QQ;WP;X6,,,159,24,,,5,4,1,FALSE,20261460,20262463
continuous,thorsson,SARC,TCR Shannon,4,26,6,3B;HB;MB;MJ;X2;Z4,,,162,24,,,5,4,1,FALSE,20261460,20262464
continuous,thorsson,SARC,TCR Shannon,5,12,6,HS;IS;JV;K1;KD;RN,,,176,24,,,5,4,1,FALSE,20261460,20262465
continuous,thorsson,SARC,TGF-beta Response,1,16,7,HB;JV;K1;LI;MJ;N1;WP,,,202,26,,,5,5,1,FALSE,20261426,20262427
continuous,thorsson,SARC,TGF-beta Response,2,23,7,IW;KD;KF;PC;QQ;SG;SI,,,195,26,,,5,5,1,FALSE,20261426,20262428
continuous,thorsson,SARC,TGF-beta Response,3,30,7,3B;IE;IF;IS;PT;X2;Z4,,,188,26,,,5,5,1,FALSE,20261426,20262429
continuous,thorsson,SARC,TGF-beta Response,4,18,6,MB;MO;QC;RN;VT;WK,,,200,27,,,5,5,1,FALSE,20261426,20262430
continuous,thorsson,SARC,TGF-beta Response,5,131,6,3R;DX;FX;HS;X6;X9,,,87,27,,,5,5,1,FALSE,20261426,20262431
continuous,thorsson,SARC,Th1 Cells,1,28,7,IF;K1;KF;LI;SG;WK;X6,,,190,26,,,5,5,1,FALSE,20261462,20262463
continuous,thorsson,SARC,Th1 Cells,2,29,7,3B;3R;HS;MJ;N1;PC;X9,,,189,26,,,5,5,1,FALSE,20261462,20262464
continuous,thorsson,SARC,Th1 Cells,3,24,7,FX;IE;IS;PT;RN;SI;X2,,,194,26,,,5,5,1,FALSE,20261462,20262465
continuous,thorsson,SARC,Th1 Cells,4,122,6,DX;HB;IW;MB;MO;Z4,,,96,27,,,5,5,1,FALSE,20261462,20262466
continuous,thorsson,SARC,Th1 Cells,5,15,6,JV;KD;QC;QQ;VT;WP,,,203,27,,,5,5,1,FALSE,20261462,20262467
continuous,thorsson,SARC,Th2 Cells,1,13,7,3R;HS;JV;KD;KF;MJ;N1,,,205,26,,,5,5,1,FALSE,20261543,20262544
continuous,thorsson,SARC,Th2 Cells,2,122,7,DX;LI;QQ;VT;X2;X9;Z4,,,96,26,,,5,5,1,FALSE,20261543,20262545
continuous,thorsson,SARC,Th2 Cells,3,30,7,IF;IS;K1;MB;WK;WP;X6,,,188,26,,,5,5,1,FALSE,20261543,20262546
continuous,thorsson,SARC,Th2 Cells,4,24,6,FX;IE;PT;RN;SG;SI,,,194,27,,,5,5,1,FALSE,20261543,20262547
continuous,thorsson,SARC,Th2 Cells,5,29,6,3B;HB;IW;MO;PC;QC,,,189,27,,,5,5,1,FALSE,20261543,20262548
continuous,thorsson,SARC,Wound Healing,1,19,7,HS;JV;K1;PT;WK;WP;X2,,,199,26,,,5,5,1,FALSE,20261425,20262426
continuous,thorsson,SARC,Wound Healing,2,21,7,FX;HB;IS;IW;LI;QC;Z4,,,197,26,,,5,5,1,FALSE,20261425,20262427
continuous,thorsson,SARC,Wound Healing,3,125,7,DX;KD;KF;MJ;PC;QQ;RN,,,93,26,,,5,5,1,FALSE,20261425,20262428
continuous,thorsson,SARC,Wound Healing,4,32,6,3B;3R;IE;IF;MB;SG,,,186,27,,,5,5,1,FALSE,20261425,20262429
continuous,thorsson,SARC,Wound Healing,5,21,6,MO;N1;SI;VT;X6;X9,,,197,27,,,5,5,1,FALSE,20261425,20262430
continuous,thorsson,SKCM,Leukocyte Fraction,1,80,5,DA;EB;IH;XV;YD,,,212,18,,,5,3,1,FALSE,20261459,20262460
continuous,thorsson,SKCM,Leukocyte Fraction,2,105,5,EE;FW;GF;W3;WE,,,187,18,,,5,3,1,FALSE,20261459,20262461
continuous,thorsson,SKCM,Leukocyte Fraction,3,53,5,3N;ER;GN;HR;LH,,,239,18,,,5,3,1,FALSE,20261459,20262462
continuous,thorsson,SKCM,Leukocyte Fraction,4,17,4,FR;FS;QB;Z2,,,275,19,,,5,3,1,FALSE,20261459,20262463
continuous,thorsson,SKCM,Leukocyte Fraction,5,37,4,BF;D9;RP;YG,,,255,19,,,5,3,1,FALSE,20261459,20262464
continuous,thorsson,SKCM,Lymphocyte Infiltration Signature Score,1,58,5,3N;EB;FS;FW;LH,,,233,18,,,5,3,1,FALSE,20261391,20262392
continuous,thorsson,SKCM,Lymphocyte Infiltration Signature Score,2,127,5,D9;DA;EE;GF;QB,,,164,18,,,5,3,1,FALSE,20261391,20262393
continuous,thorsson,SKCM,Lymphocyte Infiltration Signature Score,3,26,5,FR;RP;WE;XV;YD,,,265,18,,,5,3,1,FALSE,20261391,20262394
continuous,thorsson,SKCM,Lymphocyte Infiltration Signature Score,4,59,4,BF;ER;IH;Z2,,,232,19,,,5,3,1,FALSE,20261391,20262395
continuous,thorsson,SKCM,Lymphocyte Infiltration Signature Score,5,21,4,GN;HR;W3;YG,,,270,19,,,5,3,1,FALSE,20261391,20262396
continuous,thorsson,SKCM,Macrophage Regulation,1,21,5,FS;FW;HR;W3;XV,,,270,18,,,5,3,1,FALSE,20261429,20262430
continuous,thorsson,SKCM,Macrophage Regulation,2,106,5,D9;EE;IH;QB;RP,,,185,18,,,5,3,1,FALSE,20261429,20262431
continuous,thorsson,SKCM,Macrophage Regulation,3,74,5,DA;ER;FR;LH;YG,,,217,18,,,5,3,1,FALSE,20261429,20262432
continuous,thorsson,SKCM,Macrophage Regulation,4,58,4,3N;EB;GF;Z2,,,233,19,,,5,3,1,FALSE,20261429,20262433
continuous,thorsson,SKCM,Macrophage Regulation,5,32,4,BF;GN;WE;YD,,,259,19,,,5,3,1,FALSE,20261429,20262434
continuous,thorsson,SKCM,Stromal Fraction,1,67,5,DA;ER;HR;XV;YD,,,220,18,,,5,3,1,FALSE,20261488,20262489
continuous,thorsson,SKCM,Stromal Fraction,2,22,5,FR;FS;IH;W3;Z2,,,265,18,,,5,3,1,FALSE,20261488,20262490
continuous,thorsson,SKCM,Stromal Fraction,3,66,5,EB;FW;GN;LH;YG,,,221,18,,,5,3,1,FALSE,20261488,20262491
continuous,thorsson,SKCM,Stromal Fraction,4,14,4,3N;GF;RP;WE,,,273,19,,,5,3,1,FALSE,20261488,20262492
continuous,thorsson,SKCM,Stromal Fraction,5,118,4,BF;D9;EE;QB,,,169,19,,,5,3,1,FALSE,20261488,20262493
continuous,thorsson,SKCM,TCR Richness,1,15,5,FS;HR;W3;WE;Z2,,,276,18,,,5,3,1,FALSE,20261448,20262449
continuous,thorsson,SKCM,TCR Richness,2,75,5,BF;EB;FW;IH;QB,,,216,18,,,5,3,1,FALSE,20261448,20262450
continuous,thorsson,SKCM,TCR Richness,3,77,5,DA;ER;FR;RP;YD,,,214,18,,,5,3,1,FALSE,20261448,20262451
continuous,thorsson,SKCM,TCR Richness,4,28,4,D9;GN;XV;YG,,,263,19,,,5,3,1,FALSE,20261448,20262452
continuous,thorsson,SKCM,TCR Richness,5,96,4,3N;EE;GF;LH,,,195,19,,,5,3,1,FALSE,20261448,20262453
continuous,thorsson,SKCM,TCR Shannon,1,93,5,EE;FS;IH;RP;YG,,,183,18,,,5,3,1,FALSE,20261403,20262404
continuous,thorsson,SKCM,TCR Shannon,2,53,5,ER;FW;QB;W3;XV,,,223,18,,,5,3,1,FALSE,20261403,20262405
continuous,thorsson,SKCM,TCR Shannon,3,38,5,DA;GF;GN;WE;Z2,,,238,18,,,5,3,1,FALSE,20261403,20262406
continuous,thorsson,SKCM,TCR Shannon,4,24,4,D9;FR;LH;YD,,,252,19,,,5,3,1,FALSE,20261403,20262407
continuous,thorsson,SKCM,TCR Shannon,5,68,4,3N;BF;EB;HR,,,208,19,,,5,3,1,FALSE,20261403,20262408
continuous,thorsson,SKCM,TIL Regional Fraction,1,16,5,3N;FS;HR;W3;XV,,,235,17,,,5,3,1,FALSE,20261507,20262508
continuous,thorsson,SKCM,TIL Regional Fraction,2,135,5,EE;ER;FW;GN;RP,,,116,17,,,5,3,1,FALSE,20261507,20262509
continuous,thorsson,SKCM,TIL Regional Fraction,3,9,4,LH;WE;YG;Z2,,,242,18,,,5,3,1,FALSE,20261507,20262510
continuous,thorsson,SKCM,TIL Regional Fraction,4,73,4,D9;DA;EB;IH,,,178,18,,,5,3,1,FALSE,20261507,20262511
continuous,thorsson,SKCM,TIL Regional Fraction,5,18,4,FR;GF;QB;YD,,,233,18,,,5,3,1,FALSE,20261507,20262512
continuous,thorsson,SKCM,Th1 Cells,1,38,5,DA;GF;HR;W3;WE,,,253,18,,,5,3,1,FALSE,20261482,20262483
continuous,thorsson,SKCM,Th1 Cells,2,26,5,3N;BF;FS;IH;QB,,,265,18,,,5,3,1,FALSE,20261482,20262484
continuous,thorsson,SKCM,Th1 Cells,3,65,5,EB;GN;YD;YG;Z2,,,226,18,,,5,3,1,FALSE,20261482,20262485
continuous,thorsson,SKCM,Th1 Cells,4,130,4,EE;ER;FW;LH,,,161,19,,,5,3,1,FALSE,20261482,20262486
continuous,thorsson,SKCM,Th1 Cells,5,32,4,D9;FR;RP;XV,,,259,19,,,5,3,1,FALSE,20261482,20262487
continuous,thorsson,STAD,Aneuploidy Score,1,134,5,BR;EQ;HJ;R5;RD,,,226,17,,,5,3,1,FALSE,20261534,20262535
continuous,thorsson,STAD,Aneuploidy Score,2,44,5,3M;B7;FP;HU;IN,,,316,17,,,5,3,1,FALSE,20261534,20262536
continuous,thorsson,STAD,Aneuploidy Score,3,70,4,CG;D7;F1;ZA,,,290,18,,,5,3,1,FALSE,20261534,20262537
continuous,thorsson,STAD,Aneuploidy Score,4,12,4,HF;MX;SW;ZQ,,,348,18,,,5,3,1,FALSE,20261534,20262538
continuous,thorsson,STAD,Aneuploidy Score,5,100,4,CD;IP;KB;VQ,,,260,18,,,5,3,1,FALSE,20261534,20262539
continuous,thorsson,STAD,Fraction Altered,1,38,5,CD;HF;HJ;IP;SW,,,333,17,,,5,3,1,FALSE,20261451,20262452
continuous,thorsson,STAD,Fraction Altered,2,106,5,B7;HU;IN;KB;VQ,,,265,17,,,5,3,1,FALSE,20261451,20262453
continuous,thorsson,STAD,Fraction Altered,3,117,4,BR;EQ;ZA;ZQ,,,254,18,,,5,3,1,FALSE,20261451,20262454
continuous,thorsson,STAD,Fraction Altered,4,32,4,3M;FP;MX;RD,,,339,18,,,5,3,1,FALSE,20261451,20262455
continuous,thorsson,STAD,Fraction Altered,5,78,4,CG;D7;F1;R5,,,293,18,,,5,3,1,FALSE,20261451,20262456
continuous,thorsson,STAD,Homologous Recombination Defects,1,57,5,B7;CG;HU;IP;MX,,,306,17,,,5,3,1,FALSE,20261520,20262521
continuous,thorsson,STAD,Homologous Recombination Defects,2,23,5,EQ;R5;RD;SW;ZA,,,340,17,,,5,3,1,FALSE,20261520,20262522
continuous,thorsson,STAD,Homologous Recombination Defects,3,158,4,3M;BR;D7;HJ,,,205,18,,,5,3,1,FALSE,20261520,20262523
continuous,thorsson,STAD,Homologous Recombination Defects,4,48,4,CD;F1;FP;IN,,,315,18,,,5,3,1,FALSE,20261520,20262524
continuous,thorsson,STAD,Homologous Recombination Defects,5,77,4,HF;KB;VQ;ZQ,,,286,18,,,5,3,1,FALSE,20261520,20262525
continuous,thorsson,STAD,Lymphocyte Infiltration Signature Score,1,106,5,D7;IN;IP;VQ;ZA,,,228,16,,,5,3,1,FALSE,20261502,20262503
continuous,thorsson,STAD,Lymphocyte Infiltration Signature Score,2,37,4,CG;EQ;FP;SW,,,297,17,,,5,3,1,FALSE,20261502,20262504
continuous,thorsson,STAD,Lymphocyte Infiltration Signature Score,3,36,4,3M;F1;HU;KB,,,298,17,,,5,3,1,FALSE,20261502,20262505
continuous,thorsson,STAD,Lymphocyte Infiltration Signature Score,4,130,4,BR;CD;MX;ZQ,,,204,17,,,5,3,1,FALSE,20261502,20262506
continuous,thorsson,STAD,Lymphocyte Infiltration Signature Score,5,25,4,B7;HF;R5;RD,,,309,17,,,5,3,1,FALSE,20261502,20262507
continuous,thorsson,STAD,Macrophage Regulation,1,73,5,3M;CD;HU;R5;RD,,,261,16,,,5,3,1,FALSE,20261517,20262518
continuous,thorsson,STAD,Macrophage Regulation,2,58,4,D7;FP;KB;ZA,,,276,17,,,5,3,1,FALSE,20261517,20262519
continuous,thorsson,STAD,Macrophage Regulation,3,29,4,CG;HF;IN;IP,,,305,17,,,5,3,1,FALSE,20261517,20262520
continuous,thorsson,STAD,Macrophage Regulation,4,166,4,BR;MX;SW;VQ,,,168,17,,,5,3,1,FALSE,20261517,20262521
continuous,thorsson,STAD,Macrophage Regulation,5,8,4,B7;EQ;F1;ZQ,,,326,17,,,5,3,1,FALSE,20261517,20262522
continuous,thorsson,STAD,Mast Cells Resting,1,121,5,BR;EQ;IP;R5;RD,,,213,16,,,5,3,1,FALSE,20261573,20262574
