outcome_type,family,subfamily,tumor_type,endpoint,source,alternative_partitions,all_three_proportion,exactly_two_proportion,representation_specific_proportion,none_proportion,modal_consensus_class,modal_consensus_tied,modal_consensus_proportion,modal_support_pattern,modal_support_pattern_proportion,mean_supported_by_n,min_supported_by_n,max_supported_by_n,primary_consensus_class,primary_support_pattern,primary_supported_by_n,selection_reason,primary_union_positive,primary_near_threshold,primary_threshold_distance_min,primary_consensus_agreement_proportion
binary,driver_mutation,Bailey_tissue_specific_driver,LIHC,AXIN1,TCGA_MC3_Bailey2018,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.011588785046729,1
binary,driver_mutation,Bailey_tissue_specific_driver,LIHC,BAP1,TCGA_MC3_Bailey2018,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.094938650306749,1
binary,driver_mutation,Bailey_tissue_specific_driver,LIHC,CTNNB1,TCGA_MC3_Bailey2018,5,0.6,0.4,0,0,all three,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.6,2.6,2,3,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.000761725436493999,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,LIHC,TP53,TCGA_MC3_Bailey2018,5,0.4,0.6,0,0,exactly two,FALSE,0.6,TITAN+ProvGigaPath,0.6,2.4,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.000864779874214072,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,ATM,TCGA_MC3_Bailey2018,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.029133358710823,1
binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,EGFR,TCGA_MC3_Bailey2018,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.110521899647592,1
binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,KEAP1,TCGA_MC3_Bailey2018,5,0,1,0,0,exactly two,FALSE,1,TITAN+ProvGigaPath,1,2,2,2,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.00326569435637303,1
binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,KRAS,TCGA_MC3_Bailey2018,5,0,0,0.8,0.2,representation specific,FALSE,0.8,ProvGigaPath,0.4,0.8,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.01671826625387,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,NF1,TCGA_MC3_Bailey2018,5,0,0.6,0.2,0.2,exactly two,FALSE,0.6,GigaSSL+ProvGigaPath,0.2,1.4,0,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.0143548526488629,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,PIK3CA,TCGA_MC3_Bailey2018,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.046189051223376,1
binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,RB1,TCGA_MC3_Bailey2018,5,0,0,0.4,0.6,none,FALSE,0.6,None,0.6,0.4,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.025936073059361,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,SETD2,TCGA_MC3_Bailey2018,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.0354118552732869,1
binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,SMARCA4,TCGA_MC3_Bailey2018,5,0,0.6,0.4,0,exactly two,FALSE,0.6,TITAN+GigaSSL,0.4,1.6,1,2,exactly two,TITAN+GigaSSL,2,union-positive and near-threshold,TRUE,TRUE,0.011891751236014,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,STK11,TCGA_MC3_Bailey2018,5,0.8,0.2,0,0,all three,FALSE,0.8,TITAN+GigaSSL+ProvGigaPath,0.8,2.8,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.0132594602743861,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,LUAD,TP53,TCGA_MC3_Bailey2018,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.114757585936625,1
binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,ARHGAP35,TCGA_MC3_Bailey2018,5,0,0.4,0.6,0,representation specific,FALSE,0.6,ProvGigaPath,0.6,1.4,1,2,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.018574973413683,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,ARID1A,TCGA_MC3_Bailey2018,5,0,0.2,0.2,0.6,none,FALSE,0.6,None,0.6,0.6,0,2,none,None,0,near-threshold only,FALSE,TRUE,0.036123016768178,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,CDKN2A,TCGA_MC3_Bailey2018,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.015328631452581,1
binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,FBXW7,TCGA_MC3_Bailey2018,5,0,0.2,0.8,0,representation specific,FALSE,0.8,GigaSSL,0.8,1.2,1,2,representation specific,GigaSSL,1,union-positive and near-threshold,TRUE,TRUE,0.011862068965517,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,KDM6A,TCGA_MC3_Bailey2018,5,0,0,0.8,0.2,representation specific,FALSE,0.8,GigaSSL,0.8,0.8,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.043865929059551,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,KEAP1,TCGA_MC3_Bailey2018,5,0.2,0.8,0,0,exactly two,FALSE,0.8,TITAN+GigaSSL,0.4,2.2,2,3,exactly two,TITAN+GigaSSL,2,union-positive and near-threshold,TRUE,TRUE,0.0206817201208109,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,KMT2D,TCGA_MC3_Bailey2018,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.040211035870659,1
binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,NF1,TCGA_MC3_Bailey2018,5,0,0,0.4,0.6,none,FALSE,0.6,None,0.6,0.4,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.0107949749242759,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,NFE2L2,TCGA_MC3_Bailey2018,5,0,0.2,0.4,0.4,representation specific,TRUE,0.4,None,0.4,0.8,0,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.000484540839871039,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,PTEN,TCGA_MC3_Bailey2018,5,0,0,0.6,0.4,representation specific,FALSE,0.6,GigaSSL,0.6,0.6,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.00462150630423297,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,RASA1,TCGA_MC3_Bailey2018,5,0,0,0.2,0.8,none,FALSE,0.8,None,0.8,0.2,0,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.027810224817985,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,RB1,TCGA_MC3_Bailey2018,5,0,0,0.2,0.8,none,FALSE,0.8,None,0.8,0.2,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.002135498909692,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,LUSC,TP53,TCGA_MC3_Bailey2018,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.022538954782551,1
binary,driver_mutation,Bailey_tissue_specific_driver,OV,TP53,TCGA_MC3_Bailey2018,5,0.6,0.4,0,0,all three,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.6,2.6,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.07444120505345,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,PAAD,CDKN2A,TCGA_MC3_Bailey2018,5,0,0,0.8,0.2,representation specific,FALSE,0.8,TITAN,0.8,0.8,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.045974134334585,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,PAAD,KRAS,TCGA_MC3_Bailey2018,5,0.2,0.4,0.4,0,exactly two,TRUE,0.4,ProvGigaPath,0.4,1.8,1,3,representation specific,ProvGigaPath,1,union-positive and near-threshold,TRUE,TRUE,0.0214202220923441,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,PAAD,TP53,TCGA_MC3_Bailey2018,5,0.6,0.2,0.2,0,all three,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.6,2.4,1,3,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.020973475526388,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,PRAD,FOXA1,TCGA_MC3_Bailey2018,5,0,0,0.4,0.6,none,FALSE,0.6,None,0.6,0.4,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.01638311279143,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,PRAD,SPOP,TCGA_MC3_Bailey2018,5,0,0.8,0.2,0,exactly two,FALSE,0.8,TITAN+GigaSSL,0.8,1.8,1,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.021635102486166,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,PRAD,TP53,TCGA_MC3_Bailey2018,5,0.4,0.4,0.2,0,all three,TRUE,0.4,TITAN+GigaSSL+ProvGigaPath,0.4,2.2,1,3,exactly two,TITAN+GigaSSL,2,union-positive and near-threshold,TRUE,TRUE,0.028469179082676,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,READ,APC,TCGA_MC3_Bailey2018,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.246651785714286,1
binary,driver_mutation,Bailey_tissue_specific_driver,READ,KRAS,TCGA_MC3_Bailey2018,5,0.8,0.2,0,0,all three,FALSE,0.8,TITAN+GigaSSL+ProvGigaPath,0.8,2.8,2,3,representation specific,ProvGigaPath,1,union-positive and near-threshold,TRUE,TRUE,0.011494252873563,0
binary,driver_mutation,Bailey_tissue_specific_driver,READ,TP53,TCGA_MC3_Bailey2018,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.282798573975045,1
binary,driver_mutation,Bailey_tissue_specific_driver,SARC,ATRX,TCGA_MC3_Bailey2018,5,0,0.2,0.6,0.2,representation specific,FALSE,0.6,TITAN,0.4,1,0,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.014138438880707,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,SARC,RB1,TCGA_MC3_Bailey2018,5,0.4,0.4,0.2,0,all three,TRUE,0.4,TITAN+GigaSSL+ProvGigaPath,0.4,2.2,1,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.025,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,SARC,TP53,TCGA_MC3_Bailey2018,5,0,0.8,0.2,0,exactly two,FALSE,0.8,TITAN+ProvGigaPath,0.8,1.8,1,2,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.0114447781114451,0
binary,driver_mutation,Bailey_tissue_specific_driver,SKCM,BRAF,TCGA_MC3_Bailey2018,5,0.6,0.4,0,0,all three,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.6,2.6,2,3,exactly two,TITAN+GigaSSL,2,union-positive and near-threshold,TRUE,TRUE,0.00342809364548502,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,APC,TCGA_MC3_Bailey2018,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.0264606551840589,1
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,ARID1A,TCGA_MC3_Bailey2018,5,0.8,0.2,0,0,all three,FALSE,0.8,TITAN+GigaSSL+ProvGigaPath,0.8,2.8,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.0395131086142321,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,ARID2,TCGA_MC3_Bailey2018,5,0,0.4,0.6,0,representation specific,FALSE,0.6,GigaSSL,0.4,1.4,1,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.016512059369202,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,BCOR,TCGA_MC3_Bailey2018,5,0,0.8,0.2,0,exactly two,FALSE,0.8,TITAN+ProvGigaPath,0.8,1.8,1,2,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.046141215106732,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,CDH1,TCGA_MC3_Bailey2018,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.102164502164502,1
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,CTNNB1,TCGA_MC3_Bailey2018,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,8.30564784050081e-05,1
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,DMD,TCGA_MC3_Bailey2018,5,0,0.2,0.6,0.2,representation specific,FALSE,0.6,TITAN,0.6,1,0,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.00184664793255696,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,FBXW7,TCGA_MC3_Bailey2018,5,0.6,0.4,0,0,all three,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.6,2.6,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.041317733990148,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,KRAS,TCGA_MC3_Bailey2018,5,0.6,0.2,0.2,0,all three,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.6,2.4,1,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.017611940298508,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,PIK3CA,TCGA_MC3_Bailey2018,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.086158357771261,1
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,PTEN,TCGA_MC3_Bailey2018,5,0.4,0.6,0,0,exactly two,FALSE,0.6,TITAN+GigaSSL,0.4,2.4,2,3,representation specific,GigaSSL,1,union-positive and near-threshold,TRUE,TRUE,0.020645817442156,0
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,RASA1,TCGA_MC3_Bailey2018,5,0.2,0.2,0.6,0,representation specific,FALSE,0.6,GigaSSL,0.2,1.6,1,3,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.024280177187154,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,RHOA,TCGA_MC3_Bailey2018,5,0.4,0.6,0,0,exactly two,FALSE,0.6,TITAN+GigaSSL,0.6,2.4,2,3,exactly two,TITAN+GigaSSL,2,union-positive and near-threshold,TRUE,TRUE,0.027391304347826,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,RNF43,TCGA_MC3_Bailey2018,5,0.4,0.6,0,0,exactly two,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.4,2.4,2,3,representation specific,ProvGigaPath,1,union-positive and near-threshold,TRUE,TRUE,0.0266215106732349,0
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,SMAD4,TCGA_MC3_Bailey2018,5,0,0,0.6,0.4,representation specific,FALSE,0.6,GigaSSL,0.6,0.6,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.00344905831631492,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,STAD,TP53,TCGA_MC3_Bailey2018,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.020507272508715,1
binary,driver_mutation,Bailey_tissue_specific_driver,TGCT,KIT,TCGA_MC3_Bailey2018,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.064814814814815,1
binary,driver_mutation,Bailey_tissue_specific_driver,THCA,BRAF,TCGA_MC3_Bailey2018,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.256589287001658,1
binary,driver_mutation,Bailey_tissue_specific_driver,THCA,NRAS,TCGA_MC3_Bailey2018,5,0.8,0.2,0,0,all three,FALSE,0.8,TITAN+GigaSSL+ProvGigaPath,0.8,2.8,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.182329125982377,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,THYM,GTF2I,TCGA_MC3_Bailey2018,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.28373476063039,1
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ACVR1,TCGA_MC3_Bailey2018,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.0358695652173909,1
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ARHGAP35,TCGA_MC3_Bailey2018,5,0,0,0.2,0.8,none,FALSE,0.8,None,0.8,0.2,0,1,representation specific,GigaSSL,1,union-positive and near-threshold,TRUE,TRUE,0.00930330837961801,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ARID1A,TCGA_MC3_Bailey2018,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.00751492880110205,1
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ARID5B,TCGA_MC3_Bailey2018,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive,TRUE,FALSE,0.05579581708614,1
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATF7IP,TCGA_MC3_Bailey2018,5,0,0.8,0.2,0,exactly two,FALSE,0.8,TITAN+ProvGigaPath,0.8,1.8,1,2,representation specific,ProvGigaPath,1,union-positive and near-threshold,TRUE,TRUE,0.024326892619575,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATM,TCGA_MC3_Bailey2018,5,0.6,0.4,0,0,all three,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.6,2.6,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.00204014694305998,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATR,TCGA_MC3_Bailey2018,5,0.8,0.2,0,0,all three,FALSE,0.8,TITAN+GigaSSL+ProvGigaPath,0.8,2.8,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.027090376380437,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,BCOR,TCGA_MC3_Bailey2018,5,0,0,0.8,0.2,representation specific,FALSE,0.8,TITAN,0.8,0.8,0,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.0110576923076919,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CHD3,TCGA_MC3_Bailey2018,5,0.4,0.6,0,0,exactly two,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.4,2.4,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.0587476667232311,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CHD4,TCGA_MC3_Bailey2018,5,0,0.4,0.6,0,representation specific,FALSE,0.6,GigaSSL,0.4,1.4,1,2,representation specific,ProvGigaPath,1,union-positive and near-threshold,TRUE,TRUE,0.00494463742944007,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTCF,TCGA_MC3_Bailey2018,5,0.2,0.8,0,0,exactly two,FALSE,0.8,TITAN+GigaSSL,0.8,2.2,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.00229700854700898,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTNNB1,TCGA_MC3_Bailey2018,5,0.8,0.2,0,0,all three,FALSE,0.8,TITAN+GigaSSL+ProvGigaPath,0.8,2.8,2,3,exactly two,TITAN+GigaSSL,2,union-positive and near-threshold,TRUE,TRUE,0.00510149572649599,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTNND1,TCGA_MC3_Bailey2018,5,0,0,0.6,0.4,representation specific,FALSE,0.6,TITAN,0.6,0.6,0,1,representation specific,TITAN,1,union-positive,TRUE,FALSE,0.056399013428337,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,DICER1,TCGA_MC3_Bailey2018,5,0,1,0,0,exactly two,FALSE,1,TITAN+ProvGigaPath,1,2,2,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.011629479377958,0
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,EP300,TCGA_MC3_Bailey2018,5,0,0.4,0.6,0,representation specific,FALSE,0.6,TITAN,0.4,1.4,1,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.00286544850498294,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ERBB2,TCGA_MC3_Bailey2018,5,0,0,0.6,0.4,representation specific,FALSE,0.6,TITAN,0.6,0.6,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.00182212581344898,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,ERBB3,TCGA_MC3_Bailey2018,5,0,0,0.2,0.8,none,FALSE,0.8,None,0.8,0.2,0,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.0182312252964431,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FAT1,TCGA_MC3_Bailey2018,5,0.4,0.4,0.2,0,all three,TRUE,0.4,TITAN+GigaSSL,0.4,2.2,1,3,representation specific,GigaSSL,1,union-positive and near-threshold,TRUE,TRUE,0.00141270224583401,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FBXW7,TCGA_MC3_Bailey2018,5,0,0.4,0.6,0,representation specific,FALSE,0.6,GigaSSL,0.4,1.4,1,2,exactly two,GigaSSL+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.00621921182265994,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FGFR2,TCGA_MC3_Bailey2018,5,0.2,0,0.6,0.2,representation specific,FALSE,0.6,GigaSSL,0.2,1.2,0,3,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.00884372643194498,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,FOXA2,TCGA_MC3_Bailey2018,5,0,0.4,0.6,0,representation specific,FALSE,0.6,GigaSSL,0.2,1.4,1,2,exactly two,GigaSSL+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.0111111111111111,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,INPPL1,TCGA_MC3_Bailey2018,5,0.4,0.2,0.4,0,all three,TRUE,0.4,TITAN,0.4,2,1,3,representation specific,TITAN,1,union-positive,TRUE,FALSE,0.0578073089701,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KANSL1,TCGA_MC3_Bailey2018,5,0.4,0.2,0.2,0.2,all three,FALSE,0.4,TITAN+GigaSSL+ProvGigaPath,0.4,1.8,0,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.0380088588905291,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KMT2B,TCGA_MC3_Bailey2018,5,0,1,0,0,exactly two,FALSE,1,TITAN+ProvGigaPath,1,2,2,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.0103899572649571,0
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KMT2C,TCGA_MC3_Bailey2018,5,0.2,0.8,0,0,exactly two,FALSE,0.8,TITAN+ProvGigaPath,0.8,2.2,2,3,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.018716760488912,0
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,KRAS,TCGA_MC3_Bailey2018,5,0,0.8,0.2,0,exactly two,FALSE,0.8,TITAN+ProvGigaPath,0.8,1.8,1,2,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.000762078951379031,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,MAP3K1,TCGA_MC3_Bailey2018,5,0,0.2,0.8,0,representation specific,FALSE,0.8,TITAN,0.8,1.2,1,2,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.00935779816513804,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,MSH6,TCGA_MC3_Bailey2018,5,0.4,0.6,0,0,exactly two,FALSE,0.6,TITAN+ProvGigaPath,0.6,2.4,2,3,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.013761467889908,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PBRM1,TCGA_MC3_Bailey2018,5,0,0.8,0.2,0,exactly two,FALSE,0.8,TITAN+ProvGigaPath,0.8,1.8,1,2,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.049955378235078,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PDS5B,TCGA_MC3_Bailey2018,5,0.4,0.2,0.4,0,all three,TRUE,0.4,TITAN,0.4,2,1,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.00349635349635302,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,UCEC,PIK3R1,TCGA_MC3_Bailey2018,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.0343047091412739,1
