outcome_type,family,subfamily,tumor_type,endpoint,source,foundation_model,feasible,error,grouped_q2,grouped_rmse,grouped_spearman,grouped_sensitivity,grouped_specificity,grouped_ppv,grouped_npv,grouped_balanced_accuracy,grouped_auc,grouped_pr_auc,grouped_prevalence,grouped_no_skill_pr_auc,matched_random_q2,matched_random_balanced_accuracy,matched_random_auc,matched_random_pr_auc,matched_random_ppv,matched_random_npv,grouped_effect,matched_random_effect,grouped_crossing,selected_components_grouped_median,selected_components_matched_median,selected_components_grouped_at_ceiling,grouped_degenerate_inner_fold_events,matched_degenerate_inner_fold_events,grouped_constant_fallback_outer_fits,matched_constant_fallback_outer_fits,grouped_informative_component_selections,matched_informative_component_selections,grouped_estimable_outer_fits,matched_estimable_outer_fits,grouped_minimum_inner_training_positive,grouped_minimum_inner_training_negative,primary_crossing,n,positive,negative,supported_by_n,primary_consensus_class,primary_effect,primary_operating_metric,seed,fastPLS_version,fastPLS_remote_sha,retained_primary_crossing,grouped_minus_matched_effect,grouped_job_id,n_codes,requested_outer_folds,realized_outer_folds,outer_test_n_min,outer_test_n_max,outer_training_n_min,outer_test_codes_min,outer_training_codes_min,outer_test_positive_min,outer_test_negative_min,outer_training_positive_min,outer_training_negative_min,single_class_outer_test_folds,any_single_class_outer_test_fold,inner_folds_realized_min,inner_folds_realized_max,inner_validation_n_min,inner_training_n_min,inner_validation_codes_min,inner_training_codes_min,inner_validation_positive_min,inner_validation_negative_min,inner_training_positive_min,inner_training_negative_min,single_class_inner_validation_folds,any_single_class_inner_validation_fold,grouped_fold_adequacy_flag,any_single_class_inner_training_fold,grouped_fold_adequacy_reasons,adequacy_flag_definition,metric_construction
binary,aneuploidy,aneuploidy,COAD,Genome doubling,Taylor2018_TableS2,ProvGigaPath,TRUE,,,,,0.787878787878788,0.615702479338843,0.582959641255605,0.809782608695652,0.701790633608815,0.785249186075632,0.699665277881502,0.405405405405405,0.405405405405405,,0.6866391184573,0.770247933884298,0.714925481779723,0.607734806629834,0.756637168141593,0.785249186075632,0.770247933884298,TRUE,4,4,0,0,0,0,0,5,5,5,5,48,80,TRUE,407,165,242,3,all three,0.76481342349111,0.76481342349111,20960819,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0150012521913347,4,24,5,5,35,217,190,4,19,12,18,80,110,0,FALSE,5,5,4,126,3,14,2,2,57,66,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,COAD,Genome doubling,Taylor2018_TableS2,TITAN,TRUE,,,,,0.818181818181818,0.574380165289256,0.567226890756303,0.822485207100592,0.696280991735537,0.740621086902079,0.649612414757717,0.405405405405405,0.405405405405405,,0.686225895316804,0.735837716003005,0.652342562209465,0.591836734693878,0.767772511848341,0.740621086902079,0.735837716003005,TRUE,4,9,0,0,0,0,0,5,5,5,5,48,80,TRUE,407,165,242,3,all three,0.745679939894816,0.745679939894816,20960819,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.00478337089907333,4,24,5,5,35,217,190,4,19,12,18,80,110,0,FALSE,5,5,4,126,3,14,2,2,57,66,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,GigaSSL,TRUE,,,,,0.391304347826087,0.66984126984127,0.147540983606557,0.882845188284519,0.530572808833678,0.520013802622498,0.167784188837692,0.127423822714681,0.127423822714681,,0.581746031746032,0.585714285714286,0.17690044601499,0.178294573643411,0.900862068965517,0.520013802622498,0.585714285714286,FALSE,4,2,0,0,0,0,0,5,5,5,5,13,109,FALSE,361,46,315,2,exactly two,0.580331262939959,0.580331262939959,20960820,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0657004830917875,5,16,5,5,34,151,210,2,12,5,29,29,181,0,FALSE,5,5,2,125,2,9,0,2,14,107,1,TRUE,sparse grouped folds,FALSE,single_class_inner_validation_fold;inner_training_minority_below_20,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,ProvGigaPath,TRUE,,,,,0.434782608695652,0.520634920634921,0.116959064327485,0.863157894736842,0.477708764665286,0.551483781918565,0.142337832817204,0.127423822714681,0.127423822714681,,0.6067977915804,0.641062801932367,0.196422583333938,0.176136363636364,0.918918918918919,0.551483781918565,0.641062801932367,FALSE,2,2,0,0,0,0,0,5,5,5,5,13,109,TRUE,361,46,315,2,exactly two,0.625327812284334,0.625327812284334,20960820,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0895790200138027,5,16,5,5,34,151,210,2,12,5,29,29,181,0,FALSE,5,5,2,125,2,9,0,2,14,107,1,TRUE,sparse grouped folds,FALSE,single_class_inner_validation_fold;inner_training_minority_below_20,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,GBM,Genome doubling,Taylor2018_TableS2,TITAN,TRUE,,,,,0.782608695652174,0.479365079365079,0.18,0.937888198757764,0.630986887508627,0.680538302277433,0.224688472277371,0.127423822714681,0.127423822714681,,0.592132505175983,0.59648033126294,0.238262522190714,0.178082191780822,0.906976744186047,0.680538302277433,0.59648033126294,TRUE,1,1,0,0,0,0,0,5,5,5,5,13,109,TRUE,361,46,315,2,exactly two,0.673706004140787,0.673706004140787,20960820,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0840579710144928,5,16,5,5,34,151,210,2,12,5,29,29,181,0,FALSE,5,5,2,125,2,9,0,2,14,107,1,TRUE,sparse grouped folds,FALSE,single_class_inner_validation_fold;inner_training_minority_below_20,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,GigaSSL,TRUE,,,,,0.596590909090909,0.494208494208494,0.444915254237288,0.64321608040201,0.545399701649702,0.601263601263601,0.506334480681813,0.404597701149425,0.404597701149425,,0.588638557388557,0.605453667953668,0.523915001392799,0.508379888268156,0.66796875,0.601263601263601,0.605453667953668,TRUE,3,4,0,0,0,0,0,5,5,5,5,47,88,TRUE,435,176,259,3,all three,0.648034398034398,0.648034398034398,20960821,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.00419006669006672,6,26,5,5,38,174,261,4,20,10,25,100,161,0,FALSE,5,5,13,148,3,15,4,9,52,96,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,ProvGigaPath,TRUE,,,,,0.551136363636364,0.50965250965251,0.433035714285714,0.625592417061611,0.530394436644437,0.531414531414531,0.461484876529384,0.404597701149425,0.404597701149425,,0.551849333099333,0.596108283608284,0.493512243190574,0.458128078817734,0.642241379310345,0.531414531414531,0.596108283608284,FALSE,10,6,1,0,0,0,0,5,5,5,5,47,88,TRUE,435,176,259,3,all three,0.608678483678484,0.608678483678484,20960821,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0646937521937522,6,26,5,5,38,174,261,4,20,10,25,100,161,0,FALSE,5,5,13,148,3,15,4,9,52,96,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,HNSC,Genome doubling,Taylor2018_TableS2,TITAN,TRUE,,,,,0.642045454545455,0.571428571428571,0.504464285714286,0.701421800947867,0.606737012987013,0.647332397332397,0.536695353065883,0.404597701149425,0.404597701149425,,0.60499297999298,0.637789575289575,0.539542960160272,0.531791907514451,0.679389312977099,0.647332397332397,0.637789575289575,TRUE,2,4,0,0,0,0,0,5,5,5,5,47,88,TRUE,435,176,259,3,all three,0.646893646893647,0.646893646893647,20960821,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.00954282204282208,6,26,5,5,38,174,261,4,20,10,25,100,161,0,FALSE,5,5,13,148,3,15,4,9,52,96,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,GigaSSL,TRUE,,,,,0.764044943820225,0.349462365591398,0.219354838709677,0.860927152317881,0.556753654705811,0.573154524586203,0.221584714232913,0.193058568329718,0.193058568329718,,0.605684426724659,0.587743143651081,0.280480902812791,0.282352941176471,0.859106529209622,0.573154524586203,0.587743143651081,FALSE,1,1,0,0,0,0,0,5,5,5,5,20,78,TRUE,461,89,372,3,all three,0.641234746888969,0.641234746888969,20960822,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0145886190648785,7,17,5,5,51,131,330,3,13,13,38,60,270,0,FALSE,5,5,5,129,2,9,0,5,19,110,4,TRUE,sparse grouped folds,FALSE,single_class_inner_validation_fold;inner_training_minority_below_20,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,ProvGigaPath,TRUE,,,,,0.539325842696629,0.491935483870968,0.20253164556962,0.816964285714286,0.515630663283799,0.539597680318956,0.298852264737301,0.193058568329718,0.193058568329718,,0.582457412105836,0.605201159840522,0.241018852919505,0.25,0.853754940711463,0.539597680318956,0.605201159840522,FALSE,2,9,0,0,0,0,0,5,5,5,5,20,78,TRUE,461,89,372,3,all three,0.636039627884499,0.636039627884499,20960822,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0656034795215658,7,17,5,5,51,131,330,3,13,13,38,60,270,0,FALSE,5,5,5,129,2,9,0,5,19,110,4,TRUE,sparse grouped folds,FALSE,single_class_inner_validation_fold;inner_training_minority_below_20,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,KIRC,Genome doubling,Taylor2018_TableS2,TITAN,TRUE,,,,,0.786516853932584,0.395161290322581,0.23728813559322,0.885542168674699,0.590839072127583,0.60773831098224,0.269620957109578,0.193058568329718,0.193058568329718,,0.616648544158512,0.616739156699287,0.311962215344671,0.267857142857143,0.877637130801688,0.60773831098224,0.616739156699287,TRUE,1,7,0,0,0,0,0,5,5,5,5,20,78,TRUE,461,89,372,3,all three,0.6443457774556,0.6443457774556,20960822,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.00900084571704718,7,17,5,5,51,131,330,3,13,13,38,60,270,0,FALSE,5,5,5,129,2,9,0,5,19,110,4,TRUE,sparse grouped folds,FALSE,single_class_inner_validation_fold;inner_training_minority_below_20,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,LIHC,Genome doubling,Taylor2018_TableS2,GigaSSL,TRUE,,,,,0.6,0.58008658008658,0.41566265060241,0.744444444444445,0.59004329004329,0.628834933182759,0.464087949660453,0.332369942196532,0.332369942196532,,0.577056277056277,0.613099943534726,0.432405937939631,0.401162790697674,0.735632183908046,0.628834933182759,0.613099943534726,TRUE,11,3,0,0,0,0,0,5,5,5,5,33,55,TRUE,346,115,231,3,all three,0.679126670431018,0.679126670431018,20960823,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0157349896480331,8,32,5,5,31,169,177,5,25,10,21,70,107,0,FALSE,5,5,10,114,4,19,2,7,35,62,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,LIHC,Genome doubling,Taylor2018_TableS2,ProvGigaPath,TRUE,,,,,0.391304347826087,0.792207792207792,0.483870967741936,0.723320158102767,0.59175607001694,0.618671183888575,0.475451078984887,0.332369942196532,0.332369942196532,,0.637718802936194,0.668624129493695,0.530637635206376,0.470588235294118,0.77720207253886,0.618671183888575,0.668624129493695,TRUE,4,3,0,0,0,0,0,5,5,5,5,33,55,TRUE,346,115,231,3,all three,0.724411820063994,0.724411820063994,20960823,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.0499529456051195,8,32,5,5,31,169,177,5,25,10,21,70,107,0,FALSE,5,5,10,114,4,19,2,7,35,62,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,LIHC,Genome doubling,Taylor2018_TableS2,TITAN,TRUE,,,,,0.478260869565217,0.735930735930736,0.474137931034483,0.739130434782609,0.607095802747977,0.66583850931677,0.486977982827812,0.332369942196532,0.332369942196532,,0.57716920760399,0.652060982495765,0.484915768438044,0.394736842105263,0.743589743589744,0.66583850931677,0.652060982495765,TRUE,2,3,0,0,0,0,0,5,5,5,5,33,55,TRUE,346,115,231,3,all three,0.673329568981743,0.673329568981743,20960823,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0137775268210051,8,32,5,5,31,169,177,5,25,10,21,70,107,0,FALSE,5,5,10,114,4,19,2,7,35,62,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,LUAD,Genome doubling,Taylor2018_TableS2,GigaSSL,TRUE,,,,,0.454545454545455,0.648648648648649,0.648648648648649,0.454545454545455,0.551597051597052,0.610462735462735,0.655539300826914,0.587973273942094,0.587973273942094,,0.571938984438984,0.607493857493858,0.685343730859512,0.654008438818566,0.485849056603774,0.610462735462735,0.607493857493858,TRUE,2,3,0,0,0,0,0,5,5,5,5,113,88,TRUE,449,264,185,3,all three,0.639004914004914,0.639004914004914,20960824,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0029688779688779,9,33,5,5,41,140,309,5,26,28,13,188,121,0,FALSE,5,5,30,202,5,20,17,10,123,77,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,LUAD,Genome doubling,Taylor2018_TableS2,ProvGigaPath,TRUE,,,,,0.742424242424242,0.508108108108108,0.682926829268293,0.580246913580247,0.625266175266175,0.662592137592138,0.715015617288187,0.587973273942094,0.587973273942094,,0.620628583128583,0.667260442260442,0.722164654809554,0.691699604743083,0.545918367346939,0.662592137592138,0.667260442260442,TRUE,3,3,0,0,0,0,0,5,5,5,5,113,88,TRUE,449,264,185,3,all three,0.701576576576577,0.701576576576577,20960824,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.00466830466830459,9,33,5,5,41,140,309,5,26,28,13,188,121,0,FALSE,5,5,30,202,5,20,17,10,123,77,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,LUAD,Genome doubling,Taylor2018_TableS2,TITAN,TRUE,,,,,0.715909090909091,0.583783783783784,0.710526315789474,0.59016393442623,0.649846437346437,0.720515970515971,0.761390203122497,0.587973273942094,0.587973273942094,,0.661189598689599,0.726699426699427,0.771615901782253,0.725490196078431,0.592783505154639,0.720515970515971,0.726699426699427,TRUE,3,2,0,0,0,0,0,5,5,5,5,113,88,TRUE,449,264,185,3,all three,0.708701883701884,0.708701883701884,20960824,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.00618345618345617,9,33,5,5,41,140,309,5,26,28,13,188,121,0,FALSE,5,5,30,202,5,20,17,10,123,77,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,LUSC,Genome doubling,Taylor2018_TableS2,GigaSSL,TRUE,,,,,0.721774193548387,0.542857142857143,0.650909090909091,0.622950819672131,0.632315668202765,0.655337941628264,0.662766415008748,0.541484716157205,0.541484716157205,,0.597849462365591,0.62955069124424,0.637878518348431,0.631578947368421,0.563981042654029,0.655337941628264,0.62955069124424,TRUE,3,3,0,0,0,0,0,5,5,5,5,125,112,TRUE,458,248,210,3,all three,0.63097158218126,0.63097158218126,20960825,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0257872503840245,10,35,5,5,38,228,230,7,28,21,17,128,102,0,FALSE,5,5,19,149,5,21,13,6,86,63,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,LUSC,Genome doubling,Taylor2018_TableS2,ProvGigaPath,TRUE,,,,,0.612903225806452,0.561904761904762,0.622950819672131,0.551401869158879,0.587403993855607,0.664093701996928,0.691554686892873,0.541484716157205,0.541484716157205,,0.630798771121352,0.6375,0.635630661333028,0.682464454976303,0.578947368421053,0.664093701996928,0.6375,TRUE,3,4,0,0,0,0,0,5,5,5,5,125,112,TRUE,458,248,210,3,all three,0.619546850998464,0.619546850998464,20960825,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0265937019969279,10,35,5,5,38,228,230,7,28,21,17,128,102,0,FALSE,5,5,19,149,5,21,13,6,86,63,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,LUSC,Genome doubling,Taylor2018_TableS2,TITAN,TRUE,,,,,0.649193548387097,0.614285714285714,0.665289256198347,0.597222222222222,0.631739631336406,0.677880184331797,0.70692021178802,0.541484716157205,0.541484716157205,,0.610483870967742,0.664592933947773,0.700293946485753,0.647058823529412,0.572727272727273,0.677880184331797,0.664592933947773,TRUE,3,3,0,0,0,0,0,5,5,5,5,125,112,TRUE,458,248,210,3,all three,0.682507680491551,0.682507680491551,20960825,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0132872503840246,10,35,5,5,38,228,230,7,28,21,17,128,102,0,FALSE,5,5,19,149,5,21,13,6,86,63,0,FALSE,no audit trigger,FALSE,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,OV,Genome doubling,Taylor2018_TableS2,GigaSSL,TRUE,,,,,0.476923076923077,0.655172413793103,0.75609756097561,0.358490566037736,0.56604774535809,0.591511936339523,0.743572931393846,0.691489361702128,0.691489361702128,,0.564190981432361,0.552254641909814,0.710575497148167,0.75,0.36,0.591511936339523,0.552254641909814,FALSE,8,2,0,0,0,0,0,5,5,5,5,12,7,TRUE,94,65,29,3,all three,0.639257294429708,0.639257294429708,20960826,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.0392572944297083,11,9,5,5,1,54,40,1,6,1,0,27,13,2,TRUE,4,5,1,6,1,4,1,0,5,1,8,TRUE,sparse grouped folds,FALSE,outer_test_n_below_10;single_class_outer_test_fold;outer_training_minority_below_20;single_class_inner_validation_fold;inner_training_minority_below_20,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,OV,Genome doubling,Taylor2018_TableS2,ProvGigaPath,TRUE,,,,,0.230769230769231,0.931034482758621,0.882352941176471,0.350649350649351,0.580901856763926,0.653050397877984,0.811185451339146,0.691489361702128,0.691489361702128,,0.656498673740053,0.725729442970822,0.870765466456901,0.803571428571429,0.473684210526316,0.653050397877984,0.725729442970822,TRUE,4,2,0,0,0,0,0,5,5,5,5,12,7,TRUE,94,65,29,3,all three,0.629177718832891,0.629177718832891,20960826,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.0726790450928382,11,9,5,5,1,54,40,1,6,1,0,27,13,2,TRUE,4,5,1,6,1,4,1,0,5,1,8,TRUE,sparse grouped folds,FALSE,outer_test_n_below_10;single_class_outer_test_fold;outer_training_minority_below_20;single_class_inner_validation_fold;inner_training_minority_below_20,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,OV,Genome doubling,Taylor2018_TableS2,TITAN,TRUE,,,,,0.553846153846154,0.862068965517241,0.9,0.462962962962963,0.707957559681698,0.752254641909814,0.843058944826715,0.691489361702128,0.691489361702128,,0.546684350132626,0.70079575596817,0.850244759437259,0.75,0.338709677419355,0.752254641909814,0.70079575596817,TRUE,3,3,0,0,0,0,0,5,5,5,5,12,7,TRUE,94,65,29,3,all three,0.80106100795756,0.80106100795756,20960826,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0514588859416445,11,9,5,5,1,54,40,1,6,1,0,27,13,2,TRUE,4,5,1,6,1,4,1,0,5,1,8,TRUE,sparse grouped folds,FALSE,outer_test_n_below_10;single_class_outer_test_fold;outer_training_minority_below_20;single_class_inner_validation_fold;inner_training_minority_below_20,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,PAAD,Genome doubling,Taylor2018_TableS2,GigaSSL,TRUE,,,,,0.725,0.504065040650406,0.322222222222222,0.849315068493151,0.614532520325203,0.608130081300813,0.36762553477555,0.245398773006135,0.245398773006135,,0.599186991869919,0.60650406504065,0.367699566843972,0.30188679245283,0.859649122807018,0.608130081300813,0.60650406504065,TRUE,7,10,0,0,0,0,0,5,5,5,5,9,36,TRUE,163,40,123,3,all three,0.670121951219512,0.670121951219512,20960827,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.00162601626016268,12,24,5,5,21,52,111,4,19,3,14,25,86,0,FALSE,5,5,4,58,3,15,0,3,10,48,1,TRUE,sparse grouped folds,FALSE,single_class_inner_validation_fold;inner_training_minority_below_20,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
binary,aneuploidy,aneuploidy,PAAD,Genome doubling,Taylor2018_TableS2,ProvGigaPath,TRUE,,,,,0.675,0.357723577235772,0.254716981132076,0.771929824561403,0.516361788617886,0.488211382113821,0.262813778226441,0.245398773006135,0.245398773006135,,0.589227642276423,0.615650406504065,0.344385462141891,0.30952380952381,0.822784810126582,0.488211382113821,0.615650406504065,FALSE,4,5,1,0,0,0,0,5,5,5,5,9,36,TRUE,163,40,123,3,all three,0.626829268292683,0.626829268292683,20960827,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.127439024390244,12,24,5,5,21,52,111,4,19,3,14,25,86,0,FALSE,5,5,4,58,3,15,0,3,10,48,1,TRUE,sparse grouped folds,FALSE,single_class_inner_validation_fold;inner_training_minority_below_20,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
