outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,effect_GigaSSL,effect_ProvGigaPath,effect_TITAN,screening_positive_GigaSSL,screening_positive_ProvGigaPath,screening_positive_TITAN,q2_GigaSSL,q2_ProvGigaPath,q2_TITAN,rmse_GigaSSL,rmse_ProvGigaPath,rmse_TITAN,spearman_GigaSSL,spearman_ProvGigaPath,spearman_TITAN,balanced_accuracy_GigaSSL,balanced_accuracy_ProvGigaPath,balanced_accuracy_TITAN,auc_GigaSSL,auc_ProvGigaPath,auc_TITAN,pr_auc_GigaSSL,pr_auc_ProvGigaPath,pr_auc_TITAN,sensitivity_GigaSSL,sensitivity_ProvGigaPath,sensitivity_TITAN,specificity_GigaSSL,specificity_ProvGigaPath,specificity_TITAN,ppv_GigaSSL,ppv_ProvGigaPath,ppv_TITAN,npv_GigaSSL,npv_ProvGigaPath,npv_TITAN,prevalence_GigaSSL,prevalence_ProvGigaPath,prevalence_TITAN,no_skill_pr_auc_GigaSSL,no_skill_pr_auc_ProvGigaPath,no_skill_pr_auc_TITAN,supported_by_n,support_pattern,best_foundation_model,effect_range,discordance_rank
continuous,rna_pathway_activity,MSigDB Hallmark,MESO,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,,,0.087307601561565,-0.0133426029287334,-0.252367546332679,FALSE,FALSE,FALSE,0.087307601561565,-0.0133426029287334,-0.252367546332679,0.18115460965054,0.190882152471032,0.212203760213503,0.381507823613087,0.271863442389758,0.133342816500711,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.339675147894244,158
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells gamma delta,Thorsson2018_PanImmune_MS,437,,,-0.169323243252871,-0.437614746496506,-0.09826198034671,FALSE,FALSE,FALSE,-0.169323243252871,-0.437614746496506,-0.09826198034671,0.00579789274213223,0.00642871458886786,0.00561895896367296,0.00364078049309062,-0.008535574215439,-0.0135378915776741,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.339352766149796,159
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.20704804777783,-0.15004693128246,0.132155072138727,FALSE,FALSE,FALSE,-0.20704804777783,-0.15004693128246,0.132155072138727,0.202434501945638,0.197596858766634,0.171649806939692,0.0234264785675529,0.0505697232772653,0.372069994574064,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.339203119916557,160
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Monocytes,Thorsson2018_PanImmune_MS,65,,,-0.194827247029617,-0.333163579115123,0.00473554093958417,FALSE,FALSE,FALSE,-0.194827247029617,-0.333163579115123,0.00473554093958417,0.0574113371443618,0.0606438581709262,0.0523979566108386,0.17381993006993,0.111407342657343,0.283041958041958,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.337899120054707,161
continuous,thorsson,immune_inflammatory_and_genomic_context,READ,BCR Richness,Thorsson2018_PanImmune_MS,67,,,-0.191750720646374,-0.460727262483301,-0.12375284010325,FALSE,FALSE,FALSE,-0.191750720646374,-0.460727262483301,-0.12375284010325,48.5744576329979,53.7774018028314,47.1683462261359,-0.0308190257785217,-0.00429429069499816,-0.0888019368835434,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.336974422380051,162
continuous,rna_pathway_activity,MSigDB Hallmark,OV,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,0.139662960843073,-0.000775690510864013,-0.196054322383652,FALSE,FALSE,FALSE,0.139662960843073,-0.000775690510864013,-0.196054322383652,0.197265199856744,0.212757334323607,0.232590310794562,0.382672200494852,0.274004310000798,0.355575065847235,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.335717283226725,163
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,148,,,-0.177028171462487,-0.512292863638683,-0.191779300123247,FALSE,FALSE,FALSE,-0.177028171462487,-0.512292863638683,-0.191779300123247,0.00582254177825014,0.00659989666783977,0.00585891373456987,-0.00971867246169068,0.0106477116597235,-0.09935448274565,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.335264692176196,164
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,Th1 Cells,Thorsson2018_PanImmune_MS,53,,,-0.41800841854058,-0.752486968515849,-0.444103383713098,FALSE,FALSE,FALSE,-0.41800841854058,-0.752486968515849,-0.444103383713098,749.241468266043,832.932485096177,756.104015409739,-0.232865666827931,-0.386066763425254,0.0266086115142719,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.334478549975269,165
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.355201893940683,-0.689401186411706,-0.373037474858599,FALSE,FALSE,FALSE,-0.355201893940683,-0.689401186411706,-0.373037474858599,0.276038418815566,0.308200918380438,0.277848928602488,-0.176223776223776,-0.264466783216783,-0.28479020979021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.334199292471023,166
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.203427622721966,-0.0626762588243197,0.130053231205456,FALSE,FALSE,FALSE,-0.203427622721966,-0.0626762588243197,0.130053231205456,0.284597746969161,0.267437287548671,0.241973501728766,-0.0586814975583288,0.085363537710255,0.366006511123169,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.333480853927422,167
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,63,,,-0.315612751031872,0.017572949296134,-0.0519031255636564,FALSE,FALSE,FALSE,-0.315612751031872,0.017572949296134,-0.0519031255636564,0.175041775700893,0.151261300273388,0.156518452761308,0.144734032947448,0.112621619729602,0.151170926546836,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.333185700328006,168
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,0.188526840531576,0.0453329272086074,0.37823070905845,FALSE,FALSE,TRUE,0.188526840531576,0.0453329272086074,0.37823070905845,0.221655992511779,0.240418768976177,0.194024704874692,0.365828092243187,0.324463796161909,0.47468150298339,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.332897781849843,169
continuous,rna_pathway_activity,MSigDB Hallmark,CESC,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,266,,,-0.0365852968283573,0.0353508487100589,0.295934673728799,FALSE,FALSE,TRUE,-0.0365852968283573,0.0353508487100589,0.295934673728799,0.629743097128124,0.60749902713679,0.519000016781326,0.249232260213816,0.305221076860053,0.532692660206803,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.332519970557156,170
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,TCR Shannon,Thorsson2018_PanImmune_MS,188,,,-0.0695376002545911,-0.0097784503221876,0.262146571518756,FALSE,FALSE,TRUE,-0.0695376002545911,-0.0097784503221876,0.262146571518756,1.25241160621679,1.21692021129051,1.04024133016471,0.221937216931754,0.313724522834047,0.489903038844213,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.331684171773347,171
continuous,rna_pathway_activity,MSigDB Hallmark,OV,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.080250692660345,-0.11385013335584,0.217361191323451,FALSE,FALSE,TRUE,-0.080250692660345,-0.11385013335584,0.217361191323451,0.232656263522112,0.23624675552432,0.198030991547307,0.276358847473861,0.314031447042861,0.47533721765504,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.331211324679291,172
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,Plasma Cells,Thorsson2018_PanImmune_MS,53,,,-0.114449599475724,-0.444853548590077,-0.208010726497832,FALSE,FALSE,FALSE,-0.114449599475724,-0.444853548590077,-0.208010726497832,0.0698716701238836,0.0795578104946945,0.0727455284789906,0.0579274390607497,0.0158615711754205,-0.0206036903928143,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.330403949114353,173
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,0.131770687033748,0.322632426070725,0.462124207552676,FALSE,TRUE,TRUE,0.131770687033748,0.322632426070725,0.462124207552676,0.459558365323904,0.405915518619745,0.361713279550231,0.158983050847458,0.144723750825446,0.23093110279551,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN,0.330353520518928,174
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Number of Segments,Thorsson2018_PanImmune_MS,75,,,0.0911162145614017,0.101964835073765,-0.227090402779343,FALSE,FALSE,FALSE,0.0911162145614017,0.101964835073765,-0.227090402779343,0.524189296330578,0.521051490170271,0.609077070939949,0.341416227002957,0.325056017783681,0.0188782588121557,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.329055237853108,175
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.159026957415862,-0.194368061141815,-0.487799389707521,FALSE,FALSE,FALSE,-0.159026957415862,-0.194368061141815,-0.487799389707521,0.310456211498757,0.315153892519257,0.351743250794347,0.141783216783217,0.167788461538462,-0.0198863636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.328772432291659,176
continuous,thorsson,immune_inflammatory_and_genomic_context,UCEC,BCR Shannon,Thorsson2018_PanImmune_MS,73,,,-0.170178630518282,-0.435637708869552,-0.497262635709343,FALSE,FALSE,FALSE,-0.170178630518282,-0.435637708869552,-0.497262635709343,1.25669901500579,1.39196277700713,1.4215239681587,0.0643876503850969,-0.0566055458781212,-0.132851641226229,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.327084005191061,177
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,53,,,-0.566083608222641,-0.426179023236467,-0.239021374225175,FALSE,FALSE,FALSE,-0.566083608222641,-0.426179023236467,-0.239021374225175,1.1104754853212,1.05971364354314,0.987736045546687,-0.0289072106817861,0.0284234079925512,-0.024633620260211,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.327062233997466,178
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,Th17 Cells,Thorsson2018_PanImmune_MS,59,,,-0.619698303278764,-0.513811366243703,-0.294032929926998,FALSE,FALSE,FALSE,-0.619698303278764,-0.513811366243703,-0.294032929926998,1854.20420538023,1792.57105286216,1657.34591505919,-0.0637054354178843,-0.301987142022209,-0.0784921098772648,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.325665373351766,179
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,T Cells Regulatory Tregs,Thorsson2018_PanImmune_MS,53,,,-0.308068774574509,-0.39202939360616,-0.0673584498355433,FALSE,FALSE,FALSE,-0.308068774574509,-0.39202939360616,-0.0673584498355433,0.018474680702625,0.0190583744205362,0.0166884806008619,0.145516100887675,0.0607727990235114,0.215110757833954,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.324670943770617,180
continuous,rna_pathway_activity,MSigDB Hallmark,UCS,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,-0.239949784921885,-0.133777742155093,-0.457769069568511,FALSE,FALSE,FALSE,-0.239949784921885,-0.133777742155093,-0.457769069568511,0.424209219898436,0.405641161884689,0.459962494090826,0.0506369940332204,0.0810353168843735,-0.123044670214482,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.323991327413418,181
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,Number of Segments,Thorsson2018_PanImmune_MS,95,,,-0.196207139774443,-0.147781422115525,-0.471749264167583,FALSE,FALSE,FALSE,-0.196207139774443,-0.147781422115525,-0.471749264167583,0.516179497470349,0.505623383918324,0.572551384291431,0.118054243291888,0.168811898616057,0.143062117322949,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.323967842052058,182
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,TCR Shannon,Thorsson2018_PanImmune_MS,69,,,-0.109622853673967,-0.324693576031526,-0.433554857342044,FALSE,FALSE,FALSE,-0.109622853673967,-0.324693576031526,-0.433554857342044,1.04363758477006,1.14030158967645,1.18623073667349,0.0648155788042978,-0.00740070747554006,0.0179261581074193,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.323932003668077,183
continuous,rna_pathway_activity,MSigDB Hallmark,MESO,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,,,-0.224342644303764,-0.166189962382939,0.097609821003442,FALSE,FALSE,FALSE,-0.224342644303764,-0.166189962382939,0.097609821003442,0.342616762504486,0.33438113555929,0.29414014273675,-0.101365576102418,0.115533428165007,0.338179231863442,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.321952465307206,184
continuous,rna_pathway_activity,MSigDB Hallmark,ESCA,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,151,,,-0.0185752585791614,-0.141114435333537,0.180762680762604,FALSE,FALSE,FALSE,-0.0185752585791614,-0.141114435333537,0.180762680762604,0.45727874496639,0.48400411428912,0.410099573494092,0.236967584524224,0.173733008016731,0.500568142209829,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.321877116096141,185
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Mast Cells Activated,Thorsson2018_PanImmune_MS,65,,,-0.104790313651469,-0.167491138725914,-0.426582945038256,FALSE,FALSE,FALSE,-0.104790313651469,-0.167491138725914,-0.426582945038256,0.0335934865413917,0.0345336074114114,0.0381736480283232,0.277000570439893,0.133568835670449,-0.142907112476945,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.321792631386787,186
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,354,,,0.225982762497904,0.418138834537552,0.545011969809661,TRUE,TRUE,TRUE,0.225982762497904,0.418138834537552,0.545011969809661,0.349341956063964,0.302890127206791,0.267839988122279,0.509709024782971,0.618259071884614,0.679804316850351,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,0.319029207311757,187
continuous,rna_pathway_activity,MSigDB Hallmark,CESC,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,266,,,0.0508513586955374,0.0893286667490768,0.368747964921541,FALSE,FALSE,TRUE,0.0508513586955374,0.0893286667490768,0.368747964921541,0.436106432025745,0.427175375352839,0.355653242437186,0.379611419900185,0.459496525923671,0.608391978462161,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.317896606226004,188
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,96,,,-0.376357343615234,-0.424253458618464,-0.106710510845867,FALSE,FALSE,FALSE,-0.376357343615234,-0.424253458618464,-0.106710510845867,0.0684810957666952,0.0696624493106363,0.0614075988477673,-0.299188673890909,-0.313732944633293,-0.00781483204068399,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.317542947772597,189
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,149,,,0.000875411737210952,0.0127635510200451,0.318156079163046,FALSE,FALSE,TRUE,0.000875411737210952,0.0127635510200451,0.318156079163046,0.276594640398513,0.274944177848331,0.228494853860706,0.304240885180483,0.309773263196082,0.542818791946309,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.317280667425835,190
continuous,thorsson,immune_inflammatory_and_genomic_context,THYM,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,113,,,-0.164489472038321,0.0381106750233797,0.152495441531087,FALSE,FALSE,FALSE,-0.164489472038321,0.0381106750233797,0.152495441531087,0.0550368012058216,0.0500204913598511,0.0469522514649007,0.255500748422845,0.374058952060351,0.396244942033775,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.316984913569408,191
continuous,thorsson,immune_inflammatory_and_genomic_context,PCPG,Indel Neoantigens,Thorsson2018_PanImmune_MS,58,,,-0.245473847585874,-0.491257332477571,-0.174843649558212,FALSE,FALSE,FALSE,-0.245473847585874,-0.491257332477571,-0.174843649558212,1.77962487711829,1.94732059844956,1.72842762369368,-0.138471469317061,-0.158730207603949,-0.0498434276358568,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.316413682919359,192
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,0.0402225834201723,0.0984137410934874,0.35573106115161,FALSE,FALSE,TRUE,0.0402225834201723,0.0984137410934874,0.35573106115161,0.389848697955904,0.377845684754974,0.319406994011723,0.298016448959845,0.423318819545235,0.40815997419771,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.315508477731438,193
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Wound Healing,Thorsson2018_PanImmune_MS,65,,,0.207731436753188,-0.0922637472002119,0.22283515216532,TRUE,FALSE,TRUE,0.207731436753188,-0.0922637472002119,0.22283515216532,0.11913943043122,0.13988883951965,0.117998335740215,0.350969208326995,0.283201118973196,0.357284905786927,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+GigaSSL,TITAN,0.315098899365532,194
continuous,rna_pathway_activity,MSigDB Hallmark,UCS,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,0.0526736710732555,0.179621730675403,-0.13535852670374,FALSE,FALSE,FALSE,0.0526736710732555,0.179621730675403,-0.13535852670374,0.285993178937365,0.266141711405225,0.313092298009044,0.475165295920013,0.499435574907273,0.156829543621996,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.314980257379143,195
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,0.0799246794789533,0.0992544129212415,0.394649261601956,FALSE,FALSE,TRUE,0.0799246794789533,0.0992544129212415,0.394649261601956,0.231862787950429,0.229414273155309,0.188071462166802,0.343461747151384,0.373534997287032,0.589880629408573,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.314724582123003,196
continuous,thorsson,immune_inflammatory_and_genomic_context,READ,Neutrophils,Thorsson2018_PanImmune_MS,143,,,-0.392254101096783,-0.27887824570973,-0.0784544493429962,FALSE,FALSE,FALSE,-0.392254101096783,-0.27887824570973,-0.0784544493429962,0.0233120962715637,0.0223427525135936,0.0205174308444605,0.0541235658536146,0.132136282489719,0.0716161680659293,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.313799651753787,197
continuous,thorsson,immune_inflammatory_and_genomic_context,READ,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,114,,,-0.310979022755677,-0.292173427661356,0.00260692793414963,FALSE,FALSE,FALSE,-0.310979022755677,-0.292173427661356,0.00260692793414963,0.921357144681601,0.914724980761168,0.80364326666173,0.210555093163983,0.0800106923933768,0.246411061767302,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.313585950689827,198
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRP,Proliferation,Thorsson2018_PanImmune_MS,261,,,0.205344283441928,0.290505420564551,0.518383528894947,TRUE,TRUE,TRUE,0.205344283441928,0.290505420564551,0.518383528894947,0.504023013006355,0.476250452270892,0.392384212969893,0.432483873950648,0.507634942822412,0.60410506415674,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,0.313039245453019,199
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,IFN-gamma Response,Thorsson2018_PanImmune_MS,65,,,0.172199548598366,-0.04702571318313,-0.139772081460728,FALSE,FALSE,FALSE,0.172199548598366,-0.04702571318313,-0.139772081460728,0.403548351445952,0.453849040604207,0.47352373815675,0.438374125874126,0.277185314685315,0.0426573426573427,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.311971630059094,200
continuous,fusion,fusion,UCEC,Fusion burden,Gao2018_TableS1,152,,,0.0886922543999897,0.0734219123991909,0.384977901597804,FALSE,FALSE,TRUE,0.0886922543999897,0.0734219123991909,0.384977901597804,1.09821160444868,1.10737447911796,0.902191763745177,0.330037411374094,0.350916742289485,0.641116469865558,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.311555989198613,201
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Th2 Cells,Thorsson2018_PanImmune_MS,72,,,-0.21419674277968,-0.164581445376869,0.0971813736338061,FALSE,FALSE,FALSE,-0.21419674277968,-0.164581445376869,0.0971813736338061,614.67322462999,601.983651540903,530.029472101367,0.223551353784809,0.260402598237829,0.370795549553026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.311378116413486,202
continuous,aneuploidy,aneuploidy,UCS,Amplified arm count,Taylor2018_TableS2,52,,,-0.270364799118713,-0.581564144489745,-0.482679360688117,FALSE,FALSE,FALSE,-0.270364799118713,-0.581564144489745,-0.482679360688117,5.37380484536435,5.99599235206339,5.80552214495164,0.0284406476769921,-0.0882773717805433,-0.0888770239906004,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.311199345371032,203
continuous,microsatellite_instability,microsatellite_instability,READ,MANTIS score,cBioPortal_TCGA_PanCancer,131,,,-0.1675718857425,-0.367892275553038,-0.0579561687885843,FALSE,FALSE,FALSE,-0.1675718857425,-0.367892275553038,-0.0579561687885843,0.122121680874083,0.132183396595,0.116247814405501,0.10195978994375,0.14166271861949,0.343727270915081,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.309936106764454,204
continuous,thorsson,immune_inflammatory_and_genomic_context,SARC,B Cells Naive,Thorsson2018_PanImmune_MS,218,,,-0.103391260255837,-0.353209385706152,-0.0435278604880758,FALSE,FALSE,FALSE,-0.103391260255837,-0.353209385706152,-0.0435278604880758,0.0359453794899224,0.0398071241999713,0.034956691950974,-0.0887577158542545,0.0364203933456052,0.101246738759008,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.309681525218076,205
continuous,thorsson,immune_inflammatory_and_genomic_context,TGCT,Indel Neoantigens,Thorsson2018_PanImmune_MS,90,,,-0.531665729250392,-0.430811204140202,-0.222141963284207,FALSE,FALSE,FALSE,-0.531665729250392,-0.430811204140202,-0.222141963284207,1.98900647683275,1.92240711812579,1.77670378619835,-0.386388848533759,-0.210232872646826,-0.138097586034817,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.309523765966185,206
continuous,thorsson,immune_inflammatory_and_genomic_context,CESC,Macrophage Regulation,Thorsson2018_PanImmune_MS,262,,,0.023366467221568,0.0604349160418839,0.331296728450109,FALSE,FALSE,TRUE,0.023366467221568,0.0604349160418839,0.331296728450109,0.646341887445703,0.633957174122772,0.534826860027527,0.334390690629596,0.441292315699245,0.595552827274247,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.307930261228541,207
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,NK Cells Resting,Thorsson2018_PanImmune_MS,72,,,-0.462904939988041,-0.509316227436754,-0.201439221471754,FALSE,FALSE,FALSE,-0.462904939988041,-0.509316227436754,-0.201439221471754,0.00980454598798881,0.00995885835367421,0.00888526402705968,-0.258624169431722,-0.281011026772706,-0.00666009005894284,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.307877005965,208
continuous,rna_pathway_activity,MSigDB Hallmark,MESO,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,,,-0.218314509036827,-0.0312566890999451,0.0883492090365807,FALSE,FALSE,FALSE,-0.218314509036827,-0.0312566890999451,0.0883492090365807,0.205963494073316,0.189493331815436,0.17816598746715,0.247339971550498,0.304096728307255,0.312916073968706,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.306663718073408,209
