grouped_job_id,outer_fold,test_n,training_n,test_codes,training_codes,test_positive,test_negative,training_positive,training_negative,single_class_test
692,4,18,131,3,12,,,,,
692,5,87,62,3,12,,,,,
693,1,12,137,3,12,,,,,
693,2,20,129,3,12,,,,,
693,3,10,139,3,12,,,,,
693,4,85,64,3,12,,,,,
693,5,22,127,3,12,,,,,
694,1,6,143,3,12,,,,,
694,2,92,57,3,12,,,,,
694,3,22,127,3,12,,,,,
694,4,18,131,3,12,,,,,
694,5,11,138,3,12,,,,,
695,1,9,140,3,12,,,,,
695,2,13,136,3,12,,,,,
695,3,30,119,3,12,,,,,
695,4,85,64,3,12,,,,,
695,5,12,137,3,12,,,,,
696,1,12,137,3,12,,,,,
696,2,85,64,3,12,,,,,
696,3,15,134,3,12,,,,,
696,4,21,128,3,12,,,,,
696,5,16,133,3,12,,,,,
697,1,9,140,3,12,,,,,
697,2,18,131,3,12,,,,,
697,3,13,136,3,12,,,,,
697,4,22,127,3,12,,,,,
697,5,87,62,3,12,,,,,
698,1,13,136,3,12,,,,,
698,2,88,61,3,12,,,,,
698,3,16,133,3,12,,,,,
698,4,13,136,3,12,,,,,
698,5,19,130,3,12,,,,,
699,1,173,320,5,17,,,,,
699,2,35,458,5,17,,,,,
699,3,65,428,4,18,,,,,
699,4,85,408,4,18,,,,,
699,5,135,358,4,18,,,,,
700,1,61,432,5,17,,,,,
700,2,106,387,5,17,,,,,
700,3,69,424,4,18,,,,,
700,4,65,428,4,18,,,,,
700,5,192,301,4,18,,,,,
701,1,29,464,5,17,,,,,
701,2,260,233,5,17,,,,,
701,3,137,356,4,18,,,,,
701,4,23,470,4,18,,,,,
701,5,44,449,4,18,,,,,
702,1,130,363,5,17,,,,,
702,2,72,421,5,17,,,,,
702,3,83,410,4,18,,,,,
702,4,89,404,4,18,,,,,
702,5,119,374,4,18,,,,,
703,1,63,430,5,17,,,,,
703,2,133,360,5,17,,,,,
703,3,168,325,4,18,,,,,
703,4,66,427,4,18,,,,,
703,5,63,430,4,18,,,,,
704,1,94,399,5,17,,,,,
704,2,21,472,5,17,,,,,
704,3,110,383,4,18,,,,,
704,4,127,366,4,18,,,,,
704,5,141,352,4,18,,,,,
705,1,92,401,5,17,,,,,
705,2,113,380,5,17,,,,,
705,3,213,280,4,18,,,,,
705,4,46,447,4,18,,,,,
705,5,29,464,4,18,,,,,
706,1,100,393,5,17,,,,,
706,2,210,283,5,17,,,,,
706,3,45,448,4,18,,,,,
706,4,27,466,4,18,,,,,
706,5,111,382,4,18,,,,,
707,1,82,411,5,17,,,,,
707,2,97,396,5,17,,,,,
707,3,71,422,4,18,,,,,
707,4,107,386,4,18,,,,,
707,5,136,357,4,18,,,,,
708,1,142,351,5,17,,,,,
708,2,160,333,5,17,,,,,
708,3,133,360,4,18,,,,,
708,4,40,453,4,18,,,,,
708,5,18,475,4,18,,,,,
709,1,39,454,5,17,,,,,
709,2,108,385,5,17,,,,,
709,3,50,443,4,18,,,,,
709,4,126,367,4,18,,,,,
709,5,170,323,4,18,,,,,
710,1,41,452,5,17,,,,,
710,2,30,463,5,17,,,,,
710,3,90,403,4,18,,,,,
710,4,140,353,4,18,,,,,
710,5,192,301,4,18,,,,,
711,1,32,461,5,17,,,,,
711,2,132,361,5,17,,,,,
711,3,145,348,4,18,,,,,
711,4,100,393,4,18,,,,,
711,5,84,409,4,18,,,,,
712,1,22,471,5,17,,,,,
712,2,153,340,5,17,,,,,
712,3,96,397,4,18,,,,,
712,4,121,372,4,18,,,,,
712,5,101,392,4,18,,,,,
713,1,187,306,5,17,,,,,
713,2,103,390,5,17,,,,,
713,3,15,478,4,18,,,,,
713,4,134,359,4,18,,,,,
713,5,54,439,4,18,,,,,
714,1,235,258,5,17,,,,,
714,2,39,454,5,17,,,,,
714,3,92,401,4,18,,,,,
714,4,75,418,4,18,,,,,
714,5,52,441,4,18,,,,,
715,1,86,407,5,17,,,,,
715,2,256,237,5,17,,,,,
715,3,65,428,4,18,,,,,
715,4,61,432,4,18,,,,,
715,5,25,468,4,18,,,,,
716,1,180,313,5,17,,,,,
716,2,118,375,5,17,,,,,
716,3,72,421,4,18,,,,,
716,4,31,462,4,18,,,,,
716,5,92,401,4,18,,,,,
717,1,53,440,5,17,,,,,
717,2,72,421,5,17,,,,,
717,3,37,456,4,18,,,,,
717,4,73,420,4,18,,,,,
717,5,258,235,4,18,,,,,
718,1,37,456,5,17,,,,,
718,2,118,375,5,17,,,,,
718,3,100,393,4,18,,,,,
718,4,119,374,4,18,,,,,
718,5,119,374,4,18,,,,,
719,1,160,333,5,17,,,,,
719,2,49,444,5,17,,,,,
719,3,171,322,4,18,,,,,
719,4,27,466,4,18,,,,,
719,5,86,407,4,18,,,,,
720,1,175,318,5,17,,,,,
720,2,83,410,5,17,,,,,
720,3,91,402,4,18,,,,,
720,4,104,389,4,18,,,,,
720,5,40,453,4,18,,,,,
721,1,141,352,5,17,,,,,
721,2,123,370,5,17,,,,,
721,3,14,479,4,18,,,,,
721,4,87,406,4,18,,,,,
721,5,128,365,4,18,,,,,
722,1,207,286,5,17,,,,,
722,2,174,319,5,17,,,,,
722,3,54,439,4,18,,,,,
722,4,28,465,4,18,,,,,
722,5,30,463,4,18,,,,,
723,1,116,377,5,17,,,,,
723,2,86,407,5,17,,,,,
723,3,127,366,4,18,,,,,
723,4,75,418,4,18,,,,,
723,5,89,404,4,18,,,,,
724,1,69,424,5,17,,,,,
724,2,129,364,5,17,,,,,
724,3,139,354,4,18,,,,,
724,4,40,453,4,18,,,,,
724,5,116,377,4,18,,,,,
725,1,74,419,5,17,,,,,
725,2,190,303,5,17,,,,,
725,3,108,385,4,18,,,,,
725,4,32,461,4,18,,,,,
725,5,89,404,4,18,,,,,
726,1,127,366,5,17,,,,,
726,2,43,450,5,17,,,,,
726,3,169,324,4,18,,,,,
726,4,40,453,4,18,,,,,
726,5,114,379,4,18,,,,,
727,1,192,301,5,17,,,,,
727,2,98,395,5,17,,,,,
727,3,93,400,4,18,,,,,
727,4,71,422,4,18,,,,,
727,5,39,454,4,18,,,,,
728,1,27,86,4,13,,,,,
728,2,8,105,4,13,,,,,
728,3,29,84,3,14,,,,,
728,4,33,80,3,14,,,,,
728,5,16,97,3,14,,,,,
729,1,7,106,4,13,,,,,
729,2,46,67,4,13,,,,,
729,3,20,93,3,14,,,,,
729,4,7,106,3,14,,,,,
729,5,33,80,3,14,,,,,
730,1,35,78,4,13,,,,,
730,2,7,106,4,13,,,,,
730,3,13,100,3,14,,,,,
730,4,13,100,3,14,,,,,
730,5,45,68,3,14,,,,,
731,1,26,87,4,13,,,,,
731,2,39,74,4,13,,,,,
731,3,9,104,3,14,,,,,
731,4,33,80,3,14,,,,,
731,5,6,107,3,14,,,,,
732,1,33,80,4,13,,,,,
732,2,8,105,4,13,,,,,
732,3,40,73,3,14,,,,,
732,4,6,107,3,14,,,,,
732,5,26,87,3,14,,,,,
733,1,26,87,4,13,,,,,
733,2,21,92,4,13,,,,,
733,3,5,108,3,14,,,,,
733,4,38,75,3,14,,,,,
733,5,23,90,3,14,,,,,
734,1,45,68,4,13,,,,,
734,2,10,103,4,13,,,,,
734,3,13,100,3,14,,,,,
734,4,6,107,3,14,,,,,
734,5,39,74,3,14,,,,,
735,1,18,95,4,13,,,,,
735,2,9,104,4,13,,,,,
735,3,58,55,3,14,,,,,
735,4,23,90,3,14,,,,,
735,5,5,108,3,14,,,,,
736,1,29,84,4,13,,,,,
736,2,28,85,4,13,,,,,
736,3,28,85,3,14,,,,,
736,4,24,89,3,14,,,,,
736,5,4,109,3,14,,,,,
737,1,29,84,4,13,,,,,
737,2,5,108,4,13,,,,,
737,3,35,78,3,14,,,,,
737,4,37,76,3,14,,,,,
737,5,7,106,3,14,,,,,
738,1,9,104,4,13,,,,,
738,2,38,75,4,13,,,,,
738,3,13,100,3,14,,,,,
738,4,29,84,3,14,,,,,
738,5,24,89,3,14,,,,,
739,1,30,83,4,13,,,,,
739,2,25,88,4,13,,,,,
739,3,8,105,3,14,,,,,
739,4,30,83,3,14,,,,,
739,5,20,93,3,14,,,,,
740,1,24,89,4,13,,,,,
740,2,50,63,4,13,,,,,
740,3,28,85,3,14,,,,,
740,4,3,110,3,14,,,,,
740,5,8,105,3,14,,,,,
741,1,29,84,4,13,,,,,
741,2,34,79,4,13,,,,,
741,3,7,106,3,14,,,,,
741,4,26,87,3,14,,,,,
741,5,17,96,3,14,,,,,
742,1,45,68,4,13,,,,,
742,2,14,99,4,13,,,,,
742,3,35,78,3,14,,,,,
742,4,16,97,3,14,,,,,
742,5,3,110,3,14,,,,,
743,1,36,77,4,13,,,,,
743,2,15,98,4,13,,,,,
743,3,34,79,3,14,,,,,
743,4,25,88,3,14,,,,,
743,5,3,110,3,14,,,,,
744,1,20,93,4,13,,,,,
744,2,21,92,4,13,,,,,
744,3,3,110,3,14,,,,,
744,4,29,84,3,14,,,,,
744,5,40,73,3,14,,,,,
745,1,8,105,4,13,,,,,
745,2,25,88,4,13,,,,,
745,3,7,106,3,14,,,,,
745,4,35,78,3,14,,,,,
745,5,38,75,3,14,,,,,
746,1,25,88,4,13,,,,,
746,2,51,62,4,13,,,,,
746,3,6,107,3,14,,,,,
746,4,13,100,3,14,,,,,
746,5,18,95,3,14,,,,,
747,1,34,79,4,13,,,,,
747,2,18,95,4,13,,,,,
747,3,18,95,3,14,,,,,
747,4,23,90,3,14,,,,,
747,5,20,93,3,14,,,,,
748,1,29,84,4,13,,,,,
748,2,34,79,4,13,,,,,
748,3,25,88,3,14,,,,,
748,4,5,108,3,14,,,,,
748,5,20,93,3,14,,,,,
749,1,36,77,4,13,,,,,
749,2,42,71,4,13,,,,,
749,3,24,89,3,14,,,,,
749,4,8,105,3,14,,,,,
749,5,3,110,3,14,,,,,
750,1,43,70,4,13,,,,,
750,2,28,85,4,13,,,,,
750,3,33,80,3,14,,,,,
750,4,3,110,3,14,,,,,
750,5,6,107,3,14,,,,,
751,1,8,105,4,13,,,,,
751,2,40,73,4,13,,,,,
751,3,20,93,3,14,,,,,
751,4,19,94,3,14,,,,,
751,5,26,87,3,14,,,,,
752,1,9,104,4,13,,,,,
752,2,14,99,4,13,,,,,
752,3,24,89,3,14,,,,,
752,4,37,76,3,14,,,,,
752,5,29,84,3,14,,,,,
753,1,57,56,4,13,,,,,
753,2,15,98,4,13,,,,,
753,3,31,82,3,14,,,,,
753,4,7,106,3,14,,,,,
753,5,3,110,3,14,,,,,
754,1,30,83,4,13,,,,,
754,2,26,87,4,13,,,,,
754,3,26,87,3,14,,,,,
754,4,7,106,3,14,,,,,
754,5,24,89,3,14,,,,,
755,1,4,109,4,13,,,,,
755,2,30,83,4,13,,,,,
755,3,19,94,3,14,,,,,
755,4,17,96,3,14,,,,,
755,5,43,70,3,14,,,,,
756,1,94,397,6,23,,,,,
756,2,112,379,6,23,,,,,
756,3,137,354,6,23,,,,,
756,4,98,393,6,23,,,,,
756,5,50,441,5,24,,,,,
757,1,164,327,6,23,,,,,
757,2,37,454,6,23,,,,,
757,3,69,422,6,23,,,,,
757,4,148,343,6,23,,,,,
757,5,73,418,5,24,,,,,
758,1,195,296,6,23,,,,,
758,2,66,425,6,23,,,,,
758,3,111,380,6,23,,,,,
758,4,70,421,6,23,,,,,
758,5,49,442,5,24,,,,,
759,1,76,415,6,23,,,,,
759,2,85,406,6,23,,,,,
759,3,102,389,6,23,,,,,
759,4,126,365,6,23,,,,,
759,5,102,389,5,24,,,,,
760,1,105,386,6,23,,,,,
760,2,104,387,6,23,,,,,
760,3,76,415,6,23,,,,,
760,4,121,370,6,23,,,,,
760,5,85,406,5,24,,,,,
761,1,59,432,6,23,,,,,
761,2,85,406,6,23,,,,,
761,3,206,285,6,23,,,,,
761,4,16,475,6,23,,,,,
761,5,125,366,5,24,,,,,
762,1,46,445,6,23,,,,,
762,2,76,415,6,23,,,,,
762,3,109,382,6,23,,,,,
762,4,60,431,6,23,,,,,
762,5,200,291,5,24,,,,,
763,1,14,39,2,8,,,,,
763,2,6,47,2,8,,,,,
763,3,15,38,2,8,,,,,
763,4,10,43,2,8,,,,,
763,5,8,45,2,8,,,,,
764,1,21,32,2,8,,,,,
764,2,12,41,2,8,,,,,
764,3,6,47,2,8,,,,,
764,4,9,44,2,8,,,,,
764,5,5,48,2,8,,,,,
765,1,11,42,2,8,,,,,
765,2,5,48,2,8,,,,,
765,3,7,46,2,8,,,,,
765,4,22,31,2,8,,,,,
765,5,8,45,2,8,,,,,
766,1,3,50,2,8,,,,,
766,2,5,48,2,8,,,,,
766,3,14,39,2,8,,,,,
766,4,20,33,2,8,,,,,
766,5,11,42,2,8,,,,,
767,1,6,47,2,8,,,,,
767,2,12,41,2,8,,,,,
767,3,2,51,2,8,,,,,
767,4,18,35,2,8,,,,,
767,5,15,38,2,8,,,,,
768,1,14,39,2,8,,,,,
768,2,18,35,2,8,,,,,
768,3,8,45,2,8,,,,,
768,4,10,43,2,8,,,,,
768,5,3,50,2,8,,,,,
769,1,46,6,1,3,,,,,
769,2,1,51,1,3,,,,,
769,3,1,51,1,3,,,,,
769,4,4,48,1,3,,,,,
770,1,45,6,1,3,,,,,
770,2,1,50,1,3,,,,,
770,3,1,50,1,3,,,,,
770,4,4,47,1,3,,,,,
771,1,92,294,7,26,,,,,
771,2,132,254,7,26,,,,,
771,3,53,333,7,26,,,,,
771,4,62,324,6,27,,,,,
771,5,47,339,6,27,,,,,
772,1,70,303,7,26,,,,,
772,2,151,222,7,26,,,,,
772,3,38,335,7,26,,,,,
772,4,60,313,6,27,,,,,
772,5,54,319,6,27,,,,,
773,1,88,285,7,26,,,,,
773,2,87,286,7,26,,,,,
773,3,50,323,7,26,,,,,
773,4,45,328,6,27,,,,,
773,5,103,270,6,27,,,,,
774,1,43,330,7,26,,,,,
774,2,53,320,7,26,,,,,
774,3,56,317,7,26,,,,,
774,4,97,276,6,27,,,,,
774,5,124,249,6,27,,,,,
775,1,112,264,7,26,,,,,
775,2,61,315,7,26,,,,,
775,3,37,339,7,26,,,,,
775,4,44,332,6,27,,,,,
775,5,122,254,6,27,,,,,
776,1,136,237,7,26,,,,,
776,2,26,347,7,26,,,,,
776,3,97,276,7,26,,,,,
776,4,49,324,6,27,,,,,
776,5,65,308,6,27,,,,,
777,1,38,259,7,24,,,,,
777,2,53,244,6,25,,,,,
777,3,54,243,6,25,,,,,
777,4,130,167,6,25,,,,,
777,5,22,275,6,25,,,,,
778,1,54,319,7,26,,,,,
778,2,93,280,7,26,,,,,
778,3,65,308,7,26,,,,,
778,4,66,307,6,27,,,,,
778,5,95,278,6,27,,,,,
779,1,71,302,7,26,,,,,
779,2,60,313,7,26,,,,,
779,3,90,283,7,26,,,,,
779,4,117,256,6,27,,,,,
779,5,35,338,6,27,,,,,
780,1,78,295,7,26,,,,,
780,2,37,336,7,26,,,,,
780,3,85,288,7,26,,,,,
780,4,98,275,6,27,,,,,
780,5,75,298,6,27,,,,,
781,1,79,188,6,22,,,,,
781,2,30,237,6,22,,,,,
781,3,44,223,6,22,,,,,
781,4,88,179,5,23,,,,,
781,5,26,241,5,23,,,,,
782,1,85,177,6,22,,,,,
782,2,32,230,6,22,,,,,
782,3,52,210,6,22,,,,,
782,4,69,193,5,23,,,,,
782,5,24,238,5,23,,,,,
783,1,124,138,6,22,,,,,
783,2,15,247,6,22,,,,,
783,3,42,220,6,22,,,,,
783,4,47,215,5,23,,,,,
783,5,34,228,5,23,,,,,
784,1,36,192,6,20,,,,,
784,2,14,214,5,21,,,,,
784,3,70,158,5,21,,,,,
784,4,63,165,5,21,,,,,
784,5,45,183,5,21,,,,,
785,1,32,375,5,19,,,,,
785,2,117,290,5,19,,,,,
785,3,22,385,5,19,,,,,
785,4,53,354,5,19,,,,,
785,5,183,224,4,20,,,,,
786,1,26,382,5,19,,,,,
786,2,76,332,5,19,,,,,
786,3,209,199,5,19,,,,,
786,4,55,353,5,19,,,,,
786,5,42,366,4,20,,,,,
787,1,56,362,5,19,,,,,
787,2,70,348,5,19,,,,,
787,3,85,333,5,19,,,,,
787,4,163,255,5,19,,,,,
787,5,44,374,4,20,,,,,
788,1,48,368,5,19,,,,,
788,2,56,360,5,19,,,,,
788,3,233,183,5,19,,,,,
788,4,39,377,5,19,,,,,
788,5,40,376,4,20,,,,,
789,1,31,385,5,19,,,,,
789,2,208,208,5,19,,,,,
789,3,47,369,5,19,,,,,
789,4,105,311,5,19,,,,,
789,5,25,391,4,20,,,,,
790,1,163,182,5,19,,,,,
790,2,56,289,5,19,,,,,
790,3,31,314,5,19,,,,,
790,4,73,272,5,19,,,,,
790,5,22,323,4,20,,,,,
791,1,37,313,5,19,,,,,
791,2,57,293,5,19,,,,,
791,3,78,272,5,19,,,,,
791,4,56,294,5,19,,,,,
791,5,122,228,4,20,,,,,
792,1,85,260,5,19,,,,,
792,2,110,235,5,19,,,,,
792,3,20,325,5,19,,,,,
792,4,81,264,5,19,,,,,
792,5,49,296,4,20,,,,,
793,1,162,251,4,16,,,,,
793,2,74,339,4,16,,,,,
793,3,58,355,4,16,,,,,
793,4,71,342,4,16,,,,,
793,5,48,365,4,16,,,,,
794,1,75,68,4,14,,,,,
794,2,5,138,4,14,,,,,
794,3,27,116,4,14,,,,,
794,4,5,138,3,15,,,,,
794,5,31,112,3,15,,,,,
795,1,38,205,3,12,,,,,
795,2,84,159,3,12,,,,,
795,3,8,235,3,12,,,,,
795,4,20,223,3,12,,,,,
795,5,93,150,3,12,,,,,
796,1,14,82,2,8,,,,,
796,2,51,45,2,8,,,,,
796,3,16,80,2,8,,,,,
796,4,9,87,2,8,,,,,
796,5,6,90,2,8,,,,,
797,1,62,167,4,12,,,,,
797,2,21,208,3,13,,,,,
797,3,24,205,3,13,,,,,
797,4,113,116,3,13,,,,,
797,5,9,220,3,13,,,,,
798,1,10,86,2,8,,,,,
798,2,51,45,2,8,,,,,
798,3,15,81,2,8,,,,,
798,4,13,83,2,8,,,,,
798,5,7,89,2,8,,,,,
799,1,27,410,6,20,,,,,
799,2,146,291,5,21,,,,,
799,3,119,318,5,21,,,,,
799,4,56,381,5,21,,,,,
799,5,89,348,5,21,,,,,
800,1,106,340,6,20,,,,,
800,2,25,421,5,21,,,,,
800,3,59,387,5,21,,,,,
800,4,97,349,5,21,,,,,
800,5,159,287,5,21,,,,,
801,1,61,376,6,20,,,,,
801,2,82,355,5,21,,,,,
801,3,66,371,5,21,,,,,
801,4,169,268,5,21,,,,,
801,5,59,378,5,21,,,,,
802,1,191,228,5,20,,,,,
802,2,37,382,5,20,,,,,
802,3,43,376,5,20,,,,,
802,4,104,315,5,20,,,,,
802,5,44,375,5,20,,,,,
803,1,24,41,1,3,,,,,
803,2,9,56,1,3,,,,,
803,3,18,47,1,3,,,,,
803,4,14,51,1,3,,,,,
804,1,24,41,1,3,,,,,
804,2,9,56,1,3,,,,,
804,3,18,47,1,3,,,,,
804,4,14,51,1,3,,,,,
805,1,24,41,1,3,,,,,
805,2,9,56,1,3,,,,,
805,3,18,47,1,3,,,,,
805,4,14,51,1,3,,,,,
806,1,24,41,1,3,,,,,
806,2,9,56,1,3,,,,,
806,3,18,47,1,3,,,,,
806,4,14,51,1,3,,,,,
807,1,105,382,4,13,,,,,
807,2,10,477,4,13,,,,,
807,3,23,464,3,14,,,,,
807,4,144,343,3,14,,,,,
807,5,205,282,3,14,,,,,
808,1,28,461,4,13,,,,,
808,2,112,377,4,13,,,,,
808,3,25,464,3,14,,,,,
808,4,216,273,3,14,,,,,
808,5,108,381,3,14,,,,,
809,1,19,471,4,13,,,,,
809,2,303,187,4,13,,,,,
809,3,12,478,3,14,,,,,
809,4,56,434,3,14,,,,,
809,5,100,390,3,14,,,,,
810,1,111,378,4,13,,,,,
810,2,93,396,4,13,,,,,
810,3,108,381,3,14,,,,,
810,4,15,474,3,14,,,,,
810,5,162,327,3,14,,,,,
811,1,72,417,4,13,,,,,
811,2,25,464,4,13,,,,,
811,3,187,302,3,14,,,,,
811,4,31,458,3,14,,,,,
811,5,174,315,3,14,,,,,
812,1,184,305,4,13,,,,,
812,2,74,415,4,13,,,,,
812,3,80,409,3,14,,,,,
812,4,107,382,3,14,,,,,
812,5,44,445,3,14,,,,,
813,1,122,355,4,13,,,,,
813,2,239,238,4,13,,,,,
813,3,23,454,3,14,,,,,
813,4,82,395,3,14,,,,,
813,5,11,466,3,14,,,,,
814,1,72,417,4,13,,,,,
814,2,58,431,4,13,,,,,
814,3,52,437,3,14,,,,,
814,4,241,248,3,14,,,,,
814,5,66,423,3,14,,,,,
815,1,47,442,4,13,,,,,
815,2,161,328,4,13,,,,,
815,3,73,416,3,14,,,,,
815,4,196,293,3,14,,,,,
815,5,12,477,3,14,,,,,
816,1,245,244,4,13,,,,,
816,2,85,404,4,13,,,,,
816,3,101,388,3,14,,,,,
816,4,7,482,3,14,,,,,
816,5,51,438,3,14,,,,,
817,1,37,227,7,24,,,,,
817,2,52,212,6,25,,,,,
817,3,99,165,6,25,,,,,
817,4,41,223,6,25,,,,,
817,5,35,229,6,25,,,,,
818,1,45,223,7,24,,,,,
818,2,47,221,6,25,,,,,
818,3,35,233,6,25,,,,,
818,4,59,209,6,25,,,,,
818,5,82,186,6,25,,,,,
819,1,41,220,7,24,,,,,
819,2,55,206,6,25,,,,,
819,3,55,206,6,25,,,,,
819,4,28,233,6,25,,,,,
819,5,82,179,6,25,,,,,
820,1,37,224,7,24,,,,,
820,2,42,219,6,25,,,,,
820,3,40,221,6,25,,,,,
820,4,51,210,6,25,,,,,
820,5,91,170,6,25,,,,,
821,1,72,189,7,24,,,,,
821,2,47,214,6,25,,,,,
821,3,22,239,6,25,,,,,
821,4,49,212,6,25,,,,,
821,5,71,190,6,25,,,,,
822,1,55,206,7,24,,,,,
822,2,71,190,6,25,,,,,
822,3,38,223,6,25,,,,,
822,4,61,200,6,25,,,,,
822,5,36,225,6,25,,,,,
823,1,50,211,7,24,,,,,
823,2,39,222,6,25,,,,,
823,3,97,164,6,25,,,,,
823,4,41,220,6,25,,,,,
823,5,34,227,6,25,,,,,
824,1,50,204,7,24,,,,,
824,2,55,199,6,25,,,,,
824,3,58,196,6,25,,,,,
824,4,42,212,6,25,,,,,
824,5,49,205,6,25,,,,,
825,1,46,215,7,24,,,,,
825,2,51,210,6,25,,,,,
825,3,29,232,6,25,,,,,
825,4,63,198,6,25,,,,,
825,5,72,189,6,25,,,,,
826,1,40,448,5,20,,,,,
826,2,107,381,5,20,,,,,
826,3,189,299,5,20,,,,,
826,4,67,421,5,20,,,,,
826,5,85,403,5,20,,,,,
827,1,147,341,5,20,,,,,
827,2,43,445,5,20,,,,,
827,3,113,375,5,20,,,,,
827,4,104,384,5,20,,,,,
827,5,81,407,5,20,,,,,
828,1,56,432,5,20,,,,,
828,2,87,401,5,20,,,,,
828,3,120,368,5,20,,,,,
828,4,149,339,5,20,,,,,
828,5,76,412,5,20,,,,,
829,1,90,398,5,20,,,,,
829,2,44,444,5,20,,,,,
829,3,113,375,5,20,,,,,
829,4,123,365,5,20,,,,,
829,5,118,370,5,20,,,,,
830,1,97,391,5,20,,,,,
830,2,42,446,5,20,,,,,
830,3,132,356,5,20,,,,,
830,4,70,418,5,20,,,,,
830,5,147,341,5,20,,,,,
831,1,44,444,5,20,,,,,
831,2,64,424,5,20,,,,,
831,3,61,427,5,20,,,,,
831,4,225,263,5,20,,,,,
831,5,94,394,5,20,,,,,
832,1,49,297,7,25,,,,,
832,2,12,334,7,25,,,,,
832,3,182,164,6,26,,,,,
832,4,55,291,6,26,,,,,
832,5,48,298,6,26,,,,,
833,1,25,334,7,25,,,,,
833,2,169,190,7,25,,,,,
833,3,87,272,6,26,,,,,
833,4,28,331,6,26,,,,,
833,5,50,309,6,26,,,,,
834,1,220,128,7,25,,,,,
834,2,52,296,7,25,,,,,
834,3,18,330,6,26,,,,,
834,4,14,334,6,26,,,,,
834,5,44,304,6,26,,,,,
835,1,22,326,7,25,,,,,
835,2,64,284,7,25,,,,,
835,3,208,140,6,26,,,,,
835,4,28,320,6,26,,,,,
835,5,26,322,6,26,,,,,
836,1,14,334,7,25,,,,,
836,2,36,312,7,25,,,,,
836,3,16,332,6,26,,,,,
836,4,207,141,6,26,,,,,
836,5,75,273,6,26,,,,,
837,1,46,298,7,25,,,,,
837,2,75,269,7,25,,,,,
837,3,28,316,6,26,,,,,
837,4,179,165,6,26,,,,,
837,5,16,328,6,26,,,,,
838,1,53,295,7,25,,,,,
838,2,189,159,7,25,,,,,
838,3,41,307,6,26,,,,,
838,4,19,329,6,26,,,,,
838,5,46,302,6,26,,,,,
839,1,159,189,7,25,,,,,
839,2,62,286,7,25,,,,,
839,3,42,306,6,26,,,,,
839,4,51,297,6,26,,,,,
839,5,34,314,6,26,,,,,
840,1,39,309,7,25,,,,,
840,2,32,316,7,25,,,,,
840,3,56,292,6,26,,,,,
840,4,154,194,6,26,,,,,
840,5,67,281,6,26,,,,,
841,1,61,287,7,25,,,,,
841,2,200,148,7,25,,,,,
841,3,60,288,6,26,,,,,
841,4,11,337,6,26,,,,,
841,5,16,332,6,26,,,,,
842,1,122,327,7,26,,,,,
842,2,84,365,7,26,,,,,
842,3,73,376,7,26,,,,,
842,4,81,368,6,27,,,,,
842,5,89,360,6,27,,,,,
843,1,65,394,7,26,,,,,
843,2,196,263,7,26,,,,,
843,3,85,374,7,26,,,,,
843,4,33,426,6,27,,,,,
843,5,80,379,6,27,,,,,
844,1,84,365,7,26,,,,,
844,2,110,339,7,26,,,,,
844,3,93,356,7,26,,,,,
844,4,140,309,6,27,,,,,
844,5,22,427,6,27,,,,,
845,1,53,357,7,26,,,,,
845,2,155,255,7,26,,,,,
845,3,38,372,7,26,,,,,
845,4,93,317,6,27,,,,,
845,5,71,339,6,27,,,,,
846,1,83,377,7,26,,,,,
846,2,68,392,7,26,,,,,
846,3,52,408,7,26,,,,,
846,4,102,358,6,27,,,,,
846,5,155,305,6,27,,,,,
847,1,52,358,7,26,,,,,
847,2,163,247,7,26,,,,,
847,3,54,356,7,26,,,,,
847,4,66,344,6,27,,,,,
847,5,75,335,6,27,,,,,
848,1,106,304,7,26,,,,,
848,2,43,367,7,26,,,,,
848,3,106,304,7,26,,,,,
848,4,113,297,6,27,,,,,
848,5,42,368,6,27,,,,,
849,1,60,400,7,26,,,,,
849,2,47,413,7,26,,,,,
849,3,194,266,7,26,,,,,
849,4,34,426,6,27,,,,,
849,5,125,335,6,27,,,,,
850,1,122,337,7,26,,,,,
850,2,84,375,7,26,,,,,
850,3,97,362,7,26,,,,,
850,4,89,370,6,27,,,,,
850,5,67,392,6,27,,,,,
851,1,47,363,7,26,,,,,
851,2,77,333,7,26,,,,,
851,3,123,287,7,26,,,,,
851,4,42,368,6,27,,,,,
851,5,121,289,6,27,,,,,
852,1,35,415,7,26,,,,,
852,2,82,368,7,26,,,,,
852,3,196,254,7,26,,,,,
852,4,78,372,6,27,,,,,
852,5,59,391,6,27,,,,,
853,1,163,297,7,26,,,,,
853,2,90,370,7,26,,,,,
853,3,44,416,7,26,,,,,
853,4,87,373,6,27,,,,,
853,5,76,384,6,27,,,,,
854,1,81,361,7,26,,,,,
854,2,135,307,7,26,,,,,
854,3,86,356,7,26,,,,,
854,4,79,363,6,27,,,,,
854,5,61,381,6,27,,,,,
855,1,62,346,7,26,,,,,
855,2,133,275,7,26,,,,,
855,3,64,344,7,26,,,,,
855,4,41,367,6,27,,,,,
855,5,108,300,6,27,,,,,
856,1,56,354,7,26,,,,,
856,2,37,373,7,26,,,,,
856,3,84,326,7,26,,,,,
856,4,52,358,6,27,,,,,
856,5,181,229,6,27,,,,,
857,1,62,398,7,26,,,,,
857,2,125,335,7,26,,,,,
857,3,178,282,7,26,,,,,
857,4,70,390,6,27,,,,,
