layer,foundation_model,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed,saved_current_balanced_accuracy,recomputed_primary_balanced_accuracy,primary_sensitivity,primary_specificity,primary_auc,primary_pr_auc,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_auc,equal_prior_pr_auc,optimized_balanced_accuracy,optimized_sensitivity,optimized_specificity,optimized_auc,optimized_pr_auc,current_crossing,current_candidate,recomputed_primary_crossing,equal_prior_crossing,optimized_crossing,median_primary_component,median_equal_component,median_optimized_component,median_optimized_threshold,primary_components_at_ceiling,equal_components_at_ceiling,optimized_components_at_ceiling,equal_prior_delta_ba,optimized_delta_ba,primary_reproduction_delta,near_threshold,baseline_crossing,union_positive,optimized_membership_change,equal_prior_membership_change
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,LUAD,EGFR,TCGA_MC3_Bailey2018,463,59,404,20261157,0.581137774794429,0.581137774794429,0.271186440677966,0.891089108910891,0.627580130894445,0.234717664186225,0.66208675952341,0.559322033898305,0.764851485148515,0.698103708675952,0.368004798925779,0.658373888236281,0.559322033898305,0.757425742574258,0.707165631817419,0.336951191313165,FALSE,FALSE,FALSE,TRUE,TRUE,14,6,5,-1.79699810244136,0,0,0,0.0809489847289813,0.0772361134418527,-3.33066907387547e-16,TRUE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,LUAD,KEAP1,TCGA_MC3_Bailey2018,463,83,380,20261158,0.536065313887128,0.536065313887128,0.216867469879518,0.855263157894737,0.624730500951173,0.268494580971999,0.596227013316424,0.481927710843373,0.710526315789474,0.624064679771719,0.248683131002364,0.602726696258719,0.626506024096386,0.578947368421053,0.631610653138871,0.270534216063655,FALSE,FALSE,FALSE,FALSE,TRUE,14,3,5,-2.97020296641099,0,0,0,0.0601616994292962,0.0666613823715917,-5.55111512312578e-16,FALSE,FALSE,TRUE,TRUE,FALSE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,LUAD,KRAS,TCGA_MC3_Bailey2018,463,140,323,20261159,0.536278195488722,0.536278195488722,0.335714285714286,0.736842105263158,0.59765590446705,0.386318172518624,0.610437859354268,0.542857142857143,0.678018575851393,0.615126050420168,0.40247602932859,0.583513931888545,0.65,0.51702786377709,0.595510835913313,0.376964407398103,FALSE,FALSE,FALSE,TRUE,FALSE,14,5,12,-2.89117618989853,0,0,0,0.0741596638655462,0.0472357363998231,-2.22044604925031e-16,FALSE,FALSE,TRUE,FALSE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,LUAD,MGA,TCGA_MC3_Bailey2018,463,36,427,20261160,0.506537861046058,0.506537861046058,0.0833333333333333,0.929742388758782,0.496682279469165,0.0819781080891097,0.600800156128025,0.583333333333333,0.618266978922717,0.600117096018735,0.103940494945459,0.518149882903981,0.5,0.536299765807963,0.508131667967734,0.110697516920751,FALSE,FALSE,FALSE,TRUE,FALSE,7,1,1,-2.71855974159189,1,0,0,0.0942622950819672,0.0116120218579234,-2.22044604925031e-16,FALSE,FALSE,TRUE,FALSE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,LUAD,NF1,TCGA_MC3_Bailey2018,463,57,406,20261161,0.553387779794313,0.553387779794313,0.192982456140351,0.913793103448276,0.655302048224008,0.201835157578779,0.543816437645839,0.368421052631579,0.719211822660099,0.611053495808487,0.167629345232887,0.622266874081756,0.754385964912281,0.490147783251232,0.644758447843747,0.1893868882076,FALSE,FALSE,FALSE,FALSE,TRUE,9,8,7,-3.70243381759608,1,0,0,-0.00957134214847466,0.0688790942874427,4.44089209850063e-16,TRUE,FALSE,TRUE,TRUE,FALSE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,LUAD,RB1,TCGA_MC3_Bailey2018,463,25,438,20261163,0.538310502283105,0.538310502283105,0.12,0.95662100456621,0.552694063926941,0.0801776489156285,0.637260273972603,0.48,0.794520547945206,0.682922374429224,0.120596458670323,0.543059360730594,0.44,0.646118721461187,0.618904109589041,0.134066477563797,FALSE,FALSE,FALSE,TRUE,FALSE,12,2,3,-4.11122901884018,0,0,0,0.0989497716894978,0.00474885844748862,0,FALSE,FALSE,TRUE,FALSE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,LUAD,SMARCA4,TCGA_MC3_Bailey2018,463,36,427,20261166,0.51707650273224,0.51707650273224,0.0833333333333333,0.950819672131147,0.519385896435077,0.0927638623413555,0.651834504293521,0.666666666666667,0.637002341920375,0.661267239136092,0.118843503589541,0.587073900598491,0.527777777777778,0.646370023419204,0.632513661202186,0.11616895371824,FALSE,FALSE,FALSE,TRUE,FALSE,9,1,1,-2.42724548115397,0,0,0,0.13475800156128,0.0699973978662505,3.33066907387547e-16,FALSE,FALSE,TRUE,FALSE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,LUAD,STK11,TCGA_MC3_Bailey2018,463,67,396,20261167,0.492895371626715,0.492895371626715,0.104477611940299,0.881313131313131,0.596788783355948,0.191469903003512,0.653305442484547,0.597014925373134,0.70959595959596,0.689431629730137,0.243777166179855,0.628279059249208,0.567164179104478,0.689393939393939,0.686341022161918,0.238754297283044,FALSE,FALSE,FALSE,TRUE,TRUE,8,1,2,-1.81028343989292,1,0,0,0.160410070857832,0.135383687622494,-5.55111512312578e-17,FALSE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,LUSC,KEAP1,TCGA_MC3_Bailey2018,461,51,410,20261176,0.523409851745576,0.523409851745576,0.0980392156862745,0.948780487804878,0.603252032520325,0.168382145025174,0.585246293639407,0.450980392156863,0.719512195121951,0.655380200860832,0.224761508643694,0.627187948350072,0.647058823529412,0.607317073170732,0.628168340506934,0.245976729153608,FALSE,FALSE,FALSE,FALSE,TRUE,5,3,3,-2.59773006350706,0,0,0,0.0618364418938306,0.103778096604495,3.33066907387547e-16,FALSE,FALSE,TRUE,TRUE,FALSE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,LUSC,RASA1,TCGA_MC3_Bailey2018,461,29,432,20261183,0.560743933588761,0.560743933588761,0.172413793103448,0.949074074074074,0.637771392081737,0.164427790488361,0.592313218390805,0.413793103448276,0.770833333333333,0.618614303959132,0.0914814782096748,0.61286717752235,0.827586206896552,0.398148148148148,0.562659642401022,0.0768691269794791,FALSE,FALSE,FALSE,FALSE,TRUE,15,2,2,-4.49595555698804,1,0,0,0.0315692848020435,0.0521232439335888,2.22044604925031e-16,TRUE,FALSE,TRUE,TRUE,FALSE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,PAAD,CDKN2A,TCGA_MC3_Bailey2018,175,34,141,20261187,0.554338756779307,0.554338756779307,0.264705882352941,0.843971631205674,0.555486024196913,0.237516428845993,0.612745098039216,0.558823529411765,0.666666666666667,0.600542344597413,0.254339972993835,0.552982895285774,0.588235294117647,0.517730496453901,0.611389236545682,0.289540037536134,FALSE,FALSE,FALSE,TRUE,FALSE,3,1,1,-1.83948630712738,0,0,0,0.0584063412599083,-0.00135586149353362,4.44089209850063e-16,TRUE,FALSE,TRUE,FALSE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,PRAD,SPOP,TCGA_MC3_Bailey2018,399,42,357,20261193,0.515406162464986,0.515406162464986,0.0952380952380952,0.935574229691877,0.662998532746432,0.172323611882001,0.642156862745098,0.547619047619048,0.736694677871149,0.696078431372549,0.23078798594532,0.643557422969188,0.642857142857143,0.644257703081233,0.67453648125917,0.206027749730989,FALSE,FALSE,FALSE,TRUE,TRUE,12,4,3,-2.41680644394683,0,0,0,0.126750700280112,0.128151260504202,-1.11022302462516e-16,FALSE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,PRAD,TP53,TCGA_MC3_Bailey2018,399,46,353,20261194,0.594562138194359,0.594562138194359,0.282608695652174,0.906515580736544,0.652851336371474,0.243318821372933,0.652297080921296,0.565217391304348,0.739376770538244,0.714989530730386,0.240145735308334,0.633914275157039,0.630434782608696,0.637393767705382,0.633821899248676,0.236391213165479,FALSE,FALSE,FALSE,TRUE,TRUE,12,1,15,-8.15675974209719,0,0,0,0.0577349427269368,0.0393521369626801,-1.11022302462516e-16,TRUE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,READ,KRAS,TCGA_MC3_Bailey2018,135,30,105,20261196,0.595238095238095,0.595238095238095,0.333333333333333,0.857142857142857,0.655238095238095,0.35621145215062,0.628571428571429,0.6,0.657142857142857,0.593968253968254,0.303406780435343,0.638095238095238,0.733333333333333,0.542857142857143,0.561587301587302,0.261127809385164,FALSE,FALSE,FALSE,TRUE,TRUE,8,1,1,-1.67086429774742,0,0,0,0.0333333333333333,0.0428571428571428,2.22044604925031e-16,TRUE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,SARC,ATRX,TCGA_MC3_Bailey2018,229,35,194,20261198,0.486156111929308,0.486156111929308,0.0857142857142857,0.88659793814433,0.582326951399116,0.202964617164027,0.600147275405007,0.571428571428571,0.628865979381443,0.646097201767305,0.245607709049394,0.530338733431517,0.514285714285714,0.54639175257732,0.645066273932253,0.219202547520021,FALSE,FALSE,FALSE,TRUE,FALSE,3,2,4,-3.0101793482353,1,0,0,0.1139911634757,0.0441826215022091,-2.77555756156289e-16,FALSE,FALSE,TRUE,FALSE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,SARC,RB1,TCGA_MC3_Bailey2018,229,24,205,20261199,0.546747967479675,0.546747967479675,0.166666666666667,0.926829268292683,0.572764227642276,0.148774148296792,0.601016260162602,0.416666666666667,0.785365853658537,0.669512195121951,0.185912736097272,0.564837398373984,0.583333333333333,0.546341463414634,0.619308943089431,0.170073350985299,FALSE,FALSE,FALSE,TRUE,FALSE,11,1,2,-2.93216957719836,0,0,0,0.0542682926829269,0.018089430894309,-2.22044604925031e-16,FALSE,FALSE,TRUE,FALSE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,SARC,TP53,TCGA_MC3_Bailey2018,229,81,148,20261200,0.563563563563564,0.563563563563564,0.37037037037037,0.756756756756757,0.616116116116116,0.456928438967659,0.640890890890891,0.592592592592593,0.689189189189189,0.70337003670337,0.543057161655075,0.638888888888889,0.777777777777778,0.5,0.681181181181181,0.490938045070821,FALSE,FALSE,FALSE,TRUE,TRUE,5,2,2,-1.02362280117739,0,0,0,0.0773273273273272,0.0753253253253252,-3.33066907387547e-16,TRUE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,SKCM,BRAF,TCGA_MC3_Bailey2018,98,52,46,20261201,0.635869565217391,0.635869565217391,0.75,0.521739130434783,0.661371237458194,0.684976876054883,0.597408026755853,0.673076923076923,0.521739130434783,0.661371237458194,0.684976876054883,0.635033444816054,0.596153846153846,0.673913043478261,0.687290969899666,0.690224512870058,TRUE,TRUE,TRUE,FALSE,TRUE,3,3,2,0.740174000160913,0,0,0,-0.0384615384615385,-0.000836120401337848,3.33066907387547e-16,TRUE,TRUE,TRUE,FALSE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,STAD,APC,TCGA_MC3_Bailey2018,371,37,334,20261202,0.518125910341479,0.518125910341479,0.108108108108108,0.92814371257485,0.552273830716945,0.144121126343461,0.644643146140152,0.621621621621622,0.667664670658683,0.66693639747532,0.176901866216688,0.619194044343745,0.621621621621622,0.616766467065868,0.652209095322868,0.169519845224061,FALSE,FALSE,FALSE,TRUE,TRUE,7,1,1,-2.3437816319951,0,0,0,0.126517235798673,0.101068134002266,2.22044604925031e-16,FALSE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,STAD,ARID2,TCGA_MC3_Bailey2018,371,24,347,20261204,0.496337656099904,0.496337656099904,0.0416666666666667,0.951008645533141,0.570725264169068,0.0821240525741302,0.630403458213257,0.5,0.760806916426513,0.643491834774256,0.134263213903895,0.608669548511047,0.583333333333333,0.634005763688761,0.64709414024976,0.114211047815186,FALSE,FALSE,FALSE,TRUE,TRUE,8,2,2,-3.19564332583661,0,0,0,0.134065802113353,0.112331892411143,0,FALSE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,STAD,BCOR,TCGA_MC3_Bailey2018,371,30,341,20261205,0.480009775171066,0.480009775171066,0.0333333333333333,0.926686217008798,0.578885630498534,0.104361645708499,0.6841642228739,0.6,0.768328445747801,0.711827956989247,0.167564695498877,0.681231671554252,0.6,0.762463343108504,0.701759530791789,0.16051627742532,FALSE,FALSE,FALSE,TRUE,TRUE,12,2,2,-2.50710987862661,0,0,0,0.204154447702835,0.201221896383187,-5.55111512312578e-16,FALSE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,STAD,CDH1,TCGA_MC3_Bailey2018,371,36,335,20261206,0.572305140961857,0.572305140961857,0.222222222222222,0.922388059701493,0.695771144278607,0.217218343007042,0.717371475953565,0.694444444444445,0.740298507462687,0.772139303482587,0.263244940501987,0.748714759535655,0.694444444444445,0.802985074626866,0.785572139303483,0.262740982737688,FALSE,FALSE,FALSE,TRUE,TRUE,9,1,1,-1.95647596517726,1,0,0,0.145066334991708,0.176409618573798,3.33066907387547e-16,TRUE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,STAD,CTNNB1,TCGA_MC3_Bailey2018,371,22,349,20261207,0.525397238864288,0.525397238864288,0.0909090909090909,0.959885386819484,0.580880437613962,0.106293729643529,0.608361552487627,0.454545454545455,0.762177650429799,0.607710341234697,0.141669558984218,0.61226882000521,0.545454545454545,0.679083094555874,0.631414430841365,0.157015850999884,FALSE,FALSE,FALSE,TRUE,TRUE,10,1,2,-3.38671460123129,0,0,0,0.0829643136233394,0.0868715811409221,-4.44089209850063e-16,FALSE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,STAD,DMD,TCGA_MC3_Bailey2018,371,48,323,20261208,0.494098297213622,0.494098297213622,0.0625,0.925696594427245,0.566627966976264,0.158152600659148,0.608294633642931,0.541666666666667,0.674922600619195,0.669504643962848,0.205498319761527,0.666731166150671,0.791666666666667,0.541795665634675,0.669504643962848,0.205498319761527,FALSE,FALSE,FALSE,TRUE,TRUE,10,3,3,-2.53707888754697,1,0,0,0.114196336429309,0.172632868937048,3.33066907387547e-16,FALSE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,STAD,FBXW7,TCGA_MC3_Bailey2018,371,29,342,20261210,0.591449889090542,0.591449889090542,0.241379310344828,0.941520467836257,0.600020165355919,0.163223855301568,0.654214559386973,0.586206896551724,0.722222222222222,0.717382536801775,0.151485767541524,0.627596289574511,0.620689655172414,0.634502923976608,0.665053438193184,0.155015453773406,FALSE,FALSE,FALSE,TRUE,TRUE,15,1,2,-3.1177638073226,0,0,0,0.0627646702964307,0.0361464004839687,4.44089209850063e-16,TRUE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,STAD,KRAS,TCGA_MC3_Bailey2018,371,30,341,20261211,0.5569403714565,0.5569403714565,0.166666666666667,0.947214076246334,0.625024437927664,0.178724548493236,0.625366568914956,0.5,0.750733137829912,0.696578690127077,0.230276692628706,0.650733137829912,0.8,0.501466275659824,0.695307917888563,0.20187362180867,FALSE,FALSE,FALSE,TRUE,TRUE,7,3,3,-3.74393981654154,0,0,0,0.0684261974584556,0.0937927663734116,4.44089209850063e-16,TRUE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,STAD,PTEN,TCGA_MC3_Bailey2018,371,24,347,20261214,0.493455811719501,0.493455811719501,0.0416666666666667,0.945244956772334,0.572646493756004,0.0880015997913655,0.586515369836696,0.458333333333333,0.714697406340058,0.68335734870317,0.114898885759376,0.602785782901057,0.666666666666667,0.538904899135447,0.637007684918348,0.115009749568065,FALSE,FALSE,FALSE,FALSE,TRUE,15,2,3,-4.29611172565633,1,0,0,0.093059558117195,0.109329971181556,-4.9960036108132e-16,FALSE,FALSE,TRUE,TRUE,FALSE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,STAD,RHOA,TCGA_MC3_Bailey2018,371,20,351,20261216,0.499358974358974,0.499358974358974,0.05,0.948717948717949,0.635612535612536,0.0820393745164386,0.726068376068376,0.7,0.752136752136752,0.795156695156695,0.13364666621672,0.723361823361823,0.8,0.646723646723647,0.795156695156695,0.13364666621672,FALSE,FALSE,FALSE,TRUE,TRUE,7,1,1,-3.46729523234627,0,0,0,0.226709401709402,0.224002849002849,3.88578058618805e-16,FALSE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,STAD,RNF43,TCGA_MC3_Bailey2018,371,30,341,20261217,0.558406647116325,0.558406647116325,0.166666666666667,0.950146627565982,0.63782991202346,0.178970625838513,0.602297165200391,0.433333333333333,0.771260997067449,0.665493646138808,0.134138633425525,0.609775171065494,0.533333333333333,0.686217008797654,0.656304985337243,0.148528255885146,FALSE,FALSE,FALSE,TRUE,TRUE,14,3,6,-4.3748206277066,1,0,0,0.0438905180840665,0.0513685239491691,-5.55111512312578e-16,TRUE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,TGCT,KIT,TCGA_MC3_Bailey2018,128,20,108,20261220,0.514814814814815,0.514814814814815,0.15,0.87962962962963,0.547222222222222,0.191405001581817,0.637962962962963,0.6,0.675925925925926,0.752314814814815,0.325458513112559,0.732407407407407,0.9,0.564814814814815,0.75787037037037,0.346537683328523,FALSE,FALSE,FALSE,TRUE,TRUE,12,1,1,-2.21686827720811,0,0,0,0.123148148148148,0.217592592592593,-1.11022302462516e-16,FALSE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,ARID5B,TCGA_MC3_Bailey2018,487,52,435,20261227,0.548607427055703,0.548607427055703,0.173076923076923,0.924137931034483,0.643810786914235,0.159237303498941,0.612798408488064,0.480769230769231,0.744827586206897,0.661494252873563,0.167688175257016,0.629951370468612,0.634615384615385,0.625287356321839,0.680061892130858,0.171335126899527,FALSE,FALSE,FALSE,TRUE,TRUE,9,3,5,-2.91179594486034,1,0,0,0.0641909814323608,0.081343943412909,-1.11022302462516e-16,FALSE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATR,TCGA_MC3_Bailey2018,487,51,436,20261230,0.571775499190502,0.571775499190502,0.235294117647059,0.908256880733945,0.577441985968699,0.163220912033064,0.627608382802662,0.509803921568627,0.745412844036697,0.664777837740601,0.192273811417584,0.607933081489477,0.647058823529412,0.568807339449541,0.647553516819572,0.207529508387721,FALSE,FALSE,FALSE,TRUE,TRUE,13,3,3,-3.15623744169751,0,0,0,0.0558328836121605,0.0361575822989747,-1.11022302462516e-16,TRUE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,BCOR,TCGA_MC3_Bailey2018,487,70,417,20261231,0.537752655018842,0.537752655018842,0.171428571428571,0.904076738609113,0.546865364850976,0.181254996214709,0.61205892428914,0.514285714285714,0.709832134292566,0.644398766700925,0.230454391844087,0.58532031517643,0.614285714285714,0.556354916067146,0.634155532716684,0.265965913067388,FALSE,FALSE,FALSE,TRUE,FALSE,12,2,3,-1.94552117304139,0,0,0,0.074306269270298,0.0475676601575883,1.11022302462516e-16,FALSE,FALSE,TRUE,FALSE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,CHD3,TCGA_MC3_Bailey2018,487,71,416,20261233,0.597067984832069,0.597067984832069,0.323943661971831,0.870192307692308,0.650358884073673,0.253136033753104,0.641065140845071,0.563380281690141,0.71875,0.692036836403034,0.281470288553775,0.642114707475623,0.676056338028169,0.608173076923077,0.713231310942579,0.286117991562026,FALSE,FALSE,FALSE,TRUE,TRUE,15,2,2,-2.29813837431172,1,0,0,0.0439971560130011,0.0450467226435536,3.33066907387547e-16,TRUE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTCF,TCGA_MC3_Bailey2018,487,96,391,20261235,0.532182438192668,0.532182438192668,0.166666666666667,0.89769820971867,0.633098891730605,0.270426442808793,0.619125639386189,0.59375,0.644501278772379,0.662617220801364,0.311425696654978,0.61703431372549,0.645833333333333,0.588235294117647,0.68044011082694,0.337828884508882,FALSE,FALSE,FALSE,TRUE,TRUE,10,3,3,-1.60555808021335,0,0,0,0.086943201193521,0.0848518755328219,3.33066907387547e-16,FALSE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,CTNND1,TCGA_MC3_Bailey2018,487,41,446,20261237,0.513042764956798,0.513042764956798,0.0731707317073171,0.952914798206278,0.62359181887783,0.162963550564341,0.632642458711583,0.536585365853659,0.728699551569507,0.678223777753473,0.168590868089047,0.605463195887564,0.585365853658537,0.625560538116592,0.679317510663896,0.159691892543142,FALSE,FALSE,FALSE,TRUE,TRUE,8,2,1,-2.83856396327372,0,0,0,0.119599693754785,0.0924204309307667,-4.44089209850063e-16,FALSE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,DICER1,TCGA_MC3_Bailey2018,487,51,436,20261238,0.536517359237273,0.536517359237273,0.137254901960784,0.935779816513761,0.675840978593272,0.221579735291382,0.622504047490556,0.529411764705882,0.715596330275229,0.644720273430473,0.211246351137625,0.613149847094801,0.666666666666667,0.559633027522936,0.649307429393776,0.193392144344213,FALSE,FALSE,FALSE,TRUE,TRUE,11,2,4,-3.61525306108199,0,0,0,0.0859866882532829,0.0766324878575282,0,FALSE,FALSE,TRUE,TRUE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,EP300,TCGA_MC3_Bailey2018,487,56,431,20261239,0.535113523367584,0.535113523367584,0.160714285714286,0.909512761020882,0.62425422605237,0.172061820544796,0.573355154126616,0.339285714285714,0.807424593967517,0.632457739476301,0.179811406315493,0.612611866092145,0.642857142857143,0.582366589327146,0.661335764003978,0.187952342081082,FALSE,FALSE,FALSE,FALSE,TRUE,17,12,13,-4.94857334441846,0,0,0,0.0382416307590322,0.0774983427245608,-3.33066907387547e-16,FALSE,FALSE,TRUE,TRUE,FALSE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,ERBB2,TCGA_MC3_Bailey2018,487,25,462,20261240,0.50969696969697,0.50969696969697,0.08,0.939393939393939,0.581818181818182,0.0660368219574036,0.61012987012987,0.48,0.74025974025974,0.654112554112554,0.115385727799689,0.523506493506494,0.56,0.487012987012987,0.633939393939394,0.0902190718887778,FALSE,FALSE,FALSE,TRUE,FALSE,17,2,3,-3.85551319978194,0,0,0,0.1004329004329,0.0138095238095237,-2.22044604925031e-16,FALSE,FALSE,TRUE,FALSE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,FAT1,TCGA_MC3_Bailey2018,487,82,405,20261242,0.58446251129178,0.58446251129178,0.317073170731707,0.851851851851852,0.66576332429991,0.289767780173188,0.609183980728696,0.51219512195122,0.706172839506173,0.620987654320988,0.25904562412143,0.588527551942186,0.658536585365854,0.518518518518519,0.639265281541704,0.261418237720748,FALSE,FALSE,FALSE,TRUE,FALSE,17,5,9,-3.83912881583037,1,0,2,0.0247214694369166,0.00406504065040647,-3.33066907387547e-16,TRUE,FALSE,TRUE,FALSE,TRUE
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,UCEC,FGFR2,TCGA_MC3_Bailey2018,487,59,428,20261244,0.525166323459528,0.525166323459528,0.169491525423729,0.880841121495327,0.622920956755901,0.171359196501705,0.510870426104863,0.220338983050847,0.801401869158879,0.587319816252178,0.165252370556585,0.610624900997941,0.779661016949153,0.441588785046729,0.617178837319816,0.176114619580953,FALSE,FALSE,FALSE,FALSE,TRUE,18,18,18,-7.9472415355244,1,0,1,-0.0142958973546651,0.0854585775384128,0,FALSE,FALSE,TRUE,TRUE,FALSE
