tumor_type,block,endpoint,repeat_id,n,metric,pls1,pls2,median_ncomp_pls1,median_ncomp_pls2,delta_pls2_minus_pls1
KICH,inferred_cell_fractions,Th17 Cells,3,65,Q2,-0.318269084090111,-0.13527497374375,2,1,0.182994110346361
KICH,inferred_cell_fractions,Th2 Cells,1,65,Q2,0.156195671600884,0.129024078965779,1,1,-0.0271715926351048
KICH,inferred_cell_fractions,Th2 Cells,2,65,Q2,0.166797773495925,0.0904160009126098,1,1,-0.076381772583315
KICH,inferred_cell_fractions,Th2 Cells,3,65,Q2,-0.0101615309864171,0.0912826660434536,2,1,0.101444197029871
KICH,infiltration_signatures,IFN-gamma Response,1,61,Q2,-0.349227640923034,-0.115338472013603,1,2,0.233889168909431
KICH,infiltration_signatures,IFN-gamma Response,2,61,Q2,-0.26680718853568,-0.00627929858277443,1,1,0.260527889952906
KICH,infiltration_signatures,IFN-gamma Response,3,61,Q2,0.0229522712275987,-0.107285288662553,1,1,-0.130237559890152
KICH,infiltration_signatures,Leukocyte Fraction,1,61,Q2,-0.157852243720871,-0.0435031329606945,1,2,0.114349110760176
KICH,infiltration_signatures,Leukocyte Fraction,2,61,Q2,-0.0231196001941889,-0.138138239846427,1,1,-0.115018639652238
KICH,infiltration_signatures,Leukocyte Fraction,3,61,Q2,0.0155377566163653,-0.0739794503890952,3,1,-0.0895172070054604
KICH,infiltration_signatures,Lymphocyte Infiltration Signature Score,1,61,Q2,-0.0350286745728754,-0.0529151845156262,1,2,-0.0178865099427508
KICH,infiltration_signatures,Lymphocyte Infiltration Signature Score,2,61,Q2,-0.0152551580828311,-0.0255162857593152,1,1,-0.0102611276764841
KICH,infiltration_signatures,Lymphocyte Infiltration Signature Score,3,61,Q2,0.0124178348947629,-0.016481182749575,1,1,-0.0288990176443379
KICH,infiltration_signatures,Macrophage Regulation,1,61,Q2,-0.153759401770594,-0.0164027403477107,1,2,0.137356661422883
KICH,infiltration_signatures,Macrophage Regulation,2,61,Q2,0.0189669913191767,-0.0880871520724293,1,1,-0.107054143391606
KICH,infiltration_signatures,Macrophage Regulation,3,61,Q2,0.0157014047153802,-0.051439543796866,1,1,-0.0671409485122462
KICH,infiltration_signatures,Stromal Fraction,1,61,Q2,-0.292970114517136,-0.133495257075253,2,2,0.159474857441884
KICH,infiltration_signatures,Stromal Fraction,2,61,Q2,-0.121727068995689,-0.0937378793665085,1,1,0.0279891896291804
KICH,infiltration_signatures,Stromal Fraction,3,61,Q2,-0.21183638207894,-0.185223896148298,1,1,0.0266124859306425
KICH,infiltration_signatures,TGF-beta Response,1,61,Q2,-0.321031156670798,-0.114025864702846,3,2,0.207005291967952
KICH,infiltration_signatures,TGF-beta Response,2,61,Q2,-0.170305990255615,-0.231533681192289,2,1,-0.0612276909366734
KICH,infiltration_signatures,TGF-beta Response,3,61,Q2,-0.219993431540538,-0.0549898088933063,5,1,0.165003622647231
KICH,infiltration_signatures,Wound Healing,1,61,Q2,0.287615222998312,0.104797161539815,1,2,-0.182818061458497
KICH,infiltration_signatures,Wound Healing,2,61,Q2,0.133737176843457,-0.0201058003251007,2,1,-0.153842977168558
KICH,infiltration_signatures,Wound Healing,3,61,Q2,-0.0375862908634372,0.0628402462984392,1,1,0.100426537161876
KIRC,immune_repertoire,BCR Evenness,1,198,Q2,-0.242074110774303,-0.0250883029091011,1,2,0.216985807865201
KIRC,immune_repertoire,BCR Evenness,2,198,Q2,-0.225916226448366,-0.0359924593501815,1,1,0.189923767098185
KIRC,immune_repertoire,BCR Evenness,3,198,Q2,-0.216090108383903,-0.0323479041335109,1,1,0.183742204250392
KIRC,immune_repertoire,BCR Richness,1,198,Q2,-0.0179796548966409,0.0108662862605454,1,2,0.0288459411571863
KIRC,immune_repertoire,BCR Richness,2,198,Q2,-0.163928611262445,-0.0378392450131555,1,1,0.12608936624929
KIRC,immune_repertoire,BCR Richness,3,198,Q2,-0.0110966751260559,0.011888549499676,1,1,0.0229852246257319
KIRC,immune_repertoire,BCR Shannon,1,198,Q2,-0.0490376168571789,-0.0169171259175005,1,2,0.0321204909396784
KIRC,immune_repertoire,BCR Shannon,2,198,Q2,-0.062320169206687,-0.0452978278555851,1,1,0.0170223413511019
KIRC,immune_repertoire,BCR Shannon,3,198,Q2,-0.0499554962372539,-0.0268154602974762,1,1,0.0231400359397778
KIRC,immune_repertoire,TCR Evenness,1,198,Q2,-0.113553617250628,-0.11840162702453,1,2,-0.00484800977390165
KIRC,immune_repertoire,TCR Evenness,2,198,Q2,-0.0907854419644223,-0.0289960176757593,1,1,0.061789424288663
KIRC,immune_repertoire,TCR Evenness,3,198,Q2,-0.119222779252876,-0.0132328468798637,2,1,0.105989932373012
KIRC,immune_repertoire,TCR Richness,1,198,Q2,-0.0480577115936232,0.0180786203228216,1,2,0.0661363319164448
KIRC,immune_repertoire,TCR Richness,2,198,Q2,-0.019956621076139,-0.0477190181189757,2,1,-0.0277623970428367
KIRC,immune_repertoire,TCR Richness,3,198,Q2,-0.106572628953735,-0.0555479762719051,1,1,0.0510246526818301
KIRC,immune_repertoire,TCR Shannon,1,198,Q2,-0.031923758318996,0.0261251863565982,1,2,0.0580489446755942
KIRC,immune_repertoire,TCR Shannon,2,198,Q2,-0.0929386660791987,-0.0789066371712466,2,1,0.0140320289079521
KIRC,immune_repertoire,TCR Shannon,3,198,Q2,-0.0892634095903733,-0.0436820486445715,1,1,0.0455813609458018
KIRC,inferred_cell_fractions,B Cells Memory,1,492,Q2,0.0015218092092073,0.00937543738855395,1,2,0.00785362817934665
KIRC,inferred_cell_fractions,B Cells Memory,2,492,Q2,-0.0156013489339601,-0.00781423457969566,1,3,0.00778711435426449
KIRC,inferred_cell_fractions,B Cells Memory,3,492,Q2,-0.00285366903025763,0.00687210993653897,1,2,0.00972577896679661
KIRC,inferred_cell_fractions,B Cells Naive,1,492,Q2,-0.0912702913079113,-0.0190366768107864,1,2,0.072233614497125
KIRC,inferred_cell_fractions,B Cells Naive,2,492,Q2,-0.104757252879076,-0.0474882880844909,1,3,0.0572689647945852
KIRC,inferred_cell_fractions,B Cells Naive,3,492,Q2,-0.103446168982292,-0.0133100717257852,1,2,0.0901360972565071
KIRC,inferred_cell_fractions,Dendritic Cells Activated,1,492,Q2,-0.0280888361163425,0.00143358061691956,1,2,0.0295224167332621
KIRC,inferred_cell_fractions,Dendritic Cells Activated,2,492,Q2,-0.025909612658519,-0.0101608703194989,1,3,0.0157487423390201
KIRC,inferred_cell_fractions,Dendritic Cells Activated,3,492,Q2,-0.0124045074681349,0.00463151674761864,1,2,0.0170360242157536
KIRC,inferred_cell_fractions,Dendritic Cells Resting,1,492,Q2,-0.106942542381991,-0.0149450916340306,1,2,0.0919974507479608
KIRC,inferred_cell_fractions,Dendritic Cells Resting,2,492,Q2,-0.0637246876254276,-0.0359360985998154,1,3,0.0277885890256122
KIRC,inferred_cell_fractions,Dendritic Cells Resting,3,492,Q2,-0.0295689043853946,-0.00917566864852959,1,2,0.020393235736865
KIRC,inferred_cell_fractions,Eosinophils,1,492,Q2,-0.00636894999037718,-0.00590015754417528,1,2,0.000468792446201904
KIRC,inferred_cell_fractions,Eosinophils,2,492,Q2,-0.0308111167538543,-0.0223497250978304,1,3,0.00846139165602389
KIRC,inferred_cell_fractions,Eosinophils,3,492,Q2,0.00159685088735817,-0.000761770750621782,1,2,-0.00235862163797995
KIRC,inferred_cell_fractions,Macrophages M0,1,492,Q2,0.0289613437784257,0.035442410069241,1,2,0.00648106629081524
KIRC,inferred_cell_fractions,Macrophages M0,2,492,Q2,0.0120029402709309,-0.0105018292439152,1,3,-0.022504769514846
KIRC,inferred_cell_fractions,Macrophages M0,3,492,Q2,0.0305147400772164,0.0337763129917499,1,2,0.00326157291453344
KIRC,inferred_cell_fractions,Macrophages M1,1,492,Q2,0.0453010550055494,0.0499783229254326,1,2,0.00467726791988321
KIRC,inferred_cell_fractions,Macrophages M1,2,492,Q2,0.0583220494802045,0.0360380314801377,1,3,-0.0222840180000667
KIRC,inferred_cell_fractions,Macrophages M1,3,492,Q2,0.0519915045466757,0.0423459672416388,1,2,-0.00964553730503692
KIRC,inferred_cell_fractions,Macrophages M2,1,492,Q2,0.0778347410518249,0.048805193282359,2,2,-0.0290295477694659
KIRC,inferred_cell_fractions,Macrophages M2,2,492,Q2,0.0453634794010169,0.062628652348398,2,3,0.0172651729473811
KIRC,inferred_cell_fractions,Macrophages M2,3,492,Q2,0.104609618189852,0.0419708893578044,2,2,-0.0626387288320473
KIRC,inferred_cell_fractions,Mast Cells Activated,1,492,Q2,-0.0107898928862429,-0.00444258866250546,1,2,0.00634730422373742
KIRC,inferred_cell_fractions,Mast Cells Activated,2,492,Q2,-0.0116309701990434,-0.00967294763338367,1,3,0.00195802256565969
KIRC,inferred_cell_fractions,Mast Cells Activated,3,492,Q2,-0.0165086155328738,-0.0166824255887854,1,2,-0.000173810055911661
KIRC,inferred_cell_fractions,Mast Cells Resting,1,492,Q2,0.122977243485391,0.127817477917673,1,2,0.00484023443228143
KIRC,inferred_cell_fractions,Mast Cells Resting,2,492,Q2,0.116775450458568,0.135532942484438,2,3,0.01875749202587
KIRC,inferred_cell_fractions,Mast Cells Resting,3,492,Q2,0.125959029247331,0.125110793392555,1,2,-0.000848235854775781
KIRC,inferred_cell_fractions,Monocytes,1,492,Q2,0.0554003856531126,0.0324204845176159,1,2,-0.0229799011354966
KIRC,inferred_cell_fractions,Monocytes,2,492,Q2,0.0247923931606914,0.0202142078857804,1,3,-0.00457818527491094
KIRC,inferred_cell_fractions,Monocytes,3,492,Q2,0.0470863421368302,0.0351647945568563,1,2,-0.0119215475799739
KIRC,inferred_cell_fractions,NK Cells Activated,1,492,Q2,-0.00822997839117323,0.0125748839611121,1,2,0.0208048623522853
KIRC,inferred_cell_fractions,NK Cells Activated,2,492,Q2,-0.00963155787133974,-0.0260527454181698,1,3,-0.0164211875468301
KIRC,inferred_cell_fractions,NK Cells Activated,3,492,Q2,0.0273876096747132,0.01207201419876,1,2,-0.0153155954759532
KIRC,inferred_cell_fractions,NK Cells Resting,1,492,Q2,0.0580267350310088,0.0516712106547266,1,2,-0.00635552437628217
KIRC,inferred_cell_fractions,NK Cells Resting,2,492,Q2,0.033332312369216,0.048928509156543,1,3,0.015596196787327
KIRC,inferred_cell_fractions,NK Cells Resting,3,492,Q2,-0.0194883971945199,0.00449530124664754,1,2,0.0239836984411674
KIRC,inferred_cell_fractions,Neutrophils,1,492,Q2,-0.01292202230218,-0.00511417209839271,1,2,0.00780785020378727
KIRC,inferred_cell_fractions,Neutrophils,2,492,Q2,-0.00492481347004881,-0.0150027640081438,1,3,-0.010077950538095
KIRC,inferred_cell_fractions,Neutrophils,3,492,Q2,-0.0187918889592078,-0.0140914417254479,1,2,0.00470044723375995
KIRC,inferred_cell_fractions,Plasma Cells,1,492,Q2,-0.0629995374921768,-0.00851698402885703,1,2,0.0544825534633198
KIRC,inferred_cell_fractions,Plasma Cells,2,492,Q2,-0.041635337003932,0.00421953476652692,1,3,0.0458548717704589
KIRC,inferred_cell_fractions,Plasma Cells,3,492,Q2,-0.0441735824151472,-0.0169391005747008,1,2,0.0272344818404464
KIRC,inferred_cell_fractions,T Cells CD4 Memory Activated,1,492,Q2,-0.0128962462333464,0.0147839616828332,1,2,0.0276802079161796
KIRC,inferred_cell_fractions,T Cells CD4 Memory Activated,2,492,Q2,0.030013620049174,0.0358282319574645,1,3,0.00581461190829058
KIRC,inferred_cell_fractions,T Cells CD4 Memory Activated,3,492,Q2,-0.0600037660481523,0.0131934681868152,1,2,0.0731972342349675
KIRC,inferred_cell_fractions,T Cells CD4 Memory Resting,1,492,Q2,0.00274767229311446,0.00342526270141974,1,2,0.000677590408305284
KIRC,inferred_cell_fractions,T Cells CD4 Memory Resting,2,492,Q2,0.00689076300488001,-0.0087011149500984,1,3,-0.0155918779549784
KIRC,inferred_cell_fractions,T Cells CD4 Memory Resting,3,492,Q2,0.0242281582818136,0.00740119668255812,1,2,-0.0168269615992555
KIRC,inferred_cell_fractions,T Cells CD4 Naive,1,492,Q2,0.0149070588919049,0.0401369705242634,1,2,0.0252299116323584
KIRC,inferred_cell_fractions,T Cells CD4 Naive,2,492,Q2,0.0166667332240067,0.0204790625081146,1,3,0.00381232928410791
KIRC,inferred_cell_fractions,T Cells CD4 Naive,3,492,Q2,-0.0488995264583942,-0.0199827544020728,1,2,0.0289167720563215
KIRC,inferred_cell_fractions,T Cells CD8,1,492,Q2,0.0718292120854779,0.0666496502696166,1,2,-0.00517956181586132
KIRC,inferred_cell_fractions,T Cells CD8,2,492,Q2,0.0641199166519983,0.026730874338787,1,3,-0.0373890423132114
KIRC,inferred_cell_fractions,T Cells CD8,3,492,Q2,0.0649534136420649,0.0661492821880717,1,2,0.00119586854600684
KIRC,inferred_cell_fractions,T Cells Follicular Helper,1,492,Q2,0.0656925257598896,0.0772072049734484,1,2,0.0115146792135588
KIRC,inferred_cell_fractions,T Cells Follicular Helper,2,492,Q2,0.0582791527873728,0.0403529784011829,1,3,-0.0179261743861899
KIRC,inferred_cell_fractions,T Cells Follicular Helper,3,492,Q2,0.0643330181572777,0.072921048914191,1,2,0.00858803075691339
KIRC,inferred_cell_fractions,T Cells Regulatory Tregs,1,492,Q2,0.127185819248496,0.131260330579276,1,2,0.00407451133077985
KIRC,inferred_cell_fractions,T Cells Regulatory Tregs,2,492,Q2,0.128695402147766,0.121799424193545,1,3,-0.00689597795422081
KIRC,inferred_cell_fractions,T Cells Regulatory Tregs,3,492,Q2,0.137610800447402,0.135632545032599,1,2,-0.00197825541480323
KIRC,inferred_cell_fractions,T Cells gamma delta,1,492,Q2,-0.0426940334057122,0.000191136029102479,1,2,0.0428851694348147
KIRC,inferred_cell_fractions,T Cells gamma delta,2,492,Q2,-0.0190158132780989,-0.0037576167893012,1,3,0.0152581964887977
KIRC,inferred_cell_fractions,T Cells gamma delta,3,492,Q2,-0.0217411655955784,-0.00202839642152153,1,2,0.0197127691740568
KIRC,inferred_cell_fractions,Th1 Cells,1,492,Q2,0.281175599173545,0.230055541882506,2,2,-0.0511200572910384
KIRC,inferred_cell_fractions,Th1 Cells,2,492,Q2,0.26726942200976,0.240161891128748,3,3,-0.0271075308810123
KIRC,inferred_cell_fractions,Th1 Cells,3,492,Q2,0.248118395966677,0.229365955535729,2,2,-0.0187524404309485
KIRC,inferred_cell_fractions,Th17 Cells,1,492,Q2,0.197710648894144,0.195052661755524,1,2,-0.00265798713862064
KIRC,inferred_cell_fractions,Th17 Cells,2,492,Q2,0.197381145147937,0.193411682713729,1,3,-0.00396946243420826
KIRC,inferred_cell_fractions,Th17 Cells,3,492,Q2,0.201470183250428,0.203422997221589,1,2,0.00195281397116109
KIRC,inferred_cell_fractions,Th2 Cells,1,492,Q2,0.16419299270576,0.0293135981851855,4,2,-0.134879394520575
KIRC,inferred_cell_fractions,Th2 Cells,2,492,Q2,0.145470305184804,0.0570402994592787,4,3,-0.0884300057255248
KIRC,inferred_cell_fractions,Th2 Cells,3,492,Q2,0.157309779859799,0.00123928382677108,3,2,-0.156070496033028
KIRC,infiltration_signatures,IFN-gamma Response,1,314,Q2,0.128679507263153,0.138305550400233,1,5,0.00962604313707926
KIRC,infiltration_signatures,IFN-gamma Response,2,314,Q2,0.0611898485471518,0.105486838410777,1,4,0.0442969898636255
KIRC,infiltration_signatures,IFN-gamma Response,3,314,Q2,0.151405219897926,0.123565967886466,1,6,-0.0278392520114606
KIRC,infiltration_signatures,Leukocyte Fraction,1,314,Q2,0.302753934558181,0.29854630000471,4,5,-0.00420763455347084
KIRC,infiltration_signatures,Leukocyte Fraction,2,314,Q2,0.313413026350618,0.243027585780747,3,4,-0.0703854405698713
KIRC,infiltration_signatures,Leukocyte Fraction,3,314,Q2,0.28236301537445,0.262699955354067,3,6,-0.0196630600203823
KIRC,infiltration_signatures,Lymphocyte Infiltration Signature Score,1,314,Q2,0.261061502754039,0.253716964475706,2,5,-0.0073445382783327
KIRC,infiltration_signatures,Lymphocyte Infiltration Signature Score,2,314,Q2,0.272418952340561,0.249229491684538,2,4,-0.0231894606560233
KIRC,infiltration_signatures,Lymphocyte Infiltration Signature Score,3,314,Q2,0.249585173925756,0.233475817464451,2,6,-0.0161093564613055
KIRC,infiltration_signatures,Macrophage Regulation,1,314,Q2,0.29760947948764,0.28983411537499,2,5,-0.00777536411265001
KIRC,infiltration_signatures,Macrophage Regulation,2,314,Q2,0.323751976954506,0.278028540899658,2,4,-0.0457234360548482
KIRC,infiltration_signatures,Macrophage Regulation,3,314,Q2,0.290848881513891,0.250053476736183,2,6,-0.0407954047777088
KIRC,infiltration_signatures,Stromal Fraction,1,314,Q2,0.176616473292345,0.167056683660115,2,5,-0.00955978963223059
KIRC,infiltration_signatures,Stromal Fraction,2,314,Q2,0.170058594714293,0.148163192035742,2,4,-0.0218954026785507
KIRC,infiltration_signatures,Stromal Fraction,3,314,Q2,0.148748581190515,0.155654537078645,1,6,0.00690595588813003
KIRC,infiltration_signatures,TGF-beta Response,1,314,Q2,0.268353559203489,0.231995492268521,3,5,-0.0363580669349686
KIRC,infiltration_signatures,TGF-beta Response,2,314,Q2,0.27170657265521,0.236945288131526,2,4,-0.0347612845236847
KIRC,infiltration_signatures,TGF-beta Response,3,314,Q2,0.188043311126896,0.220424640256742,3,6,0.0323813291298466
KIRC,infiltration_signatures,Wound Healing,1,314,Q2,0.292527776289001,0.323814727941771,1,5,0.0312869516527702
KIRC,infiltration_signatures,Wound Healing,2,314,Q2,0.298531259397871,0.27529117324078,1,4,-0.0232400861570903
KIRC,infiltration_signatures,Wound Healing,3,314,Q2,0.296274017910813,0.2748874485475,1,6,-0.0213865693633133
KIRP,inferred_cell_fractions,B Cells Memory,1,261,Q2,0.0365035446105719,0.0270348843815371,1,2,-0.00946866022903481
KIRP,inferred_cell_fractions,B Cells Memory,2,261,Q2,0.00241416854955867,0.0132928641521741,1,2,0.0108786956026155
KIRP,inferred_cell_fractions,B Cells Memory,3,261,Q2,0.00912083830372734,0.0094840682206494,1,2,0.000363229916922059
KIRP,inferred_cell_fractions,B Cells Naive,1,261,Q2,0.0500692213415162,0.0856586634589264,1,2,0.0355894421174102
KIRP,inferred_cell_fractions,B Cells Naive,2,261,Q2,0.0501442696183189,0.0742074400648006,1,2,0.0240631704464818
KIRP,inferred_cell_fractions,B Cells Naive,3,261,Q2,0.0688012869345532,0.0891662597040785,1,2,0.0203649727695253
KIRP,inferred_cell_fractions,Dendritic Cells Activated,1,261,Q2,-0.0281813807279543,0.020462896163186,1,2,0.0486442768911403
KIRP,inferred_cell_fractions,Dendritic Cells Activated,2,261,Q2,0.00919383222920112,0.004772086636744,1,2,-0.00442174559245712
KIRP,inferred_cell_fractions,Dendritic Cells Activated,3,261,Q2,-0.0579204367217658,0.00649500269086756,1,2,0.0644154394126334
KIRP,inferred_cell_fractions,Dendritic Cells Resting,1,261,Q2,-0.0808872320819705,-0.0269996357361058,1,2,0.0538875963458647
KIRP,inferred_cell_fractions,Dendritic Cells Resting,2,261,Q2,-0.073564456331531,0.000907462811874371,1,2,0.0744719191434053
KIRP,inferred_cell_fractions,Dendritic Cells Resting,3,261,Q2,-0.0707853097251081,0.0017745425145389,1,2,0.072559852239647
KIRP,inferred_cell_fractions,Eosinophils,1,261,Q2,-0.195577106830081,-0.0140130344288121,1,2,0.181564072401269
KIRP,inferred_cell_fractions,Eosinophils,2,261,Q2,-0.107372039765737,0.00106625799184001,1,2,0.108438297757577
KIRP,inferred_cell_fractions,Eosinophils,3,261,Q2,-0.17449978622696,-0.0104652839070125,1,2,0.164034502319947
KIRP,inferred_cell_fractions,Macrophages M0,1,261,Q2,-0.000153339034035804,-0.00292531165534338,1,2,-0.00277197262130757
KIRP,inferred_cell_fractions,Macrophages M0,2,261,Q2,-0.00756859630790085,0.00384397861233199,1,2,0.0114125749202328
KIRP,inferred_cell_fractions,Macrophages M0,3,261,Q2,-0.0381132590157423,-0.0121812405905197,1,2,0.0259320184252225
KIRP,inferred_cell_fractions,Macrophages M1,1,261,Q2,0.252297746864192,0.246220419156438,2,2,-0.0060773277077536
KIRP,inferred_cell_fractions,Macrophages M1,2,261,Q2,0.316173166510423,0.251661135563095,2,2,-0.0645120309473286
KIRP,inferred_cell_fractions,Macrophages M1,3,261,Q2,0.303118764432599,0.258328086033185,2,2,-0.0447906783994141
KIRP,inferred_cell_fractions,Macrophages M2,1,261,Q2,0.28475262874574,0.168852415694368,2,2,-0.115900213051372
KIRP,inferred_cell_fractions,Macrophages M2,2,261,Q2,0.267173823736709,0.210099172238665,2,2,-0.0570746514980436
KIRP,inferred_cell_fractions,Macrophages M2,3,261,Q2,0.247555586012498,0.262906356705172,1,2,0.0153507706926735
KIRP,inferred_cell_fractions,Mast Cells Activated,1,261,Q2,-0.00611579319299871,-0.00405882282543324,1,2,0.00205697036756547
KIRP,inferred_cell_fractions,Mast Cells Activated,2,261,Q2,0.0234592276746841,-0.00316738193216604,1,2,-0.0266266096068502
KIRP,inferred_cell_fractions,Mast Cells Activated,3,261,Q2,-0.00168126098421806,-0.0280069961343719,1,2,-0.0263257351501538
KIRP,inferred_cell_fractions,Mast Cells Resting,1,261,Q2,0.0780543982269744,0.0833054534621259,1,2,0.00525105523515157
KIRP,inferred_cell_fractions,Mast Cells Resting,2,261,Q2,0.117029747639742,0.0581147638828063,2,2,-0.0589149837569359
KIRP,inferred_cell_fractions,Mast Cells Resting,3,261,Q2,0.109203052675319,0.144852544650252,1,2,0.0356494919749332
