stability_job_id,stability_repeat,seed,fold_assignment_sha256,outer_fold_n,outer_fold_positive,outer_fold_negative,identical_across_representations
327,1,20771142,249abc2ae99e0940c0996dcfd72cf6bb4a4f5b94e4fbf818424e313d78a0113e,45;45;44;44;44,29;29;29;29;29,16;16;15;15;15,TRUE
327,2,20781142,5a63bc5397fd40621209c89a383b2478c3fdc5f70c15434f687f7e4353182524,45;45;44;44;44,29;29;29;29;29,16;16;15;15;15,TRUE
327,3,20791142,71c4dc2ca8affde11f0554f78432f896f954fc9e7d40ef0e1bef5cdd832af88a,45;45;44;44;44,29;29;29;29;29,16;16;15;15;15,TRUE
327,4,20801142,f37f32bd1dbb662ac9be3a46d9d8c4d58d46e7961a9f03e4b3b149de07f7ed57,45;45;44;44;44,29;29;29;29;29,16;16;15;15;15,TRUE
327,5,20811142,e246e566fe4394ed39b9247def026f36dbda4dee8b65337097c3f9d02493c25b,45;45;44;44;44,29;29;29;29;29,16;16;15;15;15,TRUE
328,1,20771143,ad666b09b8cd256cb416aab50a634ee90006d63f15b2ccd5efc3dcacffc675f8,45;45;44;44;44,5;5;5;5;5,40;40;39;39;39,TRUE
328,2,20781143,46e07e55df70286bb7d7118e97627ce4dab629d01443c0347f912e8b7fad8b51,45;45;44;44;44,5;5;5;5;5,40;40;39;39;39,TRUE
328,3,20791143,ea6c7a3d3edb2d3e3df3603d5d911e0a769d2d03c94dfed42b303d856700fb35,45;45;44;44;44,5;5;5;5;5,40;40;39;39;39,TRUE
328,4,20801143,c7e36217358ba7fb0bb5d92aa0cc89ced1892b9916b24427c7c856ee43a40055,45;45;44;44;44,5;5;5;5;5,40;40;39;39;39,TRUE
328,5,20811143,df5f0d373148978be1c4ed005ce695161c888a72d1bac6e079911193aba33a3b,45;45;44;44;44,5;5;5;5;5,40;40;39;39;39,TRUE
329,1,20771144,314b9b87fd2fff43a520e96fb0662427ab665bc088df786b8c0b2e505a01ea65,46;44;44;44;44,18;17;17;17;17,28;27;27;27;27,TRUE
329,2,20781144,1778f927498ac5ff1e016ef4ba04b552f50daf9246fd4e506f440b04a5356275,46;44;44;44;44,18;17;17;17;17,28;27;27;27;27,TRUE
329,3,20791144,61acd3b875f99ccda2f1e07160b954458014a2983278878612ff5aafe5f21dba,46;44;44;44;44,18;17;17;17;17,28;27;27;27;27,TRUE
329,4,20801144,6574fe2ace480993ffec44f762b2466684e91152e5a90a2691c62628d8a9ca1e,46;44;44;44;44,18;17;17;17;17,28;27;27;27;27,TRUE
329,5,20811144,cd4357aaa13ad8b83b2ac19bb7bbb7b9f5fa677de00c1e292abb2bc16b2ad846,46;44;44;44;44,18;17;17;17;17,28;27;27;27;27,TRUE
330,1,20771145,04131415e09fce9f874fbdb6519ddd98c8259be1543837d744ff65e13dcf77a4,46;44;44;44;44,30;29;29;29;29,16;15;15;15;15,TRUE
330,2,20781145,c514f6be4db9a58c5e98c1bf14a8274b6b37c74afacb8014b6aedc032ce3d296,46;44;44;44;44,30;29;29;29;29,16;15;15;15;15,TRUE
330,3,20791145,36fdc1a9ea9ccf3d4ff8a86056bff61833eda0c3c30b40a54d24d3c976e389bb,46;44;44;44;44,30;29;29;29;29,16;15;15;15;15,TRUE
330,4,20801145,169798bc8eb27207c4d2ed841b0f36938eeeaec13c098e9b9c4102141add984e,46;44;44;44;44,30;29;29;29;29,16;15;15;15;15,TRUE
330,5,20811145,5e1f444ec20574531b092ea1964347e802c27ec19d34bbd2e55fe5f302ff4075,46;44;44;44;44,30;29;29;29;29,16;15;15;15;15,TRUE
331,1,20771146,e9d3efeee3d725dd747873efa50d27d1c7ae72240444cdead5abf7a82d391b30,63;63;62;62;61,43;43;43;43;42,20;20;19;19;19,TRUE
331,2,20781146,082178119b9cdf2e42de3b29075f2731066258b1717b92cb4a04454a9f091fb4,63;63;62;62;61,43;43;43;43;42,20;20;19;19;19,TRUE
331,3,20791146,ff5c57ab3314a8d17e6e067ea5aa1542ec7e522fe16fa9760d01f8735a23e85b,63;63;62;62;61,43;43;43;43;42,20;20;19;19;19,TRUE
331,4,20801146,718787e20bcb55836d3d071132cd30fefe7e607e25f30227f54162e1b25d1ca8,63;63;62;62;61,43;43;43;43;42,20;20;19;19;19,TRUE
331,5,20811146,aa5a2808db03c0dacbca03491771cf0ca69d65fc8d1c84d37dd832e9cf51b1b0,63;63;62;62;61,43;43;43;43;42,20;20;19;19;19,TRUE
332,1,20771147,c00d8880e5d7186d677b34aa8db22ce0f081d8c92cbc1fe964bc7c544c253385,65;64;64;64;64,14;13;13;13;13,51;51;51;51;51,TRUE
332,2,20781147,6818676e8b8b0a2ce0c292a370472f85bea8f0d0d6c1fd0ace2d28130b4a69e1,65;64;64;64;64,14;13;13;13;13,51;51;51;51;51,TRUE
332,3,20791147,0a3d29f35c9f3ab8845e252962d27817903039c5db3284260a0bf2c6eed41737,65;64;64;64;64,14;13;13;13;13,51;51;51;51;51,TRUE
332,4,20801147,e61e9ceb902fca559bf5d733ed1a9ef34a4de0d84c382bb8e783ba2ec32f11f9,65;64;64;64;64,14;13;13;13;13,51;51;51;51;51,TRUE
332,5,20811147,0092424acad481659e1cc2ef78a415fd822a9fa7a57d7c6d3d68207116b7f665,65;64;64;64;64,14;13;13;13;13,51;51;51;51;51,TRUE
333,1,20771148,c57ae1ab494a3c0025407f0ac23765fbadb5d0ec348c9c0ed2268bb911cba3ab,65;65;64;64;63,11;11;11;11;10,54;54;53;53;53,TRUE
333,2,20781148,a52a6b72313f406cb3537b190e832cfd6e43a24f18579f17094f9a531e3b7c0f,65;65;64;64;63,11;11;11;11;10,54;54;53;53;53,TRUE
333,3,20791148,60a0f33c26bb22df713366e2e9c5332d44c29d84dc3aea5654cfd33eb93510ae,65;65;64;64;63,11;11;11;11;10,54;54;53;53;53,TRUE
333,4,20801148,0bef4a458d4d9dd457d41a876b58e4aa29c934edea8d44ebf48201d53b63e491,65;65;64;64;63,11;11;11;11;10,54;54;53;53;53,TRUE
333,5,20811148,042bdb55e4522f86c083c4d9ce596938439c8e18b50801d4d337a5dbf8f14c7d,65;65;64;64;63,11;11;11;11;10,54;54;53;53;53,TRUE
334,1,20771149,54cf0e8737452f5896aa698b608a6054edf6006e4f8bcc3f0bca43038db24d65,65;65;65;63;63,25;25;25;24;24,40;40;40;39;39,TRUE
334,2,20781149,b096987b0e57eede4b0fcff10b6ef93cd08383a1ad55cf6a9eb4d01955075ef0,65;65;65;63;63,25;25;25;24;24,40;40;40;39;39,TRUE
334,3,20791149,96ab8aca5eade959b8d96be3c05e3fbb16181671c0cf95668e504b0f4f7c3b9d,65;65;65;63;63,25;25;25;24;24,40;40;40;39;39,TRUE
334,4,20801149,ce973a59b27ca87d01a7fc94205ee459c16b4a0257ce8c2b70ad1203c4a84c7a,65;65;65;63;63,25;25;25;24;24,40;40;40;39;39,TRUE
334,5,20811149,26ea33a4e70e829ffa873e98b3e204353274e447191d1dd694bc6191260ad6c4,65;65;65;63;63,25;25;25;24;24,40;40;40;39;39,TRUE
335,1,20771150,0d9940dab89ac17f2995b605c407be630e08c4a0f8b0260591b8527af123b9d8,65;64;64;64;64,26;26;26;26;26,39;38;38;38;38,TRUE
335,2,20781150,fa4d54eab5de05e9942fd39f7202d6a7153396b47dd48d04e38ea4a704e01ca8,65;64;64;64;64,26;26;26;26;26,39;38;38;38;38,TRUE
335,3,20791150,ae7b4cf8b219ac5498a28e83e2815b001cae78d363cb637c739f8c97dc670669,65;64;64;64;64,26;26;26;26;26,39;38;38;38;38,TRUE
335,4,20801150,4faed23586041ec8bc61b537dd128291321f368b8fcecd87abcc8976e0c8bc61,65;64;64;64;64,26;26;26;26;26,39;38;38;38;38,TRUE
335,5,20811150,4360e40dcf3a5b870610e4a8dc749d128d842a16211f4fafbb87143ef90d0c8f,65;64;64;64;64,26;26;26;26;26,39;38;38;38;38,TRUE
336,1,20771151,3ef9938655ea496167c1f8fa1888b3a3d3093e56b16dc266e8c9bb665cc6dbbc,65;65;64;64;63,38;38;38;38;37,27;27;26;26;26,TRUE
336,2,20781151,28aab65b3e8987290ed7714fe21a25fe16167a677999b718d06564e5a4e7f172,65;65;64;64;63,38;38;38;38;37,27;27;26;26;26,TRUE
336,3,20791151,01ccb6479d4b5e719fbd3b62a80e795e8d4d68c4586aa7f32bb59a15e7342e73,65;65;64;64;63,38;38;38;38;37,27;27;26;26;26,TRUE
336,4,20801151,8d1f15e56e57738611ff0a7ec3f91e880c4fae922612d343a09f6c3dc9de997f,65;65;64;64;63,38;38;38;38;37,27;27;26;26;26,TRUE
336,5,20811151,138ff38b64f95f9a616e96f4cc9efc48829a26e98f831162a28e56c384440355,65;65;64;64;63,38;38;38;38;37,27;27;26;26;26,TRUE
337,1,20771152,45328d5390062ae0924e6b0d83a8a59f6f8c7918b4247765aabd0d9e04a92dd9,65;65;64;64;63,18;18;18;18;17,47;47;46;46;46,TRUE
337,2,20781152,bb99d1184f141bfe0cd45082d3623d4a764c6c413af63baa8ac49419bce22664,65;65;64;64;63,18;18;18;18;17,47;47;46;46;46,TRUE
337,3,20791152,971ba12cc23d5d5273e2a6b10eb6c121cb6fc2ec499a1eed41372c5485aa5360,65;65;64;64;63,18;18;18;18;17,47;47;46;46;46,TRUE
337,4,20801152,7e5385bd91de37341d369a4e8ba8fe9a9c2685b02aa058eff0facf0dc3cb54a2,65;65;64;64;63,18;18;18;18;17,47;47;46;46;46,TRUE
337,5,20811152,9d880bbde14c118514b480476e7d375e58100b65cd67044a23936fb724d4f70b,65;65;64;64;63,18;18;18;18;17,47;47;46;46;46,TRUE
338,1,20771153,f79d168e3752b78dc6ba3f5719640dcc8f324555ec0928ee90e5410a3a7c2edd,65;64;64;64;64,36;36;36;36;36,29;28;28;28;28,TRUE
338,2,20781153,2202886b0d576eb28a35734d00c9d1c4b418b75985b66bd13fd702f721478346,65;64;64;64;64,36;36;36;36;36,29;28;28;28;28,TRUE
338,3,20791153,8be8c0987d6bc5f86936d4ac1484edceb375a04fd0ec6d706a93fa6a0cf2282f,65;64;64;64;64,36;36;36;36;36,29;28;28;28;28,TRUE
338,4,20801153,41b886d075ff3174e8865d7815e9d21be182439bf7b4b84a334384ea281a730f,65;64;64;64;64,36;36;36;36;36,29;28;28;28;28,TRUE
338,5,20811153,ec46d0288fc4b3399418e33f391a53fc635ebac2f51deeaaf8f58301097d8839,65;64;64;64;64,36;36;36;36;36,29;28;28;28;28,TRUE
339,1,20771154,5573ad9d550319e458842eeb19247e062ff4aa55843481f28dad37858d17e4c0,65;65;65;63;63,24;24;24;23;23,41;41;41;40;40,TRUE
339,2,20781154,c68c46987ba8c33ebd9f8a68e7a100492fa0614bedb2563b8f62cc357ccc23df,65;65;65;63;63,24;24;24;23;23,41;41;41;40;40,TRUE
339,3,20791154,728a266fa77410771258f81a80daf6fb7937c8bce80be718d21f1902b4799d07,65;65;65;63;63,24;24;24;23;23,41;41;41;40;40,TRUE
339,4,20801154,d1e144e658939d525ff9e5da23a4f74a4edeb5784af910fe6ed6c6cc84703a7e,65;65;65;63;63,24;24;24;23;23,41;41;41;40;40,TRUE
339,5,20811154,e1eae15b48861bb7a7565e478ddc78e8eb0d3558a4104b040e7bb501f9b0bf77,65;65;65;63;63,24;24;24;23;23,41;41;41;40;40,TRUE
340,1,20771155,b2c8674fa8a64aa620bdb180f46fb404b14b15d1cfeb6d3a826940095fd55240,29;29;29;29;27,11;11;11;11;10,18;18;18;18;17,TRUE
340,2,20781155,b93322990c9d6e47acfd9bcf65fbe4342392badc481efcc9263fed97dcd9e390,29;29;29;29;27,11;11;11;11;10,18;18;18;18;17,TRUE
340,3,20791155,448cfecbc486e1fb60adb54d9f76f13ca8e45254bdc9543dc77761016eb778e8,29;29;29;29;27,11;11;11;11;10,18;18;18;18;17,TRUE
340,4,20801155,10455e796a49dea872626257f1e3dea670bf6cc7dc36ba5425178cfb1d06a1b5,29;29;29;29;27,11;11;11;11;10,18;18;18;18;17,TRUE
340,5,20811155,0a047be982a8a0cfbf3302d868f6e9420d9fa6fe6e1c395dd34b1d9656a2efe8,29;29;29;29;27,11;11;11;11;10,18;18;18;18;17,TRUE
341,1,20771156,a03f0c8081f66e0fe8a9d503aa95d5184f23782e420feeedfc3ff55d403a7075,93;93;92;92;91,13;13;13;13;12,80;80;79;79;79,TRUE
341,2,20781156,1a4661378b5e926d0afb72db44a2d515fba34a9e2ff679b344f602b6f3b5c05c,93;93;92;92;91,13;13;13;13;12,80;80;79;79;79,TRUE
341,3,20791156,640f909820d6feef6afe41594bd3137e147003c569fbbd92bf84c8355dec0e57,93;93;92;92;91,13;13;13;13;12,80;80;79;79;79,TRUE
341,4,20801156,36d6083af9e26bd84aa96cfee211ed128c85c482dd12ce9fdef91160958b5dac,93;93;92;92;91,13;13;13;13;12,80;80;79;79;79,TRUE
341,5,20811156,d7324be3871cb9dbf38e6282fe74a64da3d1a3471804696c494feb1ced9753db,93;93;92;92;91,13;13;13;13;12,80;80;79;79;79,TRUE
342,1,20771157,9dec98e7e0b47687cd437680e3c42460e4e135fc6f97bce5ad2827df38bca268,95;94;93;93;93,5;4;4;4;4,90;90;89;89;89,TRUE
342,2,20781157,e5b0301408fb5df8d618bab1e0d4055cc2688e52b6694afb0d8d222fe8a30f11,95;94;93;93;93,5;4;4;4;4,90;90;89;89;89,TRUE
342,3,20791157,46071ba031e275b1871db7be85a3509b0bb2a1373ffcf4bf4a60c045457a5612,95;94;93;93;93,5;4;4;4;4,90;90;89;89;89,TRUE
342,4,20801157,f0ba3a69e67341fce293d93f4c887b037bf8ff23d774311c4a42639d9a982dce,95;94;93;93;93,5;4;4;4;4,90;90;89;89;89,TRUE
342,5,20811157,d4f1d7bd03fd404b0ab086d0835986a313fd00cda71a2ee3a9d8d2ffeb4f671e,95;94;93;93;93,5;4;4;4;4,90;90;89;89;89,TRUE
343,1,20771158,0352485b0fee809411e5196c664c8c407ee3abce7111e1ee98e2ef13b7aba928,95;94;93;93;93,80;79;79;79;79,15;15;14;14;14,TRUE
343,2,20781158,b55c1efc17afe47314c2ab7ffcb1feeced3573067d3bbf7fbc8e1495428be491,95;94;93;93;93,80;79;79;79;79,15;15;14;14;14,TRUE
343,3,20791158,74d4650c5e37d55c10468d700338de03a6fcb45462fa79e6c69a51f9b1bb58c9,95;94;93;93;93,80;79;79;79;79,15;15;14;14;14,TRUE
343,4,20801158,67c448c6cf92813b492fe8bda1174cd80fbe7f66b2d840ae611c65925d532e8e,95;94;93;93;93,80;79;79;79;79,15;15;14;14;14,TRUE
343,5,20811158,804bed3554623c36aced3d0a45afe6b92d9064a65586caf5bb53550bd8feffb7,95;94;93;93;93,80;79;79;79;79,15;15;14;14;14,TRUE
344,1,20771159,2c8f31ef5cd2ba0b247cc5ed702eec6c3eba922ef0d37a5c65ccc5fdd8aa71a0,94;94;94;93;93,12;12;12;12;12,82;82;82;81;81,TRUE
344,2,20781159,a75b540c00fa23a91976e3b296ca04ef68e9ab0236c88a83ff11d310b105fee8,94;94;94;93;93,12;12;12;12;12,82;82;82;81;81,TRUE
344,3,20791159,c98581b1f0a1b61eeafd1e7ba99b8d6acc76a1b5d8d654c519e4619a3e962144,94;94;94;93;93,12;12;12;12;12,82;82;82;81;81,TRUE
344,4,20801159,777ae4e602aacd9e0b7f5c90fdd76e102de3c64abd1701614fa0b53a901b09b5,94;94;94;93;93,12;12;12;12;12,82;82;82;81;81,TRUE
344,5,20811159,1ef1f58fe4e0d4e73414702dbcfaad5cf71fe035d85ab6d42df119523726e844,94;94;94;93;93,12;12;12;12;12,82;82;82;81;81,TRUE
345,1,20771160,be4ccf569a6e3675ab9475eb5b4bf239f740a6db1b958154698138922264f85a,46;45;45;45;44,27;26;26;26;26,19;19;19;19;18,TRUE
345,2,20781160,e0b9af05ce94b41d7fb9588a8dfdf88f6bc6960e544472fdc95e26097183f882,46;45;45;45;44,27;26;26;26;26,19;19;19;19;18,TRUE
345,3,20791160,63295e726532edfa66948ce4e48cad894411c6535f8741dcc10bd9410f045dd0,46;45;45;45;44,27;26;26;26;26,19;19;19;19;18,TRUE
345,4,20801160,18200b070054bee3aefb837b12525666c2e5934851791f4184fe444c4e92fb55,46;45;45;45;44,27;26;26;26;26,19;19;19;19;18,TRUE
345,5,20811160,30b1904d855a1fd6a9c89d29e6d2074ce4cd1abe70b8feb74d30f9e474f33dd6,46;45;45;45;44,27;26;26;26;26,19;19;19;19;18,TRUE
346,1,20771161,69e5ed013d6aa6fc89538c8a125864d25ea6b407cc2379566040189fde87cc1e,94;94;93;93;93,27;27;26;26;26,67;67;67;67;67,TRUE
346,2,20781161,d68ab8a7ac03087b9dcaa62449d2146122cac835c09171c500b51c1ed5405877,94;94;93;93;93,27;27;26;26;26,67;67;67;67;67,TRUE
346,3,20791161,c518bc903e13806a93421e2a177836a11f2368faf2659049deb22012b64cb296,94;94;93;93;93,27;27;26;26;26,67;67;67;67;67,TRUE
346,4,20801161,93e09ebd0e634670bac0d77529f9e76fd079b1bd2a41f0d5f51461bfcc4f0d65,94;94;93;93;93,27;27;26;26;26,67;67;67;67;67,TRUE
346,5,20811161,14ce1391cd1ac2724749d08795877951500f9803c3fed357341c69ea4baa1166,94;94;93;93;93,27;27;26;26;26,67;67;67;67;67,TRUE
347,1,20771162,8e3acf22d4b435591ea13a8c2fe8eca6fd31f51248ceb1c76f8501ebcc1d5178,94;94;93;93;93,23;23;22;22;22,71;71;71;71;71,TRUE
347,2,20781162,e79aa1f3b04f058d404c371df163af408f88940dc440b1660f00f3d252630528,94;94;93;93;93,23;23;22;22;22,71;71;71;71;71,TRUE
347,3,20791162,85c9a8fc2a5cc79d5f25d3aeeafe7344845c335e0fc71574e0dcff81e797cd33,94;94;93;93;93,23;23;22;22;22,71;71;71;71;71,TRUE
347,4,20801162,9a110ce15f2dce8df4fa0fee2b7e7fcd198a17343f2d0b33ac2409f8597751fd,94;94;93;93;93,23;23;22;22;22,71;71;71;71;71,TRUE
347,5,20811162,265d82bd9bc84fe411fe4818e14e5bb122614039769c0c3a19e4303bbe2d3632,94;94;93;93;93,23;23;22;22;22,71;71;71;71;71,TRUE
348,1,20771163,384483a1df0c3cee6cb7b04d3110687fbc8a2574e2be708bd9dba448ae25fdaa,94;94;93;93;93,37;37;36;36;36,57;57;57;57;57,TRUE
348,2,20781163,d9c7628b6345bc2204e1442bea7d5a3accbc979687115d774aa18b089044c429,94;94;93;93;93,37;37;36;36;36,57;57;57;57;57,TRUE
348,3,20791163,b0b3dffb65a1057c805f7cdc9f157a62687850fc6b40dc1112cbbe4656ba3d67,94;94;93;93;93,37;37;36;36;36,57;57;57;57;57,TRUE
348,4,20801163,0efa7ee0f93ca1dccc1953b01d1b78e12b5d1bb2853b8a74d16abcc52f097c69,94;94;93;93;93,37;37;36;36;36,57;57;57;57;57,TRUE
348,5,20811163,4c45ec8ae5aec0bae5f5adef56501a579f4ef8bd5fabbfb1f4068c76238b712e,94;94;93;93;93,37;37;36;36;36,57;57;57;57;57,TRUE
349,1,20771164,8d7a13a1db9ac5372d46a64a22ed05ee45fa8afaa81764f6f6f4b7f81aac00cf,94;94;94;93;92,10;10;10;10;9,84;84;84;83;83,TRUE
349,2,20781164,fcc99bc2e57e92ad120c7264d46b55dfbd424380875186089fd03a7d64b305dc,94;94;94;93;92,10;10;10;10;9,84;84;84;83;83,TRUE
349,3,20791164,6d3b31e8dd676b47da11ea639d2dff2403f66813df238f267d5947d3e92bbee2,94;94;94;93;92,10;10;10;10;9,84;84;84;83;83,TRUE
349,4,20801164,69babdf01fdfad0af2b76f1ba1a7eec390a1aa1b2820fb0c3a47007a0c481140,94;94;94;93;92,10;10;10;10;9,84;84;84;83;83,TRUE
349,5,20811164,e21873a087a85ffd1be0ebb78666add6d3d3709e9c07ba29e88937029c7ac70b,94;94;94;93;92,10;10;10;10;9,84;84;84;83;83,TRUE
350,1,20771165,58fed670c32192befcfffd54dff8c9123c0095ec92aee347bf7e48654b3118a3,95;93;93;93;93,88;87;87;87;87,7;6;6;6;6,TRUE
350,2,20781165,d47256c61d65d93d82cb69ac965b057452c7a9da0d0be7a1b4d03abf549df2c5,95;93;93;93;93,88;87;87;87;87,7;6;6;6;6,TRUE
350,3,20791165,36c9890bb96cd955b4098bf79d2f8234c9fa2ce3e01a67c111a4ed78331ed46b,95;93;93;93;93,88;87;87;87;87,7;6;6;6;6,TRUE
350,4,20801165,5d33ae5788f0fe31edd9e9650e341be5a9337c0f1a42860dfe4cbcdd9f88f9f0,95;93;93;93;93,88;87;87;87;87,7;6;6;6;6,TRUE
350,5,20811165,f9effe776f0bc95e30a7b4a60417c5be593ff41e83a0601546e27f3db8e5041d,95;93;93;93;93,88;87;87;87;87,7;6;6;6;6,TRUE
351,1,20771166,a1763e8774bc43e596119880842dd2defb0bf07014f5bad5c344704491e335ec,95;93;93;93;93,55;54;54;54;54,40;39;39;39;39,TRUE
351,2,20781166,6a709a8b454ecbeccf74bbbf34cfc7f8b35486716c230b38c4fe26ad484c6534,95;93;93;93;93,55;54;54;54;54,40;39;39;39;39,TRUE
351,3,20791166,9b271a91d8893442b96014fd427f1193ef528684a60b9bb4a81544ec396ef3b9,95;93;93;93;93,55;54;54;54;54,40;39;39;39;39,TRUE
351,4,20801166,385e3d328f6fbebefda18d2ff968e43939b698cf6fdfcd5af955a4801b44118e,95;93;93;93;93,55;54;54;54;54,40;39;39;39;39,TRUE
351,5,20811166,3088065b3b57947a2ae0ddcfe2ae7d0dcb383d446a8c5cc66a297cdcf4a72d64,95;93;93;93;93,55;54;54;54;54,40;39;39;39;39,TRUE
352,1,20771167,342c141ad280aa857d74eb32dfa6e921d3664dd07ebb6da997f6625d43841e29,94;94;94;93;92,13;13;13;12;12,81;81;81;81;80,TRUE
352,2,20781167,83ab7388587d43eb025ebb53ac5d57384b81adc4aea48f12e5894b4ab715f334,94;94;94;93;92,13;13;13;12;12,81;81;81;81;80,TRUE
352,3,20791167,78db3dea98c83fcb2e86e51601592ecf16b02787b20e0b42e8728025fa4da7a6,94;94;94;93;92,13;13;13;12;12,81;81;81;81;80,TRUE
352,4,20801167,a606134569d7bfb2248de8c85f35c34229c75b6f659fbdf2ea4ec7177d80802e,94;94;94;93;92,13;13;13;12;12,81;81;81;81;80,TRUE
352,5,20811167,e478ec4db2f17a57be22693ce3894fb6e585fede8f767f6311e9dcd0cc5fc036,94;94;94;93;92,13;13;13;12;12,81;81;81;81;80,TRUE
353,1,20771168,8c72416fda0aad497ba3db8047d1d66ff03e974caed574b49d8266ae978914e4,94;94;94;93;92,44;44;44;43;43,50;50;50;50;49,TRUE
353,2,20781168,426ec8acd8f86029f53a53e91e5bf2c5c183e5c7011ebfa48de071056ea09c8b,94;94;94;93;92,44;44;44;43;43,50;50;50;50;49,TRUE
353,3,20791168,355085799ce44800efc2c23c9306d6d81f6f49923a9653a8cf179c8f5dee3f8d,94;94;94;93;92,44;44;44;43;43,50;50;50;50;49,TRUE
353,4,20801168,0edb11d6df32da88ddfbf683825a4431952028102c36492ca19d6881beeefbbe,94;94;94;93;92,44;44;44;43;43,50;50;50;50;49,TRUE
353,5,20811168,b269b3e473e9071c05370d4996bcf7e678d5dc6deeaa4547ed0c910e22290adc,94;94;94;93;92,44;44;44;43;43,50;50;50;50;49,TRUE
354,1,20771169,f0faa5dc5d6491c07b8a5a5b79d115e578ec1b0a20e3e2d046bea0b8d57391f6,94;94;94;93;92,46;46;46;46;45,48;48;48;47;47,TRUE
354,2,20781169,d03d303628ebad29dfcc861cab192b07632da1af9a777e18fc93e745a5624426,94;94;94;93;92,46;46;46;46;45,48;48;48;47;47,TRUE
354,3,20791169,be5e5e6bfc2c265854a70d363fa8aeb5f080af264193174112d35d830c261eb7,94;94;94;93;92,46;46;46;46;45,48;48;48;47;47,TRUE
354,4,20801169,fb482c31f101303b9afd3b9906318893306cff739a637dac1d72b1ae5d5a034f,94;94;94;93;92,46;46;46;46;45,48;48;48;47;47,TRUE
354,5,20811169,ad83e938666f909e39855d11eed00ea6fd57c2a1b41561de5b178a6172b9b7fa,94;94;94;93;92,46;46;46;46;45,48;48;48;47;47,TRUE
355,1,20771170,87a48452ef97df64973980e8955f9034f137513253908a8dc98f558288cad2e9,11;11;11;10;9,6;6;6;5;5,5;5;5;5;4,TRUE
355,2,20781170,58b352f70d4645f0a2941f050edb367b2d850b83ff39ed20e8d29b02817a83a9,11;11;11;10;9,6;6;6;5;5,5;5;5;5;4,TRUE
355,3,20791170,5339b9e5fd6c2527de2827dedcceb8dc4f52405be8e889cf3a761b8ed98dc73b,11;11;11;10;9,6;6;6;5;5,5;5;5;5;4,TRUE
355,4,20801170,297066df0a0e45f8c388fb84b21bfd59befa6da1c88bbeba95bedf2d36966b22,11;11;11;10;9,6;6;6;5;5,5;5;5;5;4,TRUE
355,5,20811170,4afb182cdff6b2789b2e0dd860b0e60d3706f7f9e2f74aa8be4f54b87e4f9b8b,11;11;11;10;9,6;6;6;5;5,5;5;5;5;4,TRUE
356,1,20771171,b5a7b9eb76710141a486fdb73295f8d532d5b7f2a00b664b64f7527f0b9c6c94,11;11;10;10;10,7;7;6;6;6,4;4;4;4;4,TRUE
356,2,20781171,757bcbbc88336532465193041504ef94ef07fb66619ecddfbcdc225f91dca2b6,11;11;10;10;10,7;7;6;6;6,4;4;4;4;4,TRUE
356,3,20791171,ef2f5b8bac3ae1e3d1fa2ced67cc57e25c71fdc7b7fbd0acbc1ff2d828907fd6,11;11;10;10;10,7;7;6;6;6,4;4;4;4;4,TRUE
356,4,20801171,f4e9472635cb474677f0b001d5fb3b90fff6ce9bd92f8f81138e5b78160a0663,11;11;10;10;10,7;7;6;6;6,4;4;4;4;4,TRUE
356,5,20811171,a7eb6bfb5130ae50c131bcebf724fd52087048798af21484577d2083bf806e0e,11;11;10;10;10,7;7;6;6;6,4;4;4;4;4,TRUE
357,1,20771172,b0361b34d2a68537ce59f8ab7d29c15b2fc43d3082e5726feda71bc74e55e9b0,82;82;81;81;81,,,TRUE
357,2,20781172,33a3db8a43726b6871c8a42732462f31dd1b7ab7080d1413e7d0ebc98abceb6d,82;82;81;81;81,,,TRUE
357,3,20791172,79b67f09c234f71e2ed92af8a4a0afe31e00bebed825596c7d721056dd5e6b2a,82;82;81;81;81,,,TRUE
357,4,20801172,178924d16d73d5df1353d325f29b92dc6945afd80f82cd291d7f98e1185fd5c3,82;82;81;81;81,,,TRUE
357,5,20811172,6c4f0a2ea7497a9539d0d2111cdee8def4f2a0dfa1723f4609f1dfb7f07231c5,82;82;81;81;81,,,TRUE
358,1,20771173,a79e1d2ac9068039f7df3ae0bc09e4f7f1e9059dfc80aec3a40eb4f4a14d1f65,82;82;81;81;81,,,TRUE
358,2,20781173,f9c762d679aa9cda1762070238b45fca2e6009b68c08a73b6183900c6ef9e852,82;82;81;81;81,,,TRUE
358,3,20791173,9eddd390c1d880a7f55af62b31affa318df4874bfcbcf979811946f134d95c57,82;82;81;81;81,,,TRUE
358,4,20801173,21e8845ea83895ebf652a6835b234c51932a09caf68920d03313f590dd04fb38,82;82;81;81;81,,,TRUE
358,5,20811173,c7f1ce42ebbfdf3aedd2bef89fd681c7a91309251c639da504c63db7cbe6370b,82;82;81;81;81,,,TRUE
359,1,20771174,46834c534d4a07780438d00bc974dbdb43d3164ffee2735ddeb4c9fce4afa1e3,53;53;53;53;52,,,TRUE
359,2,20781174,b46450d832a370f6568904304fb9c0d5e3cdff4148904cf3dbf352b82efd88da,53;53;53;53;52,,,TRUE
359,3,20791174,588359c20d5dd5f044a35afd5d17e309df389828a314678bf0ecbe043ee567b2,53;53;53;53;52,,,TRUE
359,4,20801174,d1ffb1ade08b50b27a34f68c1008b573fa05b8d2532937b24a6b7a52d79ec1de,53;53;53;53;52,,,TRUE
