outcome_type,family,tumor_type,endpoint,n,n_codes,grouped_metric,matched_random_metric,grouped_minus_matched,paired_ci_low,paired_ci_high,bootstrap_resamples,code_only_metric,code_heterogeneity,code_heterogeneity_minimum5,minimum_prevalence_minimum5,maximum_prevalence_minimum5,codes_with_minimum5,minimum_code_n,maximum_code_n,heterogeneity_definition,exact_outer_test_sizes_matched,exact_outer_class_counts_matched,grouped_components_median,matched_components_median,seed
continuous,rna_pathway_activity,KIRC,HALLMARK_KRAS_SIGNALING_UP,510,18,0.192289208476964,0.213758971431776,-0.0214697629548122,-0.0882482086744504,0.0415849063658283,1000,0.0705786779895147,0.137091716757503,0.100024788583142,,,10,1,139,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20261134
continuous,rna_pathway_activity,KIRC,HALLMARK_NOTCH_SIGNALING,510,18,0.25481003999016,0.387404930737633,-0.132594890747473,-0.186546183436721,-0.0909762392819407,1000,0.0836832264799659,0.165844390514427,0.151124585961521,,,10,1,139,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261009
continuous,rna_pathway_activity,KIRC,HALLMARK_OXIDATIVE_PHOSPHORYLATION,510,18,0.313266601388734,0.316589642447151,-0.00332304105841763,-0.0359600040325117,0.0350356600203688,1000,0.0555920481245014,0.167455773292971,0.142857827338782,,,10,1,139,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261028
continuous,rna_pathway_activity,KIRC,HALLMARK_P53_PATHWAY,510,18,0.209032313847885,0.220522985891842,-0.0114906720439573,-0.0481677492432503,0.0231000493977609,1000,0.0641139917990459,0.120297278939288,0.113148374293696,,,10,1,139,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261350
continuous,rna_pathway_activity,KIRC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,510,18,0.261869667876221,0.262245492786912,-0.000375824910690215,-0.0403081328834643,0.0346493485580265,1000,0.03809514782511,0.129028104309008,0.1104792883995,,,10,1,139,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261165
continuous,rna_pathway_activity,KIRC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,510,18,0.130151732625222,0.206600833256928,-0.0764491006317064,-0.131089866644964,-0.0248031941496923,1000,0.0865928102558428,0.163371437134689,0.144029017259163,,,10,1,139,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261360
continuous,rna_pathway_activity,KIRP,GOBP_VITAMIN_B6_METABOLIC_PROCESS,272,31,0.261534102836437,0.289509415659896,-0.0279753128234591,-0.0667190894511775,0.00957683743058302,1000,-0.0877121470859239,0.171218197726382,0.122409189962464,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261144
continuous,rna_pathway_activity,KIRP,HALLMARK_ADIPOGENESIS,272,31,0.492282837632609,0.494095383118155,-0.00181254548554655,-0.0413007158509713,0.0377402509817958,1000,-0.136332234587975,0.147999152049284,0.125456792235751,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20260862
continuous,rna_pathway_activity,KIRP,HALLMARK_ALLOGRAFT_REJECTION,272,31,0.256693122732548,0.203780461688936,0.0529126610436116,-0.0363990792826347,0.16260723636464,1000,-0.286547473125004,0.121561504931157,0.0656762416138646,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261308
continuous,rna_pathway_activity,KIRP,HALLMARK_BILE_ACID_METABOLISM,272,31,0.308256057739294,0.331753720524086,-0.0234976627847923,-0.0637481261239946,0.0133015169993464,1000,-0.123884494943323,0.148561034821136,0.132972238840584,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261006
continuous,rna_pathway_activity,KIRP,HALLMARK_COAGULATION,272,31,0.152881335454706,0.179663591379208,-0.0267822559245023,-0.0895697943726629,0.0319786198360002,1000,-0.212016307227315,0.130159579446901,0.101124943982412,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261213
continuous,rna_pathway_activity,KIRP,HALLMARK_COMPLEMENT,272,31,0.242651637083557,0.22482946684284,0.0178221702407163,-0.0487967269469606,0.0812773021486489,1000,-0.241421287527897,0.144073793392458,0.0979525439042147,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261242
continuous,rna_pathway_activity,KIRP,HALLMARK_E2F_TARGETS,272,31,0.425683042580053,0.44434482688282,-0.0186617843027665,-0.0601991852784154,0.0231889172290173,1000,-0.124825539051749,0.105016642208304,0.0598993352828283,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20260882
continuous,rna_pathway_activity,KIRP,HALLMARK_FATTY_ACID_METABOLISM,272,31,0.385594196504962,0.465455256511191,-0.079861060006229,-0.13864928044921,-0.0280173140371719,1000,-0.115597587981322,0.16242453635475,0.136909111810206,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260894
continuous,rna_pathway_activity,KIRP,HALLMARK_G2M_CHECKPOINT,272,31,0.492712389719584,0.501538272322285,-0.00882588260270123,-0.0484191543132153,0.0301592535165918,1000,-0.0725417441046865,0.137465054788165,0.0850851821602383,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20260871
continuous,rna_pathway_activity,KIRP,HALLMARK_GLYCOLYSIS,272,31,0.220857718198189,0.150267771780942,0.0705899464172471,-0.00119274257195344,0.144144211700308,1000,-0.173209250324961,0.119625374863442,0.107302191199402,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261352
continuous,rna_pathway_activity,KIRP,HALLMARK_HEME_METABOLISM,272,31,0.10834535453272,0.246442565852794,-0.138097211320073,-0.219403332652982,-0.0658832764468388,1000,-0.202045440833353,0.187484790220422,0.153266271778049,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261248
continuous,rna_pathway_activity,KIRP,HALLMARK_IL2_STAT5_SIGNALING,272,31,0.172928329973288,0.197113210248255,-0.0241848802749673,-0.0984986634385811,0.0433845699902527,1000,-0.199479669393525,0.110929460572466,0.08376581050617,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261344
continuous,rna_pathway_activity,KIRP,HALLMARK_IL6_JAK_STAT3_SIGNALING,272,31,0.183645418946834,0.257033437237139,-0.0733880182903044,-0.142859637893549,-0.00491422817357831,1000,-0.19176339166955,0.118241478015915,0.078951038377625,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261208
continuous,rna_pathway_activity,KIRP,HALLMARK_INFLAMMATORY_RESPONSE,272,31,0.150783818660976,0.235120033047806,-0.0843362143868299,-0.146671194189423,-0.0227839367219247,1000,-0.187469812125131,0.111204644093997,0.0775518927305896,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261225
continuous,rna_pathway_activity,KIRP,HALLMARK_INTERFERON_GAMMA_RESPONSE,272,31,0.25861775274504,0.205891169956492,0.0527265827885485,-0.0121908785377078,0.112627502240496,1000,-0.401425137934181,0.110412050599663,0.05478321584745,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20261196
continuous,rna_pathway_activity,KIRP,HALLMARK_MTORC1_SIGNALING,272,31,0.317055919044464,0.334051534764038,-0.0169956157195743,-0.0458796583400389,0.0112798549858452,1000,-0.00182606553368592,0.181906818311773,0.156459931895908,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261054
continuous,rna_pathway_activity,KIRP,HALLMARK_MYC_TARGETS_V1,272,31,0.170318312780607,0.148946141754729,0.0213721710258781,-0.038256471031111,0.0861866999831685,1000,-0.0349587951921735,0.174013426761708,0.126484971715747,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20261341
continuous,rna_pathway_activity,KIRP,HALLMARK_MYC_TARGETS_V2,272,31,0.206686154970693,0.212340484254089,-0.00565432928339649,-0.0771179584381537,0.0645456136733964,1000,-0.0732301694652187,0.179070568456908,0.112401091667732,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261240
continuous,rna_pathway_activity,KIRP,HALLMARK_OXIDATIVE_PHOSPHORYLATION,272,31,0.319552974170281,0.358265887441098,-0.0387129132708163,-0.0826858292412488,-0.00167250768326558,1000,-0.149500268082447,0.182242923960011,0.160435995515478,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260972
continuous,rna_pathway_activity,KIRP,HALLMARK_PEROXISOME,272,31,0.350947214661755,0.33896043853334,0.0119867761284149,-0.0213421788764869,0.0456042467877687,1000,-0.121303798059078,0.18528347362369,0.154770536275731,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261019
continuous,rna_pathway_activity,KIRP,HALLMARK_PI3K_AKT_MTOR_SIGNALING,272,31,0.0827105228372482,0.203322688790963,-0.120612165953715,-0.179358118216992,-0.0561422903739914,1000,-0.12189075259604,0.202209310174998,0.152327269482497,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261361
continuous,rna_pathway_activity,KIRP,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,272,31,0.337363133696079,0.354066784802544,-0.0167036511064647,-0.0576815352922774,0.0221010216725765,1000,-0.000132661165756831,0.207845700973088,0.168894777743193,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261001
continuous,rna_pathway_activity,KIRP,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,272,31,0.3513971119329,0.300829240349712,0.0505678715831873,0.0202080632914542,0.0820225386163561,1000,-0.0822493044155657,0.206904563985507,0.178443237229104,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260981
continuous,rna_pathway_activity,KIRP,HALLMARK_UV_RESPONSE_UP,272,31,0.198380643074005,0.231388086908794,-0.0330074438347892,-0.0709494727557384,0.00546209240744014,1000,-0.0665829836692784,0.162855994693134,0.12240111903452,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261294
continuous,rna_pathway_activity,KIRP,HALLMARK_XENOBIOTIC_METABOLISM,272,31,0.352377691548672,0.398600491459429,-0.0462227999107573,-0.107715967603349,0.00888716658159289,1000,-0.106331817088354,0.126578847072102,0.0968344193530968,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20260937
continuous,rna_pathway_activity,KIRP,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,272,31,0.141451245483503,0.180160148461198,-0.038708902977695,-0.125920885086329,0.0534931463128556,1000,-0.149041915191888,0.123318833019872,0.078283323214619,,,18,1,35,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261207
continuous,rna_pathway_activity,LGG,GOBP_VITAMIN_B6_METABOLIC_PROCESS,490,25,0.285764389409974,0.295197074123253,-0.00943268471327907,-0.0631123946607981,0.0428487288656485,1000,-0.0286180608109563,0.100855032985331,0.0685846075294575,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,4,20261122
continuous,rna_pathway_activity,LGG,HALLMARK_ALLOGRAFT_REJECTION,490,25,0.358200522505016,0.349852532244525,0.00834799026049094,-0.035035919777548,0.0557630775389397,1000,0.011923387398183,0.0821803166042512,0.063713989944754,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,4,20260971
continuous,rna_pathway_activity,LGG,HALLMARK_ANGIOGENESIS,490,25,0.318535052318025,0.382928118328472,-0.0643930660104466,-0.104294376207338,-0.0111722920050338,1000,0.000195606096293766,0.0812457279663253,0.0650556472839291,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,5,20260924
continuous,rna_pathway_activity,LGG,HALLMARK_APOPTOSIS,490,25,0.353239638294699,0.358289046749702,-0.0050494084550029,-0.0451355752929052,0.0395629486713287,1000,0.00674171796950129,0.0899508610326319,0.0757761044109772,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261017
continuous,rna_pathway_activity,LGG,HALLMARK_BILE_ACID_METABOLISM,490,25,0.229274109970376,0.268580121209559,-0.0393060112391829,-0.0651273717927681,-0.0166704234473816,1000,-0.0380637911145418,0.0683538809015303,0.0485011401222527,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261171
continuous,rna_pathway_activity,LGG,HALLMARK_COAGULATION,490,25,0.367339493972436,0.346193920005427,0.0211455739670086,-0.0301941052750106,0.070027518020119,1000,-0.0120416727561925,0.0822256453641279,0.0654592724410972,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20260963
continuous,rna_pathway_activity,LGG,HALLMARK_COMPLEMENT,490,25,0.350160301089068,0.33959426784191,0.0105660332471585,-0.0318735835983184,0.0496403712435096,1000,0.0093247148957788,0.113056940202393,0.0946047567583336,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,5,20260985
continuous,rna_pathway_activity,LGG,HALLMARK_E2F_TARGETS,490,25,0.327720363262673,0.31371407638614,0.0140062868765332,-0.00896294779033195,0.0366396036541976,1000,-0.0335085274701126,0.0730256461992221,0.0596638279205594,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261073
continuous,rna_pathway_activity,LGG,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,490,25,0.381767612630723,0.407927541760843,-0.0261599291301202,-0.0491369792757742,-0.00017103538490955,1000,0.0083546285925874,0.081966940833536,0.0714812250113184,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260986
continuous,rna_pathway_activity,LGG,HALLMARK_ESTROGEN_RESPONSE_LATE,490,25,0.211335732695975,0.238195305231422,-0.0268595725354474,-0.0519799003644626,-0.00334001264475691,1000,-0.0138350598412023,0.108397667463319,0.0935508289087064,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261239
continuous,rna_pathway_activity,LGG,HALLMARK_FATTY_ACID_METABOLISM,490,25,0.191354414850852,0.20931395909071,-0.0179595442398579,-0.0494810847919436,0.015479294507188,1000,-0.0174208476049533,0.0935081734166802,0.0788095047063881,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261359
continuous,rna_pathway_activity,LGG,HALLMARK_G2M_CHECKPOINT,490,25,0.294972199117242,0.30452339202124,-0.00955119290399797,-0.0388552381715257,0.0198256768940475,1000,-0.00786102928991816,0.0943322401963747,0.0814342498643066,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261123
continuous,rna_pathway_activity,LGG,HALLMARK_GLYCOLYSIS,490,25,0.342934790118882,0.320373256294563,0.0225615338243182,-0.0212841613849863,0.0685999891003893,1000,-0.0301313415998141,0.0760417161938149,0.0656714923715589,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20260998
continuous,rna_pathway_activity,LGG,HALLMARK_HYPOXIA,490,25,0.234213619751119,0.227822768224662,0.00639085152645702,-0.033460960211082,0.0544260292094227,1000,0.012919967084992,0.0926527196814466,0.0794373167326253,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261281
continuous,rna_pathway_activity,LGG,HALLMARK_IL2_STAT5_SIGNALING,490,25,0.263564887072967,0.324138805124207,-0.0605739180512396,-0.10788966832818,-0.0181352577019091,1000,-9.72567615376008e-06,0.0948655267983678,0.0749321744367342,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261219
continuous,rna_pathway_activity,LGG,HALLMARK_IL6_JAK_STAT3_SIGNALING,490,25,0.283752453591268,0.285442165119887,-0.00168971152861963,-0.0387570656970247,0.0433921226219138,1000,-0.000836718723580265,0.0800878943186747,0.060966454908891,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20261103
continuous,rna_pathway_activity,LGG,HALLMARK_INFLAMMATORY_RESPONSE,490,25,0.257454671429682,0.282059300680362,-0.0246046292506804,-0.0689109218346877,0.0203532132351629,1000,0.0320517219173705,0.126485273382361,0.105925067309456,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261210
continuous,rna_pathway_activity,LGG,HALLMARK_INTERFERON_ALPHA_RESPONSE,490,25,0.218130391405569,0.209161130013566,0.00896926139200294,-0.025621192798705,0.0427410143260139,1000,-0.0663983543151072,0.0930484213875128,0.0401370284874243,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20261356
continuous,rna_pathway_activity,LGG,HALLMARK_INTERFERON_GAMMA_RESPONSE,490,25,0.288623811964517,0.300665718747878,-0.0120419067833613,-0.0490570703188714,0.0233063891400297,1000,-0.00246946054330954,0.0831598218463488,0.0489259380924302,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261154
continuous,rna_pathway_activity,LGG,HALLMARK_KRAS_SIGNALING_UP,490,25,0.234465911944285,0.309956949824326,-0.0754910378800411,-0.122475535600345,-0.0269277551088681,1000,0.0418621031625901,0.122542266934144,0.108197915082611,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261233
continuous,rna_pathway_activity,LGG,HALLMARK_MTORC1_SIGNALING,490,25,0.255413255557701,0.26913653898078,-0.0137232834230786,-0.0397360191257492,0.010730718072821,1000,-0.00533619822395459,0.0910283652306879,0.0780628392378742,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261182
continuous,rna_pathway_activity,LGG,HALLMARK_MYC_TARGETS_V2,490,25,0.182560780052867,0.232188174225362,-0.0496273941724951,-0.0845326738352966,-0.0185728869063362,1000,0.0365952951617499,0.108420517901907,0.0943079447128961,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261195
continuous,rna_pathway_activity,LGG,HALLMARK_NOTCH_SIGNALING,490,25,0.272526612699965,0.260374627857305,0.0121519848426598,-0.0188340567060655,0.0434570605703277,1000,-0.08535744351557,0.0441248684838159,0.0294292177178102,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261148
continuous,rna_pathway_activity,LGG,HALLMARK_P53_PATHWAY,490,25,0.186354088234762,0.237207199007557,-0.0508531107727945,-0.0856155269344126,-0.0165269804077662,1000,-0.0365537997290846,0.0698896001497717,0.0544440330331127,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261322
continuous,rna_pathway_activity,LGG,HALLMARK_PEROXISOME,490,25,0.208977030070727,0.233179966151541,-0.0242029360808139,-0.0555946130195022,0.00399346758406115,1000,-0.00903809364005004,0.0731031633748594,0.0521458652440672,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261282
