foundation_model,family,tumor_type,endpoint,n,positive,negative,prevalence,no_skill_pr_auc,rule,balanced_accuracy,sensitivity,specificity,ppv,npv,auroc,pr_auc,ba_crossing_sensitivity,empirical_balanced_accuracy,empirical_sensitivity,empirical_specificity,empirical_ppv,empirical_npv,balanced_accuracy_delta_vs_empirical,sensitivity_delta_vs_empirical,specificity_delta_vs_empirical,ppv_delta_vs_empirical,npv_delta_vs_empirical
GigaSSL,driver_mutation,READ,APC,134,64,70,0.477611940298507,0.477611940298507,training-only optimized threshold,0.8109375,0.921875,0.7,0.7375,0.907407407407407,0.846651785714286,0.759041656096804,TRUE,0.836160714285714,0.84375,0.828571428571429,0.818181818181818,0.852941176470588,-0.0252232142857141,0.078125,-0.128571428571429,-0.080681818181818,0.054466230936819
ProvGigaPath,driver_mutation,READ,APC,134,64,70,0.477611940298507,0.477611940298507,training-only optimized threshold,0.8609375,0.921875,0.8,0.808219178082192,0.918032786885246,0.904241071428572,0.866336467264718,TRUE,0.86875,0.9375,0.8,0.810810810810811,0.933333333333333,-0.0078125,-0.015625,0,-0.00259163272861895,-0.015300546448087
TITAN,driver_mutation,READ,APC,134,64,70,0.477611940298507,0.477611940298507,training-only optimized threshold,0.847321428571429,0.9375,0.757142857142857,0.779220779220779,0.929824561403509,0.901116071428571,0.874633532990737,TRUE,0.836830357142857,0.859375,0.814285714285714,0.808823529411765,0.863636363636364,0.010491071428572,0.078125,-0.0571428571428569,-0.029602750190986,0.066188197767145
GigaSSL,driver_mutation,READ,KRAS,134,29,105,0.216417910447761,0.216417910447761,training-only optimized threshold,0.509195402298851,0.551724137931035,0.466666666666667,0.222222222222222,0.790322580645161,0.459113300492611,0.206750531362584,FALSE,0.452873563218391,0.172413793103448,0.733333333333333,0.151515151515152,0.762376237623762,0.05632183908046,0.379310344827587,-0.266666666666666,0.07070707070707,0.027946343021399
ProvGigaPath,driver_mutation,READ,KRAS,134,29,105,0.216417910447761,0.216417910447761,training-only optimized threshold,0.685221674876847,0.827586206896552,0.542857142857143,0.333333333333333,0.919354838709677,0.611494252873563,0.280654031256404,TRUE,0.518390804597701,0.103448275862069,0.933333333333333,0.3,0.790322580645161,0.166830870279146,0.724137931034483,-0.39047619047619,0.033333333333333,0.129032258064516
TITAN,driver_mutation,READ,KRAS,134,29,105,0.216417910447761,0.216417910447761,training-only optimized threshold,0.664367816091954,0.862068965517241,0.466666666666667,0.308641975308642,0.924528301886792,0.531034482758621,0.226349050416599,TRUE,0.447619047619048,0,0.895238095238095,0,0.764227642276423,0.216748768472906,0.862068965517241,-0.428571428571428,0.308641975308642,0.160300659610369
GigaSSL,driver_mutation,READ,TP53,134,66,68,0.492537313432836,0.492537313432836,training-only optimized threshold,0.82174688057041,0.878787878787879,0.764705882352941,0.783783783783784,0.866666666666667,0.905971479500891,0.848364748819738,TRUE,0.851158645276292,0.878787878787879,0.823529411764706,0.828571428571429,0.875,-0.029411764705882,0,-0.0588235294117649,-0.044787644787645,-0.00833333333333297
ProvGigaPath,driver_mutation,READ,TP53,134,66,68,0.492537313432836,0.492537313432836,training-only optimized threshold,0.807263814616756,0.893939393939394,0.720588235294118,0.756410256410256,0.875,0.882798573975045,0.853077804077909,TRUE,0.844251336898396,0.909090909090909,0.779411764705882,0.8,0.898305084745763,-0.03698752228164,-0.0151515151515149,-0.0588235294117641,-0.043589743589744,-0.023305084745763
TITAN,driver_mutation,READ,TP53,134,66,68,0.492537313432836,0.492537313432836,training-only optimized threshold,0.873663101604278,0.909090909090909,0.838235294117647,0.845070422535211,0.904761904761905,0.936274509803922,0.903957140779473,TRUE,0.866532976827094,0.924242424242424,0.808823529411765,0.824324324324324,0.916666666666667,0.007130124777184,-0.015151515151515,0.0294117647058819,0.020746098210887,-0.011904761904762
GigaSSL,driver_mutation,SARC,ATRX,229,35,194,0.152838427947598,0.152838427947598,training-only optimized threshold,0.506701030927835,0.4,0.61340206185567,0.157303370786517,0.85,0.546980854197349,0.165571236226073,FALSE,0.471649484536083,0,0.943298969072165,0,0.839449541284404,0.035051546391752,0.4,-0.329896907216495,0.157303370786517,0.010550458715596
ProvGigaPath,driver_mutation,SARC,ATRX,229,35,194,0.152838427947598,0.152838427947598,training-only optimized threshold,0.600368188512518,0.628571428571429,0.572164948453608,0.20952380952381,0.895161290322581,0.585861561119293,0.193981473549906,TRUE,0.509351988217968,0.0857142857142857,0.93298969072165,0.1875,0.849765258215962,0.09101620029455,0.542857142857143,-0.360824742268042,0.02202380952381,0.0453960321066189
TITAN,driver_mutation,SARC,ATRX,229,35,194,0.152838427947598,0.152838427947598,training-only optimized threshold,0.608100147275405,0.628571428571429,0.587628865979382,0.215686274509804,0.897637795275591,0.619587628865979,0.237878164795598,TRUE,0.511929307805596,0.0857142857142857,0.938144329896907,0.2,0.850467289719626,0.096170839469809,0.542857142857143,-0.350515463917525,0.015686274509804,0.0471705055559649
GigaSSL,driver_mutation,SARC,RB1,229,24,205,0.104803493449782,0.104803493449782,training-only optimized threshold,0.6375,0.875,0.4,0.145833333333333,0.964705882352941,0.661178861788618,0.160165449114544,TRUE,0.505081300813008,0.0833333333333333,0.926829268292683,0.117647058823529,0.89622641509434,0.132418699186992,0.791666666666667,-0.526829268292683,0.028186274509804,0.068479467258601
ProvGigaPath,driver_mutation,SARC,RB1,229,24,205,0.104803493449782,0.104803493449782,training-only optimized threshold,0.569715447154472,0.583333333333333,0.55609756097561,0.133333333333333,0.919354838709677,0.625,0.142906503839604,FALSE,0.525914634146341,0.125,0.926829268292683,0.166666666666667,0.900473933649289,0.043800813008131,0.458333333333333,-0.370731707317073,-0.033333333333334,0.0188809050603881
TITAN,driver_mutation,SARC,RB1,229,24,205,0.104803493449782,0.104803493449782,training-only optimized threshold,0.660162601626016,0.666666666666667,0.653658536585366,0.183908045977012,0.943661971830986,0.745934959349594,0.223496160232967,TRUE,0.475609756097561,0,0.951219512195122,0,0.89041095890411,0.184552845528455,0.666666666666667,-0.297560975609756,0.183908045977012,0.053251012926876
GigaSSL,driver_mutation,SARC,TP53,229,81,148,0.353711790393013,0.353711790393013,training-only optimized threshold,0.589381047714381,0.753086419753086,0.425675675675676,0.417808219178082,0.759036144578313,0.611444778111445,0.41634539634883,FALSE,0.55296963630297,0.308641975308642,0.797297297297297,0.454545454545455,0.67816091954023,0.036411411411411,0.444444444444444,-0.371621621621621,-0.036737235367373,0.0808752250380831
ProvGigaPath,driver_mutation,SARC,TP53,229,81,148,0.353711790393013,0.353711790393013,training-only optimized threshold,0.619202535869203,0.765432098765432,0.472972972972973,0.442857142857143,0.786516853932584,0.654738071404738,0.475566802558697,TRUE,0.570779112445779,0.432098765432099,0.70945945945946,0.448717948717949,0.695364238410596,0.0484234234234241,0.333333333333333,-0.236486486486487,-0.00586080586080601,0.091152615521988
TITAN,driver_mutation,SARC,TP53,229,81,148,0.353711790393013,0.353711790393013,training-only optimized threshold,0.586503169836503,0.45679012345679,0.716216216216216,0.468354430379747,0.706666666666667,0.647147147147147,0.446535330583442,FALSE,0.574866533199867,0.345679012345679,0.804054054054054,0.491228070175439,0.691860465116279,0.0116366366366359,0.111111111111111,-0.0878378378378379,-0.022873639795692,0.014806201550388
GigaSSL,driver_mutation,SKCM,BRAF,98,52,46,0.530612244897959,0.530612244897959,training-only optimized threshold,0.582775919732442,0.730769230769231,0.434782608695652,0.59375,0.588235294117647,0.610367892976589,0.616532932497478,FALSE,0.576923076923077,0.653846153846154,0.5,0.596491228070175,0.560975609756098,0.00585284280936504,0.076923076923077,-0.065217391304348,-0.00274122807017496,0.027259684361549
ProvGigaPath,driver_mutation,SKCM,BRAF,98,52,46,0.530612244897959,0.530612244897959,training-only optimized threshold,0.663879598662207,0.653846153846154,0.673913043478261,0.693877551020408,0.63265306122449,0.596571906354515,0.62694622070395,TRUE,0.568561872909699,0.615384615384615,0.521739130434783,0.592592592592593,0.545454545454545,0.0953177257525081,0.038461538461539,0.152173913043478,0.101284958427815,0.0871985157699451
TITAN,driver_mutation,SKCM,BRAF,98,52,46,0.530612244897959,0.530612244897959,training-only optimized threshold,0.599916387959866,0.634615384615385,0.565217391304348,0.622641509433962,0.577777777777778,0.646739130434783,0.681146269200653,FALSE,0.605769230769231,0.711538461538462,0.5,0.616666666666667,0.605263157894737,-0.00585284280936493,-0.076923076923077,0.065217391304348,0.00597484276729499,-0.027485380116959
GigaSSL,driver_mutation,STAD,APC,365,36,329,0.0986301369863014,0.0986301369863014,training-only optimized threshold,0.525498142519419,0.555555555555556,0.495440729483283,0.10752688172043,0.910614525139665,0.573539344815941,0.121201644826046,FALSE,0.509540695710909,0.0555555555555556,0.963525835866261,0.142857142857143,0.903133903133903,0.01595744680851,0.5,-0.468085106382978,-0.035330261136713,0.00748062200576205
ProvGigaPath,driver_mutation,STAD,APC,365,36,329,0.0986301369863014,0.0986301369863014,training-only optimized threshold,0.527017899358325,0.555555555555556,0.498480243161094,0.108108108108108,0.911111111111111,0.507429922323539,0.104568402071954,FALSE,0.489572779466397,0.0277777777777778,0.951367781155015,0.0588235294117647,0.899425287356322,0.037445119891928,0.527777777777778,-0.452887537993921,0.0492845786963433,0.011685823754789
TITAN,driver_mutation,STAD,APC,365,36,329,0.0986301369863014,0.0986301369863014,training-only optimized threshold,0.582404593042891,0.444444444444444,0.720364741641337,0.148148148148148,0.922178988326848,0.628672745694022,0.156472512472476,FALSE,0.504770347855454,0.0277777777777778,0.981762917933131,0.142857142857143,0.902234636871508,0.077634245187437,0.416666666666666,-0.261398176291794,0.00529100529100501,0.01994435145534
GigaSSL,driver_mutation,STAD,ARID1A,365,89,276,0.243835616438356,0.243835616438356,training-only optimized threshold,0.612237420615535,0.550561797752809,0.673913043478261,0.352517985611511,0.823008849557522,0.639513108614232,0.405004894837601,TRUE,0.612013515714053,0.314606741573034,0.909420289855072,0.528301886792453,0.80448717948718,0.000223904901481942,0.235955056179775,-0.235507246376811,-0.175783901180942,0.018521670070342
ProvGigaPath,driver_mutation,STAD,ARID1A,365,89,276,0.243835616438356,0.243835616438356,training-only optimized threshold,0.614395049666178,0.460674157303371,0.768115942028986,0.39047619047619,0.815384615384615,0.650341963849536,0.426199194567137,TRUE,0.61419149975574,0.337078651685393,0.891304347826087,0.5,0.80655737704918,0.000203549910438028,0.123595505617978,-0.123188405797101,-0.10952380952381,0.00882723833543508
TITAN,driver_mutation,STAD,ARID1A,365,89,276,0.243835616438356,0.243835616438356,training-only optimized threshold,0.642851327145416,0.539325842696629,0.746376811594203,0.406779661016949,0.834008097165992,0.662921348314607,0.410181457131385,TRUE,0.598599576616186,0.269662921348315,0.927536231884058,0.545454545454545,0.797507788161994,0.04425175052923,0.269662921348314,-0.181159420289855,-0.138674884437596,0.036500309003998
GigaSSL,driver_mutation,STAD,ARID2,365,22,343,0.0602739726027397,0.0602739726027397,training-only optimized threshold,0.623111582295256,0.727272727272727,0.518950437317784,0.0883977900552486,0.967391304347826,0.583487940630798,0.0880975852929159,TRUE,0.509607739199576,0.0454545454545455,0.973760932944606,0.1,0.940845070422535,0.11350384309568,0.681818181818182,-0.454810495626822,-0.0116022099447514,0.0265462339252911
ProvGigaPath,driver_mutation,STAD,ARID2,365,22,343,0.0602739726027397,0.0602739726027397,training-only optimized threshold,0.45056983832494,0.545454545454545,0.355685131195335,0.0515021459227468,0.924242424242424,0.508878876225815,0.0867806620759571,FALSE,0.502319109461967,0.0454545454545455,0.959183673469388,0.0666666666666667,0.94,-0.051749271137027,0.5,-0.603498542274053,-0.0151645207439199,-0.015757575757576
TITAN,driver_mutation,STAD,ARID2,365,22,343,0.0602739726027397,0.0602739726027397,training-only optimized threshold,0.706201961304002,0.727272727272727,0.685131195335277,0.129032258064516,0.975103734439834,0.706069440763318,0.145334433184133,TRUE,0.494169096209913,0,0.988338192419825,0,0.939058171745152,0.212032865094089,0.727272727272727,-0.303206997084548,0.129032258064516,0.036045562694682
GigaSSL,driver_mutation,STAD,BCOR,365,29,336,0.0794520547945206,0.0794520547945206,training-only optimized threshold,0.525964696223317,0.379310344827586,0.672619047619048,0.0909090909090909,0.926229508196721,0.525348932676519,0.105143790720928,FALSE,0.502360426929393,0.0344827586206897,0.970238095238095,0.0909090909090909,0.92090395480226,0.023604269293924,0.344827586206896,-0.297619047619047,0,0.00532555339446106
ProvGigaPath,driver_mutation,STAD,BCOR,365,29,336,0.0794520547945206,0.0794520547945206,training-only optimized threshold,0.576816502463054,0.448275862068966,0.705357142857143,0.116071428571429,0.936758893280632,0.646141215106732,0.16177929204967,FALSE,0.548132183908046,0.137931034482759,0.958333333333333,0.222222222222222,0.927953890489914,0.0286843185550081,0.310344827586207,-0.25297619047619,-0.106150793650793,0.00880500279071805
TITAN,driver_mutation,STAD,BCOR,365,29,336,0.0794520547945206,0.0794520547945206,training-only optimized threshold,0.673953201970443,0.758620689655172,0.589285714285714,0.1375,0.965853658536585,0.766215106732348,0.214201318674423,TRUE,0.521089901477833,0.0689655172413793,0.973214285714286,0.181818181818182,0.923728813559322,0.15286330049261,0.689655172413793,-0.383928571428572,-0.044318181818182,0.042124844977263
GigaSSL,driver_mutation,STAD,CDH1,365,35,330,0.0958904109589041,0.0958904109589041,training-only optimized threshold,0.576839826839827,0.514285714285714,0.639393939393939,0.131386861313869,0.925438596491228,0.702164502164502,0.19669676509447,FALSE,0.55021645021645,0.142857142857143,0.957575757575757,0.263157894736842,0.913294797687861,0.026623376623377,0.371428571428571,-0.318181818181818,-0.131771033422973,0.0121437988033669
ProvGigaPath,driver_mutation,STAD,CDH1,365,35,330,0.0958904109589041,0.0958904109589041,training-only optimized threshold,0.602597402597403,0.514285714285714,0.690909090909091,0.15,0.930612244897959,0.714025974025974,0.22080205016092,TRUE,0.557792207792208,0.142857142857143,0.972727272727273,0.357142857142857,0.914529914529914,0.0448051948051951,0.371428571428571,-0.281818181818182,-0.207142857142857,0.0160823303680451
TITAN,driver_mutation,STAD,CDH1,365,35,330,0.0958904109589041,0.0958904109589041,training-only optimized threshold,0.744155844155844,0.742857142857143,0.745454545454546,0.236363636363636,0.964705882352941,0.774632034632035,0.267434007818232,TRUE,0.530735930735931,0.0857142857142857,0.975757575757576,0.272727272727273,0.909604519774011,0.213419913419913,0.657142857142857,-0.23030303030303,-0.036363636363637,0.05510136257893
GigaSSL,driver_mutation,STAD,CTNNB1,365,21,344,0.0575342465753425,0.0575342465753425,training-only optimized threshold,0.641680509413068,0.80952380952381,0.473837209302326,0.0858585858585859,0.976047904191617,0.711101882613511,0.117291112172603,TRUE,0.491279069767442,0,0.982558139534884,0,0.94150417827298,0.150401439645626,0.80952380952381,-0.508720930232558,0.0858585858585859,0.034543725918637
ProvGigaPath,driver_mutation,STAD,CTNNB1,365,21,344,0.0575342465753425,0.0575342465753425,training-only optimized threshold,0.585894241417497,0.761904761904762,0.409883720930233,0.0730593607305936,0.965753424657534,0.600083056478405,0.0897113669800181,FALSE,0.537444629014396,0.0952380952380952,0.979651162790698,0.222222222222222,0.946629213483146,0.048449612403101,0.666666666666667,-0.569767441860465,-0.149162861491628,0.019124211174388
TITAN,driver_mutation,STAD,CTNNB1,365,21,344,0.0575342465753425,0.0575342465753425,training-only optimized threshold,0.717261904761905,0.80952380952381,0.625,0.116438356164384,0.981735159817352,0.774640088593577,0.224312231255448,TRUE,0.568521594684385,0.142857142857143,0.994186046511628,0.6,0.95,0.14874031007752,0.666666666666667,-0.369186046511628,-0.483561643835616,0.0317351598173521
