outer_folds,n_codes,maximum_outer_folds_per_code,minimum_codes_per_outer_fold,exact_outer_test_sizes_matched,exact_outer_class_counts_matched,grouped_fold_hash,matched_fold_hash,error,grouped_job_id,outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed
5,26,1,5,TRUE,,5ceb043a6b50b5de6a46843b61ef4da65fd86d0532899350445eb52d8cb84b42,838676cdbe0a49bbf14f6282273145dd30973377cf77133434f1bad71470ea8a,,582,continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961397
5,26,1,5,TRUE,,69698ce72b270d2bfa11404af549c03a2ce26b4509356f2567151b1df65ccc3b,6d1bdf2350930ee77c16acd48ea7d6bcc6c3d30e0b2707a493e94d498a1dee1c,,583,continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961398
5,26,1,5,TRUE,,26150c4a38b130a4a2988eb2d062570dee807cde4f8e51cbec3cf560808ca922,d4c5fce7e85b8fbaa303c4cc543ea0d71be4b132ce2804c47be0d21dec09e28f,,584,continuous,rna_pathway_activity,glutathione synthesis and recycling,PAAD,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961399
5,17,1,3,TRUE,,202f0cbbd5dcad183f3dd5c7cb3be1545659219b938d535224593d503fd4f7ed,d02b3027a77562c049abd1f2eecb91c233ede43af35fe472c614ec4c3cc0bc8b,,585,continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961400
5,17,1,3,TRUE,,2c88273c0386ac735a2e80d38a5db8c894798a68a2b1d06473166748f525be47,3f0910e83695b06cb49b10f195cb14025a8611fa74713c08a13ded0a58d34080,,586,continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961401
5,17,1,3,TRUE,,3ab134cf7730ef98b2a3950daf2d58b9447c66b0f0b8e85669a508115ae658aa,01af093ff0be20e1dfb6dcc8f227545787296f4b064e52f1c9de59e0b31a904d,,587,continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961402
5,17,1,3,TRUE,,6e6697e8570fdb547694b261492d3e7413cf427259dd03495a75e3ce7b8cd703,f38ff90a1e7b5aab79206a65c3291d7c89693a19c9056d2bc65e9e54e781a36b,,588,continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961403
5,17,1,3,TRUE,,74e1f5e1c463acc6bcc1c0ab4c6be59448191a4b9205e9e9bd040e3a86890279,7cd7783f681344c8863832b9f9f3dfc21b825e741a73f26f3f4abd5869a79590,,589,continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961404
5,17,1,3,TRUE,,0bce16d47627041007f5a7ca3387ae310e519ce66cc6269b87d8bf632dc55253,1745e6d147ccbdc3cefd22cb0844e263f5f3db09a06aceb23201a359d3ad4d8b,,590,continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961405
5,17,1,3,TRUE,,e668379607ab7d5a447abd332c6dff196f31ae753c1b6f115cf93d9abb3e748b,7ce63c0e9e2406d81b4fc7d4b4390a0cbb9310d878aad97dbad564fcd26e9eb0,,591,continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961406
5,17,1,3,TRUE,,cab9946dd93536f2dea6b4597083d7f00ad2bda5dbd017dd26089387702fda1b,ff95a10ff77bdea7b89212427df31b15f144e79ff969ca58aaf9ee3074cccfb6,,592,continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961407
5,17,1,3,TRUE,,766a23983ae440e16055a65eaa1afbffb3f9dcc160d7cead2a9f1b9fb352871f,aee8fa5fcba0e0d87fb816e4b53a6d19d51052976e72e1720c89aec099550733,,593,continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961408
5,17,1,3,TRUE,,b1815c1a975a209c6c933af6fdba8918066944394e93093965dedc4410d90303,101a0b28ef67024c163709be2d093fb8cce88dbf7ca52e450fe378e3f7317927,,594,continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961409
5,17,1,3,TRUE,,7445e4b37a80235e6ef288767672936702c0770141973559eb21509b539d6793,9f6d50aafc1e7ef07927dfaa11f4716568066719853ad206fdae77bc63acd64f,,595,continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961410
5,17,1,3,TRUE,,e83132a413bc8dd248a83566f3d740136b004ae2061b245537a34f1a505bd69b,f3b3173dc2e47ea2588977b64c6f6e63a4eb923b6fa68729f1027b7118bda61b,,596,continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961411
5,17,1,3,TRUE,,5137967d341e4c13e5c9d1c9fdd9e181a18a558295ed6a92ebcda10fe6a563c8,0d3132e26bfc5593737b876367c426869179e1758a31e720efc449de1fa073f9,,597,continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,176,,,20961412
5,26,1,5,TRUE,,d8d04b284ecfb08e48146f23de230dd2ba7d182af9583ec3bc52a16f3f3e6543,6668207b1643431a982a228745bb3ef47d40ee7e43937eb47ceb93e4bc5da5d2,,598,continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,369,,,20961413
5,26,1,5,TRUE,,16341d9e489074cb51b407e5b784a7182ccbf0ab749272a28c750ea89e8d79e1,03a4402b51e1bd3deb8ff7644e776d8f0986a2027f1ad8d8d1b8174a79bacbc8,,599,continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,369,,,20961414
5,26,1,5,TRUE,,e7b0621f792ccd90233eae0510eb936bb465f4759d8202d5298cba4db4e9d6c5,1d223e122ca5dd038502eae335d238e922b8d2c14cea18da9032bd453e91e0aa,,600,continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,369,,,20961415
5,26,1,5,TRUE,,441f03a41fa53c4470d3d5271c0a571940d54812a33c9580ceef43f83d26678a,b515066c48d960e8a3c21108ce5dd38f31259614a15ac0041201397c2a704bd8,,601,continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,369,,,20961416
5,26,1,5,TRUE,,115bf9e5035a65da88c3d77f9efc0b80cf5f3eb172c7f6ac57707a2e7e580712,65e434144ba3474bb76de24ebdd512cf5df6861dc4ef4720815c608d378b9a73,,602,continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,369,,,20961417
5,26,1,5,TRUE,,089adad805954d1c3de439c125d1f491c4d71f524cbbaa2f3140d7de9a593275,15c98d540396a0a4efd5e718823c8e2fddaed354e331dff9cf9d302a78a90916,,603,continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,369,,,20961418
5,26,1,5,TRUE,,9f25befae001e852099f85d9872a65450f121d47342b9c009960daf73eadd790,ae6420a36f5d66ebafe96b670ada88b16e5b12be4350e447558f8a08cfed68c3,,604,continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,369,,,20961419
5,26,1,5,TRUE,,3ea6ebbbed0efb9156711bc2de55abf697cb993b7b83aaf288045757bb91dcb0,9a32768fd920eeb7d3770c528168703c1c5c6e43faf858325ad5718b73829299,,605,continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,369,,,20961420
5,13,1,2,TRUE,,85b66db4e7375a0f7547425bca7fb7d2107fa92abc5425b75088fb6b083d25c9,a45d95fae05d3d4020b39a504c4ed5307875537424f1ba5dc79912a16b42b37d,,606,continuous,rna_pathway_activity,MSigDB Hallmark,READ,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,146,,,20961421
5,13,1,2,TRUE,,c2c509752acf472bd28cd650d324fab784b5fc1b32eae5af8628ed9e1883ead9,90186c007165a3cbea1fae86e04cb10bd2843158fbec37521e631446591c9039,,607,continuous,rna_pathway_activity,MSigDB Hallmark,READ,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,146,,,20961422
5,34,1,6,TRUE,,becc926dcedd000dd454e251a65a88ed606c512f2c755faf2496290109888a9e,6e3d545ffa831b9ce89cd536efc479499cc53cada8115602312706b685499bce,,608,continuous,rna_pathway_activity,vitamin B6 metabolism,SARC,GOBP_VITAMIN_B6_METABOLIC_PROCESS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961423
5,34,1,6,TRUE,,e731fa14caa10a2b96c5e2e9510c36778fe80b7e41ca37dfcbef831e5aa57cb4,d668013722f2e1683c36473e3c00eef79308f81122051541efe31299d86fc2fb,,609,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961424
5,34,1,6,TRUE,,ec169fa5c0d91514f21688244d507b9b87143c61d6acd969cc06f8e0cc11e678,bc87b822b883ad290bc79836d12ca2e64368d140ab15d6a1ce15d53b35a95c6b,,610,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961425
5,34,1,6,TRUE,,03d59fef6f647b48adbb7c544bb99a4396756b27fb3bfd599bd6d69fb1207500,4039aac56056513c3df7414543cce5d62ad7f0a505825cb4dead83181f9ccf08,,611,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961426
5,34,1,6,TRUE,,107bed515f874ab416ed7b448c9b458b814c3a388b9e70341be52687cc2e8ce1,c2e471a995cefafc7fcf97a3aca5437086d82fce03f2939ebb6f259401891df4,,612,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961427
5,34,1,6,TRUE,,865942fb7b76aaa41c25937b201b104be2df413c45fc6a4b716b690177c976e8,11b5afbc601e765edbda24e49bb713b73b2d27e6b59fa6021365fd5240a244c1,,613,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961428
5,34,1,6,TRUE,,f229056d2ac1a03251c30a8ca7016777c1a6fd6686eb3be3f4e02142661eae8f,9f73123f1809652152f5eec2fa765e063d98005ea1558491d1a5b48caa9720e2,,614,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961429
5,34,1,6,TRUE,,c602d1efc18f2f13e72647e7e551f35b20dfb97cdfd09819a17a0fec5afd0472,96d92e208f5c6865a68225fdde52c097ec642eeb086fa9ff3fd2c65693ebe7b5,,615,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961430
5,34,1,6,TRUE,,37e8268a852962ea3a4a5595efbe35c44ead0798cbe3951bfc6f4296da38bf2d,a8d3a5a5b6a6f39ca069ac26c5226d1886afca49c675d9cf305faf39ea699f4e,,616,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961431
5,34,1,6,TRUE,,354d94ff6b89d18c3a3b6eca909f74fe27281a4e4413080fccd95d8dabf41723,59a5cb4a1a02e1d26583aff2761a84ef016601bffdfd0f1ec6f4c7cf12ced2bc,,617,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961432
5,34,1,6,TRUE,,bc07ffe31e4aafeaf925ce182477f41fe919119f709ef44bbccb229b9a0047bb,8bdc876500c15413295348151ebdeaf62813075b285d5355e38dc79827546de3,,618,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961433
5,34,1,6,TRUE,,6fbd56c4683e2801d012a588c376483781a3fc0c0877edbf3beec81a88d311ee,ba5aa22e31e5ab2e20214331a6f4f5d8f42b0eb90adaf1565b5eeac106145dd1,,619,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961434
5,34,1,6,TRUE,,06e5dd2260aca644ec2cb026238a681174b740abd883976ebfdc54fc852294d6,e2713dfd809ad121241243a35238de00a722960edaa1d1b281d8584c70ccc741,,620,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961435
5,34,1,6,TRUE,,4ad877576a1ca778fe36ea3ffbce79eee0f7f77998ca37951cc57b8a70528eae,ba93a288f8f8cdf7225cf7d4ffcac3c1d104315193cdda91538b8283c4f1702c,,621,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961436
5,34,1,6,TRUE,,0ea43a4827d01834bf147780ef840e43433a385269b29a00825a9b79ea0628d9,ca92a18cffd02a4c453c8f2b2d14d453883d4a78f83dd8885378bc67247463db,,622,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961437
5,34,1,6,TRUE,,8f31f7efcf18f4ba89258bb73e66fadd87254e6a5d1476f8ad7038c76a5c3068,27b36ceb29f04afe995bd1d416bc6a3a9af49627ff5005894b1c41f0a7734e7f,,623,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961438
5,34,1,6,TRUE,,c5e66171ca18cd6b0d1382a8ac010d611685570483c7bdc4b66c192664a13db3,0f8dd9423282e1c4281610898a40b08a36402584520fa4d717b1de0290e7f420,,624,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961439
5,34,1,6,TRUE,,f2f617172bba028f90ccfd02df5a497d57ffd978facc3c0f10e20e55782e7e4f,ebaadb0af4f8c83f3b5dc780e257f305cd468b15776614eb0ed62233f1bcfd72,,625,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961440
5,34,1,6,TRUE,,e17dbffed839417caa7c53af5ca0c8560e60a32d2d4d65c6a4bedaeef687a636,2a8c4aaef58d6f2cf6284794c408b782003fb80088ad5512826337125389ae2d,,626,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961441
5,34,1,6,TRUE,,4ba8cd007745593d17ab0bea5d213dcbe58b836b97cb71d21159c1b30cc51b91,fd3b6e77f1735c21e4eda68f79980ae7e5cf370d3e1e7309e1efee877187db35,,627,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961442
5,34,1,6,TRUE,,162c7eed835357cacd6a67b5b842076e392e3cc60e918daea0728c6c2ef5d438,13ec391295421e5f4b6a9625520819ba40b0272b7d3277ae22a9f28c92c32f4d,,628,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961443
5,34,1,6,TRUE,,5ab983a58681c73fb1e29fe1317163cf0a61f384f63e5b98a64bdd2da8a0156b,7cddfee241ede50d38ca9e24f98943d83a6f657cdc8d00ada119673204e111fd,,629,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961444
5,34,1,6,TRUE,,9d9852002f42bb2871f437782571347ebbaec7cd02cac980d5e76fd529e64634,ea80aefe98d468d46f8b18e5e43e0774181e4257b49c2ca9d652d443506ce048,,630,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961445
5,34,1,6,TRUE,,544bd00e3be9e75cfecfecb2211f6fc888625f680b33478f54f9567cba25431c,35d94a6823ae5d0d720da328fc8694017827e99d2b0c507f03ef9a4591738370,,631,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961446
5,34,1,6,TRUE,,12a844fa41d4eb62d598a0284604f86e4712de9231d50a71871a7e6caba79bf5,41419187a66be7db3d79553c0f2bc892b9e9124c56207a10bd901849b0647002,,632,continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,252,,,20961447
5,15,1,3,TRUE,,b260b4c59b6d67b527c937902d4e4df26d9a682e8da24d4be1e44ef7eb21dbea,98ff431adcbbd953e680e521aefbc016c411c1329d520fcb53ae956bff7d8d96,,633,continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,20961448
5,22,1,4,TRUE,,bd3384d13f9543305e0bb524949e2430577de66af0006929ffe888243956bd76,acfdad9dc941959ce0816e9e45a07fde02a49b335f193e956eaf68980cc7f985,,634,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961449
5,22,1,4,TRUE,,f083025a093d1dab165c480099d56d74bee9358fd5d88c21ca96cf6b678a62a6,84368cce75b9f147a90b8b918fa1903b94a65a51ea1378746bfd3c9e2f8e6f9c,,635,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961450
5,22,1,4,TRUE,,0c9dc8f97bedfd2c67e94875fdfef09c9db8df001ab077e679b3b06a26592e2a,288c420321beef8566e832381aa943a71944f60ff3708e1da76deb72395a5a27,,636,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961451
5,22,1,4,TRUE,,1b8333f88f9fe2effca5a992108cdba685a5ee2b6ac9afabf991793b48f8cf73,9b60c819aaaf03a3c98aee3ec76d570b476fe34ccaa02508690245030700016a,,637,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961452
5,22,1,4,TRUE,,2cf9e0c6ab51ac4aab8bcb74dfb0f32395f4ee8b97c0178d45f64387e887605a,7abed43408487b352e25ed49c4fcef86d0b5e037a883fa906d02ec1da0f00a6f,,638,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961453
5,22,1,4,TRUE,,9b80d87ac20358206a3d14b3ccdd5c08b85459579b337b5a513c788f76b7f267,f833cf3e4fc82f20d8123b097133228178fe06cdfb8f8e603ddf40bdd2c508b7,,639,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961454
5,22,1,4,TRUE,,6eab1cdfbbb201ea29fd9504cd1af654ae0a2207b7612d07e45b63dec2b4fbfa,9537104366e8e7f842b39406275086c22d68c251dae4cb1416ac7899d10550fe,,640,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961455
5,22,1,4,TRUE,,38f416b3b4ff6e029b839add6d7f0c01d34d4011ce9c7fcf8baed62694ae8966,96b7a573a07056b06e0ce18543eede2582a4f1036471f5f2b05b70688cada015,,641,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961456
5,22,1,4,TRUE,,0b619656636c68d194953c16033d79910a2ef793c42699293e85ae4a8e5b9737,b14663dec5e9d6404162e2745185632e9c84e9e822ad13f44d9a0368e566243e,,642,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961457
5,22,1,4,TRUE,,e03e8d789082ce4376395d194926f5da849261ae63281c0181e0029f1b5471f7,9931f055a756427174e919ddca9aab526fc3b0d1b9ebd3365fb6e71f3ea4d584,,643,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961458
5,22,1,4,TRUE,,d4b7863ec2b6529899593d6d9da4f27c72c398f2a210d8069567fcd65961cd28,527ff99e07c3003ed5ec0401a37bdbe2275412eba8d071da09609e9979759e20,,644,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961459
5,22,1,4,TRUE,,a01e1372e7f93f8db6a4a6bfd6300fadf71bad7a4d84ee470a1e4f673c4aa625,1005d84f788833e8fd095a698c2c3e2cd2723569bb4afa2ab0ea2cda3d440ea3,,645,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961460
5,22,1,4,TRUE,,e02b935e2071709dc179e5bc150c83d8ea6a0b7c4afb6e64eef8d893d1ccea81,35ccd44ce3cededb58363d5eaf601318024a7669e63567e7f201eb113133f22c,,646,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961461
5,22,1,4,TRUE,,28f8260354d2cf047cb7c25cf0b4795d55aeefe04156e2c13356613727fb908e,d056cbb8c7d365783f9d8a5aff4a448d19d0dda0036a4baddd1d78a81585411d,,647,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961462
5,22,1,4,TRUE,,b1f06a04a6428ad48d7e610e4e392559b03a211e682017e5ba376c830acf3d0c,056cd6aa4029dc31859fb761839641f61986e78d8c5e060e14bf66df00ed2bc0,,648,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961463
5,22,1,4,TRUE,,9fabb8993114c273ad7af1231ced68fa7136925aef50c423486c24bc0988e7df,9e2adfcb6e30f760e85dd79f766370e121a6f2f0d1ff04d7cd2adb1fc195ec1a,,649,continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,348,,,20961464
