family,tumor_type,endpoint,subfamily,source,n,q2,rmse,spearman,p_permutation,permutations,permutation_exceedances,ncomp.x,seed,fastPLS_version,backend,svd_method,rsvd_oversample,rsvd_power,permutation_attempted,permutation_stopped_early,q_value,q_value_global,tier,repeated_q2_mean,repeated_q2_sd,repeated_q2_min,repeated_q2_max,repeated_rmse_mean,repeated_rmse_sd,repeated_spearman_mean,repeated_spearman_sd,nested_partitions,primary_screen_q2,primary_screen_rmse,primary_screen_spearman,repeated_minus_primary_q2,primary_estimate_label,repeated_estimate_label,outcome_type,positive,negative,balanced_accuracy,adjusted_balanced_accuracy,repeated_sensitivity_mean,repeated_sensitivity_sd,repeated_specificity_mean,repeated_specificity_sd,repeated_balanced_accuracy_mean,repeated_balanced_accuracy_sd,repeated_balanced_accuracy_min,repeated_balanced_accuracy_max,repeated_auc_mean,repeated_auc_sd,primary_screen_balanced_accuracy,repeated_minus_primary_balanced_accuracy,model_id,ncomp.y,model_file,model_sha256,training_cohort,aggregation,feature_dimension,external_validation,titan_feature_file_sha256,feature_schema_sha256,prediction_rule,contains_patient_level_training_rows,endpoint_transform,output_units,model_fastPLS_version,model_fastPLS_remote_sha,model_backend,model_svd_method,model_rsvd_oversample,model_rsvd_power,model_fit_seed,model_analysis_fingerprint,class_labels,class_priors,calibration_status,intended_use,redistribution_status,model_evidence_tier,default_inference,limited_evidence_reason,binary_pr_auc,binary_ppv_tcga_prevalence,binary_npv_tcga_prevalence,binary_observed_tcga_prevalence,binary_minimum_outer_test_positive,binary_minimum_outer_test_negative,binary_minimum_inner_training_positive,binary_minimum_inner_training_negative,binary_selected_components_median,binary_selected_components_q1,binary_selected_components_q3,binary_selected_components_minimum,binary_selected_components_maximum,binary_repeat_score_spearman,binary_repeat_class_agreement,binary_all_repeat_class_agreement,evidence_label
thorsson,GBM,Leukocyte Fraction,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,245,0.3602683087359,0.121246208096332,0.580491884878702,0.001,999,0,2,20261142,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0115,0.00696116504854369,B,0.325897334657857,0.0218688800626607,0.298903876661616,0.348794508721708,0.124447619494341,0.0020177157484004,0.581428979428637,0.0134032597500062,5,0.3602683087359,0.121246208096332,0.580491884878702,-0.0343709740780429,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__GBM__Leukocyte_Fraction,2,models/thorsson__GBM__Leukocyte_Fraction.rds,5ca262efd382ec13f77226f14e4da8745428c52c78542157804ba6f626852fe8,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260888,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,GBM,Macrophage Regulation,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,96,0.334216061926958,0.459864770556964,0.576695604991861,0.001,999,0,2,20261147,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0115,0.00696116504854369,B,0.379719851775208,0.0460012605149587,0.312670207927175,0.427824383076191,0.443630762759052,0.016347909196844,0.607083559413999,0.0258064732193707,5,0.334216061926958,0.459864770556964,0.576695604991861,0.0455037898482498,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__GBM__Macrophage_Regulation,2,models/thorsson__GBM__Macrophage_Regulation.rds,62e86914dfb1084b257a6e5aec1e84091536b5b90a28d716a014ec83af9e09f8,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260908,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,GBM,Stromal Fraction,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,229,0.266249418077445,0.135520123552739,0.550462044382348,0.001,999,0,2,20261143,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0115,0.00696116504854369,B,0.314069429618988,0.0283338973197884,0.278256973861173,0.347825116879106,0.131007325788804,0.00270517043699883,0.579835134880595,0.0268365675759334,5,0.266249418077445,0.135520123552739,0.550462044382348,0.0478200115415426,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__GBM__Stromal_Fraction,3,models/thorsson__GBM__Stromal_Fraction.rds,fcb903c2b6ebdb7e359a1986e1797208ba61753ee3d8a673f172bcae60d53ce0,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260972,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,GBM,TGF-beta Response,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,96,0.29329134884739,0.265187961776612,0.481918068366793,0.001,999,0,1,20261150,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0115,0.00696116504854369,B,0.298241474040348,0.0343189274916173,0.249843631035385,0.338571359415421,0.264194646736596,0.00644750031957071,0.504753119913185,0.0188872035177918,5,0.29329134884739,0.265187961776612,0.481918068366793,0.00495012519295801,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__GBM__TGF-beta_Response,1,models/thorsson__GBM__TGF-beta_Response.rds,0df17d86f7dda1ce68c1a2530cca8696feb97d7627c11343effb54248f8fd0d2,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260939,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,HNSC,IFN-gamma Response,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,437,0.257970519674312,0.841586662798171,0.528660327362443,0.001,999,0,2,20261201,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0098,0.00696116504854369,B,0.250849340301916,0.0225995239881654,0.216710798188913,0.274789451668491,0.845538878220007,0.0127127621716706,0.52391885171975,0.0143252008037768,5,0.257970519674312,0.841586662798171,0.528660327362443,-0.00712117937239581,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__HNSC__IFN-gamma_Response,3,models/thorsson__HNSC__IFN-gamma_Response.rds,144be9e808c81267a8811200bc489ddb58fada819a58f57adda14f22af656aa6,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260978,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,HNSC,Leukocyte Fraction,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,446,0.250912641424672,0.116789572320493,0.528714126152313,0.001,999,0,3,20261194,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0098,0.00696116504854369,B,0.275829711276164,0.0151667046746969,0.258047937347925,0.292683400741342,0.114825717727934,0.0012014159190393,0.55269649056896,0.00930948767747907,5,0.250912641424672,0.116789572320493,0.528714126152313,0.024917069851492,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__HNSC__Leukocyte_Fraction,3,models/thorsson__HNSC__Leukocyte_Fraction.rds,921b80ad84eb1c89b48e9a15a83672cc8469fa21b360756ddc15a7307b0b9a37,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260985,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,HNSC,Lymphocyte Infiltration Signature Score,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,437,0.286574539857214,0.866105356466001,0.517963294553427,0.001,999,0,3,20261200,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0098,0.00696116504854369,B,0.284328497694609,0.0139153663174755,0.273109850652281,0.304871787183972,0.867434651373623,0.00845858093170307,0.506894819012521,0.0126019857028963,5,0.286574539857214,0.866105356466001,0.517963294553427,-0.0022460421626046,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__HNSC__Lymphocyte_Infiltration_Signature_Score,3,models/thorsson__HNSC__Lymphocyte_Infiltration_Signature_Score.rds,aa2e49fa385a97a936109a70c86b18351ffa9b7fdbf8de47b79ecf0942435e19,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260944,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,HNSC,Stromal Fraction,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,419,0.246773666276511,0.150416021866465,0.503763194000987,0.001,999,0,3,20261195,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0098,0.00696116504854369,B,0.25232203703665,0.0134961650325647,0.236902388308382,0.273577933136518,0.149856095428832,0.00135624732388444,0.510364905688431,0.0112069010446825,5,0.246773666276511,0.150416021866465,0.503763194000987,0.00554837076013923,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__HNSC__Stromal_Fraction,3,models/thorsson__HNSC__Stromal_Fraction.rds,4850a5a04ef3811bd203b48bcc7f36d7fbab4a8510c4240924fe2d104a02bd00,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260989,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,HNSC,TGF-beta Response,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,437,0.203665239998865,0.33035817709559,0.428946842628719,0.001,999,0,2,20261202,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0098,0.00696116504854369,B,0.184190196837833,0.0137024924100591,0.163292643333468,0.19641237921261,0.334363985518431,0.00280107413392258,0.416422024766574,0.0128224598719738,5,0.203665239998865,0.33035817709559,0.428946842628719,-0.019475043161032,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__HNSC__TGF-beta_Response,2,models/thorsson__HNSC__TGF-beta_Response.rds,9ca9c947e49b61ed235d4ffa0ca88343b9554c59d6d3d0065c5aee3fe84e6cd7,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20261032,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,KICH,Proliferation,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,65,0.35321554867109,0.519176711125017,0.353409090909091,0.001,999,0,2,20261252,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0215,0.00696116504854369,B,0.356661077131133,0.0326140785115335,0.310093745002361,0.400489793561485,0.517659101643398,0.013115051348621,0.349466783216783,0.0281017941685787,5,0.35321554867109,0.519176711125017,0.353409090909091,0.00344552846004342,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__KICH__Proliferation,1,models/thorsson__KICH__Proliferation.rds,4819b7c088d080ef700e67c5e9127f96de339e89e739145a7af20190c18ccbf3,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260891,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,KICH,Wound Healing,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,65,0.290754876992192,0.112724284338486,0.35853056237937,0.001,999,0,1,20261253,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0215,0.00696116504854369,B,0.168638058893284,0.0735974905379471,0.0955435789518885,0.285500927181701,0.121944397566166,0.00549554489660817,0.268720907426654,0.0753643580026428,5,0.290754876992192,0.112724284338486,0.35853056237937,-0.122116818098908,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__KICH__Wound_Healing,2,models/thorsson__KICH__Wound_Healing.rds,ebeffb7452179c4726723ad7973862106ab9f3d29376194188c355a07109db4b,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260940,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,KIRC,CTA Score,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,490,0.278302182980173,0.44521922478399,0.450678431881543,0.001,999,0,1,20261321,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00544444444444445,0.00696116504854369,B,0.269602857490412,0.0077887512876341,0.259713407905953,0.281166596049754,0.447889415600637,0.00239003239907678,0.455869433450539,0.00856402424845345,5,0.278302182980173,0.44521922478399,0.450678431881543,-0.00869932548976121,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__KIRC__CTA_Score,1,models/thorsson__KIRC__CTA_Score.rds,b8eeb80c8938ab258a32dea17bfc59d956295493df5c00495c8f26adbea689b4,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260959,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,KIRC,IFN-gamma Response,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,492,0.214260210895092,0.378251698138579,0.256608836104916,0.001,999,0,2,20261305,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00544444444444445,0.00696116504854369,B,0.205289297337377,0.0266561318644009,0.160525174924464,0.223786752161944,0.380362736518589,0.00632830142885647,0.25526312707016,0.034909530033507,5,0.214260210895092,0.378251698138579,0.256608836104916,-0.00897091355771462,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__KIRC__IFN-gamma_Response,2,models/thorsson__KIRC__IFN-gamma_Response.rds,e349787ae215c175a12fa2b58471a795ce0752e234c027e96bc2b403201103e4,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20261020,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,KIRC,Leukocyte Fraction,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,493,0.319405224671204,0.114075473764429,0.566032082211092,0.001,999,0,3,20261298,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00544444444444445,0.00696116504854369,B,0.32341150561702,0.00707881940745059,0.312485516522935,0.331401504723037,0.113737987246498,0.00059419881527521,0.565288503350251,0.00256486997841544,5,0.319405224671204,0.114075473764429,0.566032082211092,0.0040062809458164,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__KIRC__Leukocyte_Fraction,4,models/thorsson__KIRC__Leukocyte_Fraction.rds,e3e796020cf4ad9e2989f70fc6a19b2bb52d098635120d2d747561e0f9a72226,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260917,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,KIRC,Lymphocyte Infiltration Signature Score,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,492,0.264638094738543,0.743911067216032,0.470055135322336,0.001,999,0,4,20261304,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00544444444444445,0.00696116504854369,B,0.334902763300285,0.0161186874518689,0.314257842967477,0.354089801904994,0.707436606009174,0.00857118268943071,0.490567315105434,0.0161410393911517,5,0.264638094738543,0.743911067216032,0.470055135322336,0.0702646685617416,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__KIRC__Lymphocyte_Infiltration_Signature_Score,3,models/thorsson__KIRC__Lymphocyte_Infiltration_Signature_Score.rds,19df2d8a64237f388e5458134d9ca85412271431d145eaa9ec691f5b1a08bb82,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260973,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
