foundation_model,family,tumor_type,endpoint,empirical_ba_tuned_auroc,empirical_ba_tuned_balanced_accuracy,empirical_ba_tuned_pr_auc,empirical_ba_tuned_median_component,auroc,pr_auc,balanced_accuracy,sensitivity,specificity,ppv,npv,prevalence,no_skill_pr_auc,empirical_prior_balanced_accuracy,empirical_prior_sensitivity,empirical_prior_specificity,empirical_prior_ppv,empirical_prior_npv,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_ppv,equal_prior_npv,median_selected_component,minimum_selected_component,maximum_selected_component,components_at_ceiling,median_inner_auroc,median_selected_threshold,subfamily,source,n,positive,negative,seed,tuning_objective,operating_threshold,primary_binary_metric,binary_crossing_rule,rsvd_only,auroc_delta,balanced_accuracy_delta,empirical_ba_crossing,auroc_tuned_ba_crossing,auroc_tuned_auroc_crossing,median_component_changed
TITAN,oncogenic_pathway,LGG,WNT,0.767415485278081,0.693849509269357,0.554704335076839,2,0.839498364231189,0.613829756848509,0.762639040348964,0.770992366412214,0.754285714285714,0.540106951871658,0.897959183673469,0.272349272349272,0.272349272349272,0.721014176663032,0.564885496183206,0.877142857142857,0.632478632478633,0.843406593406593,0.771679389312977,0.763358778625954,0.78,0.564971751412429,0.898026315789474,2,2,3,0,0.829081632653061,-1.25850243582044,oncogenic_pathway,SanchezVega2018_TableS4,481,131,350,20261154,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0720828789531076,0.0687895310796071,TRUE,TRUE,TRUE,FALSE
GigaSSL,oncogenic_pathway,LIHC,Cell Cycle,0.637848505206584,0.609359254282835,0.763174375799304,10,0.624622102788042,0.770452351733726,0.567496640913672,0.567685589519651,0.567307692307692,0.742857142857143,0.373417721518987,0.687687687687688,0.687687687687688,0.580932986227746,0.825327510917031,0.336538461538462,0.732558139534884,0.466666666666667,0.579253443063487,0.668122270742358,0.490384615384615,0.742718446601942,0.401574803149606,4,2,9,0,0.643557837909013,0.789864454300548,oncogenic_pathway,SanchezVega2018_TableS4,333,229,104,20261155,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0132264024185423,-0.0418626133691635,TRUE,FALSE,TRUE,TRUE
ProvGigaPath,oncogenic_pathway,LIHC,Cell Cycle,0.646876049714478,0.602809035942224,0.78203962986004,12,0.668374202216997,0.795912664324778,0.626070708767215,0.550218340611354,0.701923076923077,0.802547770700637,0.414772727272727,0.687687687687688,0.687687687687688,0.61897463889822,0.786026200873362,0.451923076923077,0.759493670886076,0.489583333333333,0.641732448773934,0.716157205240175,0.567307692307692,0.784688995215311,0.475806451612903,7,3,15,0,0.676871420106656,2.26198960184312,oncogenic_pathway,SanchezVega2018_TableS4,333,229,104,20261155,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.021498152502519,0.0232616728249913,TRUE,TRUE,TRUE,TRUE
TITAN,oncogenic_pathway,LIHC,Cell Cycle,0.676184077930803,0.608897379912664,0.789133845818772,5,0.697724219012429,0.796584358121898,0.635644104803493,0.646288209606987,0.625,0.79144385026738,0.445205479452055,0.687687687687688,0.687687687687688,0.624622102788042,0.864628820960699,0.384615384615385,0.755725190839695,0.563380281690141,0.677548706751764,0.768558951965066,0.586538461538462,0.80365296803653,0.535087719298246,3,3,7,0,0.707815734989648,1.23116557577011,oncogenic_pathway,SanchezVega2018_TableS4,333,229,104,20261155,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0215401410816256,0.0267467248908294,TRUE,TRUE,TRUE,TRUE
GigaSSL,oncogenic_pathway,LIHC,HIPPO,0.461748195669607,0.543464314354451,0.152897275236586,4,0.482838813151564,0.129716401179499,0.492020850040096,0.511627906976744,0.472413793103448,0.125714285714286,0.867088607594937,0.129129129129129,0.129129129129129,0.503007217321572,0.0232558139534884,0.982758620689655,0.166666666666667,0.871559633027523,0.489935846030473,0.348837209302326,0.631034482758621,0.122950819672131,0.867298578199052,1,1,6,0,0.597870182555781,-2.04062571615776,oncogenic_pathway,SanchezVega2018_TableS4,333,43,290,20261156,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0210906174819567,-0.0514434643143548,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,oncogenic_pathway,LIHC,HIPPO,0.462068965517241,0.474538893344026,0.123798366365859,13,0.507538091419407,0.142942943379222,0.477425821972735,0.372093023255814,0.582758620689655,0.116788321167883,0.862244897959184,0.129129129129129,0.129129129129129,0.505132317562149,0.0930232558139535,0.917241379310345,0.142857142857143,0.872131147540984,0.500761828388131,0.232558139534884,0.768965517241379,0.12987012987013,0.87109375,2,1,20,1,0.570106490872211,-2.65442541694294,oncogenic_pathway,SanchezVega2018_TableS4,333,43,290,20261156,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0454691259021655,0.0028869286287086,FALSE,FALSE,FALSE,TRUE
TITAN,oncogenic_pathway,LIHC,HIPPO,0.496230954290297,0.511146752205293,0.139585936387494,13,0.493183640737771,0.1289557583713,0.467522052927025,0.348837209302326,0.586206896551724,0.111111111111111,0.858585858585859,0.129129129129129,0.129129129129129,0.50252606255012,0.13953488372093,0.86551724137931,0.133333333333333,0.871527777777778,0.473616680032077,0.209302325581395,0.737931034482759,0.105882352941176,0.862903225806452,12,1,20,1,0.53473630831643,-4.28239749728783,oncogenic_pathway,SanchezVega2018_TableS4,333,43,290,20261156,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00304731355252635,-0.0436246992782682,FALSE,FALSE,FALSE,TRUE
GigaSSL,oncogenic_pathway,LIHC,MYC,0.57002442002442,0.533241758241758,0.217981040849258,16,0.578449328449329,0.223761103577529,0.597710622710623,0.616666666666667,0.578754578754579,0.243421052631579,0.87292817679558,0.18018018018018,0.18018018018018,0.497527472527473,0.05,0.945054945054945,0.166666666666667,0.819047619047619,0.591666666666667,0.516666666666667,0.666666666666667,0.254098360655738,0.862559241706161,1,1,20,1,0.593272171253823,-1.67476541662908,oncogenic_pathway,SanchezVega2018_TableS4,333,60,273,20261157,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00842490842490851,0.0644688644688648,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,oncogenic_pathway,LIHC,MYC,0.580830280830281,0.538919413919414,0.230204094814975,16,0.608302808302808,0.242535465372929,0.548260073260073,0.616666666666667,0.47985347985348,0.206703910614525,0.850649350649351,0.18018018018018,0.18018018018018,0.53470695970696,0.15,0.919413919413919,0.290322580645161,0.83112582781457,0.581318681318681,0.466666666666667,0.695970695970696,0.252252252252252,0.855855855855856,1,1,15,0,0.611238532110092,-2.00331256201189,oncogenic_pathway,SanchezVega2018_TableS4,333,60,273,20261157,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0274725274725273,0.00934065934065931,FALSE,FALSE,TRUE,TRUE
TITAN,oncogenic_pathway,LIHC,MYC,0.562454212454212,0.513369963369963,0.219457624936854,3,0.573076923076923,0.221269419607705,0.538278388278388,0.633333333333333,0.443223443223443,0.2,0.846153846153846,0.18018018018018,0.18018018018018,0.508699633699634,0.0833333333333333,0.934065934065934,0.217391304347826,0.82258064516129,0.562179487179487,0.483333333333333,0.641025641025641,0.228346456692913,0.849514563106796,2,1,5,0,0.609518348623853,-2.18589341184159,oncogenic_pathway,SanchezVega2018_TableS4,333,60,273,20261157,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.010622710622711,0.0249084249084253,FALSE,FALSE,FALSE,TRUE
GigaSSL,oncogenic_pathway,LIHC,NOTCH,0.505131343564636,0.500423688918181,0.265879235209718,5,0.490443461067696,0.269292447903021,0.510568684681292,0.616279069767442,0.404858299595142,0.265,0.75187969924812,0.258258258258258,0.258258258258258,0.492373599472743,0.0697674418604651,0.91497975708502,0.222222222222222,0.738562091503268,0.512640052725732,0.523255813953488,0.502024291497976,0.267857142857143,0.751515151515152,2,1,5,0,0.596998455087177,-1.28882351116863,oncogenic_pathway,SanchezVega2018_TableS4,333,86,247,20261158,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0146878824969399,0.0101449957631108,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,oncogenic_pathway,LIHC,NOTCH,0.494774503342435,0.504684116373223,0.260559901142721,9,0.538084926089822,0.273836098980905,0.554844176631202,0.627906976744186,0.481781376518219,0.296703296703297,0.788079470198676,0.258258258258258,0.258258258258258,0.49689294793334,0.13953488372093,0.854251012145749,0.25,0.740350877192982,0.539214763204971,0.511627906976744,0.566801619433198,0.291390728476821,0.769230769230769,1,1,11,0,0.602957404546458,-1.32926109376418,oncogenic_pathway,SanchezVega2018_TableS4,333,86,247,20261158,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0433104227473871,0.0501600602579794,FALSE,FALSE,FALSE,TRUE
TITAN,oncogenic_pathway,LIHC,NOTCH,0.478815554090952,0.473331136427832,0.255385885286757,7,0.505319649750494,0.269674292988231,0.467375953300066,0.465116279069768,0.469635627530364,0.233918128654971,0.716049382716049,0.258258258258258,0.258258258258258,0.496422182468694,0.0697674418604651,0.923076923076923,0.24,0.74025974025974,0.513157894736842,0.5,0.526315789473684,0.26875,0.751445086705202,1,1,16,0,0.58915239350022,-1.05289453831456,oncogenic_pathway,SanchezVega2018_TableS4,333,86,247,20261158,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0265040956595423,-0.00595518312776611,FALSE,FALSE,FALSE,TRUE
GigaSSL,oncogenic_pathway,LIHC,NRF2,0.400946275946276,0.488782051282051,0.0506613028502457,1,0.348137973137973,0.0467906852602319,0.438644688644689,0.428571428571429,0.448717948717949,0.0497237569060774,0.921052631578947,0.0630630630630631,0.0630630630630631,0.483974358974359,0,0.967948717948718,0,0.934984520123839,0.36996336996337,0.0476190476190476,0.692307692307692,0.0103092783505155,0.915254237288136,2,1,10,0,0.468941176470588,-4.75137820913049,oncogenic_pathway,SanchezVega2018_TableS4,333,21,312,20261159,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0528083028083029,-0.0501373626373623,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,oncogenic_pathway,LIHC,NRF2,0.36492673992674,0.490384615384615,0.0480472652455633,1,0.431166056166056,0.0553315921482971,0.416437728937729,0.380952380952381,0.451923076923077,0.0446927374301676,0.915584415584416,0.0630630630630631,0.0630630630630631,0.485576923076923,0,0.971153846153846,0,0.935185185185185,0.461309523809524,0.0476190476190476,0.875,0.025,0.931740614334471,3,2,19,0,0.466117647058824,-6.1734468096823,oncogenic_pathway,SanchezVega2018_TableS4,333,21,312,20261159,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0662393162393162,-0.0739468864468861,FALSE,FALSE,FALSE,TRUE
TITAN,oncogenic_pathway,LIHC,NRF2,0.496336996336996,0.5,0.0746091093408065,2,0.499236874236874,0.0840746485502612,0.527014652014652,0.714285714285714,0.33974358974359,0.0678733031674208,0.946428571428571,0.0630630630630631,0.0630630630630631,0.5,0,1,,0.936936936936937,0.525641025641026,0.333333333333333,0.717948717948718,0.0736842105263158,0.941176470588235,2,1,3,0,0.544235294117647,-4.04170828704783,oncogenic_pathway,SanchezVega2018_TableS4,333,21,312,20261159,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00289987789987822,0.027014652014652,FALSE,FALSE,FALSE,FALSE
GigaSSL,oncogenic_pathway,LIHC,PI3K,0.491824440619621,0.483290304073437,0.243348532707812,4,0.487712755785045,0.259118658238388,0.485513482501434,0.404761904761905,0.566265060240964,0.23943661971831,0.738219895287958,0.252252252252252,0.252252252252252,0.503012048192771,0.166666666666667,0.839357429718876,0.259259259259259,0.74910394265233,0.505808950086059,0.369047619047619,0.642570281124498,0.258333333333333,0.751173708920188,4,2,17,0,0.588164704117603,-1.20509497082578,oncogenic_pathway,SanchezVega2018_TableS4,333,84,249,20261160,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00411168483457608,0.00222317842799735,FALSE,FALSE,FALSE,FALSE
ProvGigaPath,oncogenic_pathway,LIHC,PI3K,0.550009562057755,0.550272518646013,0.301696724156017,14,0.536861732644865,0.284441878640799,0.529905335628227,0.702380952380952,0.357429718875502,0.269406392694064,0.780701754385965,0.252252252252252,0.252252252252252,0.519148020654045,0.154761904761905,0.883534136546185,0.30952380952381,0.756013745704467,0.53951520367183,0.440476190476191,0.63855421686747,0.291338582677165,0.771844660194175,1,1,15,0,0.587794117647059,-1.66191255146576,oncogenic_pathway,SanchezVega2018_TableS4,333,84,249,20261160,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0131478294128898,-0.0203671830177858,FALSE,FALSE,FALSE,TRUE
TITAN,oncogenic_pathway,LIHC,PI3K,0.59887167718493,0.560527825588067,0.325732326793912,4,0.538869764773379,0.288996840554864,0.521514629948365,0.428571428571429,0.614457831325301,0.272727272727273,0.761194029850746,0.252252252252252,0.252252252252252,0.544893861158921,0.214285714285714,0.875502008032129,0.36734693877551,0.767605633802817,0.519936890418818,0.357142857142857,0.682730923694779,0.275229357798165,0.758928571428571,3,1,16,0,0.63481587039676,-1.20949012154499,oncogenic_pathway,SanchezVega2018_TableS4,333,84,249,20261160,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0600019124115507,-0.0390131956397022,FALSE,FALSE,FALSE,TRUE
GigaSSL,oncogenic_pathway,LIHC,RTK RAS,0.527183554210581,0.515444015444015,0.255513747218894,18,0.53793175414797,0.24809657836791,0.573359073359073,0.621621621621622,0.525096525096525,0.272189349112426,0.829268292682927,0.222222222222222,0.222222222222222,0.5,0.0810810810810811,0.918918918918919,0.222222222222222,0.777777777777778,0.532818532818533,0.432432432432432,0.633204633204633,0.251968503937008,0.796116504854369,1,1,20,1,0.60394661426349,-1.3826350017497,oncogenic_pathway,SanchezVega2018_TableS4,333,74,259,20261161,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0107481999373893,0.0579150579150584,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,oncogenic_pathway,LIHC,RTK RAS,0.488677867056245,0.513513513513514,0.248983352924958,3,0.544766774496504,0.27404718445286,0.499034749034749,0.364864864864865,0.633204633204633,0.221311475409836,0.777251184834123,0.222222222222222,0.222222222222222,0.510617760617761,0.0945945945945946,0.926640926640927,0.269230769230769,0.781758957654723,0.537644787644788,0.391891891891892,0.683397683397683,0.261261261261261,0.797297297297297,1,1,3,0,0.592074019487431,-1.2437337650152,oncogenic_pathway,SanchezVega2018_TableS4,333,74,259,20261161,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0560889074402592,-0.0144787644787651,FALSE,FALSE,FALSE,TRUE
TITAN,oncogenic_pathway,LIHC,RTK RAS,0.577533131587186,0.569498069498069,0.311702478503887,13,0.609777731399353,0.36219040647015,0.565637065637066,0.513513513513514,0.617760617760618,0.277372262773723,0.816326530612245,0.222222222222222,0.222222222222222,0.548262548262548,0.135135135135135,0.961389961389961,0.5,0.795527156549521,0.594594594594595,0.486486486486487,0.702702702702703,0.31858407079646,0.827272727272727,1,1,1,0,0.596659297469909,-1.30202487376606,oncogenic_pathway,SanchezVega2018_TableS4,333,74,259,20261161,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.032244599812167,-0.00386100386100341,FALSE,FALSE,TRUE,TRUE
GigaSSL,oncogenic_pathway,LIHC,TGF-Beta,0.462243797195254,0.475728155339806,0.0677665694740552,8,0.514967637540453,0.0744875239928497,0.516181229773463,0.666666666666667,0.365695792880259,0.0754716981132076,0.933884297520661,0.0720720720720721,0.0720720720720721,0.498179611650485,0.0416666666666667,0.954692556634304,0.0666666666666667,0.927672955974843,0.449231391585761,0.125,0.773462783171521,0.0410958904109589,0.919230769230769,4,1,19,0,0.623694864692095,-6.446451353026,oncogenic_pathway,SanchezVega2018_TableS4,333,24,309,20261162,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0527238403451991,0.0404530744336567,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,oncogenic_pathway,LIHC,TGF-Beta,0.53222761596548,0.496561488673139,0.0812450688445586,10,0.573894282632147,0.0904815211349827,0.541868932038835,0.708333333333333,0.375404530744337,0.080952380952381,0.943089430894309,0.0720720720720721,0.0720720720720721,0.496561488673139,0.0416666666666667,0.951456310679612,0.0625,0.927444794952681,0.485234627831715,0.0416666666666667,0.928802588996764,0.0434782608695652,0.925806451612903,10,9,19,0,0.611762199019817,-25.2482608434604,oncogenic_pathway,SanchezVega2018_TableS4,333,24,309,20261162,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0416666666666667,0.045307443365696,FALSE,FALSE,FALSE,FALSE
TITAN,oncogenic_pathway,LIHC,TGF-Beta,0.49366235167206,0.483818770226537,0.0749113171037286,4,0.541666666666667,0.0868016740337435,0.565736245954693,0.458333333333333,0.673139158576052,0.0982142857142857,0.941176470588235,0.0720720720720721,0.0720720720720721,0.501415857605178,0.0416666666666667,0.961165048543689,0.0769230769230769,0.928125,0.521440129449838,0.25,0.792880258899676,0.0857142857142857,0.931558935361217,2,2,16,0,0.567338709677419,-2.4260221739358,oncogenic_pathway,SanchezVega2018_TableS4,333,24,309,20261162,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0480043149946066,0.0819174757281555,FALSE,FALSE,FALSE,TRUE
GigaSSL,oncogenic_pathway,LIHC,TP53,0.65424430641822,0.602139406487233,0.497925111110873,5,0.670615750325895,0.539083273641035,0.631987577639752,0.674603174603175,0.589371980676329,0.5,0.748466257668712,0.378378378378378,0.378378378378378,0.623706004140787,0.484126984126984,0.763285024154589,0.554545454545455,0.708520179372197,0.634748102139406,0.626984126984127,0.642512077294686,0.516339869281046,0.738888888888889,4,4,4,0,0.649454545454546,-0.719779066925565,oncogenic_pathway,SanchezVega2018_TableS4,333,126,207,20261163,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0163714439076753,0.0298481711525186,TRUE,TRUE,TRUE,TRUE
