layer,foundation_model,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed,saved_current_balanced_accuracy,recomputed_primary_balanced_accuracy,primary_sensitivity,primary_specificity,primary_auc,primary_pr_auc,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_auc,equal_prior_pr_auc,optimized_balanced_accuracy,optimized_sensitivity,optimized_specificity,optimized_auc,optimized_pr_auc,current_crossing,current_candidate,recomputed_primary_crossing,equal_prior_crossing,optimized_crossing,median_primary_component,median_equal_component,median_optimized_component,median_optimized_threshold,primary_components_at_ceiling,equal_components_at_ceiling,optimized_components_at_ceiling,equal_prior_delta_ba,optimized_delta_ba,primary_reproduction_delta,near_threshold,baseline_crossing,union_positive,optimized_membership_change,equal_prior_membership_change,fastPLS_version,fastPLS_remote_sha
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,LUSC,Cell Cycle,SanchezVega2018_TableS4,400,349,51,20260839,0.488847688072364,0.488847688072364,0.879656160458453,0.0980392156862745,0.462722624866566,0.859373429916226,0.472947918422383,0.710601719197708,0.235294117647059,0.493117590875892,0.88322358697931,0.507275689645486,0.524355300859599,0.490196078431373,0.486656553738974,0.866284326955913,FALSE,FALSE,FALSE,FALSE,FALSE,12,5,5,2.97877311451868,1,0,0,-0.0158997696499804,0.018428001573122,-3.88578058618805e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,LUSC,HIPPO,SanchezVega2018_TableS4,443,119,324,20260859,0.52719421101774,0.52719421101774,0.19327731092437,0.861111111111111,0.561157796451914,0.316609087861637,0.523187052598817,0.453781512605042,0.592592592592593,0.596145865753709,0.391865636578907,0.563582840543625,0.630252100840336,0.496913580246914,0.564918560016599,0.327293534319343,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,2,-1.61481186053908,0,0,0,-0.00400715841892318,0.0363886295258844,4.44089209850063e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,LUSC,MYC,SanchezVega2018_TableS4,443,53,390,20260874,0.50229801644896,0.50229801644896,0.0943396226415094,0.91025641025641,0.496129656507015,0.133047058764499,0.510280599903241,0.264150943396226,0.756410256410256,0.512723754233188,0.156125679501338,0.496371552975327,0.377358490566038,0.615384615384615,0.473488147073053,0.127396452689435,FALSE,FALSE,FALSE,FALSE,FALSE,8,2,4,-3.39651968126689,0,0,0,0.00798258345428149,-0.00592646347363329,-1.11022302462516e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,LUSC,NOTCH,SanchezVega2018_TableS4,443,137,306,20260887,0.489933686369925,0.489933686369925,0.182481751824818,0.797385620915033,0.485496875149086,0.294503944167359,0.496755879967559,0.437956204379562,0.555555555555556,0.485544582796622,0.305345431167427,0.50978006774486,0.562043795620438,0.457516339869281,0.490911693144411,0.304499258000797,FALSE,FALSE,FALSE,FALSE,FALSE,4,4,4,-1.10073503006375,0,0,0,0.0068221935976337,0.0198463813749344,1.11022302462516e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,LUSC,NRF2,SanchezVega2018_TableS4,443,109,334,20260906,0.619307257045542,0.619307257045542,0.385321100917431,0.853293413173653,0.682195242542438,0.425657317843026,0.615530407075757,0.596330275229358,0.634730538922156,0.679008954567928,0.382743959830087,0.635376036916992,0.63302752293578,0.637724550898204,0.678899082568807,0.350148073478831,TRUE,TRUE,TRUE,TRUE,TRUE,8,3,2,-0.9708831965366,0,0,0,-0.00377684996978522,0.0160687798714496,0,TRUE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,LUSC,PI3K,SanchezVega2018_TableS4,443,306,137,20260915,0.542221268069272,0.542221268069272,0.901960784313725,0.182481751824818,0.575545059873098,0.72957722137015,0.581997519202328,0.689542483660131,0.474452554744526,0.605171508992892,0.745189311450861,0.574423930156004,0.725490196078431,0.423357664233577,0.605171508992892,0.745189311450861,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,1,0.74835915595487,0,0,0,0.0397762511330566,0.0322026620867325,-4.44089209850063e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,LUSC,RTK RAS,SanchezVega2018_TableS4,443,237,206,20260934,0.490915980500594,0.490915980500594,0.540084388185654,0.441747572815534,0.502765146860022,0.542637142454029,0.491028634631928,0.506329113924051,0.475728155339806,0.50919667363074,0.547590617979183,0.502007291794683,0.489451476793249,0.514563106796117,0.496046864118635,0.533682085164231,FALSE,FALSE,FALSE,FALSE,FALSE,4,4,4,0.180405794212747,0,0,0,0.000112654131334267,0.0110913112940887,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,LUSC,TGF-Beta,SanchezVega2018_TableS4,443,47,396,20260972,0.509724908661079,0.509724908661079,0.0851063829787234,0.934343434343434,0.512518805071997,0.119511962782661,0.536911669890393,0.361702127659575,0.712121212121212,0.53100150440576,0.12274736893623,0.529120997206104,0.553191489361702,0.505050505050505,0.515366430260047,0.112455447769575,FALSE,FALSE,FALSE,FALSE,FALSE,14,4,4,-2.27232826094167,1,0,1,0.0271867612293144,0.0193960885450247,-1.11022302462516e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,LUSC,TP53,SanchezVega2018_TableS4,443,380,63,20260957,0.525334168755221,0.525334168755221,0.923684210526316,0.126984126984127,0.490977443609023,0.848928518016226,0.517982456140351,0.702631578947368,0.333333333333333,0.556056808688388,0.870416639048375,0.501858813700919,0.797368421052632,0.206349206349206,0.51687552213868,0.848583457146612,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,4,1.26686633081135,0,0,0,-0.00735171261487044,-0.0234753550543023,3.33066907387547e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,LUSC,WNT,SanchezVega2018_TableS4,443,81,362,20260987,0.479503444512653,0.479503444512653,0.135802469135802,0.823204419889503,0.466577996043926,0.179580266086465,0.482487552008731,0.271604938271605,0.693370165745856,0.477559511629493,0.170456115531874,0.543926062342269,0.679012345679012,0.408839779005525,0.517393083691426,0.208201724829982,FALSE,FALSE,FALSE,FALSE,FALSE,13,7,1,-1.83613084811835,2,0,0,0.00298410749607803,0.064422617829616,-3.88578058618805e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,MESO,Cell Cycle,SanchezVega2018_TableS4,70,36,34,20260849,0.497549019607843,0.497549019607843,0.583333333333333,0.411764705882353,0.519607843137255,0.606175426263679,0.513071895424837,0.555555555555556,0.470588235294118,0.526960784313726,0.610441566229288,0.496732026143791,0.611111111111111,0.382352941176471,0.543300653594771,0.623251729560599,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,-0.339360917551685,0,0,0,0.0155228758169934,-0.000816993464052285,1.66533453693773e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,MESO,HIPPO,SanchezVega2018_TableS4,70,27,43,20260868,0.496985357450474,0.496985357450474,0.296296296296296,0.697674418604651,0.500430663221361,0.445074632060376,0.534022394487511,0.37037037037037,0.697674418604651,0.500430663221361,0.445074632060376,0.53832902670112,0.518518518518519,0.558139534883721,0.51937984496124,0.435131328689199,FALSE,FALSE,FALSE,FALSE,FALSE,4,4,6,1.66732321147611,0,0,0,0.037037037037037,0.041343669250646,-2.77555756156289e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PAAD,Cell Cycle,SanchezVega2018_TableS4,150,105,45,20260843,0.477777777777778,0.477777777777778,0.666666666666667,0.288888888888889,0.502222222222222,0.730105616190596,0.507936507936508,0.638095238095238,0.377777777777778,0.52021164021164,0.736304073792518,0.520634920634921,0.619047619047619,0.422222222222222,0.494391534391534,0.722184772064131,FALSE,FALSE,FALSE,FALSE,FALSE,8,4,12,1.29980858581754,0,0,0,0.0301587301587302,0.0428571428571429,-2.77555756156289e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PAAD,MYC,SanchezVega2018_TableS4,150,21,129,20260879,0.536544850498339,0.536544850498339,0.142857142857143,0.930232558139535,0.555186415651532,0.193681727890317,0.44296788482835,0.0952380952380952,0.790697674418605,0.528608342561831,0.1674097253452,0.518826135105205,0.285714285714286,0.751937984496124,0.553340716131414,0.175622966762693,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,2,-1.91738086578317,0,0,0,-0.093576965669989,-0.0177187153931341,-1.11022302462516e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PAAD,NOTCH,SanchezVega2018_TableS4,150,21,129,20260892,0.541528239202658,0.541528239202658,0.238095238095238,0.844961240310077,0.5234403839055,0.185429165523235,0.526578073089701,0.285714285714286,0.767441860465116,0.524916943521595,0.152952699893046,0.573643410852713,0.666666666666667,0.48062015503876,0.521594684385382,0.158839880321216,FALSE,FALSE,FALSE,FALSE,FALSE,6,2,2,-3.18878873036641,0,0,0,-0.0149501661129569,0.0321151716500554,-2.22044604925031e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PAAD,PI3K,SanchezVega2018_TableS4,150,28,122,20260920,0.503220140515223,0.503220140515223,0.178571428571429,0.827868852459016,0.540105386416862,0.252804602540241,0.525468384074942,0.321428571428571,0.729508196721312,0.567037470725995,0.271178669455109,0.527224824355972,0.464285714285714,0.59016393442623,0.569086651053864,0.269501961413409,FALSE,FALSE,FALSE,FALSE,FALSE,10,8,8,-2.38710231877794,0,0,0,0.0222482435597189,0.0240046838407493,-4.44089209850063e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PAAD,RTK RAS,SanchezVega2018_TableS4,150,117,33,20260940,0.57031857031857,0.57031857031857,0.837606837606838,0.303030303030303,0.598290598290598,0.82544442984778,0.54933954933955,0.735042735042735,0.363636363636364,0.549080549080549,0.802593727720129,0.512432012432012,0.418803418803419,0.606060606060606,0.523180523180523,0.791245774710623,FALSE,FALSE,FALSE,FALSE,FALSE,10,8,7,3.91540359347668,0,0,1,-0.0209790209790209,-0.0578865578865579,3.33066907387547e-16,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PAAD,TGF-Beta,SanchezVega2018_TableS4,150,62,88,20260977,0.590909090909091,0.590909090909091,0.5,0.681818181818182,0.56983137829912,0.47158087240775,0.57532991202346,0.548387096774194,0.602272727272727,0.586510263929619,0.482876866173363,0.559384164222874,0.709677419354839,0.409090909090909,0.583577712609971,0.466461827388282,FALSE,FALSE,FALSE,FALSE,FALSE,7,10,11,-3.00923676777913,0,0,0,-0.0155791788856304,-0.0315249266862169,-2.22044604925031e-16,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PAAD,TP53,SanchezVega2018_TableS4,150,103,47,20260961,0.52737037802107,0.52737037802107,0.650485436893204,0.404255319148936,0.577360049576534,0.761386698047906,0.58335054740756,0.592233009708738,0.574468085106383,0.587068787440611,0.764658682352055,0.530675480272671,0.359223300970874,0.702127659574468,0.566618467258831,0.752000235175866,FALSE,FALSE,FALSE,FALSE,FALSE,11,8,13,8.76669753938635,1,1,1,0.0559801693864904,0.00330510225160097,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PCPG,Cell Cycle,SanchezVega2018_TableS4,155,23,132,20260857,0.711627140974967,0.711627140974967,0.521739130434783,0.901515151515152,0.708168642951252,0.436898552510115,0.672760210803689,0.565217391304348,0.78030303030303,0.685770750988142,0.369187123804387,0.66798418972332,0.608695652173913,0.727272727272727,0.705533596837945,0.381890800177206,TRUE,TRUE,TRUE,TRUE,TRUE,12,6,4,-3.38833171890449,0,0,0,-0.0388669301712781,-0.0436429512516469,0,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PCPG,RTK RAS,SanchezVega2018_TableS4,158,52,106,20260954,0.698476052249637,0.698476052249637,0.538461538461538,0.858490566037736,0.76977503628447,0.584408596869751,0.690312046444122,0.673076923076923,0.707547169811321,0.783018867924528,0.594543390156786,0.696117561683599,0.788461538461538,0.60377358490566,0.783018867924528,0.594543390156786,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,2,-1.15702388807782,0,0,0,-0.00816400580551524,-0.00235849056603776,1.11022302462516e-16,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PRAD,Cell Cycle,SanchezVega2018_TableS4,388,109,279,20260840,0.528657393706225,0.528657393706225,0.229357798165138,0.827956989247312,0.578080299891487,0.333084287361152,0.540396567031666,0.467889908256881,0.612903225806452,0.546973134720989,0.323789556890284,0.554223800598468,0.577981651376147,0.530465949820789,0.558646542369537,0.334792833276178,FALSE,FALSE,FALSE,FALSE,FALSE,6,4,4,-1.13724907762163,0,0,0,0.0117391733254414,0.0255664068922429,-2.22044604925031e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PRAD,MYC,SanchezVega2018_TableS4,389,41,348,20260875,0.499229044014578,0.499229044014578,0.0731707317073171,0.925287356321839,0.533010933557612,0.123737366706658,0.575869077656294,0.390243902439024,0.761494252873563,0.600434538828147,0.149131944641519,0.544154751892347,0.536585365853659,0.551724137931035,0.626857303055789,0.194920939311739,FALSE,FALSE,FALSE,FALSE,FALSE,10,1,1,-2.52643629528462,0,0,0,0.0766400336417157,0.0449257078777684,1.11022302462516e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PRAD,NOTCH,SanchezVega2018_TableS4,389,54,335,20260888,0.547816473189608,0.547816473189608,0.185185185185185,0.91044776119403,0.589773355444997,0.23445394964776,0.557435046987286,0.407407407407407,0.707462686567164,0.578109452736318,0.20055803340694,0.549972360420122,0.407407407407407,0.692537313432836,0.543228302929796,0.180405698833897,FALSE,FALSE,FALSE,FALSE,FALSE,11,1,3,-2.09030292620598,0,0,0,0.00961857379767828,0.00215588723051419,-5.55111512312578e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PRAD,PI3K,SanchezVega2018_TableS4,389,131,258,20260916,0.588244866560152,0.588244866560152,0.366412213740458,0.810077519379845,0.605716314574827,0.461180131383044,0.583362920882892,0.49618320610687,0.670542635658915,0.590774602047459,0.442321277459165,0.596869637256642,0.50381679389313,0.689922480620155,0.589117699272146,0.448030273603291,FALSE,FALSE,FALSE,FALSE,FALSE,7,4,5,-0.753968238634116,0,0,0,-0.00488194567725908,0.00862477069649092,-4.44089209850063e-16,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PRAD,RTK RAS,SanchezVega2018_TableS4,389,58,331,20260935,0.574486925721429,0.574486925721429,0.275862068965517,0.873111782477341,0.599437441400146,0.232720138509329,0.523309719762475,0.327586206896552,0.719033232628399,0.537191374101469,0.190285984945265,0.532920095843317,0.482758620689655,0.583081570996979,0.559693718095635,0.202857433965166,FALSE,FALSE,FALSE,FALSE,FALSE,18,4,13,-4.29523068266157,0,1,0,-0.0511772059589541,-0.0415668298781123,3.33066907387547e-16,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PRAD,TGF-Beta,SanchezVega2018_TableS4,389,25,364,20260973,0.482142857142857,0.482142857142857,0,0.964285714285714,0.414395604395604,0.0534285127939386,0.426758241758242,0.12,0.733516483516484,0.375824175824176,0.0494404347678945,0.467582417582418,0.6,0.335164835164835,0.42989010989011,0.0547499038896224,FALSE,FALSE,FALSE,FALSE,FALSE,4,3,1,-3.62437824176727,0,0,0,-0.0553846153846154,-0.0145604395604396,1.66533453693773e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PRAD,TP53,SanchezVega2018_TableS4,389,81,308,20260958,0.58970658970659,0.58970658970659,0.296296296296296,0.883116883116883,0.626503126503127,0.323957923860625,0.61185265351932,0.506172839506173,0.717532467532468,0.606902356902357,0.291150195254555,0.596300304633638,0.604938271604938,0.587662337662338,0.634038800705467,0.316813814483216,FALSE,FALSE,FALSE,TRUE,FALSE,16,1,2,-1.73296675309907,1,0,0,0.0221460638127307,0.0065937149270483,-3.33066907387547e-16,TRUE,FALSE,TRUE,FALSE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,PRAD,WNT,SanchezVega2018_TableS4,389,141,248,20260988,0.556680393502631,0.556680393502631,0.290780141843972,0.82258064516129,0.550074353694807,0.421340995117439,0.594586479066575,0.531914893617021,0.657258064516129,0.597231754747198,0.461299877020755,0.578457446808511,0.531914893617021,0.625,0.619909631663235,0.458323962571594,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,1,-0.604568585179345,0,0,0,0.0379060855639441,0.0217770533058796,0,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,READ,Cell Cycle,SanchezVega2018_TableS4,81,35,46,20260855,0.579813664596273,0.579813664596273,0.485714285714286,0.673913043478261,0.616770186335404,0.518622766923303,0.583229813664596,0.514285714285714,0.652173913043478,0.616770186335404,0.518622766923303,0.561490683229814,0.514285714285714,0.608695652173913,0.606211180124224,0.557925220770234,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,2,-0.332732964002441,0,0,0,0.00341614906832299,-0.0183229813664596,2.22044604925031e-16,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,READ,NOTCH,SanchezVega2018_TableS4,107,28,79,20260902,0.579566003616637,0.579566003616637,0.285714285714286,0.873417721518987,0.654159132007233,0.445207372411274,0.670660036166365,0.607142857142857,0.734177215189873,0.667721518987342,0.4040113740425,0.525542495479204,0.392857142857143,0.658227848101266,0.537070524412297,0.300467902949897,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,3,-1.1597382047604,0,0,0,0.0910940325497287,-0.0540235081374323,-4.44089209850063e-16,TRUE,FALSE,TRUE,FALSE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,READ,PI3K,SanchezVega2018_TableS4,107,25,82,20260931,0.560731707317073,0.560731707317073,0.28,0.841463414634146,0.630731707317073,0.420064935634847,0.607560975609756,0.52,0.695121951219512,0.628780487804878,0.431302931375059,0.558780487804878,0.52,0.597560975609756,0.63609756097561,0.436047161806911,FALSE,FALSE,FALSE,TRUE,FALSE,8,2,8,-5.91954656914415,0,0,0,0.0468292682926829,-0.00195121951219512,2.22044604925031e-16,TRUE,FALSE,TRUE,FALSE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,READ,RTK RAS,SanchezVega2018_TableS4,107,76,31,20260951,0.597198641765705,0.597198641765705,0.710526315789474,0.483870967741936,0.628607809847199,0.774922017781468,0.531409168081494,0.578947368421053,0.483870967741936,0.58106960950764,0.801024706913837,0.544991511035654,0.315789473684211,0.774193548387097,0.565789473684211,0.761153616411109,FALSE,FALSE,FALSE,FALSE,FALSE,8,5,5,2.3793658298371,0,0,0,-0.0657894736842105,-0.052207130730051,-4.44089209850063e-16,TRUE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,oncogenic_pathway,oncogenic_pathway,READ,TGF-Beta,SanchezVega2018_TableS4,107,27,80,20260984,0.52337962962963,0.52337962962963,0.259259259259259,0.7875,0.547222222222222,0.298431337613176,0.603472222222222,0.444444444444444,0.7625,0.605555555555556,0.336563944244206,0.602777777777778,0.555555555555556,0.65,0.588425925925926,0.298059352465959,FALSE,FALSE,FALSE,TRUE,TRUE,6,3,2,-1.65283963539997,0,0,0,0.0800925925925926,0.0793981481481483,-4.44089209850063e-16,FALSE,FALSE,TRUE,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
