family,tumor_type,endpoint,repeat,outer_fold,selected_components,outer_training_positive,outer_training_negative,outer_test_positive,outer_test_negative,inner_folds,minimum_inner_training_positive,minimum_inner_training_negative,minimum_inner_validation_positive,minimum_inner_validation_negative,seed
microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),4,4,8,124,266,31,66,5,99,212,24,53,20300878
microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),4,5,5,124,266,31,66,5,99,212,24,53,20300878
microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),5,1,10,124,265,31,67,5,99,212,24,53,20310878
microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),5,2,5,124,265,31,67,5,99,212,24,53,20310878
microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),5,3,5,124,266,31,66,5,99,212,24,53,20310878
microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),5,4,3,124,266,31,66,5,99,212,24,53,20310878
microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),5,5,5,124,266,31,66,5,99,212,24,53,20310878
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),1,1,8,45,253,12,64,5,36,202,9,50,20270879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),1,2,9,45,253,12,64,5,36,202,9,50,20270879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),1,3,11,46,254,11,63,5,36,203,9,50,20270879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),1,4,9,46,254,11,63,5,36,203,9,50,20270879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),1,5,5,46,254,11,63,5,36,203,9,50,20270879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),2,1,9,45,253,12,64,5,36,202,9,50,20280879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),2,2,5,45,253,12,64,5,36,202,9,50,20280879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),2,3,13,46,254,11,63,5,36,203,9,50,20280879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),2,4,7,46,254,11,63,5,36,203,9,50,20280879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),2,5,7,46,254,11,63,5,36,203,9,50,20280879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),3,1,7,45,253,12,64,5,36,202,9,50,20290879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),3,2,6,45,253,12,64,5,36,202,9,50,20290879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),3,3,8,46,254,11,63,5,36,203,9,50,20290879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),3,4,5,46,254,11,63,5,36,203,9,50,20290879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),3,5,8,46,254,11,63,5,36,203,9,50,20290879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),4,1,9,45,253,12,64,5,36,202,9,50,20300879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),4,2,8,45,253,12,64,5,36,202,9,50,20300879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),4,3,6,46,254,11,63,5,36,203,9,50,20300879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),4,4,16,46,254,11,63,5,36,203,9,50,20300879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),4,5,7,46,254,11,63,5,36,203,9,50,20300879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),5,1,7,45,253,12,64,5,36,202,9,50,20310879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),5,2,9,45,253,12,64,5,36,202,9,50,20310879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),5,3,9,46,254,11,63,5,36,203,9,50,20310879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),5,4,8,46,254,11,63,5,36,203,9,50,20310879
microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),5,5,11,46,254,11,63,5,36,203,9,50,20310879
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),1,1,9,44,246,12,62,5,35,196,8,49,20270880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),1,2,8,45,246,11,62,5,36,196,9,49,20270880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),1,3,7,45,246,11,62,5,36,196,9,49,20270880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),1,4,3,45,247,11,61,5,36,197,9,49,20270880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),1,5,6,45,247,11,61,5,36,197,9,49,20270880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),2,1,3,44,246,12,62,5,35,196,8,49,20280880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),2,2,20,45,246,11,62,5,36,196,9,49,20280880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),2,3,5,45,246,11,62,5,36,196,9,49,20280880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),2,4,7,45,247,11,61,5,36,197,9,49,20280880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),2,5,14,45,247,11,61,5,36,197,9,49,20280880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),3,1,9,44,246,12,62,5,35,196,8,49,20290880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),3,2,8,45,246,11,62,5,36,196,9,49,20290880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),3,3,8,45,246,11,62,5,36,196,9,49,20290880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),3,4,4,45,247,11,61,5,36,197,9,49,20290880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),3,5,3,45,247,11,61,5,36,197,9,49,20290880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),4,1,16,44,246,12,62,5,35,196,8,49,20300880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),4,2,3,45,246,11,62,5,36,196,9,49,20300880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),4,3,9,45,246,11,62,5,36,196,9,49,20300880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),4,4,18,45,247,11,61,5,36,197,9,49,20300880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),4,5,8,45,247,11,61,5,36,197,9,49,20300880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),5,1,8,44,246,12,62,5,35,196,8,49,20310880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),5,2,8,45,246,11,62,5,36,196,9,49,20310880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),5,3,19,45,246,11,62,5,36,196,9,49,20310880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),5,4,16,45,247,11,61,5,36,197,9,49,20310880
microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),5,5,20,45,247,11,61,5,36,197,9,49,20310880
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),1,1,12,84,265,22,67,5,67,212,16,53,20270881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),1,2,12,85,265,21,67,5,68,212,17,53,20270881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),1,3,18,85,266,21,66,5,68,212,17,53,20270881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),1,4,5,85,266,21,66,5,68,212,17,53,20270881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),1,5,16,85,266,21,66,5,68,212,17,53,20270881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),2,1,19,84,265,22,67,5,67,212,16,53,20280881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),2,2,8,85,265,21,67,5,68,212,17,53,20280881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),2,3,12,85,266,21,66,5,68,212,17,53,20280881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),2,4,8,85,266,21,66,5,68,212,17,53,20280881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),2,5,12,85,266,21,66,5,68,212,17,53,20280881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),3,1,19,84,265,22,67,5,67,212,16,53,20290881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),3,2,8,85,265,21,67,5,68,212,17,53,20290881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),3,3,13,85,266,21,66,5,68,212,17,53,20290881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),3,4,14,85,266,21,66,5,68,212,17,53,20290881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),3,5,9,85,266,21,66,5,68,212,17,53,20290881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),4,1,7,84,265,22,67,5,67,212,16,53,20300881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),4,2,11,85,265,21,67,5,68,212,17,53,20300881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),4,3,14,85,266,21,66,5,68,212,17,53,20300881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),4,4,13,85,266,21,66,5,68,212,17,53,20300881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),4,5,7,85,266,21,66,5,68,212,17,53,20300881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),5,1,11,84,265,22,67,5,67,212,16,53,20310881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),5,2,12,85,265,21,67,5,68,212,17,53,20310881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),5,3,13,85,266,21,66,5,68,212,17,53,20310881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),5,4,13,85,266,21,66,5,68,212,17,53,20310881
microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),5,5,12,85,266,21,66,5,68,212,17,53,20310881
oncogenic_pathway,ACC,WNT,1,1,9,16,26,4,7,5,12,20,3,5,20270901
oncogenic_pathway,ACC,WNT,1,2,1,16,26,4,7,5,12,20,3,5,20270901
oncogenic_pathway,ACC,WNT,1,3,1,16,26,4,7,5,12,20,3,5,20270901
oncogenic_pathway,ACC,WNT,1,4,1,16,27,4,6,5,12,21,3,5,20270901
oncogenic_pathway,ACC,WNT,1,5,4,16,27,4,6,5,12,21,3,5,20270901
oncogenic_pathway,ACC,WNT,2,1,5,16,26,4,7,5,12,20,3,5,20280901
oncogenic_pathway,ACC,WNT,2,2,16,16,26,4,7,5,12,20,3,5,20280901
oncogenic_pathway,ACC,WNT,2,3,1,16,26,4,7,5,12,20,3,5,20280901
oncogenic_pathway,ACC,WNT,2,4,13,16,27,4,6,5,12,21,3,5,20280901
oncogenic_pathway,ACC,WNT,2,5,11,16,27,4,6,5,12,21,3,5,20280901
oncogenic_pathway,ACC,WNT,3,1,1,16,26,4,7,5,12,20,3,5,20290901
oncogenic_pathway,ACC,WNT,3,2,1,16,26,4,7,5,12,20,3,5,20290901
oncogenic_pathway,ACC,WNT,3,3,4,16,26,4,7,5,12,20,3,5,20290901
oncogenic_pathway,ACC,WNT,3,4,4,16,27,4,6,5,12,21,3,5,20290901
oncogenic_pathway,ACC,WNT,3,5,1,16,27,4,6,5,12,21,3,5,20290901
oncogenic_pathway,ACC,WNT,4,1,12,16,26,4,7,5,12,20,3,5,20300901
oncogenic_pathway,ACC,WNT,4,2,1,16,26,4,7,5,12,20,3,5,20300901
oncogenic_pathway,ACC,WNT,4,3,1,16,26,4,7,5,12,20,3,5,20300901
oncogenic_pathway,ACC,WNT,4,4,5,16,27,4,6,5,12,21,3,5,20300901
oncogenic_pathway,ACC,WNT,4,5,1,16,27,4,6,5,12,21,3,5,20300901
oncogenic_pathway,ACC,WNT,5,1,6,16,26,4,7,5,12,20,3,5,20310901
oncogenic_pathway,ACC,WNT,5,2,5,16,26,4,7,5,12,20,3,5,20310901
oncogenic_pathway,ACC,WNT,5,3,1,16,26,4,7,5,12,20,3,5,20310901
oncogenic_pathway,ACC,WNT,5,4,1,16,27,4,6,5,12,21,3,5,20310901
oncogenic_pathway,ACC,WNT,5,5,9,16,27,4,6,5,12,21,3,5,20310901
oncogenic_pathway,BLCA,TP53,1,1,4,185,112,47,29,5,148,89,37,22,20270905
oncogenic_pathway,BLCA,TP53,1,2,18,185,113,47,28,5,148,90,37,22,20270905
oncogenic_pathway,BLCA,TP53,1,3,2,186,113,46,28,5,148,90,37,22,20270905
oncogenic_pathway,BLCA,TP53,1,4,2,186,113,46,28,5,148,90,37,22,20270905
oncogenic_pathway,BLCA,TP53,1,5,3,186,113,46,28,5,148,90,37,22,20270905
oncogenic_pathway,BLCA,TP53,2,1,2,185,112,47,29,5,148,89,37,22,20280905
oncogenic_pathway,BLCA,TP53,2,2,2,185,113,47,28,5,148,90,37,22,20280905
oncogenic_pathway,BLCA,TP53,2,3,2,186,113,46,28,5,148,90,37,22,20280905
oncogenic_pathway,BLCA,TP53,2,4,4,186,113,46,28,5,148,90,37,22,20280905
oncogenic_pathway,BLCA,TP53,2,5,2,186,113,46,28,5,148,90,37,22,20280905
oncogenic_pathway,BLCA,TP53,3,1,2,185,112,47,29,5,148,89,37,22,20290905
oncogenic_pathway,BLCA,TP53,3,2,10,185,113,47,28,5,148,90,37,22,20290905
oncogenic_pathway,BLCA,TP53,3,3,4,186,113,46,28,5,148,90,37,22,20290905
oncogenic_pathway,BLCA,TP53,3,4,2,186,113,46,28,5,148,90,37,22,20290905
oncogenic_pathway,BLCA,TP53,3,5,1,186,113,46,28,5,148,90,37,22,20290905
oncogenic_pathway,BLCA,TP53,4,1,2,185,112,47,29,5,148,89,37,22,20300905
oncogenic_pathway,BLCA,TP53,4,2,2,185,113,47,28,5,148,90,37,22,20300905
oncogenic_pathway,BLCA,TP53,4,3,2,186,113,46,28,5,148,90,37,22,20300905
oncogenic_pathway,BLCA,TP53,4,4,2,186,113,46,28,5,148,90,37,22,20300905
oncogenic_pathway,BLCA,TP53,4,5,2,186,113,46,28,5,148,90,37,22,20300905
oncogenic_pathway,BLCA,TP53,5,1,2,185,112,47,29,5,148,89,37,22,20310905
oncogenic_pathway,BLCA,TP53,5,2,2,185,113,47,28,5,148,90,37,22,20310905
oncogenic_pathway,BLCA,TP53,5,3,2,186,113,46,28,5,148,90,37,22,20310905
oncogenic_pathway,BLCA,TP53,5,4,2,186,113,46,28,5,148,90,37,22,20310905
oncogenic_pathway,BLCA,TP53,5,5,2,186,113,46,28,5,148,90,37,22,20310905
oncogenic_pathway,BRCA,TP53,1,1,1,349,404,88,101,5,279,323,69,80,20270885
oncogenic_pathway,BRCA,TP53,1,2,1,349,404,88,101,5,279,323,69,80,20270885
oncogenic_pathway,BRCA,TP53,1,3,3,350,404,87,101,5,280,323,70,80,20270885
oncogenic_pathway,BRCA,TP53,1,4,1,350,404,87,101,5,280,323,70,80,20270885
oncogenic_pathway,BRCA,TP53,1,5,3,350,404,87,101,5,280,323,70,80,20270885
oncogenic_pathway,BRCA,TP53,2,1,3,349,404,88,101,5,279,323,69,80,20280885
oncogenic_pathway,BRCA,TP53,2,2,5,349,404,88,101,5,279,323,69,80,20280885
oncogenic_pathway,BRCA,TP53,2,3,1,350,404,87,101,5,280,323,70,80,20280885
oncogenic_pathway,BRCA,TP53,2,4,1,350,404,87,101,5,280,323,70,80,20280885
oncogenic_pathway,BRCA,TP53,2,5,1,350,404,87,101,5,280,323,70,80,20280885
oncogenic_pathway,BRCA,TP53,3,1,1,349,404,88,101,5,279,323,69,80,20290885
oncogenic_pathway,BRCA,TP53,3,2,3,349,404,88,101,5,279,323,69,80,20290885
oncogenic_pathway,BRCA,TP53,3,3,2,350,404,87,101,5,280,323,70,80,20290885
oncogenic_pathway,BRCA,TP53,3,4,3,350,404,87,101,5,280,323,70,80,20290885
oncogenic_pathway,BRCA,TP53,3,5,1,350,404,87,101,5,280,323,70,80,20290885
oncogenic_pathway,BRCA,TP53,4,1,3,349,404,88,101,5,279,323,69,80,20300885
oncogenic_pathway,BRCA,TP53,4,2,4,349,404,88,101,5,279,323,69,80,20300885
oncogenic_pathway,BRCA,TP53,4,3,1,350,404,87,101,5,280,323,70,80,20300885
oncogenic_pathway,BRCA,TP53,4,4,3,350,404,87,101,5,280,323,70,80,20300885
oncogenic_pathway,BRCA,TP53,4,5,3,350,404,87,101,5,280,323,70,80,20300885
oncogenic_pathway,BRCA,TP53,5,1,4,349,404,88,101,5,279,323,69,80,20310885
oncogenic_pathway,BRCA,TP53,5,2,1,349,404,88,101,5,279,323,69,80,20310885
oncogenic_pathway,BRCA,TP53,5,3,1,350,404,87,101,5,280,323,70,80,20310885
oncogenic_pathway,BRCA,TP53,5,4,3,350,404,87,101,5,280,323,70,80,20310885
oncogenic_pathway,BRCA,TP53,5,5,4,350,404,87,101,5,280,323,70,80,20310885
oncogenic_pathway,COAD,MYC,1,1,4,63,195,16,49,5,50,156,12,39,20270912
oncogenic_pathway,COAD,MYC,1,2,5,63,195,16,49,5,50,156,12,39,20270912
oncogenic_pathway,COAD,MYC,1,3,4,63,195,16,49,5,50,156,12,39,20270912
oncogenic_pathway,COAD,MYC,1,4,4,63,195,16,49,5,50,156,12,39,20270912
oncogenic_pathway,COAD,MYC,1,5,8,64,196,15,48,5,51,156,12,39,20270912
oncogenic_pathway,COAD,MYC,2,1,3,63,195,16,49,5,50,156,12,39,20280912
oncogenic_pathway,COAD,MYC,2,2,4,63,195,16,49,5,50,156,12,39,20280912
oncogenic_pathway,COAD,MYC,2,3,4,63,195,16,49,5,50,156,12,39,20280912
oncogenic_pathway,COAD,MYC,2,4,4,63,195,16,49,5,50,156,12,39,20280912
oncogenic_pathway,COAD,MYC,2,5,4,64,196,15,48,5,51,156,12,39,20280912
oncogenic_pathway,COAD,MYC,3,1,4,63,195,16,49,5,50,156,12,39,20290912
oncogenic_pathway,COAD,MYC,3,2,5,63,195,16,49,5,50,156,12,39,20290912
oncogenic_pathway,COAD,MYC,3,3,4,63,195,16,49,5,50,156,12,39,20290912
oncogenic_pathway,COAD,MYC,3,4,4,63,195,16,49,5,50,156,12,39,20290912
oncogenic_pathway,COAD,MYC,3,5,3,64,196,15,48,5,51,156,12,39,20290912
oncogenic_pathway,COAD,MYC,4,1,3,63,195,16,49,5,50,156,12,39,20300912
oncogenic_pathway,COAD,MYC,4,2,3,63,195,16,49,5,50,156,12,39,20300912
oncogenic_pathway,COAD,MYC,4,3,5,63,195,16,49,5,50,156,12,39,20300912
oncogenic_pathway,COAD,MYC,4,4,4,63,195,16,49,5,50,156,12,39,20300912
oncogenic_pathway,COAD,MYC,4,5,3,64,196,15,48,5,51,156,12,39,20300912
oncogenic_pathway,COAD,MYC,5,1,7,63,195,16,49,5,50,156,12,39,20310912
oncogenic_pathway,COAD,MYC,5,2,4,63,195,16,49,5,50,156,12,39,20310912
oncogenic_pathway,COAD,MYC,5,3,5,63,195,16,49,5,50,156,12,39,20310912
oncogenic_pathway,COAD,MYC,5,4,3,63,195,16,49,5,50,156,12,39,20310912
oncogenic_pathway,COAD,MYC,5,5,5,64,196,15,48,5,51,156,12,39,20310912
oncogenic_pathway,COAD,TP53,1,1,3,166,92,42,23,5,132,73,33,18,20270893
oncogenic_pathway,COAD,TP53,1,2,1,166,92,42,23,5,132,73,33,18,20270893
oncogenic_pathway,COAD,TP53,1,3,3,166,92,42,23,5,132,73,33,18,20270893
oncogenic_pathway,COAD,TP53,1,4,2,167,92,41,23,5,133,73,33,18,20270893
oncogenic_pathway,COAD,TP53,1,5,3,167,92,41,23,5,133,73,33,18,20270893
oncogenic_pathway,COAD,TP53,2,1,3,166,92,42,23,5,132,73,33,18,20280893
oncogenic_pathway,COAD,TP53,2,2,2,166,92,42,23,5,132,73,33,18,20280893
oncogenic_pathway,COAD,TP53,2,3,2,166,92,42,23,5,132,73,33,18,20280893
oncogenic_pathway,COAD,TP53,2,4,2,167,92,41,23,5,133,73,33,18,20280893
oncogenic_pathway,COAD,TP53,2,5,2,167,92,41,23,5,133,73,33,18,20280893
oncogenic_pathway,COAD,TP53,3,1,1,166,92,42,23,5,132,73,33,18,20290893
oncogenic_pathway,COAD,TP53,3,2,2,166,92,42,23,5,132,73,33,18,20290893
oncogenic_pathway,COAD,TP53,3,3,3,166,92,42,23,5,132,73,33,18,20290893
oncogenic_pathway,COAD,TP53,3,4,3,167,92,41,23,5,133,73,33,18,20290893
oncogenic_pathway,COAD,TP53,3,5,3,167,92,41,23,5,133,73,33,18,20290893
oncogenic_pathway,COAD,TP53,4,1,1,166,92,42,23,5,132,73,33,18,20300893
oncogenic_pathway,COAD,TP53,4,2,6,166,92,42,23,5,132,73,33,18,20300893
oncogenic_pathway,COAD,TP53,4,3,3,166,92,42,23,5,132,73,33,18,20300893
oncogenic_pathway,COAD,TP53,4,4,3,167,92,41,23,5,133,73,33,18,20300893
oncogenic_pathway,COAD,TP53,4,5,7,167,92,41,23,5,133,73,33,18,20300893
oncogenic_pathway,COAD,TP53,5,1,3,166,92,42,23,5,132,73,33,18,20310893
oncogenic_pathway,COAD,TP53,5,2,5,166,92,42,23,5,132,73,33,18,20310893
oncogenic_pathway,COAD,TP53,5,3,3,166,92,42,23,5,132,73,33,18,20310893
oncogenic_pathway,COAD,TP53,5,4,1,167,92,41,23,5,133,73,33,18,20310893
oncogenic_pathway,COAD,TP53,5,5,3,167,92,41,23,5,133,73,33,18,20310893
oncogenic_pathway,GBM,TP53,1,1,10,30,26,8,7,5,24,20,6,5,20270887
oncogenic_pathway,GBM,TP53,1,2,2,30,26,8,7,5,24,20,6,5,20270887
oncogenic_pathway,GBM,TP53,1,3,6,30,26,8,7,5,24,20,6,5,20270887
oncogenic_pathway,GBM,TP53,1,4,2,31,27,7,6,5,24,21,6,5,20270887
oncogenic_pathway,GBM,TP53,1,5,5,31,27,7,6,5,24,21,6,5,20270887
oncogenic_pathway,GBM,TP53,2,1,2,30,26,8,7,5,24,20,6,5,20280887
oncogenic_pathway,GBM,TP53,2,2,2,30,26,8,7,5,24,20,6,5,20280887
oncogenic_pathway,GBM,TP53,2,3,5,30,26,8,7,5,24,20,6,5,20280887
oncogenic_pathway,GBM,TP53,2,4,8,31,27,7,6,5,24,21,6,5,20280887
oncogenic_pathway,GBM,TP53,2,5,7,31,27,7,6,5,24,21,6,5,20280887
oncogenic_pathway,GBM,TP53,3,1,6,30,26,8,7,5,24,20,6,5,20290887
oncogenic_pathway,GBM,TP53,3,2,2,30,26,8,7,5,24,20,6,5,20290887
oncogenic_pathway,GBM,TP53,3,3,5,30,26,8,7,5,24,20,6,5,20290887
oncogenic_pathway,GBM,TP53,3,4,2,31,27,7,6,5,24,21,6,5,20290887
oncogenic_pathway,GBM,TP53,3,5,7,31,27,7,6,5,24,21,6,5,20290887
oncogenic_pathway,GBM,TP53,4,1,7,30,26,8,7,5,24,20,6,5,20300887
oncogenic_pathway,GBM,TP53,4,2,4,30,26,8,7,5,24,20,6,5,20300887
oncogenic_pathway,GBM,TP53,4,3,1,30,26,8,7,5,24,20,6,5,20300887
oncogenic_pathway,GBM,TP53,4,4,2,31,27,7,6,5,24,21,6,5,20300887
oncogenic_pathway,GBM,TP53,4,5,2,31,27,7,6,5,24,21,6,5,20300887
oncogenic_pathway,GBM,TP53,5,1,2,30,26,8,7,5,24,20,6,5,20310887
oncogenic_pathway,GBM,TP53,5,2,2,30,26,8,7,5,24,20,6,5,20310887
oncogenic_pathway,GBM,TP53,5,3,10,30,26,8,7,5,24,20,6,5,20310887
oncogenic_pathway,GBM,TP53,5,4,2,31,27,7,6,5,24,21,6,5,20310887
oncogenic_pathway,GBM,TP53,5,5,1,31,27,7,6,5,24,21,6,5,20310887
oncogenic_pathway,HNSC,TP53,1,1,2,249,80,63,20,5,199,64,49,16,20270898
oncogenic_pathway,HNSC,TP53,1,2,18,249,80,63,20,5,199,64,49,16,20270898
oncogenic_pathway,HNSC,TP53,1,3,3,250,80,62,20,5,200,64,50,16,20270898
oncogenic_pathway,HNSC,TP53,1,4,3,250,80,62,20,5,200,64,50,16,20270898
oncogenic_pathway,HNSC,TP53,1,5,8,250,80,62,20,5,200,64,50,16,20270898
oncogenic_pathway,HNSC,TP53,2,1,2,249,80,63,20,5,199,64,49,16,20280898
oncogenic_pathway,HNSC,TP53,2,2,5,249,80,63,20,5,199,64,49,16,20280898
oncogenic_pathway,HNSC,TP53,2,3,11,250,80,62,20,5,200,64,50,16,20280898
oncogenic_pathway,HNSC,TP53,2,4,5,250,80,62,20,5,200,64,50,16,20280898
oncogenic_pathway,HNSC,TP53,2,5,6,250,80,62,20,5,200,64,50,16,20280898
oncogenic_pathway,HNSC,TP53,3,1,5,249,80,63,20,5,199,64,49,16,20290898
oncogenic_pathway,HNSC,TP53,3,2,9,249,80,63,20,5,199,64,49,16,20290898
oncogenic_pathway,HNSC,TP53,3,3,2,250,80,62,20,5,200,64,50,16,20290898
oncogenic_pathway,HNSC,TP53,3,4,1,250,80,62,20,5,200,64,50,16,20290898
oncogenic_pathway,HNSC,TP53,3,5,3,250,80,62,20,5,200,64,50,16,20290898
oncogenic_pathway,HNSC,TP53,4,1,8,249,80,63,20,5,199,64,49,16,20300898
oncogenic_pathway,HNSC,TP53,4,2,5,249,80,63,20,5,199,64,49,16,20300898
oncogenic_pathway,HNSC,TP53,4,3,3,250,80,62,20,5,200,64,50,16,20300898
oncogenic_pathway,HNSC,TP53,4,4,6,250,80,62,20,5,200,64,50,16,20300898
oncogenic_pathway,HNSC,TP53,4,5,7,250,80,62,20,5,200,64,50,16,20300898
oncogenic_pathway,HNSC,TP53,5,1,3,249,80,63,20,5,199,64,49,16,20310898
oncogenic_pathway,HNSC,TP53,5,2,4,249,80,63,20,5,199,64,49,16,20310898
oncogenic_pathway,HNSC,TP53,5,3,2,250,80,62,20,5,200,64,50,16,20310898
oncogenic_pathway,HNSC,TP53,5,4,15,250,80,62,20,5,200,64,50,16,20310898
oncogenic_pathway,HNSC,TP53,5,5,6,250,80,62,20,5,200,64,50,16,20310898
oncogenic_pathway,KIRP,Cell Cycle,1,1,3,24,169,7,43,5,19,135,4,33,20270895
oncogenic_pathway,KIRP,Cell Cycle,1,2,3,25,169,6,43,5,20,135,5,33,20270895
oncogenic_pathway,KIRP,Cell Cycle,1,3,2,25,170,6,42,5,20,136,5,34,20270895
oncogenic_pathway,KIRP,Cell Cycle,1,4,12,25,170,6,42,5,20,136,5,34,20270895
oncogenic_pathway,KIRP,Cell Cycle,1,5,3,25,170,6,42,5,20,136,5,34,20270895
oncogenic_pathway,KIRP,Cell Cycle,2,1,2,24,169,7,43,5,19,135,4,33,20280895
oncogenic_pathway,KIRP,Cell Cycle,2,2,2,25,169,6,43,5,20,135,5,33,20280895
oncogenic_pathway,KIRP,Cell Cycle,2,3,2,25,170,6,42,5,20,136,5,34,20280895
