outcome_type,family,tumor_type,endpoint,n,positive,negative,screen_tier,size_stratum,imbalance_stratum,minority_fraction,selection_hash,selected,selection_version,selection_uses_pls_performance,selection_rule
continuous,thorsson,ESCA,T Cells gamma delta,147,,,C,small,not applicable,,7cd462977c199c648bfe8d2c8dd2d1f91bd0dcd5b014dd9fb2a7fe2d18bb14c0,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,CTA Score,54,,,C,small,not applicable,,7d7336f90bcc659a8b4ed982bf259550c6149367687be553a08f9eacd9efe934,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,THYM,Number of Segments,120,,,C,small,not applicable,,7dd66d88c60d885e91c58db3a6c2e6b0df672369d8b186a2bdb6ee7c80e7f49f,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UVM,SNV Neoantigens,76,,,C,small,not applicable,,7f07fce4f1c608ee7c0d083c2e9d17b41fae960c4ca34068331de40a60a875a1,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,Wound Healing,54,,,C,small,not applicable,,7f7dcbd043009a45d4904e518a7563c78bb022cc60cc1e8eaa658c64d55176de,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,T Cells Regulatory Tregs,54,,,C,small,not applicable,,7fb2036e13b1e087d7921e9eba2bb014316f1927379597ec6ee1b837fe68c5c5,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,THYM,T Cells gamma delta,117,,,C,small,not applicable,,7fe50bb4a6f6be3418469bd855659394cf376b2825313e55e5dd8b0fd1409080,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,TCR Richness,53,,,C,small,not applicable,,805f5c37a6e23d32ab149cc43dbce3c05bacf811954df04e3f700252b8804fa6,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,GBM,B Cells Naive,96,,,C,small,not applicable,,81aeb279012a9bbd07bae39454bf8a1f6aa186bb753758c5f4aa0feb79e232eb,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ESCA,Proliferation,147,,,C,small,not applicable,,81bd927c4e4801d65081923c113a1d79c5e27eb58db815cb4b2a61513fcab0d9,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,Monocytes,65,,,C,small,not applicable,,82cd7585353cdd10ed19796f518e35ab71b31cbbd10c81854dca9a7f6d44ba55,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCS,T Cells CD8,53,,,C,small,not applicable,,8395d88aa8ee1837a4a37845a1b21185492ff7d54f575ad88b3194c3647d7010,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCS,B Cells Memory,53,,,C,small,not applicable,,8443653ad7cfa99bf64506b9b8fae8f3ba3f2bf17c95ac094eb64973dedef0b7,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,READ,T Cells CD4 Memory Activated,144,,,C,small,not applicable,,846aeb3ebc286971402134bcca8f2a0d276b1f2fa389c46dad2334a238a3e2e0,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,THYM,Stromal Fraction,104,,,B,small,not applicable,,84d921219dddccd43263c9a6c750693c7f9dce6c1b40a1cd632df787e58c2d08,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,OV,Stromal Fraction,65,,,B,small,not applicable,,854ad88a316eb361a4cc3dd196681e727c0950654a5fe02e937d84dfd63a1d93,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCS,T Cells CD4 Memory Activated,53,,,C,small,not applicable,,8608fb0be556990e392f0c7c64347c2f4a9ff904df4289c2d8865bf6065eadb3,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,OV,BCR Evenness,52,,,C,small,not applicable,,861f2ae9a7468f5ecaf515b3f4b78ae6a2fe38c50250434d24d17232b6644d34,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,READ,Mast Cells Activated,144,,,C,small,not applicable,,869ee5e6b09c9b0047f3781ac64d7ddfb18bc62a7fe0d377cac0d6c64d87d22d,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,MESO,Homologous Recombination Defects,69,,,C,small,not applicable,,86d795d46a52d364addea5eeac8b616dbf6c67ddcc8c5566bad46fb0bc923ea8,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,OV,TCR Richness,69,,,C,small,not applicable,,86ffe057cbcff249e28521f1ded05ee9497c71a87173fae6d1e3c3fa6b316869,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,READ,Neutrophils,144,,,C,small,not applicable,,872333e85c3fc0ad3775e13470b5b5d048eb284374486c4d823dbd1aefb44844,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PRAD,BCR Richness,138,,,C,small,not applicable,,87e6bcafeaf56ffa36404e6fce00318ac97acbd5d7f51602c242f5c0f87305fb,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,OV,BCR Shannon,60,,,C,small,not applicable,,88020781e15f616155e00733c80bb7c12d8f3cbf25ca95e1d0b780f9ddc50b64,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,Macrophages M1,65,,,C,small,not applicable,,882c463165090a5a92378cfa78c2cf89be0c9251d331fffe90bc9b97c405e82e,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UVM,Wound Healing,80,,,C,small,not applicable,,889710074b26d6ca82f9fb9c26acdcdc4cd64af693cea0a2814ba39e6273ae03,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ESCA,Dendritic Cells Resting,147,,,C,small,not applicable,,88c814d53136b5b1fbba340a4a286e5c3ba9f998fb1d851dbe21681e6ac3e436,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,Macrophages M2,54,,,C,small,not applicable,,88d9492d3a3d57f3a4d773e5c018b6f7c172b3cf132aaab528954cbf7d08d856,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,TGCT,CTA Score,132,,,C,small,not applicable,,8914aa341886638fa4bd2377c946e0281fa84ccca8ee28d08eb320ebe0337227,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ESCA,T Cells CD4 Memory Activated,147,,,C,small,not applicable,,8a01dea15388aaae1629a69b8753062b78c3d41d2c9b7c9e7c5130a0786ae75e,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,GBM,TCR Shannon,92,,,C,small,not applicable,,8b90af238520f9b354dc8b5ec0e7874720e43eb93e183124bbfebf567b49ea88,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,MESO,Proliferation,72,,,C,small,not applicable,,8b976a7dd6fba801a3ed35098e19052db35e56e8837746348910e5693fc7a63e,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,GBM,Proliferation,96,,,C,small,not applicable,,8b9b422feb09fd0268177f06c3426c9c2cd4097ea2e6a3983bbf85e341183887,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCS,NK Cells Activated,53,,,C,small,not applicable,,8bd51b3c384ce0969619be41954a21b996205b8b88b31f9a57f1277125b33882,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCEC,TCR Richness,147,,,C,small,not applicable,,8d3cbf1178c97d129dfd23ccd1772fe3d5b6cf75bae8b74b20df342eee29f9cc,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,T Cells Follicular Helper,54,,,C,small,not applicable,,8d513283f83e339f7dadde70f74bff4f4083c2231cc360bdafe26b2c2bedbc6f,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,MESO,TCR Evenness,67,,,C,small,not applicable,,8d7404b8ec64c3d670a517bd155a78e636c63b42c2fe4393a9958c2380228f37,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,Th2 Cells,65,,,C,small,not applicable,,8e78aee29e8e5d05e3ed8d2ba7f89d16a51f31533ec4abb59df95fd4aae5c2a3,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,TGCT,TCR Shannon,144,,,C,small,not applicable,,9051fff3be6385e8ed566e75ff9fb5b5eb8d81fbad263831685fe52382c18d04,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,OV,NK Cells Activated,69,,,C,small,not applicable,,90598f7f8508e7e93234da08044c6981a3a3d8ad975b92b22987081c12adc3e3,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UVM,Lymphocyte Infiltration Signature Score,80,,,B,small,not applicable,,90921042d16b477c51e65eb79faa4b6998245ddc10959ed86da1fa0dc1aeb1c9,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,TGCT,Indel Neoantigens,90,,,C,small,not applicable,,90fb8353c2ad749359ca3f7bb4755ac56a01e75a6d1eb56791581b28d1f28f3e,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,Neutrophils,54,,,C,small,not applicable,,9146494367448c3a57a8f237445f11fbfbde67420e26394af634aab692576f2a,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,READ,Aneuploidy Score,143,,,C,small,not applicable,,92b710b2a8fadbb96da80b64325bfab928332f3a6eb9b1b659c238ae1670c73e,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,Leukocyte Fraction,65,,,C,small,not applicable,,938fe82258616bb6474b8059ac14053391d84f94099bcafe97bfb8af9754066c,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UVM,CTA Score,80,,,C,small,not applicable,,93e5afaaac33f0d0aea1e5bd68d3e810b1f5a1570111e931e48ac5e4af373f75,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,READ,Macrophages M2,144,,,C,small,not applicable,,95393330b6c8734b9ec11806b34a8d1829872932424a3789a778302fadf0802b,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,Macrophages M0,54,,,C,small,not applicable,,95596f425ea8515d653861c4d1b68077a6134ae819c04215aa402d8dfc5bd0ee,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,MESO,Th2 Cells,72,,,C,small,not applicable,,9690e34ca3c0f6f4dbc58e1386de4de5fb09a4f429a5250e94353c6b3fc98823,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,GBM,SNV Neoantigens,103,,,C,small,not applicable,,96a3d87d0f73a1cb1438f6311e3deb443062a5fc3e2466beb5bc9c0d8382bd62,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCS,Silent Mutation Rate,53,,,C,small,not applicable,,97c0bafcada31ad06fc96906eac257c0565ce947ecb752b6480255948e517b09,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,Th1 Cells,65,,,C,small,not applicable,,99202848360edc6ca17fb4bbbbd7833f66742635c4848c80084dc1f27fc2283a,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,READ,Stromal Fraction,128,,,C,small,not applicable,,992332ebbf04199f42313e680e4342c62b5cc2c8975d82f90e093248c67e0789,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,NK Cells Activated,65,,,C,small,not applicable,,9a32903ad8675025e4984f20f77ee05b79983329e2dc4f305bc145d22f2da516,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PAAD,BCR Evenness,97,,,C,small,not applicable,,9a67847eecf7fe780ce1791dfa2ee4a16b3b374ec5f335d75545f6ac81512d97,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,GBM,T Cells Regulatory Tregs,96,,,C,small,not applicable,,9abd20d463e5443a9c937e72c05074b1bf126404e1c0d93284e4e3a709aa9248,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,THYM,Indel Neoantigens,62,,,C,small,not applicable,,9b0fd010821db114ee6f6589dbac1b7698ed65de022e702890c4e0d298ba32e7,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCS,Th1 Cells,53,,,C,small,not applicable,,9c5d557b75e5ae0435553fae13e939b183e3992677cdd5b91ce0d89861f9e5de,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCS,Macrophages M0,53,,,C,small,not applicable,,9c8554b728c5228d48b8402c8ae69fd60a85c991418de668005fbd08f0cfee65,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCS,Th17 Cells,53,,,C,small,not applicable,,9cd6cfb81119c40c224b1079967cae6cf1a45db4545eca1fc77af0a6b288b584,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,Macrophage Regulation,65,,,C,small,not applicable,,9d7cc6cf64e62cdd8bb10b939ff6dd89e88cc35148a49402c95361ba36c9344a,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCS,T Cells gamma delta,53,,,C,small,not applicable,,9de89cbb2989652064bc6657fe5f3365c8ed9be001292df8f578552d9a251bbc,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,THYM,T Cells CD8,117,,,C,small,not applicable,,9e1177417db816d8ade59e359b6c3d49fbcc31dae1599c43879f46c7499dffd1,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,MESO,NK Cells Activated,72,,,C,small,not applicable,,9e89d5871b9f50ac934a24b16c5387959b97b70222d51615c827f744581ddad3,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UVM,TCR Richness,80,,,C,small,not applicable,,9eb4d3729b8dea57399caf5cf1eebbdd36754987bc5b59ae602ce531e8d39c56,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCS,Dendritic Cells Resting,53,,,C,small,not applicable,,9eb505c2e5c82f803f0f74e81ff0df67f4fd1313e80c476dfca2c164a6220ec1,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,READ,Th2 Cells,144,,,C,small,not applicable,,a0f09df55bfb3dc9be4e0bd2107f6a327de84c15f216aaae85cdcc8837ec731c,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KICH,B Cells Memory,65,,,C,small,not applicable,,a0fdcba5ee9ddfa231f662dcd77b6672bb0f3c2c68f06c58fa2ce9ab2e812f92,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,MESO,Th1 Cells,72,,,C,small,not applicable,,a135d20933222d5a3f6d25365c3d493f43cc7c0f124e12afb136d1ea9c441907,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,UCS,Neutrophils,53,,,C,small,not applicable,,a2accc0901431429d2c0d3cf72b2d6515d0727318287c4351405f3808d806a54,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,THYM,B Cells Memory,117,,,C,small,not applicable,,a2e247a9716a8ac4ee057cec4f23d08bebd3272f68a2eb80a9587d6f0abe10ce,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,READ,NK Cells Resting,144,,,C,small,not applicable,,a2fadf04124c78c5825d8f18a9205b75dca70300b544555c6e1694118a9f5983,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ESCA,BCR Richness,145,,,C,small,not applicable,,a308971db4ee5586ac29a4e500ca46f44f6324f1e02a113d6e02e366e228fd7f,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,THYM,Dendritic Cells Activated,117,,,C,small,not applicable,,a39321128f7f7de4a62921a7cd70ffbf914c7688fdc829bc39f2c14a4ff3f6aa,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,READ,IFN-gamma Response,144,,,C,small,not applicable,,a48af78c0ba97dfc1a69feb8e9a8fb6f76ac978025f563a3cf89a47cc39c2b4f,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,MESO,Dendritic Cells Resting,72,,,C,small,not applicable,,a5179db7bbdb1a4c57dfd22c609f028be7c3ca62ba13ae9191a6db21b8f7eedc,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,LIHC,BCR Evenness,86,,,C,small,not applicable,,a584dda0bdbce25689b0c63c75e2b71317db6adf8dcf2efc7df0717c5d853162,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PAAD,TCR Shannon,143,,,C,small,not applicable,,a5bf3ef9cbe186935d19bb4b2b115fcc9fac53a958e17a59c196b36bbc753e02,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,IFN-gamma Response,54,,,C,small,not applicable,,a5d008196044eb132130b04bfa815f23d3348450479133a8af9831f961e80ff4,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,OV,TCR Shannon,68,,,B,small,not applicable,,a699db92b93159cfd444d914ad690309a6b40c99487d059064e1ca430fff47eb,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,OV,Lymphocyte Infiltration Signature Score,61,,,C,small,not applicable,,a799c2badeceed32f69238d2c2f52efd206ab3a495208d0002809e7c18c9f15f,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,ACC,Stromal Fraction,54,,,C,small,not applicable,,a7edc6340d9e312cd7e08fcdd247397e95a236cb779773d2f5320cc502fed08a,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,THYM,Mast Cells Resting,117,,,C,small,not applicable,,a828a9524f195d890dea44456956047710767f62f41b3a1b0da64e342e07142c,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,THYM,Th2 Cells,117,,,B,small,not applicable,,a89f503fe9f295e95a4e1301420f259a97f580b69859e9aa43ecc1ebca7469eb,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
