tumor_type,block,endpoint,n,metric,pls1,pls2,delta_pls2_minus_pls1,sd_delta,median_ncomp_pls1,median_ncomp_pls2,n_repeats,backend,svd_method,rsvd_oversample,rsvd_power,analysis_fingerprint
BRCA,inferred_cell_fractions,T Cells CD8,1039,Q2,0.106137824784124,0.118318098879354,0.0121802740952302,0.0081410316702099,3,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
BRCA,inferred_cell_fractions,T Cells Follicular Helper,1039,Q2,0.0647753819679222,0.085882812301052,0.0211074303331299,0.0059371412928124,2,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
BRCA,inferred_cell_fractions,T Cells Regulatory Tregs,1039,Q2,0.0399745923662931,0.0587132678698496,0.0187386755035565,0.00734499012032738,2,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
BRCA,inferred_cell_fractions,T Cells gamma delta,1039,Q2,-0.00734556536422778,-0.00624212152746547,0.00110344383676231,0.00439592068872782,1,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
BRCA,inferred_cell_fractions,Th1 Cells,1039,Q2,0.136982919186929,0.13864957946908,0.00166666028215131,0.00842299849536172,3,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
BRCA,inferred_cell_fractions,Th17 Cells,1039,Q2,0.163068796293734,0.173578754864951,0.0105099585712172,0.0162440355855512,2,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
BRCA,inferred_cell_fractions,Th2 Cells,1039,Q2,0.189266655397721,0.173763884052115,-0.0155027713456062,0.0089389706000634,3,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
BRCA,infiltration_signatures,IFN-gamma Response,876,Q2,0.0611437704677397,0.0556754678863111,-0.00546830258142861,0.0163478808021764,1,10,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
BRCA,infiltration_signatures,Leukocyte Fraction,876,Q2,0.388921057139979,0.384495530621069,-0.00442552651890982,0.0063117415487757,5.66666666666667,10,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
BRCA,infiltration_signatures,Lymphocyte Infiltration Signature Score,876,Q2,0.380271017897424,0.375920200120455,-0.00435081777696844,0.00327918279428083,5.33333333333333,10,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
BRCA,infiltration_signatures,Macrophage Regulation,876,Q2,0.276933250633531,0.26476734892256,-0.0121659017109707,0.0116782473614853,4,10,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
BRCA,infiltration_signatures,Stromal Fraction,876,Q2,0.295239120917572,0.286122695241393,-0.00911642567617998,0.0100822480593563,4,10,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
BRCA,infiltration_signatures,TGF-beta Response,876,Q2,0.314872142905941,0.293294122537211,-0.02157802036873,0.00348990211045619,4.33333333333333,10,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
BRCA,infiltration_signatures,TIL Regional Fraction,876,Q2,0.411401133420231,0.407033819838772,-0.00436731358145888,0.0129231245197062,5,10,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
BRCA,infiltration_signatures,Wound Healing,876,Q2,0.511840834223957,0.506124729867001,-0.00571610435695591,0.00857131399344347,3.66666666666667,10,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,immune_repertoire,BCR Evenness,176,Q2,-0.0473630772946607,-0.0415475472086759,0.00581553008598479,0.0323786168091044,1,1.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,immune_repertoire,BCR Richness,176,Q2,-0.164557496618258,-0.0433945751001077,0.121162921518151,0.135718643409636,1,1.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,immune_repertoire,BCR Shannon,176,Q2,-0.111980656854186,-0.0322135531189446,0.079767103735241,0.0392452883633983,1,1.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,immune_repertoire,TCR Evenness,176,Q2,-0.0498964312202394,-0.0705805943378517,-0.0206841631176123,0.00660253382875,1,1.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,immune_repertoire,TCR Richness,176,Q2,-0.027000108590659,0.00300616826627968,0.0300062768569387,0.0219338875275158,1.66666666666667,1.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,immune_repertoire,TCR Shannon,176,Q2,0.0474074216605878,0.0930953506147771,0.0456879289541894,0.0572162397319357,2.33333333333333,1.33333333333333,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,B Cells Memory,263,Q2,-0.0137738969245992,-0.0131025627191025,0.000671334205496736,0.0232448161485475,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,B Cells Naive,263,Q2,0.0341994696555228,-0.00204285426003218,-0.036242323915555,0.00269397067921333,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,Dendritic Cells Activated,263,Q2,-0.053798922295975,-0.00659588909704193,0.0472030331989331,0.0149004595188313,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,Dendritic Cells Resting,263,Q2,0.0551747368970731,0.0515741432097199,-0.00360059368735322,0.00184578149143693,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,Eosinophils,263,Q2,-0.0227841522448636,-0.00411688117987001,0.0186672710649936,0.0115235182137846,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,Macrophages M0,263,Q2,0.055917908343254,0.0948278885354725,0.0389099801922186,0.0305334560551291,2.33333333333333,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,Macrophages M1,263,Q2,0.1122636056916,0.140731965831034,0.0284683601394343,0.0259293020980571,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,Macrophages M2,263,Q2,0.0121925685997417,0.00917890237677503,-0.00301366622296669,0.00887621681632368,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,Mast Cells Activated,263,Q2,0.0375777761223287,0.0712128017558924,0.0336350256335637,0.0330843785371814,1.33333333333333,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,Mast Cells Resting,263,Q2,0.0168418662546022,-0.00641934994793584,-0.023261216202538,0.0206772614668696,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,Monocytes,263,Q2,0.0314252124926918,0.0452997859533343,0.0138745734606425,0.0105611721682282,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,NK Cells Activated,263,Q2,-0.0189711527435544,0.00531602358638835,0.0242871763299427,0.0383048090864293,1.33333333333333,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,NK Cells Resting,263,Q2,-0.0707287458989415,-0.024702696988265,0.0460260489106765,0.0332897078286957,1.66666666666667,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,Neutrophils,263,Q2,0.0807173961334184,0.102638413157124,0.021921017023706,0.0480038037814819,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,Plasma Cells,263,Q2,0.054470935795811,0.0518419337482782,-0.0026290020475328,0.0110771337857764,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,T Cells CD4 Memory Activated,263,Q2,0.0727717868216063,0.109719343493565,0.0369475566719592,0.0111974081119916,2,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,T Cells CD4 Memory Resting,263,Q2,-0.0380704706900969,0.0233076229040767,0.0613780935941736,0.0530179685447015,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,T Cells CD4 Naive,263,Q2,-0.145029885536612,-0.037613274425932,0.10741661111068,0.0383899417030199,1.66666666666667,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,T Cells CD8,263,Q2,0.124403110623713,0.123487542401276,-0.000915568222437324,0.00765895382478058,2,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,T Cells Follicular Helper,263,Q2,-0.0638917862339665,0.014868364217771,0.0787601504517374,0.0381516376595945,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,T Cells Regulatory Tregs,263,Q2,-0.0244686610705208,0.0392978416589614,0.0637665027294822,0.0222427679378106,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,T Cells gamma delta,263,Q2,-0.0636492813060007,-0.0240107390064024,0.0396385422995983,0.00239182418163923,1,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,Th1 Cells,263,Q2,0.0669147451241282,0.106085041940569,0.0391702968164412,0.0147981178858812,1.66666666666667,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,Th17 Cells,263,Q2,0.114971049477367,0.119172112698348,0.00420106322098142,0.0256958837563466,1.66666666666667,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,inferred_cell_fractions,Th2 Cells,263,Q2,-0.0630475334771428,-0.0554555397045259,0.00759199377261699,0.0384450616409408,2.33333333333333,5,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,infiltration_signatures,IFN-gamma Response,218,Q2,0.126204024029246,0.175200978424929,0.0489969543956828,0.0182449694266901,1.33333333333333,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,infiltration_signatures,Leukocyte Fraction,218,Q2,0.196376676552043,0.233731738228537,0.0373550616764938,0.00971355489764399,3,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,infiltration_signatures,Lymphocyte Infiltration Signature Score,218,Q2,0.227567809954433,0.272767077629744,0.045199267675311,0.0830579317834115,3,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,infiltration_signatures,Macrophage Regulation,218,Q2,0.297423847694022,0.312832388201436,0.0154085405074142,0.0161323827293514,3,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,infiltration_signatures,Stromal Fraction,218,Q2,0.0523911867645265,0.123018049089327,0.0706268623248007,0.0581937654923091,3.66666666666667,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,infiltration_signatures,TGF-beta Response,218,Q2,0.111033373351505,0.138968895772085,0.0279355224205796,0.0290242145632899,3.33333333333333,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,infiltration_signatures,TIL Regional Fraction,218,Q2,0.362228738849767,0.364384868777734,0.00215612992796617,0.0404474577472296,4,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
CESC,infiltration_signatures,Wound Healing,218,Q2,0.0323238672823159,0.108428150388751,0.0761042831064352,0.0347801080616517,2,7.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,immune_repertoire,BCR Evenness,155,Q2,-0.0307222514008149,-0.021564480795357,0.0091577706054579,0.0115939636009876,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,immune_repertoire,BCR Richness,155,Q2,-0.0794459800970702,-0.0287566265052955,0.0506893535917747,0.0784769383411402,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,immune_repertoire,BCR Shannon,155,Q2,0.00926632917591445,0.0394638684547098,0.0301975392787954,0.0419965828612849,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,immune_repertoire,TCR Evenness,155,Q2,-0.124169169334179,-0.0205301179938681,0.103639051340311,0.0236287446718173,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,immune_repertoire,TCR Richness,155,Q2,0.0228810570307209,0.0452600849824963,0.0223790279517755,0.0739092464240144,5,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,immune_repertoire,TCR Shannon,155,Q2,0.0197859409256076,0.0494380366714306,0.0296520957458231,0.032622091078594,2.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,B Cells Memory,417,Q2,-0.00714922981667846,0.00992460877390392,0.0170738385905824,0.0155138090942779,2.33333333333333,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,B Cells Naive,417,Q2,-0.0557841094506046,-0.032879422985665,0.0229046864649396,0.0111897348136718,1,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,Dendritic Cells Activated,417,Q2,0.0029909759888066,0.0104574801817322,0.00746650419292557,0.0160379918965295,1,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,Dendritic Cells Resting,417,Q2,-0.0141293822739873,-0.023382452224676,-0.00925306995068868,0.00408148873866868,1,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,Eosinophils,417,Q2,-0.0701189086288535,-0.0264851931879268,0.0436337154409267,0.00634811701243952,1,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,Macrophages M0,417,Q2,0.0489114889510235,0.0856473683431062,0.0367358793920827,0.0231102537223764,2,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,Macrophages M1,417,Q2,0.163663316685435,0.145419262892991,-0.0182440537924438,0.0090219522735241,2,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,Macrophages M2,417,Q2,0.0259318861919704,0.0316230197100443,0.00569113351807397,0.00953547100730015,1,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,Mast Cells Activated,417,Q2,0.0412024132406067,0.0327751643307759,-0.00842724890983082,0.0149685694191376,2.33333333333333,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,Mast Cells Resting,417,Q2,-0.015643867208782,-0.0147366368786949,0.000907230330087142,0.000349571570961099,1,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,Monocytes,417,Q2,-0.0652174010789042,-0.0346361095065815,0.0305812915723226,0.016054780049219,1.33333333333333,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,NK Cells Activated,417,Q2,0.0271469532462945,0.0541743446013225,0.027027391355028,0.0163977691602839,2,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,NK Cells Resting,417,Q2,-0.03130181985156,-0.00361958513901939,0.0276822347125406,0.0195963209032636,1,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,Neutrophils,417,Q2,0.0507658553046901,0.0581423601355886,0.0073765048308985,0.0149734992795043,1,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,Plasma Cells,417,Q2,0.010610324792794,0.0119305125734632,0.00132018778066915,0.0074014778026022,1,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,T Cells CD4 Memory Activated,417,Q2,-0.0191682370234042,0.000442355447322702,0.0196105924707269,0.00585632081565176,1,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,T Cells CD4 Memory Resting,417,Q2,0.100230451305469,0.1118124235411,0.0115819722356307,0.00843978491634332,2,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,T Cells CD4 Naive,417,Q2,-0.0205727932795894,-0.0153922877509955,0.00518050552859384,0.00554344846484345,1,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,T Cells CD8,417,Q2,0.0759961864536259,0.109624519109045,0.0336283326554191,0.00554006117040829,2.66666666666667,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,T Cells Follicular Helper,417,Q2,0.0295656588290497,0.0650448630264284,0.0354792041973787,0.0234013745938895,2.66666666666667,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,T Cells Regulatory Tregs,417,Q2,0.0216049647928664,0.0450445721742017,0.0234396073813353,0.030076482493852,1.33333333333333,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,T Cells gamma delta,417,Q2,-0.0297755949848226,-0.0121554095333828,0.0176201854514398,0.00222415975468049,1,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,Th1 Cells,417,Q2,0.103068807584808,0.0840929120827807,-0.0189758955020276,0.0313387820967555,2.33333333333333,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,Th17 Cells,417,Q2,0.0482488034437714,0.0531588220369119,0.00491001859314044,0.0100249417186372,1,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,inferred_cell_fractions,Th2 Cells,417,Q2,0.0240805331341094,0.0473469262665594,0.02326639313245,0.0150902935633852,2.66666666666667,4.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,infiltration_signatures,IFN-gamma Response,362,Q2,0.155643905823443,0.183253791922028,0.0276098860985848,0.0200343631589252,2.33333333333333,9,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,infiltration_signatures,Leukocyte Fraction,362,Q2,0.222563782523944,0.256474699810907,0.0339109172869635,0.0290847491343558,3,9,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,infiltration_signatures,Lymphocyte Infiltration Signature Score,362,Q2,0.30397016806311,0.312271714556434,0.0083015464933236,0.00750760280561151,4.33333333333333,9,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,infiltration_signatures,Macrophage Regulation,362,Q2,0.183906328371323,0.231154782428492,0.0472484540571688,0.00840617258937405,3.33333333333333,9,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,infiltration_signatures,Stromal Fraction,362,Q2,0.144979953348378,0.156289936203645,0.011309982855267,0.026603698883454,4,9,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,infiltration_signatures,TGF-beta Response,362,Q2,0.119984378030195,0.140048560952786,0.0200641829225911,0.0103889230287193,3,9,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,infiltration_signatures,TIL Regional Fraction,362,Q2,0.424475418515589,0.344284606037945,-0.080190812477645,0.00624911933645881,7.33333333333333,9,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
COAD,infiltration_signatures,Wound Healing,362,Q2,0.0255310402351192,0.0472993147645825,0.0217682745294632,0.026052946924555,2,9,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
ESCA,immune_repertoire,BCR Evenness,130,Q2,-0.112974752945293,-0.022828756759332,0.0901459961859608,0.0726633217237004,1.33333333333333,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
ESCA,immune_repertoire,BCR Richness,130,Q2,0.0670637106834572,0.0593368063414709,-0.00772690434198627,0.00655747575585073,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
ESCA,immune_repertoire,BCR Shannon,130,Q2,-0.0656693051375902,-0.0391428103978005,0.0265264947397897,0.0255095504740387,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
ESCA,immune_repertoire,TCR Evenness,130,Q2,-0.224335213557196,-0.0537594317784518,0.170575781778744,0.0400047342188762,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
ESCA,immune_repertoire,TCR Richness,130,Q2,0.0437293069075241,0.0398390036664346,-0.00389030324108945,0.00849403189817652,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
ESCA,immune_repertoire,TCR Shannon,130,Q2,0.0292487013217131,0.0316973890947708,0.0024486877730577,0.00490104672783863,1,1,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
ESCA,inferred_cell_fractions,B Cells Memory,147,Q2,-0.216385673115618,-0.0373944078455373,0.178991265270081,0.0282133332222513,1,1.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
ESCA,inferred_cell_fractions,B Cells Naive,147,Q2,0.0705672293280933,0.0635452606785603,-0.00702196864953297,0.0198845728446627,1,1.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
ESCA,inferred_cell_fractions,Dendritic Cells Activated,147,Q2,-0.0794080322824146,-0.0407785506793171,0.0386294816030975,0.0103680446849918,1,1.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
ESCA,inferred_cell_fractions,Dendritic Cells Resting,147,Q2,0.00446862935800404,0.048294932718974,0.04382630336097,0.0885783568756272,1,1.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
ESCA,inferred_cell_fractions,Eosinophils,147,Q2,-0.0294021652480726,-0.0198542876495225,0.00954787759855003,0.0372503399694014,1,1.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
ESCA,inferred_cell_fractions,Macrophages M0,147,Q2,0.0406460310884735,0.0939308612895331,0.0532848302010596,0.0728978908161883,3,1.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
ESCA,inferred_cell_fractions,Macrophages M1,147,Q2,0.0486170649061259,0.0495498299766046,0.000932765070478717,0.0233198035077489,1,1.66666666666667,3,cpu,rsvd,32,5,5133a5f49239a682d435a04fde306ce6fa3f179b5654ef08c976609e9dea96b5
