outcome_type,family,tumor_type,endpoint,performance_checkpoint_passed,p_permutation,permutation_attempted,permutation_exceedances,permutation_stopped_early,p_assignment_status,local_bh_denominator,across_cancer_family_bh_denominator,outcome_wide_bh_denominator,atlas_wide_bh_denominator,included_in_local_bh,included_in_across_cancer_family_bh,included_in_outcome_wide_bh,included_in_atlas_wide_bh,q_recomputed_local,q_recomputed_across_cancer_family,q_recomputed_outcome_wide,q_recomputed_atlas_wide,q_saved_local,q_saved_across_cancer_family,q_saved_outcome_wide,q_saved_atlas_wide
binary,driver_mutation,KIRC,PBRM1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,5,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,KIRC,SETD2,TRUE,0.001,999,0,FALSE,completed_permutation,5,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.005,0.0068,0.00527586206896552,0.00428925619834711,0.005,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,KIRC,VHL,TRUE,0.002,999,1,FALSE,completed_permutation,5,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.005,0.0132222222222222,0.0104318181818182,0.0084390243902439,0.005,0.0132222222222222,0.0104318181818182,0.0084390243902439
binary,driver_mutation,LGG,ATRX,TRUE,0.001,999,0,FALSE,completed_permutation,13,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,LGG,CIC,TRUE,0.001,999,0,FALSE,completed_permutation,13,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,LGG,EGFR,TRUE,0.001,999,0,FALSE,completed_permutation,13,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,LGG,FUBP1,TRUE,0.001,999,0,FALSE,completed_permutation,13,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,LGG,IDH1,TRUE,0.001,999,0,FALSE,completed_permutation,13,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,LGG,IDH2,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,13,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LGG,NF1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,13,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LGG,NOTCH1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,13,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LGG,PIK3CA,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,13,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LGG,PIK3R1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,13,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LGG,PTEN,TRUE,0.001,999,0,FALSE,completed_permutation,13,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,LGG,SMARCA4,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,13,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LGG,TP53,TRUE,0.001,999,0,FALSE,completed_permutation,13,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711,0.00185714285714286,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,LIHC,ALB,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,7,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LIHC,APOB,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,7,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LIHC,ARID1A,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,7,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LIHC,AXIN1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,7,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LIHC,BAP1,TRUE,0.003,999,2,FALSE,completed_permutation,7,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.007,0.0187894736842105,0.0153,0.0126145833333333,0.007,0.0187894736842105,0.0153,0.0126145833333333
binary,driver_mutation,LIHC,CTNNB1,TRUE,0.001,999,0,FALSE,completed_permutation,7,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.0035,0.0068,0.00527586206896552,0.00428925619834711,0.0035,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,LIHC,TP53,TRUE,0.001,999,0,FALSE,completed_permutation,7,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.0035,0.0068,0.00527586206896552,0.00428925619834711,0.0035,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,LUAD,ARID1A,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUAD,ATM,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUAD,BRAF,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUAD,EGFR,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUAD,KEAP1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUAD,KRAS,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUAD,MGA,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUAD,NF1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUAD,PIK3CA,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUAD,RB1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUAD,RBM10,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUAD,SETD2,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUAD,SMARCA4,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUAD,STK11,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUAD,TP53,TRUE,0.001,999,0,FALSE,completed_permutation,15,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.015,0.0068,0.00527586206896552,0.00428925619834711,0.015,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,LUSC,ARHGAP35,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,ARID1A,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,CDKN2A,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,CUL3,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,FAT1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,FBXW7,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,KDM6A,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,KEAP1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,KMT2D,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,NF1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,NFE2L2,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,NOTCH1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,PIK3CA,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,PTEN,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,RASA1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,RB1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,LUSC,TP53,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,17,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,OV,TP53,TRUE,0.013,999,12,FALSE,completed_permutation,1,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.013,0.07735,0.0628105263157895,0.0543486766398159,0.013,0.07735,0.0628105263157895,0.0543486766398159
binary,driver_mutation,PAAD,CDKN2A,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,4,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,PAAD,KRAS,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,4,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,PAAD,SMAD4,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,4,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,PAAD,TP53,TRUE,0.008,999,7,FALSE,completed_permutation,4,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.032,0.0488205128205128,0.039063829787234,0.0334838709677419,0.032,0.0488205128205128,0.039063829787234,0.0334838709677419
binary,driver_mutation,PRAD,FOXA1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,4,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,PRAD,KMT2D,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,4,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,PRAD,SPOP,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,4,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,PRAD,TP53,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,4,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,READ,APC,TRUE,0.001,999,0,FALSE,completed_permutation,3,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.0015,0.0068,0.00527586206896552,0.00428925619834711,0.0015,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,READ,KRAS,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,3,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,READ,TP53,TRUE,0.001,999,0,FALSE,completed_permutation,3,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.0015,0.0068,0.00527586206896552,0.00428925619834711,0.0015,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,SARC,ATRX,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,3,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,SARC,RB1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,3,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,SARC,TP53,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,3,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,SKCM,BRAF,TRUE,0.015,999,14,FALSE,completed_permutation,1,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.015,0.0870731707317073,0.070979381443299,0.0625660160734788,0.015,0.0870731707317073,0.070979381443299,0.0625660160734788
binary,driver_mutation,STAD,APC,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,ARID1A,TRUE,0.001,999,0,FALSE,completed_permutation,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.006,0.0068,0.00527586206896552,0.00428925619834711,0.006,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,STAD,ARID2,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,BCOR,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,CDH1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,CTNNB1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,DMD,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,ERBB4,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,FBXW7,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,KRAS,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,MUC6,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,PIK3CA,TRUE,0.001,999,0,FALSE,completed_permutation,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.006,0.0068,0.00527586206896552,0.00428925619834711,0.006,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,STAD,PTEN,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,RASA1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,RHOA,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,RNF43,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,SMAD4,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,STAD,TP53,TRUE,0.001,999,0,FALSE,completed_permutation,18,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.006,0.0068,0.00527586206896552,0.00428925619834711,0.006,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,TGCT,KIT,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,1,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,THCA,BRAF,TRUE,0.001,999,0,FALSE,completed_permutation,2,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.001,0.0068,0.00527586206896552,0.00428925619834711,0.001,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,THCA,NRAS,TRUE,0.001,999,0,FALSE,completed_permutation,2,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.001,0.0068,0.00527586206896552,0.00428925619834711,0.001,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,THYM,GTF2I,TRUE,0.001,999,0,FALSE,completed_permutation,1,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.001,0.0068,0.00527586206896552,0.00428925619834711,0.001,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,UCEC,ACVR1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,ARHGAP35,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,ARID1A,TRUE,0.001,999,0,FALSE,completed_permutation,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.0096,0.0068,0.00527586206896552,0.00428925619834711,0.0096,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,UCEC,ARID5B,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,ATF7IP,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,ATM,TRUE,0.001,999,0,FALSE,completed_permutation,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.0096,0.0068,0.00527586206896552,0.00428925619834711,0.0096,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,UCEC,ATR,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,BCOR,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,CCND1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,CHD3,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,CHD4,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,CTCF,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,CTNNB1,TRUE,0.001,999,0,FALSE,completed_permutation,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.0096,0.0068,0.00527586206896552,0.00428925619834711,0.0096,0.0068,0.00527586206896552,0.00428925619834711
binary,driver_mutation,UCEC,CTNND1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,DICER1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,EP300,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,ERBB2,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,ERBB3,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,FAT1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,FBXW7,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,FGFR2,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,FOXA2,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,INPPL1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,KANSL1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,KMT2B,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,KMT2C,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,KRAS,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,MAP3K1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,MSH6,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,NFE2L2,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,PBRM1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,PDS5B,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,PIK3CA,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,PIK3R1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,PPP2R1A,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
binary,driver_mutation,UCEC,PTEN,TRUE,0.001,999,0,FALSE,completed_permutation,48,238,459,3633,TRUE,TRUE,TRUE,TRUE,0.0096,0.0068,0.00527586206896552,0.00428925619834711,0.0096,0.0068,0.00527586206896552,0.00428925619834711
