outcome_type,family,subfamily,tumor_type,endpoint,source,mean_effect,sd_effect,mean_rank_within_outcome_repeat,median_rank_within_outcome_repeat,winner_proportion,foundation_model
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.187729611183657,0.0284139706596424,398.4,394,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.298669906487444,0.0192339811256512,145.2,148,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.203662096966046,0.0439122077879681,359.6,272,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.145571480096854,0.0169034559309962,557.8,554,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.180368586186593,0.0259418723183244,423.6,411,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.185899408816727,0.0364909802777179,411.6,384,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.194582364626573,0.00797693128966569,373.2,384,0.6,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.0634952023792921,0.0438417152285689,797.2,789,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.0326547987291734,0.0131315085734224,866,869,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,-0.00716591599489207,0.0373994871651593,903.4,917,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.0714666910355686,0.0471244879221334,773.4,793,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.124987683190038,0.0500699730398621,624.6,693,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.159719365186917,0.0299669648444687,505,516,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.141041377739416,0.034989364152411,571.2,517,1,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.0861410184454355,0.0310267319829047,747.6,728,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,-0.07065862361398,0.064044417706824,935.6,929,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,-0.0501363995520556,0.0872097792402984,920,921,0.2,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,-0.0218792937083166,0.0425062669394071,909.2,923,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,-0.174911850835318,0.0648255576903148,961,962,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,-0.30704610443205,0.12271987000289,971.4,972,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.214566113058862,0.0248125130499617,316,314,0.2,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.197936968822062,0.0312230468053799,374.2,388,0.4,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.146976670932805,0.0326781708013177,546.2,563,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.13097244583847,0.0156854032586216,616.6,647,0.2,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.232023866793314,0.00587034265099735,268.4,277,0.2,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.370969376096413,0.0341743601991288,65.8,61,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.236923009150221,0.0091009678293171,252.8,253,0.4,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.160602687548318,0.0137797912036196,502.2,502,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.0933329908611299,0.0160234656151233,737.8,756,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.360121387653345,0.0161472106930641,70.8,70,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.148224705416216,0.0162705382053946,555.6,570,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.188553541005494,0.0049631081795429,391.8,397,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.10952772510673,0.019092487012425,690.6,677,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.158923288026906,0.018133688706433,509.2,509,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.0668188092588822,0.0258132826672903,797.8,835,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.102221068932556,0.0163805657160335,714.2,724,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.298703559414296,0.0208988601734981,142.4,139,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.278921244614765,0.018023257201911,174.2,165,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.286554628157642,0.0123841830591324,166.4,175,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.329319897764895,0.0207490643889194,101.8,87,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.087165825455391,0.0188958669453373,754.6,784,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.120878446875331,0.0117941369896268,657,678,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.205066653540632,0.00924895622113857,339.4,347,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.234119953633193,0.0279041640254683,267.6,248,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.449336772488807,0.0342376863780364,28,22,1,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.34361720136592,0.0814216314750069,111.4,57,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.228149038255548,0.0468389829992071,299.6,275,0.6,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.669525797719377,0.0113645316208643,1,1,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.55072267321112,0.0152058423717285,10.8,12,0.2,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.425804963103672,0.00954381323593523,29.8,29,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.346809767757397,0.0604665266530273,100.2,71,0.2,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.26948599323656,0.0383585676253689,193.2,150,0.2,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.545514164150151,0.035980242510256,11.8,11,0.2,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.455354809992398,0.026722054188709,24,22,0.6,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.338862229012857,0.0411335854338577,96.8,88,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.115113987293888,0.0520862469231956,646.2,548,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.154045446129438,0.0443577368740558,531.2,522,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.631455412169142,0.0321375367574231,3.8,3,0.8,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.545631292107671,0.0360118913227622,11.4,13,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.594270389559682,0.0355599557153341,6.6,6,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.370496820953071,0.0404519006825175,68,59,0.8,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.132738564794453,0.0301221603203593,609.2,644,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.629710731864464,0.0251133072093999,4.8,5,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.405895243104689,0.0485798316422901,46.6,37,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.296043927550478,0.065387369726822,167.4,149,0.4,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.573278063275402,0.0560027363477226,9.4,7,0.2,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.341029447533724,0.033901622664768,95.4,80,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.260295316512017,0.0399905768699501,212.8,218,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.286635970525352,0.0457906214269004,169,142,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.24573597616296,0.0336752820013257,242.8,213,0.4,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.292040813125116,0.0415973882549275,160.8,133,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.353856971753285,0.0278020655758527,79.4,74,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.314579519911859,0.00699264391568628,117,110,0.2,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.334900458808147,0.0502222887099765,108.8,83,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.231714865835322,0.044890832263168,284.8,252,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.263960158701588,0.0267456354805582,206.8,182,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.541536066171486,0.0306740307899417,11.2,12,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.606108275296745,0.029763889767721,6.6,7,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.286957147043021,0.0398743137872577,168.6,161,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.448121106575201,0.0374170782543836,28.6,25,0.4,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.410347339044566,0.0452258258760662,41.8,38,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.33298284613217,0.021796910478716,96.8,98,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.124597806343238,0.119091390384398,558,551,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.25843084239977,0.0652071464318648,232.6,250,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.471434786164548,0.0256867485570982,22,22,0.2,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.272632298319092,0.0250563033185338,187,208,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.228413124217463,0.0395582894947541,289.2,300,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.382077392206146,0.0222850812424861,54.4,47,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.414863369491637,0.0176882498709961,34.8,33,0.2,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.518500980214096,0.0191717006760974,14,13,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.388220955860712,0.0249631435307186,50.6,48,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.288815703947299,0.0155978186097714,157.6,159,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.372879588514386,0.0343721885332969,61.6,57,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.106984047067909,0.00719959066513905,701.2,695,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.198761118510052,0.0232856804079327,364.2,381,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.335818346276602,0.0141350578306679,92.4,92,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.127040163202152,0.00592317060794738,631.4,622,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.381582079904564,0.0102951968291996,54.2,53,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.118222619103498,0.00325318518187608,666,662,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.309390081387412,0.0135047876592283,126.6,134,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.291063724726769,0.0223760014306739,155.2,158,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.146254052138484,0.0105754212480679,556,553,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.301805805122558,0.00920837683470139,137.6,132,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.222854421237584,0.0116672869796738,288.2,290,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.286793792315626,0.00643170493995554,164.6,162,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.237795266089362,0.0124795360759909,254.6,266,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.130134236602277,0.018088125348966,621.4,642,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.1223621870223,0.0181193912693858,647.2,669,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.171215780549016,0.0107292242542102,461.2,442,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.316127057166076,0.0230421829640602,120.2,107,0,GigaSSL
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,0.344500850983562,0.010916216708435,85.8,86,0,GigaSSL
